POI_ID,STREET_NAME,HOUSE_NUMBER,POSTAL_CODE,LAT,LON
1136370562,2nd Ave,,,9.11192,7.42145
1136368169,,,,9.10817,7.48276
1141821564,Augustus Aikhomu Way,,,9.07185,7.43926
1048163993,Ahmadu Bello Way,,,9.05388,7.49999
1096560696,Gana St,,,9.08159,7.50039
1096547065,Port Harcourt Cres,,,9.03903,7.5015
1096545602,Ganal Abdel Nasser Clos,,,9.04358,7.52221
1136368351,Lake Chad Cres,,,9.08866,7.50193
1096545875,Obafemi Awolowo Way,,,9.06259,7.42395
1039982979,Usuma St,,,9.07497,7.49733
1048166784,Yedseram Cres,,,9.09353,7.49926
1048159093,Rab Dikko Rd,,,9.05045,7.50586
1113314727,,,,8.97804,7.36287
1096545596,,,,9.06033,7.45424
1141803173,Shehu Kangiwa Clos,,,9,7.47349
1096542878,Kanji Clos,,,9.0844,7.47246
1017595439,,,,9.02765,7.50372
1048160381,Tafawa Balewa Way,,,9.04551,7.49496
1141790815,,,,9.13955,7.36984
1048160557,Ademola Adetokunbo Cres,,,9.07319,7.4757
1141800676,,,,9.04468,7.47364
1208948973,Kitwe St,,,9.06828,7.47068
1141817819,,,,9.03342,7.39658
1083949903,,,,9.06848,7.40367
1048162612,Zaria St,,,9.02829,7.49882
1131904268,Ademola Adetokunbo Cres,,,9.07268,7.49
1141789276,,,,8.95589,7.55068
1113280993,,,,9.15035,7.33103
1113284014,Alexandria Cres,,,9.08316,7.46549
1144477838,,,,9.10672,7.40491
1048158383,Gongola St,,,9.03908,7.47989
1048159234,Amurie Omanze St,,,9.02376,7.49565
1207521540,,,,9.10964,7.22158
1142411128,Abogo Largema St,,,9.06673,7.49417
1203121733,,,,9.07831,7.39197
1136367899,Baltic Cres,,,9.10385,7.49297
1203121774,Koloa St,,,9.06979,7.48867
1048168822,,,,9.07233,7.40143
1096547375,Fidelis Makka St,,,9.00223,7.4729
1048166714,Ademola Adetokunbo Cres,,,9.07092,7.48769
1048162032,Constantine St,,,9.0647,7.47792
1144499615,,,,8.89273,7.57725
1211318648,,,,9.12801,7.27424
1141881601,Ernest Shonekan Way,,,8.97775,7.47156
1048159117,Ibadan St,,,9.02893,7.48164
1017604374,,,,9.03962,7.48787
1141794137,Loire Cres,,,9.0914,7.49876
1136370991,Aminu Kano Cres,,,9.08055,7.46477
1096545598,,,,9.06062,7.4546
1203197918,,,,9.14763,7.32318
1096543725,Aminu Kano Cres,,,9.07584,7.46384
1048168327,Euphrates St,,,9.08977,7.47421
1017597124,Ubiaja Cres,,,9.01525,7.49038
1210942657,Ahmadu Bello Way,,,9.03739,7.49938
1144500270,,,,9.12953,7.37027
1141800887,Idris Gidado St,,,9.04969,7.44639
1136370116,Aminu Kano Cres,,,9.07921,7.4628
1207498042,Aminu Kano Cres,,,9.07997,7.477
1144457585,Shehu Shagari Way,,,9.04776,7.50901
1144501005,,,,8.95275,7.55008
1203197779,Nouahchott St,,,9.05443,7.46759
1141790705,,,,8.99401,7.43534
1141832783,,,,9.10573,7.40292
1024195618,Independence Ave,,,9.03514,7.45561
1142407532,,,,9.04469,7.47876
1144662389,,,,9.14716,7.33234
1136371148,Ahmadu Bello Way,,,9.07577,7.47546
1203197807,,,,9.11679,7.40465
1141789258,,,,8.95633,7.54987
1202896103,Imo Cres,,,9.03232,7.4703
1017593875,,,,9.08796,7.48118
1048167441,Capital Rd,,,9.04554,7.50123
1048159993,Udi Hills Clos,,,9.0773,7.50675
1141790683,,,,8.96479,7.40307
1141825477,Capital Rd,,,9.04555,7.50134
1096542861,Obafemi Awolowo Way,,,9.06577,7.43182
1202896283,,,,9.05151,7.4804
1017596320,Lome Cres,,,9.04914,7.45723
1048699253,Atakpame St,,,9.06978,7.47886
1141796418,John I. Kadiya Clos,,,9.0361,7.51774
1142403405,,,,9.12224,7.4022
1048161362,Barthurst St,,,9.07999,7.46131
1113276758,Micheal Okpara Way,,,9.06352,7.45651
1141787716,Ahmadu Bello Way,,,9.07321,7.48572
1141832225,,,,9.00519,7.56383
1141797176,,,,9.03008,7.58383
1141805300,,,,9.00993,7.55764
1113276767,Ademola Adetokunbo Cres,,,9.07085,7.487
1136368449,,,,9.07842,7.41482
1209514843,Nyanya Keffi Rd,,,9.02855,7.58298
1142407315,Zuba-Garki Rd,,,9.0678,7.40124
1098416907,A. E. Ekukinam St,,,9.06689,7.44311
1017604739,,,,9.0293,7.49939
1202896916,,,,9.02683,7.57815
1017603509,Douala St,,,9.0657,7.46123
1113284338,,,,9.02586,7.56619
1048696831,Ibrahim Babangida Blvd,,,9.1036,7.49116
1048167215,,,,9.02892,7.50014
1207642725,Azres St,,,9.08115,7.46777
1048157239,Amisi Musa St,,,9.0726,7.41515
1141809291,Audu Bako Clos,,,9.01446,7.47693
1141802866,,,,9.01437,7.5636
1144474671,,,,9.14608,7.32689
1208949104,,,,9.14344,7.32347
1141803953,1st Ave,,,9.09501,7.41606
1202896301,Sapele St,,,9.01896,7.49169
1017603577,Barthurst St,,,9.07936,7.46215
1141794222,,,,9.14658,7.37196
1136368454,Gana St,,,9.07974,7.50029
1141831356,Imo Cres,,,9.03233,7.4708
1048164990,Muhammadu Buhari Way,,,9.04465,7.48521
1141821723,Algiers St,,,9.06269,7.45849
1141792428,Anune Clos,,,9.02743,7.47397
1141833821,Olusegun Obasanjo Way,,,9.04009,7.48442
1136370983,Yedseram Cres,,,9.09238,7.49437
1113281487,Constitution Ave,,,8.99548,7.46713
1204346602,Independence Ave,,,9.04096,7.47362
1136371001,,,,8.92771,7.55806
1203197634,Joseph Gomwalk St,,,8.99796,7.47749
1096549925,Aminu Kano Cres,,,9.07528,7.46464
1017590142,Asa St,,,9.0763,7.49823
1130377904,Sir Ladoke Akintola Blvd,,,9.02615,7.4979
1136369785,Maputo St,,,9.06077,7.46894
1141885949,,,,9.01899,7.44413
1141799748,Herbert Macaulay Way,,,9.06741,7.46539
1141869084,,,,9.07673,7.40337
1048158088,Aminu Kano Cres,,,9.07557,7.47215
1141831809,Agades Cres,,,9.07284,7.47098
1208949024,Ralph Shodeinde St,,,9.05351,7.49914
1141789474,Ekoro Oruro River St,,,9.09879,7.4931
1096546674,,,,9.11732,7.41257
1141802355,A. E. Ekukinam St,,,9.06614,7.43825
1048164453,Muhammadu Buhari Way,,,9.05069,7.48153
1141833439,,,,9.08106,7.48584
1113278251,A2,,,9.11274,7.22365
1141790822,,,,9.11564,7.45543
1048167220,Abaji Clos,,,9.03425,7.4734
1048158258,Obafemi Awolowo Way,,,9.06218,7.4176
1096546515,,,,9.09891,7.40945
1083947430,Moses A. Majekodunmi Cres,,,9.06962,7.44833
1096543400,Samuel Adesoji Ademulegun Ave,,,9.05832,7.48487
1144463437,,,,9.13882,7.37748
1083948426,1st Ave,,,9.10728,7.41732
1048699655,Ademola Adetokunbo Cres,,,9.0728,7.47583
1017598059,,,,9.06835,7.48887
1141876383,,,,8.95715,7.551
1039946071,Moshood Abiola Rd,,,9.03104,7.47063
1141797785,Yaounde St,,,9.07181,7.45335
1210942682,Beira St,,,9.08028,7.48275
1141789247,,,,9.00196,7.5646
1136368593,,,,9.07494,7.39688
1048163332,Rab Dikko Rd,,,9.04914,7.50408
1136367710,,,,9.08936,7.40778
1048158474,,,,9.05995,7.45632
1048159081,Lafia Clos,,,9.03552,7.48868
1203121738,Cotonou Cres,,,9.0699,7.46269
1144445486,,,,8.9442,7.54916
1207655409,Sokoto St,,,9.0321,7.46999
1203197701,,,,9.07829,7.41454
1048158494,Emeka Anyaoku St,,,9.03686,7.49188
1141808039,,,,9.03676,7.17587
1141799213,Libraville St,,,9.0762,7.46068
1142406382,,,,9.02947,7.578
1144475757,Obafemi Awolowo Way,,,9.06451,7.42778
1048167203,Aguiyi Ironsi St,,,9.08518,7.48308
1141818530,Durban St,,,9.06935,7.48806
1096543454,1st Ave,,,9.09644,7.41691
1048158104,Ademola Adetokunbo Cres,,,9.07828,7.48666
1048697620,Aguiyi Ironsi St,,,9.08305,7.48876
1136370645,Ademola Adetokunbo Cres,,,9.07885,7.47987
1141820391,Aminu Kano Cres,,,9.07683,7.46264
1142402532,Shehu Yar Adua Way,,,9.07634,7.44185
1048159370,Herbert Macaulay Way,,,9.05422,7.48446
1136370674,Ademola Adetokunbo Cres,,,9.0794,7.48066
1048697590,Gana St,,,9.0773,7.49873
1141817820,,,,9.03463,7.4034
1144477107,,,,8.99344,7.37185
1048158965,Gana St,,,9.07754,7.49797
1136370125,,,,9.10352,7.40427
1202896531,Faranah St,,,9.06063,7.4619
1017597163,Nelson Mandela St,,,9.04013,7.53048
1048162681,Tigris Cres,,,9.08141,7.49384
1048158074,Ademola Adetokunbo Cres,,,9.07814,7.47908
1141810106,Al Fayyum St,,,9.05989,7.47458
1202896655,Ademola Adetokunbo Cres,,,9.08138,7.48416
1048168380,Julius Nyerere Cres,,,9.04507,7.52651
1208948924,Kabo St,,,9.0289,7.49367
1141805992,Constantine St,,,9.06406,7.47888
1098412677,Dunokofia St,,,9.04158,7.50088
1136369798,Zuba-Garki Rd,,,9.06751,7.39969
1144477116,Sokode Cres,,,9.06584,7.45569
1142402103,Cross River St,,,9.0307,7.47869
1048161664,Nnamdi Azikiwe Expy,,,9.0722,7.45252
1113284358,Ajose Adeogun St,,,9.06827,7.43746
1017604786,Herbert Macaulay Way,,,9.06652,7.45815
1048163030,Oke Agbe St,,,9.02306,7.49664
1141832986,Obafemi Awolowo Way,,,9.0628,7.41612
1048697641,Egbe Clos,,,9.03034,7.47698
1207521592,,,,9.10944,7.39677
1144463220,,,,8.99805,7.55506
1130378102,,,,8.99399,7.37373
1048158423,Blantyre St,,,9.07267,7.48269
1048698380,Ahmadu Bello Way,,,9.03159,7.49567
1083948920,Augustus Aikhomu Way,,,9.07185,7.43933
1148773292,,,,9.10667,7.41621
1203121722,Yakubu Gowon Cres,,,9.04669,7.52701
1048164563,Monbassa St,,,9.06655,7.46237
1048163319,Moshood Abiola Rd,,,9.03983,7.48654
1144502445,,,,9.03206,7.58981
1141790848,,,,9.14384,7.37277
1141792890,,,,8.88641,7.2345
1048697538,Herbert Macaulay Way,,,9.06771,7.46435
1083947695,Algiers St,,,9.06489,7.45881
1141823966,Conakry St,,,9.06194,7.46885
1113317206,,,,9.00861,7.56782
1141804020,Aguiyi Ironsi St,,,9.08435,7.48538
1141790370,,,,9.11925,7.41013
1113281002,,,,9.14904,7.32677
1141808009,Shehu Shagari Way,,,9.07292,7.49657
1202896270,Ralph Shodeinde St,,,9.05211,7.4969
1096542847,Obafemi Awolowo Way,,,9.06173,7.41872
1203119309,Yakubu Gowon Cres,,,9.04397,7.52662
1048696413,Herbert Macaulay Way,,,9.05173,7.48583
1202896606,Moses A. Majekodunmi Cres,,,9.06862,7.45066
1141817801,,,,9.03749,7.39656
1113284928,Sir Ladoke Akintola Blvd,,,9.02618,7.49792
1203197683,Sir Ladoke Akintola Blvd,,,9.0229,7.48895
1098413770,Sani Abacha Way,,,9.06081,7.4906
1017594482,,,,9.05055,7.46428
1141830051,Makeni St,,,9.06999,7.46092
1096545514,Tennese Cres,,,9.10779,7.48379
1096543462,Ibadan St,,,9.03059,7.48334
1203197628,,,,9.0232,7.45866
1113314720,,,,8.98895,7.36254
1207524634,Zambezi Cres,,,9.08059,7.491
1113276691,,,,9.14219,7.35062
1017592135,Tafawa Balewa Way,,,9.02756,7.47744
1096543632,Unity Ave,,,9.05994,7.50069
1115184812,,,,8.99519,7.37309
1144662480,,,,8.97758,7.55848
1141793234,,,,9.14857,7.32706
1096545501,321 Rd,,,9.09957,7.4098
1048160423,Borno St,,,9.03816,7.48149
1141820989,Ayangba Clos,,,9.04633,7.49632
1048162347,Maputo St,,,9.06093,7.46913
1141801371,Cotonou Cres,,,9.0717,7.46232
1141799162,Loire Cres,,,9.09065,7.49822
1144497570,,,,8.99331,7.56945
1141823142,Unity Ave,,,9.05983,7.50052
1207521570,Tafawa Balewa Way,,,9.03335,7.48534
1141792900,,,,8.88128,7.23227
1048166787,Aminu Kano Cres,,,9.08458,7.47076
1113284713,,,,9.01403,7.56377
1083949555,Herbert Macaulay Way,,,9.06742,7.46534
1096545199,Damaturu Cres,,,9.02859,7.49367
1144463757,Aminu Kano Cres,,,9.08411,7.47039
1113285238,,,,9.14899,7.33618
1096548339,Muhammadu Buhari Way,,,9.03125,7.4973
1113311536,Sokode Cres,,,9.06517,7.45582
1203121702,Abubakar Abdulsalam Rd,,,9.01881,7.47912
1144479738,Nouahchott St,,,9.05124,7.4645
1048931216,,,,9.03029,7.45799
1203121701,Sir Ladoke Akintola Blvd,,,9.02287,7.48911
1113281519,,,,9.00901,7.56669
1203197794,,,,9.06944,7.46791
1048699604,Ademola Adetokunbo Cres,,,9.07623,7.47763
1113322126,A2,,,9.11079,7.2224
1096548602,Bangui St,,,9.06971,7.48244
1141789272,,,,8.97736,7.56654
1141789113,Samuel Adesoji Ademulegun Ave,,,9.05547,7.48034
1017601332,,,,9.06245,7.47088
1048160943,,,,9.02922,7.58473
1144441522,,,,9.03825,7.5782
1017603009,United Nations Cres,,,9.03664,7.46605
1048696372,Airport Rd,,,9.00329,7.27155
1017597254,Halie Sallassie St,,,9.04929,7.5286
1203198026,,,,9.14887,7.32187
1113309864,,,,9.01014,7.56461
1144441526,,,,9.03891,7.58978
1048158256,Obafemi Awolowo Way,,,9.06209,7.41781
1141825054,Indus Clos,,,9.08828,7.4735
1096545894,,,,9.07046,7.44898
1048164083,Onitsha Cres,,,9.04067,7.50702
1048158419,Blantyre St,,,9.07147,7.48154
1096543825,Alexandria Cres,,,9.08481,7.46768
1048158754,Idimba St,,,9.06033,7.47298
1113280882,,,,9.029,7.56875
1203197726,Moronvia St,,,9.0828,7.46921
1141796041,,,,9.0337,7.40453
1083948161,Shehu Yar Adua Way,,,9.07678,7.43574
1141793719,Ambassador O. Jolaoso Cres,,,9.10074,7.41517
1202896483,Maradah Clos,,,9.0722,7.46605
1203197922,,,,9.15048,7.32348
1017604022,Usuma St,,,9.075,7.49974
1048165094,Usuma St,,,9.07682,7.49781
1144662364,Monbassa St,,,9.06647,7.46089
1113314725,,,,8.99485,7.3649
1083947661,Aminu Kano Cres,,,9.0806,7.46485
1144495623,,,,9.08039,7.39697
1211321970,,,,8.8553,7.58354
1017596235,Ahmadu Bello Way,,,9.02619,7.48785
1144503231,,,,9.07942,7.40179
1141824952,Ahmadu Bello Way,,,9.07677,7.47403
1202896564,,,,9.06577,7.46919
1144474959,,,,9.14579,7.32255
1048157726,Moshood Abiola Rd,,,9.03573,7.47876
1048161873,,,,9.02402,7.47346
1203197818,Ademola Adetokunbo Cres,,,9.07084,7.48709
1141827400,Amurie Omanze St,,,9.02407,7.49515
1048167776,Kam Salem St,,,9.03556,7.48431
1070008433,,,,9.08155,7.46642
1141794099,Obafemi Awolowo Way,,,9.06523,7.42914
1048158653,Kwame Nkurma Cres,,,9.03933,7.52517
1141792906,,,,9.13359,7.48789
1203197826,Constantine St,,,9.06429,7.47858
1096546323,Kitwe St,,,9.06612,7.46819
1096543059,,,,9.11721,7.40618
1141808015,A2,,,9.09518,7.21797
1017590069,Herbert Macaulay Way,,,9.05036,7.48693
1208948905,Sarki Muhktar Cres,,,9.00748,7.47287
1017601563,Lapai St,,,9.03314,7.4712
1144501038,,,,8.94606,7.54391
1096543393,321 Rd,,,9.1003,7.4083
1141796324,,,,9.09938,7.40847
1083949524,Solomon Lar W.,,,9.06405,7.43252
1017592044,Ubiaja Cres,,,9.01801,7.49015
1096548342,Ademola Adetokunbo Cres,,,9.07099,7.48793
1144664922,,,,9.00981,7.57272
1048158303,Abonnama Clos,,,9.03706,7.49202
1144478481,,,,9.04128,7.57745
1144664526,,,,9.14564,7.31473
1136369286,Aminu Kano Cres,,,9.08045,7.4646
1096543055,,,,9.11726,7.40649
1144498618,,,,9.0338,7.57945
1113284545,,,,9.03189,7.57135
1142405976,Aguiyi Ironsi St,,,9.08567,7.48146
1017595767,Conakry Clos,,,9.06376,7.47017
1141829086,,,,9.07476,7.39988
1144498572,,,,9.14782,7.35523
1048165936,Koloa St,,,9.0698,7.48866
1083948440,Sarki Muhktar Cres,,,9.00755,7.47444
1024195613,Herbert Macaulay Way,,,9.05433,7.48439
1202896096,,,,9.06344,7.38234
1142404893,,,,9.09061,7.43533
1202896743,,,,9.05445,7.49134
1144459822,Tasha-Bwari Rd,,,9.08149,7.32633
1203197647,Ahmadu Bello Way,,,9.02961,7.49327
1203126169,Ahmadu Bello Way,,,9.08222,7.46445
1141790367,,,,9.03116,7.58059
1141799298,,,,9.04813,7.40393
1203052409,,,,9.04617,7.47286
1048696267,Moshood Abiola Rd,,,9.03796,7.48388
1083950167,Linda Chalker St,,,9.02202,7.52087
1141870008,Gbolahan Mudashiru St,,,9.00739,7.47
1017591844,Djibouti Cres,,,9.07299,7.48792
1141797152,,,,9.03428,7.58008
1113314736,,,,8.99542,7.36589
1083948730,Aminu Kano Cres,,,9.07516,7.47189
1141833056,Jose Marti St,,,9.03745,7.51752
1209525619,Nyanya Keffi Rd,,,9.02826,7.58226
1048159534,Funtua St,,,9.03141,7.47004
1113284376,Bozoum St,,,9.07304,7.47607
1144445483,,,,8.94602,7.54393
1048930651,,,,9.04992,7.52366
1017605866,Olusegun Obasanjo Way,,,9.04239,7.48277
1141792939,Aminu Kano Cres,,,9.08088,7.46505
1141787833,Dep St,,,9.10222,7.49573
1141803605,Rab Dikko Rd,,,9.05045,7.50616
1202896534,Hargeyisa St,,,9.06365,7.46554
1017595471,Aba Clos,,,9.03362,7.48822
1113318099,Solomon Lar W.,,,9.0734,7.43421
1209514811,Shehu Shagari Way,,,9.06134,7.50063
1141790669,,,,8.98591,7.44547
1144478480,,,,9.04009,7.57863
1142411075,To F. C. D. A.,,,9.04638,7.49816
1017600235,,,,9.07911,7.48665
1098412542,Ahmadu Bello Way,,,9.06061,7.49592
1113280775,,,,9.14945,7.33723
1136369604,,,,9.11046,7.42248
1136370134,Aguiyi Ironsi St,,,9.08852,7.47867
1113284641,Dar es Salam St,,,9.07617,7.47
1017592734,Yobe Clos,,,9.09344,7.50021
1141883092,Sani Abacha Way,,,9.05122,7.49398
1048159836,Constantine St,,,9.06455,7.47825
1096543060,,,,9.11754,7.40957
1141798448,Kashim Ibrahim Way,,,9.0718,7.46502
1017592028,Gana St,,,9.07737,7.4993
1141808833,Circular Rd,,,9.07313,7.50634
1113314728,,,,8.98287,7.36267
1144498347,,,,8.9802,7.36548
1141794615,Benue Cres,,,9.03281,7.4669
1144473729,,,,9.10375,7.40411
1141789249,,,,9.00171,7.56815
1141794190,Ahmadu Bello Way,,,9.07789,7.47146
1096548597,Kyari Mohammed Cres,,,9.03418,7.51672
1209514799,Accra St,,,9.0646,7.46456
1203126277,A2,,,9.09656,7.21799
1017590623,Aminu Kano Cres,,,9.07464,7.47158
1048158570,Maradah Clos,,,9.0722,7.46604
1141797172,A234,,,9.02469,7.57342
1083948791,Ahmadu Bello Way,,,9.0246,7.48611
1136369791,Zuba-Garki Rd,,,9.06601,7.39563
1203197706,Alex Ekwueme Way,,,9.07998,7.41689
1141789281,,,,9.00324,7.56101
1048161412,Dar es Salam St,,,9.07541,7.47148
1048158178,Sir Ladoke Akintola Blvd,,,9.01818,7.49233
1096546133,Yakubu Gowon Cres,,,9.04654,7.52703
1136370583,451 Rd,,,9.11433,7.41122
1048161224,,,,9.0262,7.57221
1141806047,Dakala St,,,9.07973,7.46577
1141807005,Sultan Abubakar Way,,,9.0568,7.46549
1048166086,Zakari Maimalari St,,,9.0474,7.48941
1203121703,David Ejoor Cres,,,9.01191,7.47317
1141791318,,,,9.07646,7.44053
1141808395,Pope John Paul II St,,,9.08037,7.49957
1048165440,Airport Rd,,,9.03255,7.44329
1113322609,Algiers St,,,9.06506,7.45754
1144473013,,,,8.83602,7.32314
1141821137,Ilorin St,,,9.0342,7.48943
1136370109,Aderemi Adesoji St,,,9.01298,7.48497
1141789239,,,,9.00304,7.56025
1203201631,Koforidua St,,,9.0556,7.46082
1141809159,,,,9.02551,7.4715
1136369311,45 Rd,,,9.11559,7.4108
1141800921,,,,9.07647,7.30557
1144662978,,,,9.11904,7.37862
1048162424,Lingu Cres,,,9.07115,7.46773
1141821266,,,,9.02303,7.47528
1048163605,Sir Ladoke Akintola Blvd,,,9.02186,7.48901
1136370272,Airport Rd,,,9.01262,7.2737
1048166709,,,,9.04034,7.49953
1048157813,Ladi Kwali St,,,9.06363,7.47996
1141828766,,,,8.98972,7.3598
1083948419,Fidelis Makka St,,,9.00096,7.47297
1203112675,,,,9.06554,7.46307
1017603136,Yalinga St,,,9.07137,7.47839
1141830605,Durban St,,,9.07014,7.48583
1141788382,1st Ave,,,9.11409,7.41004
1144446122,,,,9.07126,7.36318
1144473369,,,,9.14994,7.36169
1144478275,Osun Cres,,,9.10016,7.49209
1048157514,,,,9.03224,7.48203
1203197803,,,,9.09854,7.40173
1144500357,,,,9.14828,7.34485
1136367525,Lake Chad Cres,,,9.08833,7.50323
1096545665,Ademola Adetokunbo Cres,,,9.07386,7.49005
1048696830,Sir Ladoke Akintola Blvd,,,9.01851,7.49193
1141823871,Aso Dr,,,9.07915,7.51108
1136370576,1st Ave,,,9.09474,7.41588
1083947863,Nkwere St,,,9.03337,7.49896
1141804242,,,,8.98694,7.36599
1048163522,Dar es Salam St,,,9.07573,7.47086
1141790701,,,,8.96336,7.44215
1017603353,Moshood Abiola Rd,,,9.03532,7.47827
1048160607,,,,9.07072,7.47711
1141868987,,,,9.00388,7.46524
1096544918,Blantyre St,,,9.07129,7.48685
1142404850,Ernest Shonekan Way,,,9.03625,7.46737
1144499929,,,,9.14064,7.35335
1136370650,Ademola Adetokunbo Cres,,,9.07372,7.47573
1141829318,,,,9.03094,7.58972
1096549867,A. E. Ekukinam St,,,9.06689,7.44311
1209514827,Unity Ave,,,9.05937,7.49976
1141790664,,,,8.99241,7.35307
1209514877,,,,9.14146,7.31507
1083947464,41 Cres,,,9.11677,7.41479
1141790390,,,,9.1411,7.32413
1203118259,Aminu Kano Cres,,,9.07283,7.46821
1203126119,A2,,,9.04043,7.18826
1141794247,Ernest Shonekan Way,,,8.9741,7.49017
1115185055,A234,,,9.02782,7.57987
1141789700,Herbert Macaulay Way,,,9.05645,7.48282
1136367890,,,,9.09401,7.40708
1208949026,Bobo Clos,,,9.07867,7.49795
1083949799,Usman Sarki Cres,,,9.06922,7.44919
1141833267,Ebitu Ukiwe St,,,9.07497,7.43258
1141788210,Ralph Shodeinde St,,,9.05247,7.49751
1113285208,Ajose Adeogun St,,,9.0693,7.44343
1203197997,,,,9.02899,7.58434
1048165994,Dalaba St,,,9.06406,7.45695
1144441521,,,,9.0362,7.58017
1203121753,Aminu Kano Cres,,,9.08208,7.46696
1141801638,,,,9.06722,7.48591
1113321371,Tafawa Balewa Way,,,9.03123,7.4816
1083948753,Ademola Adetokunbo Cres,,,9.07044,7.48238
1048696867,Olusegun Obasanjo Way,,,9.05487,7.46124
1144441709,,,,9.04096,7.58965
1141793515,Kur Mohammed Ave,,,9.0638,7.49322
1141804268,,,,9.04521,7.40591
1083949888,Ralph Shodeinde St,,,9.05235,7.49696
1130378302,A234,,,9.02917,7.58586
1148778409,,,,9.02125,7.47281
1130378572,Sir Ladoke Akintola Blvd,,,9.02283,7.48896
1210942662,Conakry St,,,9.06107,7.46807
1096543776,Ebitu Ukiwe St,,,9.06576,7.42768
1141789124,Jonathan Mariere Way,,,9.00751,7.47784
1144445295,,,,9.02999,7.58505
1141818585,Frederick Chiluba Clos,,,9.03874,7.51594
1144476003,Ziguinchor St,,,9.06678,7.4741
1113322252,Nyanya Keffi Rd,,,9.0267,7.57684
1141807080,Imo Cres,,,9.03361,7.47221
1141804265,,,,8.98988,7.36883
1017596766,,,,9.03863,7.48534
1141789280,,,,9.00998,7.56655
1141792637,,,,9.15072,7.34305
1017603274,Aminu Kano Cres,,,9.08185,7.46659
1144476412,,,,8.87858,7.23981
1141805735,Koutala St,,,9.07114,7.48524
1141807569,,,,9.06118,7.466
