POI_ID,NAME,LAT,LON
1048167240,Arewa Specialist Hospital,9.07403,7.41647
1208948893,Swimming Pool,9.06331,7.38259
1141819487,Maitama Shopping Complex,9.08843,7.49845
1207498042,Domino's Pizza,9.07997,7.477
1048158088,Multilinks,9.07557,7.47215
1136370641,Apple B Bees Restaurant,9.07567,7.47221
1136369026,Mama's Cafe,9.08084,7.39977
1141790834,Mr Biggs,9.1412,7.36715
1141794232,Mr Bigg's Kubwa,9.15046,7.32343
1113281422,King's Delight Restaurant,9.14286,7.35405
1113278274,Living Spice Health Clinic,9.1497,7.3289
1203197840,Doctor Dike Plaza,9.02861,7.58327
1203197863,Femaii Plaza,9.02874,7.58393
1203197865,Fortress Plaza,9.03047,7.59006
1203197726,Fish Shop,9.0828,7.46921
1141876382,Nigerian University Commission,8.99888,7.56707
1208948972,Smile Stores,9.08303,7.46819
1141874500,De Silva Guest House,9.10519,7.42572
1142409133,Daleet Digitals,9.06091,7.49054
1136368464,Medical and Health Lodge,9.03992,7.49285
1048166548,Sterling Bank,9.04022,7.49325
1136371147,Ayade Leisure Resort,9.07566,7.47568
1136368327,Kings Garden,9.08579,7.47749
1048159736,Abuja Extended Stay,9.0381,7.49285
1141830996,M and T Supermarket,9.07956,7.41219
1141819481,Embassy Libyan,9.0859,7.49546
1048166180,Clan Place,9.08195,7.49061
1083948841,Nigerian National Merit Award,9.08196,7.49059
1203126198,Agip,9.08391,7.4861
1083948844,Bodyline Fitness & Gym Centre,9.08136,7.48397
1113284943,Mums To Be,9.07565,7.4722
1136370639,Mavdals Fashions,9.07559,7.47216
1136370640,Brides & Babies,9.07562,7.47218
1113284942,Something Else Boutique,9.0757,7.47223
1203121767,Novelle City Lodge,9.07546,7.47207
1048158087,Mtel,9.07588,7.47236
1083948746,Kekere Haven Hotel,9.07551,7.4721
1096542621,Zalika Gardens,9.03631,7.48043
1048164672,Ecobank,9.04389,7.52657
1083949389,Access Bank,9.04479,7.527
1048164673,Apartment le Paradise,9.04405,7.52667
1083949388,Access Bank,9.04481,7.52701
1141801889,Presidency Quarters,9.08731,7.47848
1141790644,Sterling Bank,9.05539,7.47583
1136368587,Peggys Pointe Apartments,9.08577,7.48127
1141872741,Bensima House,9.08524,7.48241
1141880614,Bencima Plaza,9.08532,7.4822
1048166733,Cfao Motors,9.08525,7.48237
1048166731,Oakland Center,9.08468,7.48398
1048166732,Embassy Australia,9.08465,7.48405
1136368590,Afri Investment House,9.08475,7.48377
1083947941,Jonik Pharmacy,9.08479,7.48366
1048166730,CHEVROLET,9.08449,7.4845
1208948906,Shops,9.00754,7.47711
1136369025,Oando,9.08087,7.39968
1136369027,Eagle Mayor Superstores,9.08093,7.39946
1136369023,Police Post,9.0806,7.4002
1136369024,Page 1 Barbers,9.08084,7.39977
1136369028,Frank's Wineyard,9.08086,7.39971
1048163932,Shell Estate,9.08715,7.49036
1141809193,Skaiv Network and Solutions,9.08823,7.41143
1083948936,Park Place Hotel,9.06575,7.44313
1141801676,Gudu Electrical Parts Market,8.99871,7.47135
1083950121,Sy Plaza,9.10823,7.41733
1136367921,Nelcel Pharmacy,9.10818,7.41733
1083950120,Danjama Plaza,9.10781,7.41733
1136367922,Oando,9.10906,7.41715
1048160158,Brado Pharmacy & Supermarket,9.04048,7.52114
1210942772,Bash-Karm Plaza,9.14986,7.32944
1048160157,Creche End Nursery School,9.04064,7.52078
1141804471,John Vibes Entertainment,9.04021,7.52195
1048160156,School,9.04059,7.52085
1141797698,Brado Supermarket-Pharmacy,9.0405,7.5211
1136368325,Studio 24,9.0783,7.49679
1113280993,TOTAL,9.15035,7.33103
1113280994,Car Wash,9.14946,7.33181
1113280992,Christ Apostolic Church,9.15011,7.3313
1113315232,Deeper Life Bible Church,9.14839,7.33328
1136369050,Living Faith Church,9.14311,7.369
1113317596,Virgin Pharmacy,9.14682,7.34007
1203198025,Pato Plaza,9.14106,7.31473
1113281002,Monotechy Guest House,9.14904,7.32677
1113321849,Methodist Church,9.14672,7.34496
1113321848,Abuja Environmental Protection Board Office,9.14711,7.3452
1203126265,Jiepee Guest House,9.15013,7.32384
1207523721,Jiepee Guest House,9.15013,7.32384
1203197922,Lea School,9.15048,7.32348
1113281412,Redeemed Christian Church of God,9.14304,7.35421
1113281423,Trade Sys Photoshop,9.14333,7.35434
1113281415,Soul Lounge,9.1425,7.35388
1141794224,Ansarudeen Society of Nigeria,9.14583,7.34461
1141794255,Classique Bride,9.1442,7.34822
1113284228,Dushekoro Mosque,9.14965,7.3401
1211305866,Church of God International,9.14927,7.32751
1113278272,Jevana Pharmacy,9.14991,7.32952
1113278273,Corcin Church,9.14933,7.32763
1141886550,Niger Delta,9.0267,7.5799
1141886507,Kola Olayode & Partners,9.08545,7.48189
1209514839,Niger Dalta Garden,9.02654,7.5799
1209514842,Pawa International Market,9.02773,7.57945
1209514835,Rank Big LTD Filling Station,9.02807,7.58126
1209514831,Afri Investment House,9.08489,7.48338
1209514875,Foursquare Gospel Church,9.1484,7.33328
1144498614,Abuja International Academy,9.03151,7.58384
1144498617,The Full Anointed Gospel Church,9.02993,7.58322
1144498618,Foursquare Gospel Church,9.0338,7.57945
1144498900,Spring of Knowledge School,9.09399,7.41541
1207655540,Macadof Guest Inn,9.02877,7.58408
1207655434,Living Faith Church,9.02812,7.58156
1141808067,Eid Prayer Ground,9.01674,7.57416
1141808059,NEPA Office,9.01219,7.56174
1141808044,Clothes Affairs,9.01594,7.57758
1141808048,Precious Guest Inn,9.01766,7.57351
1141808040,Galilee Mission Hotel,9.01152,7.55891
1141808054,Kemlery Resources Nigeria Limited,9.0182,7.5729
1141807984,Passion Counseling,9.08479,7.48366
1142405061,UBA,9.03031,7.59017
1142411000,UBA,9.03031,7.59017
1144497570,Samkings Science College,8.99331,7.56945
1141789282,Franobin Water Treatment Company,8.99965,7.56329
1141789234,Auto Repair,9.00403,7.56235
1141789251,Echo Scan Services,9.00158,7.56481
1141789200,Embassy Thailand,9.09308,7.47831
1144497669,El'Amin Secondary School,9.09765,7.4991
1141806420,Maitama Store,9.08836,7.49842
1096546275,Access Bank,9.06103,7.49046
1096546273,Energy Commission of Nigeria,9.06081,7.4906
1096546276,Access Bank,9.06104,7.49045
1209514766,Area 7 Neighbourhood Park Abuja,9.03526,7.49266
1141827530,Jabi Lake Mix Juice Development,9.07589,7.42644
1113284596,Just Plan B Restaurant,9.14499,7.33822
1209514838,Christ Apostolic Church FCT,9.025,7.57401
1141790402,Kilimanjaro Food Place,9.02988,7.58736
1141797178,MC Douglas Food and Garden,9.0282,7.58198
1113322253,Mr Bigg's,9.02463,7.57291
1142402757,Federal Fire Service Quarters Block C,9.04237,7.48662
1096542462,Northside Apartments,9.03962,7.49391
1048163297,Dushekoro Church,9.14839,7.33328
1113276690,Solid Base Day Care,9.14209,7.35079
1113276689,Pison Hospital,9.14189,7.35112
1113278271,Christ Victorious International Church,9.1496,7.32864
1210944455,Heaven Glory Montessori Academy,9.14955,7.32846
1210943231,Christian Reformed Church in Nigeria,9.14939,7.32792
1113285185,Cupid Suites,9.14371,7.32816
1141794236,Berryl Multi Concept Limited,9.14669,7.34468
1142405107,Juvic Bridals Wedding Planning & Catering,9.14128,7.35162
1113311517,Gateway Christian Church,9.1433,7.32087
1113317597,Stage One International School,9.14673,7.33972
1113284230,Cherubim & Seraphim Church,9.14972,7.33731
1113285238,Assemblies of God Church,9.14899,7.33618
1141827281,Water Pharmacy,9.14719,7.33501
1113284735,Kubwa Shopping Plaza,9.14725,7.33463
1113281675,Eleosgate Pharmacy,9.14472,7.32411
1113281678,Payless Departmental Stores,9.14455,7.32447
1113280777,Welkrof Pharmacy,9.1488,7.33763
1113280776,King Gerom Nursery School,9.1488,7.33763
1113280774,Mama Boma Frozen Food Stores,9.14786,7.3382
1113315970,Pharmacy,9.14376,7.32779
1141794253,Metal Fabrication Company,9.14512,7.33881
1141797150,Winners Plaza,9.02596,7.58597
1142405059,Karu Court Estate,9.02513,7.58613
1209514841,Iponri Housing Estate Central Mosque,9.02549,7.58606
1207521612,Karu Court,9.02526,7.5861
1113281619,Ben Cash Plaza,9.02099,7.57187
1113281605,Capital Plaza,9.02106,7.57184
1141797170,Creditlink Microfinanance Bank,9.02111,7.57182
1113281321,Redeemed Christian Church of God,9.02666,7.56997
1141809308,Iron Dealers Nigeria Limited,9.03124,7.58833
1141797164,Franc Amadi and Partners,9.03067,7.5884
1203197841,City Plaza,9.03045,7.58841
1144498620,Redemption Private School,9.03165,7.58837
1141809309,Sunmek Lightings,9.03057,7.58839
1113284550,Chifun Frozen Food,9.03203,7.57156
1113315950,Govt Secondary School Karu,8.99351,7.56974
1141886839,Remicool Investment Nigeria Limited,9.01095,7.57644
1048163456,Diamond Bank,9.02542,7.57482
1203126211,Filling Station,9.02486,7.57375
1207655430,Cocin Church FCT,9.02528,7.57455
1141886872,Lorry Park-Mechanic Workshop,9.02949,7.58629
1141887246,Giza Plaza,9.02945,7.58618
1141822826,Evans Eye Clinic,9.02927,7.58569
1048162531,St Patrick's Clinic & Maternity,9.02733,7.57044
1141797183,Capital Lounge,9.03017,7.58826
1141808022,Chekzy Dance Crew,9.02293,7.577
1141808037,Noble Clinic,9.01268,7.56044
1141790397,Amana Superstore,9.02937,7.58528
1203121923,Exclusive Mansion Hotel,9.02936,7.58528
1203197844,Panya Baba Mall,9.02931,7.58526
1141822837,Baba Shopping Plaza,9.02977,7.58513
1141808068,Manyatu Cool Room,9.01981,7.58443
1141797149,Caliben Clinic,9.02448,7.56591
1141797175,Fescom Nigeria Limited,9.02853,7.58288
1141797165,Pinnacle Hotel,9.03256,7.58511
1141790391,Obi Benz Mechanic Workshop,9.03271,7.58449
1141808026,Midland Clinic,9.0131,7.56068
1141808050,Arewa Clinics and Maternity,9.01395,7.56224
1141822861,Semen Guest Inn,9.03117,7.58113
1141797162,Quality Health Centre,9.02862,7.58334
1203197852,Mater Misericordiae Secondary,9.02839,7.57787
1048167724,General Hospital,9.02895,7.56975
1113284339,Aubit Pharmacy,9.0258,7.56622
1113284340,Aubit Community Hall,9.02585,7.56625
1113284338,Aubit Hotel,9.02586,7.56619
1141789267,Visages Parfait,9.00212,7.57001
1141797157,Washington Guest House,9.03635,7.5771
1141797172,Benue Cement,9.02469,7.57342
1113319838,Bisom Guest House,9.02756,7.56724
1113319837,Laundry Service,9.0277,7.56749
1203197839,Emaddo Plaza,9.03036,7.5891
1203197997,Haidar Plaza,9.02899,7.58434
1207655500,Excellent Pub,9.03011,7.58412
1113284549,Cherubim & Seraphim Church,9.03163,7.57075
1209514836,Evangelical Reformed Church of Christ,9.0262,7.57985
1048163454,Keystone Bank,9.02816,7.58178
1136370656,Northgate Hotel,9.02795,7.58061
1141789280,Magaret Thelma School,9.00998,7.56655
1048699853,Sterling Bank,9.04023,7.49327
1130378994,Ecobank,9.14232,7.35377
1207655433,Wisdom Field Model Academy,9.02326,7.587
1113315952,Mama's Kitchen,9.00273,7.57242
1113281608,Phina Eatery,9.01928,7.57253
1113321022,Andrago Kitchen,9.01385,7.56751
1203126285,Jevinik Restaurant,9.02464,7.48798
1142402575,Office of the Surveyor General of the Federation,9.02772,7.48615
1141832974,Vinilla Factory,9.0793,7.5082
1017599754,O'Neals Restaurant,9.07858,7.48003
1048164644,Ibiza Bar,9.03995,7.50211
1096547066,Sugarland Restaurant,9.0382,7.50175
1141832898,Legend Super Market,9.03986,7.50281
1202896948,UBA,9.02759,7.57908
1202896991,Oceanic Bank,9.04348,7.52626
1202896897,Oceanic Bank,9.02807,7.58128
1202896926,De Gojis,9.02828,7.57791
1202896916,Office Palace of de Hakimi,9.02683,7.57815
1202896508,First Bank,9.08317,7.46813
1202896655,British High Commission Staff Housing Estate,9.08138,7.48416
1130377900,Zenith Bank,9.0277,7.57934
1130377899,Zenith Bank,9.02782,7.57987
1130377895,GTBank,9.02821,7.58202
1130377896,GTBank,9.02821,7.58202
1144447028,Grande Villa School,9.06998,7.40137
1144463757,Usman Bin Alfan Mosque,9.08411,7.47039
1210053169,Extended Stay Hotel,9.03781,7.49216
1048697067,Ecobank,9.04391,7.52658
1203119309,Paradise Apartment Hotel,9.04397,7.52662
1141806014,Paradise,9.04384,7.52653
1141810248,PEUGEOT Motors,9.08524,7.48241
1141810249,Passion Councelling,9.08479,7.48366
1142405976,Comerel Travels & Tours LTD,9.08567,7.48146
1141793358,Dantata and Sawoe Industry,9.07065,7.40553
1141797831,Dayo Investment,9.04031,7.52174
1141825508,Noghama Plaza,9.15021,7.33115
1144473369,Redeemed Christian Church of God,9.14994,7.36169
1144503372,Foursquare Gospel Church,9.1413,7.3541
1144499929,Saint Clement University,9.14064,7.35335
1144660695,The Solid Rock Fellowship International,9.14635,7.3448
1144660694,Ads-Mond Computer Training Institution,9.02585,7.57562
1130378995,Ecobank,9.14232,7.35377
1141802653,Berger Camp,9.14627,7.35585
1141792663,Smartan National Mathematics Center,9.15086,7.33751
1141792642,Cimac Associates,9.14579,7.33979
1141792648,Nymex Plaza,9.14305,7.32309
1141792661,Nnenna Okorie,9.14961,7.34046
1141792632,Bevick Integrated Technology,9.14824,7.33794
1141792659,Winnies Plaza,9.14376,7.32776
1141792637,Solid Foundation,9.15072,7.34305
1142403402,Merrymaking Events,9.15002,7.34088
1141794263,F. H. A Medical Centre,9.14521,7.34933
1141817830,Arewa Clinc,9.01386,7.56203
1113315925,Morforsis Hotel,9.00584,7.57265
1141877614,Sakaruyi's Palace,9.00587,7.57266
1113315953,Trinity International School,9.00578,7.57285
1144660692,Local Education Authority Primary,9.02594,7.57541
1141797166,Nyanya Shopping Plaza,9.02573,7.575
1141868125,Ap Choice Plaza,9.02484,7.57332
1141789278,St Donald Catholic Church,9.00183,7.56186
1141817807,First Hospital,8.99956,7.56397
1141828768,First Hospital & Maternity,8.99952,7.56408
1141876542,Deminky Enterprises,9.01875,7.57271
1113281611,Auto Repair,9.02052,7.57205
1113281614,GMD Plaza,9.01977,7.57235
1115184964,Bemah Supermarket,9.02072,7.57197
1113281609,Everyday Scan Services,9.02072,7.57197
1115184965,Estate Corner Shops,9.02072,7.57197
1113281617,Total Pharmacy,9.01898,7.57263
1141789281,Efcc Academy,9.00324,7.56101
1141795579,Helper Medical Laboratory,9.0141,7.56739
1113284665,Areto Pharmacy,9.01407,7.5674
1113284664,Police Station,9.01417,7.56661
1113284668,Davic Pharmacy,9.01401,7.5662
1113284663,Karu Shopping Complex,9.01332,7.56767
1113284670,Funcare Day Care,9.01362,7.56758
1113284666,Karu Motor Park,9.01433,7.56694
1113281385,Pharmacy,9.00654,7.56416
1113281386,Christ Apostolic Church,9.00682,7.5646
1203197862,Fyne International School,9.02776,7.57898
1141794759,Unity Bank,9.01659,7.58292
1096543273,T & B Plaza,9.0245,7.48809
1136369811,Jewel Living Light Academy,9.10659,7.40533
1141876159,Wealth Boosters,9.10633,7.40553
1141795831,Nigeria Railway Corporation,9.10731,7.48204
1208948980,Redeemed School,9.06345,7.42784
1096543248,Vinegas Cooking Gas,9.06311,7.42714
1048165356,Redeemed Church,9.06291,7.42672
1141808009,Unity Foundation Abuja,9.07292,7.49657
1048164258,Unity Fountain Abuja,9.07288,7.49657
1048164723,First Bank,9.04521,7.52713
1048166587,Fidelity Bank,9.0352,7.48829
1096546340,Minister's Hill,9.10543,7.4814
1048168927,Sahad Stores,9.03488,7.49578
1096547070,Team,9.03935,7.50243
1208948930,Recreation Centre,9.03992,7.50286
1048164645,Roses Restaurant,9.03982,7.50202
1207521560,FedEx Authorized Ship Center Red Star Express,9.04274,7.49577
1136371139,D-Happy Man Restaurant,9.07036,7.48546
1203121926,Arsenal Guest House,9.14902,7.32367
1144496494,National Teacher's Institute,9.00988,7.56656
1098413770,Nigerian Association of Chambers of Commerce,9.06081,7.4906
1098413769,Nigerian Association of Chambers of Commerce Industry,9.06094,7.49051
1144458108,Christ Victorious Church,9.14962,7.32861
1144458109,Solid Foundation School,9.15068,7.34265
1130381855,Credit Link Microfinance,9.02087,7.57191
1131906205,Credit Link Microfinance,9.02087,7.57191
1144502443,Starlight Private School,9.02635,7.56358
1144502440,Redeemed Christian Church of God,9.02666,7.58356
1144662875,Simplicity Commercial Secondary,9.03523,7.57351
1141832226,Crest Scan Services,9.0048,7.56335
1144664293,Steping Stone Montessori International,9.02381,7.58503
1144441717,Solid Rock Daycare,9.0335,7.58493
1144441526,Blessed Day Academy,9.03891,7.58978
1144441525,Total Gospel Church,9.03219,7.58496
1141831675,Helpline Telecom,9.02937,7.58596
1141831671,Crest Guest Inn,9.02951,7.58518
1141831645,Gede Foundation,9.10326,7.49527
1144463533,Church of Jesus Christ,9.03012,7.5881
1144463537,Christ Victory Church,9.03376,7.58374
1144463394,Assemblies of God Church,9.00359,7.57235
1144445295,Hauma Schools,9.02999,7.58505
1141830449,Crest Guest House,9.02942,7.58521
1144665137,Dunamics International Gospel Centre,9.03286,7.58006
1144665208,Christ Apostolic Church Miracle Assembly,9.03602,7.57366
1144478479,Nelson Mandela International School,9.03641,7.57804
1144472215,New Global International School,9.02725,7.58351
1135252412,First Bank,9.02808,7.5813
1135252413,First Bank,9.02808,7.5813
1135252411,Enterprise Bank,9.02804,7.58111
1135252410,Enterprise Bank,9.02804,7.58111
1141802000,Royal Medical Centre,9.01082,7.57389
1141802023,Karu Health Centre,9.00911,7.57908
1141788608,Jels Merry Makers,9.10672,7.40491
1141792469,Divine Estate,9.06313,7.42727
1144664008,L. E. A. Primary School,9.03254,7.47004
1115184846,Corner Shop,9.00654,7.56416
1141821802,Vanilla Factory,9.07929,7.50814
1144478275,School,9.10016,7.49209
1141799790,More Ages 8,9.07045,7.46211
1096547067,The Complete Shopping Mall,9.03889,7.50213
1096547069,Crystal Palace Hotel,9.03889,7.50213
1096547064,National Industrial Court,9.03951,7.50177
1048697061,First City Monument Bank,9.03872,7.50124
1048164637,Nitda,9.0386,7.502
1048164639,First City Monument Bank,9.03865,7.5012
1048164643,Baptist High Sch,9.03792,7.50122
1096547065,Firs,9.03903,7.5015
1096547073,Society for Family Health,9.03997,7.50207
1096547072,Grand Mirage Hotel,9.03988,7.50277
1096547068,Smedan,9.03975,7.50269
1048164638,Ladela Secondary School,9.03907,7.5023
1048164642,First Baptist Church,9.03822,7.50106
1048164640,Hotel Rosebud,9.03948,7.50252
1096545822,Embassy of the Republic of Korea in Nigeria,9.08397,7.49332
1083947917,Embassy Republic of Niger,9.08338,7.49442
1141806777,Embassy the Syria Arab Republic,9.08046,7.51053
1141803937,Abuja Clinics,9.08013,7.51161
1083947671,African First Publishers PLC,9.06206,7.4235
1048157260,Malam Shehu Plaza,9.06206,7.4235
1083947670,Arewa Marbles & Interior Decorator,9.06207,7.42349
1096543528,Tonia Pharmacy,9.09282,7.50036
1136368343,Inspire Academy,9.08941,7.4107
1141803191,Exquisite Event,9.0894,7.4109
1208948999,Victory Modern-Evening Commercial School,9.05863,7.46085
1203121700,Protea Hotels-Tafawa Balewa Way,9.04277,7.49521
1136371138,Starcomms,9.06993,7.48629
1136371140,Focal Point Drycleaners,9.06999,7.48627
1141819823,Rosa Communication,9.01641,7.49321
1096548371,Otiti-M Plaza,9.07201,7.47981
1113281470,Cute'n'Cuddly Boutique,9.01879,7.49378
1113281467,Sheer Luxury Apartment & Suites,9.01889,7.49374
1048166036,Ghatti Plaza,9.01953,7.49213
1113281473,Bec Education Consult,9.01961,7.49269
1203197799,Shopping Complex,9.01956,7.49209
1141883130,Bestway Luxury Suites,9.01969,7.49234
1113281469,Chatti Plaza,9.01964,7.49261
1113281465,Meb Extra Well Pharmacy & Stores,9.01873,7.49387
1113281471,Nurtw Office,9.01946,7.49301
1113281472,Jina's Clothing World,9.01867,7.49394
1203197923,Freedom Matters Plaza,9.14764,7.32377
1202897037,Hasal Microfinance Bank,9.1477,7.32364
1210942825,All Christain Fellowship Mission,9.14861,7.32233
1210943220,Saint Lukes School,9.14831,7.32278
1203198026,Samsung Plaza,9.14887,7.32187
1210944454,Fredway Pharmaceuticals,9.14819,7.32296
1211305847,Saint Luke Parish,9.14843,7.3226
1141789951,Abm Pharmacy,9.14469,7.31636
1203197919,Grekduch International Academy,9.14431,7.31622
1141790830,Gayyata Hotel,9.1491,7.35194
1113284948,Express Hospital,9.14506,7.31671
1141792650,Touch Klin Nigeria Enterprise,9.14971,7.33955
1113280775,MFM Church,9.14945,7.33723
1113281004,Eckankar,9.14872,7.32572
1113281003,Grace Guest Inn,9.1485,7.32528
1203198027,Cowbell Plaza,9.14391,7.31658
1141794240,Leisure Palace Hotel,9.15052,7.3231
1210942761,De White Guest Inn,9.15046,7.32296
1141787789,Molli Medical Centre,9.01749,7.58561
1208949104,Chicken Plaza,9.14344,7.32347
1141806604,Favour,9.15017,7.33967
1113283964,Chester Fries,9.14423,7.32356
1113283965,Rimimas Kitchen,9.14458,7.32361
1208949099,Chester Fries Eatery,9.14477,7.32357
1136369308,God's Will Restaurant,9.0798,7.41715
1096546142,Bukka Restaurant,9.07494,7.49488
1113281504,Mini Me Baby Shop,9.0635,7.42276
1141806703,Dantata Estate,9.08826,7.47816
1141787869,Cibi Granite,9.06796,7.45875
1144501040,Christian Reform Church of Nigeria,9.03283,7.57302
1141792929,Topsolution,9.01752,7.58446
1144476413,Redeemed Christian Church of God,9.00672,7.5644
1141796036,Nigeria Bottling Company,9.02955,7.4105
1144477838,Havilla International School,9.10672,7.40491
1144473900,Redeemed Christian Church of God,9.06335,7.42775
1148778409,Karakpoa Travels and Tours,9.02125,7.47281
1203197648,Shopping Complex,9.02125,7.47281
1203197671,Lumen Christi School,9.02207,7.47389
1203197655,Sahad Store,9.03495,7.4957
1148776754,JM Pace Setters Nigeria,9.02139,7.47299
1202790151,Skye Bank,9.04573,7.5272
1048696862,First Bank,9.04522,7.52714
1048696863,Skye Bank,9.04576,7.52721
1048699448,Fidelity Bank,9.0352,7.48829
1048699449,UBA,9.03534,7.48843
1141823743,Sharon International Hotel,9.07086,7.46247
1141833088,Cloth Craft Limited,9.06941,7.40514
1141801515,Seiman Suites,9.04281,7.49524
1141794973,Rosebud Hotel,9.03948,7.50252
1096547774,Prolfa Hospital,9.04276,7.49541
1141832604,FSP Gate,9.06996,7.48634
1141804877,Purple Buttons,9.06997,7.48631
1141830605,Strataflex Nigeria Limited,9.07014,7.48583
1209514872,Arsenal Guest House,9.14902,7.32367
1207655525,Mosque,9.14917,7.32375
1113284107,Praise Fountain School,9.14729,7.32797
1113285132,New Scope International School,9.15048,7.32668
1141788615,Agape Eye Clinic,9.14665,7.32472
1203115872,Peace Microfinance Bank,9.14793,7.32332
1203115714,Abucoop Microfinance Bank Limited,9.14812,7.32307
1113281326,Senior Naval Officers Quarters,9.14448,7.32619
1141869860,Market Complex,9.14995,7.32005
1207655526,Kubwa Market,9.1503,7.31947
1113281001,White Safari Guest House,9.14338,7.32236
1144445263,Jewel Model School,9.14335,7.32124
1113281000,Paudit Pharmacy,9.14337,7.32186
1203197924,Living Seed School,9.1445,7.32252
1209514874,Boris Clinic,9.14405,7.32249
1113284229,Christ Apostolic Church,9.14831,7.34212
1209514878,Cac Church,9.14832,7.3421
1141792665,Lediom Global Concept,9.15036,7.33923
1113283963,Ovah Guest House,9.14386,7.32361
1203126254,White Safari Hotel,9.14448,7.32356
1113281047,Deeper Life Bible Church,9.15034,7.34836
1136370189,Bluesprings Hotels,9.14489,7.35195
1141799944,Peace Cyber Cafe,9.14521,7.344
1144458044,The Day Spring College,9.1452,7.34404
1113284368,Dayspring College,9.14515,7.34426
1141804622,Kubwa Clinic and Maternity,9.14659,7.32314
1144472063,Christ the King Catholic Church,9.14576,7.35536
1113281416,Catholic Church,9.14601,7.35535
1209514871,Redeemed Christain Church of God Power House Parish,9.15041,7.32953
1203126249,Regico Hotel,9.14136,7.31498
1141792627,Jethrone,9.14167,7.31526
1209514877,Bethsaida Medical Laboratory,9.14146,7.31507
1048158303,Different Places,9.03706,7.49202
1096543473,UBA,9.04515,7.52689
1096543472,UBA,9.04515,7.52689
1048165028,Wuse Clinics & Maternity,9.06906,7.47893
1141790302,Maputo,9.05855,7.46754
1202896542,Car Park B,9.05834,7.46772
1141808185,Nigeria Tourism Development,9.02466,7.4725
1141830316,Spin Elements Media,9.06904,7.4297
1202896830,Oceanic Bank,9.07581,7.47856
1048158425,Ecobank,9.07581,7.47856
1209514751,Oando,9.03074,7.49385
