POI_ID,NAME,LAT,LON
1017594111,911,9.0762,7.4989
1017605615,Mais Guest House,9.08789,7.49818
1017590781,NITEL Office,9.06782,7.46238
1017605483,Langfield Royalty Motel,9.04543,7.50343
1017605851,Mr Bigg's,9.0746,7.46556
1017590285,Ecobank,9.05988,7.4811
1017600088,PHCN,9.07595,7.48583
1017592135,PHCN,9.02763,7.47749
1017590687,City Supermarket,9.07823,7.46323
1017591178,Tunlay Hotel,9.06937,7.49033
1017598537,Abuja Mosque,9.08348,7.47164
1017590974,Shopping Centre,9.08266,7.46783
1017604928,PHCN,9.04672,7.51733
1017592222,Catholic Relief Services,9.083,7.47982
1017598992,Shopping Centre,9.07612,7.4897
1017602635,Embassy Benin,9.09345,7.49691
1017597124,Shopping Centre,9.01524,7.49039
1017590230,Zenith Bank,9.02337,7.48678
1017600726,Chop Chop,9.06405,7.48077
1017597686,Abuja Gardens,9.04012,7.46821
1017605343,African Safari Hotel,9.03202,7.46722
1017603009,Embassy Zambia,9.03664,7.46605
1017603200,Lemmingsway Stores,9.05196,7.47951
1017595610,Top Rank Hotel,9.03823,7.50614
1017591475,State Guest House,9.09307,7.49905
1017605263,Embassy Philippines,9.09224,7.50512
1017596501,Living Faith Church,9.01613,7.47254
1017597185,A. S. G Plaza,9.06951,7.48044
1017593639,Shopping Centre,9.03717,7.48442
1017603331,Grand Mirage Hotel,9.03943,7.50413
1017602020,Embassy Zimbabwe,9.08828,7.47523
1017596824,NP,9.0671,7.51186
1017594688,Mtel,9.0819,7.47134
1017592886,Abuja Church,9.08076,7.46668
1017600898,Govt. Sec. Sch,9.06531,7.47665
1017602956,Bank-Mko Abiola House,9.05277,7.49341
1017595960,Lake Chad Guest Palace,9.08971,7.50256
1017600024,Ifesinachi Motors,9.06958,7.45356
1017594764,Sami Wadata Clinic,9.08652,7.47135
1017590000,School,9.07224,7.45821
1017592862,Goodness Place,9.06602,7.45485
1017595158,Villa Hotel,9.03687,7.4821
1017606305,Maitama District Hospital,9.08513,7.48271
1017589982,Royal Habitat,9.05746,7.46369
1017599523,Bolingo Hotel and Towers,9.04479,7.48078
1017605184,Abuja Church,9.07406,7.45151
1017592283,Blue Plaza,9.07859,7.46774
1017592071,Russel Suites,9.06678,7.46977
1017603124,Maitama Guest House,9.09055,7.4951
1017593645,Ecobank,9.0221,7.48555
1017595439,Dantata & Sawoe,9.02765,7.50372
1017596059,Adamawa State Liaison Office,9.04033,7.52166
1017598417,Taraba State Liaison Office,9.05597,7.52548
1017594894,Chisco Transport Nigeria Limited,9.06588,7.441
1017599823,Recreation Castle,9.07727,7.49895
1017605443,School,9.07343,7.47539
1017595218,Abuja Church,9.09415,7.48462
1017600509,Recreation,9.06397,7.48538
1017605636,City View Restaurant & Grill,9.06483,7.47343
1017593650,GTBank,9.07081,7.47733
1017606750,Kantoma Resort,9.05574,7.46303
1017594654,School,9.06656,7.49213
1017594212,NP,9.02778,7.49958
1017599392,School,9.03832,7.52972
1017604106,Wuse Plaza,9.06658,7.46427
1017605813,Sky Memorial Complex,9.06502,7.45822
1017597143,Command Guest House,9.08373,7.51962
1017600177,Ahamadu Coomasie House,9.04755,7.48461
1017596967,M. T. N. HQ,9.0856,7.48876
1017590767,Rajab Plaza,9.02316,7.47479
1017594411,Abuja Mosque,9.02895,7.47184
1017599593,Abuja Church,9.06001,7.46399
1017599063,World Bank,9.04241,7.52466
1017603936,Sharon Ultimate,9.03128,7.48232
1017600548,Shopping Centre,9.0625,7.47869
1017602779,Amso Hotel,9.07207,7.45944
1017592861,Ecowas Secretariat,9.04233,7.52655
1017599271,Central Bank of Nigeria,9.03045,7.50118
1017601824,Shafa Shopping Complex,9.02228,7.47736
1017603274,Metcho Hotel,9.08185,7.46659
1017605471,School,9.1004,7.49268
1017605982,Utako Market,9.06634,7.44703
1017598508,Agape Motel Limited,9.07285,7.47
1017600235,V. S. O Nig.,9.07911,7.48665
1017594961,Leblon Clinic,9.07255,7.48641
1017604220,Marima Plaza,9.09471,7.48222
1017595442,Brifina,9.02035,7.47522
1017594328,School,9.07536,7.46635
1017605458,UBA,9.04379,7.52774
1017594883,MC Dowals,9.09072,7.49799
1017604969,GTBank,9.02907,7.47832
1017594183,Embassy Jamaica,9.04751,7.52703
1017596819,Arcade Club Suite,9.06818,7.49653
1017603740,Sokoto State Liaison Office,9.02961,7.49674
1017595314,British Council,9.0841,7.49123
1017592121,School,9.07979,7.45793
1017594293,Lafia,9.0354,7.48985
1017597271,Garki II Shopping Centre,9.03145,7.49703
1017604695,Embassy Indonesia,9.07677,7.50092
1017600255,Ritman Suites,9.03304,7.49025
1017598798,Supreme Court,9.06007,7.50803
1017606212,Embassy South Africa,9.10679,7.4882
1017595095,Total House,9.05297,7.48504
1017593044,Mangal Plaza,9.05276,7.46832
1017606733,Enugu State Liaison Office,9.04677,7.49539
1017599813,School,9.02185,7.49551
1017606529,Savannah Chum-Chum,9.05287,7.4675
1017603118,A. P Plaza,9.07271,7.47696
1017598893,Angels Plaza,9.0178,7.49363
1017602159,Embassy Ireland,9.09385,7.47772
1017605297,Embassy Tanzania,9.09343,7.49652
1017602293,Dannic Hotels,9.03391,7.47438
1017599754,O'Neals Restaurant,9.07849,7.48005
1017595767,NP,9.06376,7.47017
1017598739,Edo Line,9.0693,7.4526
1017599196,NP,9.04003,7.48717
1017606162,NP,9.03135,7.47116
1017605551,Euro Hospital,9.05437,7.46254
1017603573,PHCN,9.06703,7.45976
1017599504,Big Mama's Kitchen,9.06294,7.47655
1017602841,First Bank,9.04636,7.4843
1017605675,Abuja Church,9.06299,7.4433
1017603173,Embassy Poland,9.09078,7.50343
1136369613,Grand Regal International School,9.10069,7.4208
1048160940,Boulevard Park,9.10421,7.48685
1017601306,Action Aid,9.08257,7.47869
1141806014,Paradise,9.04384,7.52653
1141800883,Embassy Italian,9.09834,7.48707
1203197992,Choice,9.07141,7.48441
1141817671,Lara Babies Wears,9.06681,7.43049
1141794816,Mabuchi Hill Park,9.08454,7.46432
1096545202,Aso Savings & Loans,9.02854,7.49366
1141796368,Embassy Spain,9.08359,7.51306
1202896897,Oceanic Bank,9.02807,7.58128
1141827290,Acappella Nigeria,9.07424,7.47854
1096544889,National Orientation Agency,9.09552,7.41539
1048698079,Unity Bank,9.02956,7.47706
1141822235,Tetrazzini Chicken,9.05969,7.4669
1048158626,Zenith Bank,9.06064,7.49677
1048157602,Holy Trinity Hospital,9.03159,7.50251
1142403812,Fitness & Nutritional Health Services,9.07742,7.41644
1141796082,Clickislam. Com,9.05954,7.4719
1141792884,Ralpha Clinic and Maternity,9.1122,7.23429
1144464528,Glory of God Ministry,8.95638,7.54944
1142405771,Buyright Shop,8.98475,7.49399
1096545385,Elyte Guest Inn,9.03234,7.48048
1096542984,Abuja Mosque,9.0058,7.48374
1141808039,Societi Foods Industries Limited,9.03679,7.17578
1141800933,Dei Dei Police Post,9.10142,7.27733
1141797220,Access Bank,9.05632,7.52464
1083949717,Visafone Express,9.07634,7.4975
1136370578,Ikhlas Shopping Centre,9.11711,7.42026
1144496501,Glorious Destiny Academy,8.97677,7.56987
1141876199,Wonderland Amusement Park,9.04055,7.45127
1048699848,UBA,9.06651,7.49703
1096547137,Unity Bank,9.04977,7.48732
1113284599,Mr Bigg's,9.14504,7.33813
1141802018,Federal Ministry of Defence,9.00179,7.57379
1083947668,Bestway Luxury Suites,9.00019,7.48195
1017600699,Palmac Hotel,9.05131,7.5104
1203126144,TOTAL,9.03963,7.47222
1096545102,Mount Pleasant Mbora Estate,9.045,7.41164
1136369028,Frank's Wineyard,9.08086,7.39971
1017603314,D. F. I. D,9.07913,7.4992
1048698184,Mainstreet Bank,9.05028,7.48431
1141818233,Technoexportroy Nigeria Limited,9.07339,7.4036
1096543631,Ministry of Foreign Affairs Abuja,9.05842,7.49829
1131904268,Fortis Micro Finance Bank,9.07267,7.49002
1113284009,Godiya Plaza,8.99752,7.46681
1136368070,Steam Drycleaners,9.10201,7.40243
1141801532,N. E. P. A Office,9.07609,7.48569
1017596291,City Plaza,9.03206,7.4977
1136368338,Waxride Residence,9.07648,7.40371
1137271929,Kado Fish Market,9.06785,7.40157
1141819702,Embassy Togo,9.03114,7.52152
1130378223,Fortis Micro Finance Bank,9.07267,7.49002
1136369823,Blinkers Pharmacy,9.11752,7.40989
1141793933,Ecobank,9.04915,7.47474
1141802448,Kapital Hospital,9.07188,7.45337
1141797027,Ubss Group Limited,9.08499,7.47163
1048159810,ZM Plaza,9.03365,7.49728
1113283859,Chapel of Covenant Giants,9.00676,7.47269
1144498621,Lea Primary School Guduwa,9.04215,7.57573
1144499615,Federal Treasury Academy,8.89273,7.57725
1113276691,Vitafoam,9.14219,7.35062
1203197666,Alpha Zone Eye Clinic,9.01811,7.49037
1141874501,Gem Bible Institute,9.08264,7.44534
1048158922,Patted Marble Plaza,9.03446,7.49779
1144664293,Steping Stone Montessori International,9.02381,7.58503
1141801174,Core Quest,9.03055,7.48509
1048157528,First Bank,9.04426,7.47961
1083948478,Togolese Embassy,9.0911,7.50416
1024195614,NNPC Towers 1,9.05433,7.48439
1203198041,Shopping Centre,9.03801,7.48145
1136367526,Institute for Legislative Studies,9.10099,7.49681
1113315952,Mama's Kitchen,9.00276,7.5724
1141808030,Divine Suite,9.02429,7.58084
1113314742,Messan Clinic,8.98484,7.36267
1136368435,First Place Supermarket,9.09919,7.41061
1142407316,Seraph Medical Practice,9.06152,7.40219
1048158048,Wesley Clinics,9.06377,7.47016
1144445478,Ballis School,9.08165,7.47729
1141833658,Building Blocks Montessori Teacher Training,9.05861,7.40268
1130378302,Ecobank,9.02917,7.58586
1113284797,Pro Technologies,9.06339,7.4563
1113284227,Beida Nursery & Primary School,9.14999,7.33768
1141808217,Flexitime Microsystems Limited,9.08167,7.41354
1141805280,Victory Daycare Centre,9.00035,7.56072
1024419505,Aja Nwachukwu House,9.08229,7.48974
1048159454,National Youth Council of Nigeria,9.04069,7.49466
1141823394,Eventica Nigeria,9.08755,7.49595
1096543001,Estate,9.02773,7.49499
1141831674,Oas Gym,9.10449,7.40331
1048698081,Ecobank,9.06218,7.41759
1141874253,Naoc,9.05246,7.48294
1147064126,Citimini Restaurant,9.04067,7.50702
1136370559,Pridemark Hotel,9.03869,7.48155
1144504021,Light Way Academy School,9.07513,7.46483
1096543073,Adonis Pharmacy,9.07796,7.41389
1017597112,Ostra Guest House,9.04474,7.497
1096549048,City of Refuge Ophanage,9.0764,7.49971
1141794250,Qualitech,9.12347,7.37916
1141809352,Adult Dose Kitchen,9.008,7.45835
1144499611,Gudmeric Kiddies Institute,8.94608,7.54389
1113284356,Tian Plaza,9.06829,7.43755
1136368075,Sterling Bank,9.07747,7.41282
1113280882,Ecobank,9.02897,7.5687
1141798448,Nsitf Shopping Plaza,9.0718,7.46502
1203121754,Mambila Hotel,9.07206,7.46185
1141796332,Afam Ntri Consulting,9.03454,7.49759
1096543731,Gil Supermarket,9.06615,7.43338
1141797934,Zenith Computer,9.00431,7.47887
1144447897,Dynamic Academy,9.14802,7.34259
1048930776,Kingdom Hall Mpape,9.10808,7.50018
1141832301,Aso Guest Inn,9.01857,7.49158
1142406224,Fabulous Makeovers,9.05142,7.48359
1136368434,G Lounge,9.09922,7.41055
1048163564,Nigerian Stock Exchange,9.05177,7.48581
1048159696,State House Clinic,9.0873,7.52044
1096543602,411 Plaza,9.0721,7.4893
1083949734,Mediterranean Recreation Club Park,9.03884,7.52689
1203197708,Government Day and Junior Secondary School,9.07273,7.40126
1048696863,Skye Bank,9.04576,7.52721
1141790395,Samto Hospital,9.00164,7.57123
1096543231,Maxi Pharmacy,9.10754,7.40412
1144498299,Iddo Sarki Primary School,8.987,7.21021
1017597614,Mr Bigg's,9.02311,7.488
1048696229,Zenith Bank,9.06318,7.47756
1048696230,Skye Bank,9.0722,7.4331
1048696261,Mainstreet Bank,9.04819,7.52572
1048696268,Mainstreet Bank,9.03804,7.48402
1048696411,Ecobank,9.05177,7.48581
1048696412,Skye Bank,9.05246,7.48537
1048696477,Sterling Bank,9.07217,7.46602
1048696481,Fidelity Bank,9.04356,7.50323
1048696496,Access Bank,9.0305,7.48021
1048696528,First Bank,9.04427,7.47962
1048696862,First Bank,9.04522,7.52714
1048697031,CfC Stanbic Bank,9.03446,7.49778
1048697064,UBA,9.07287,7.47672
1048697065,GTBank,9.07938,7.46294
1048163373,Sharif Plaza,9.08274,7.46797
1136367922,Oando,9.10906,7.41715
1136369791,Amafrikana Restaurant,9.06601,7.39563
1113280878,Pinnacle Academy,9.14517,7.3266
1141885180,Chief of Galadimawa Palace,8.99347,7.42627
1083949708,Queenfem,9.07559,7.46421
1144661891,Horizon International Children School,9.09104,7.41359
1203126173,Emmy Restaurant,9.07412,7.44939
1113276688,Donlee Club,9.14234,7.35037
1141790049,Embassy Egypt,9.09877,7.4846
1048158080,Jorany Restaurant,9.07845,7.47942
1203198027,Cowbell Plaza,9.14397,7.3165
1113317208,St Peter School,9.00892,7.56807
1048158369,Platinum Bank,9.05481,7.49154
1141870362,Vanuci Consult,9.03527,7.38561
1136370568,New Fcta Cemetery,9.09587,7.41665
1148774968,World Class Air Transport Limited,9.02352,7.46156
1141808028,Matoyeh Global,9.02757,7.57854
1141801801,Enugu,9.0467,7.49441
1141801898,Perfecta Shoes,9.07461,7.45891
1141801923,I Green Solutions,9.10724,7.48358
1141801978,AB Plaza,9.01042,7.58316
1141801979,Primary Health Cate Centre,8.88435,7.23086
1141801985,Zima Weavon Gallery and Accessories,9.00347,7.45639
1141801987,Socu Hospital,8.8951,7.57907
1141801988,African Food Restaurant,8.93431,7.5505
1141802000,Royal Medical Centre,9.01081,7.57387
1141802003,Tenth-J Nigeria Limited,9.00533,7.45531
1141802004,Prince & Princess Shopping Centre,9.00112,7.45429
1141802005,School Hotel,8.90494,7.5669
1141802006,Albama Clinic Limited.,9.00432,7.58
1141802007,Maryam House,8.87967,7.23107
1141802009,Arinsco Showers Nigeria,8.9316,7.55238
1141802023,Karu Health Centre,9.00916,7.57889
1141802024,EU-Prime Clinic,8.94796,7.54737
1141802284,Bar 21 Fish Bar,9.10264,7.4186
1141802320,City Capital Hotel,9.06944,7.47706
1141802339,Trudance Art,9.11163,7.41464
1141802355,Hello Kidz & Mum,9.06613,7.4382
1141802457,Ekklisiyar Yan'Uwa,9.0741,7.4515
1141802495,Katempe Estate Phase I,9.11743,7.45529
1141802503,Majem Cooperation,8.9852,7.56477
1141802517,Mabees Plaza,9.06592,7.48073
1141802525,Halbiz Complex,9.04553,7.50255
1141802708,B Natural,9.08613,7.4884
1141802751,Optimum Media Production,9.02745,7.48351
1141802866,Monavic Shopping Complex,9.01437,7.5636
1141802868,Daycare Kindergaten School,9.11356,7.42352
1141802875,Peace Court Estate,8.96854,7.46456
1141802903,Covenant Estate,8.97612,7.48594
1141802992,Central Bank of Nigeria Quarters,9.02223,7.48141
1141803100,Chinese Express,9.08333,7.46919
1141803109,Jinkande Nigeria Limited,9.05403,7.46768
1141803127,River Plaza,9.04746,7.47449
1141803247,Fototeck,9.03174,7.48275
1141803607,Abm Plaza,9.06751,7.43882
1141803617,FCMB,9.04064,7.50561
1141803629,Cocos Mix Cakes,9.07151,7.47986
1141803640,National Human Rights Commission,9.07229,7.48112
1141803645,Embassy the Republic Egypt,9.08024,7.50944
1141803937,Abuja Clinics,9.08013,7.51161
1141803952,Dukeology Lawz,9.09441,7.41563
1141803955,Footstep,9.09296,7.41477
1141803995,Ufuk Dialogue Foundation,9.08971,7.47781
1141804007,Peace Guest House,9.0187,7.49141
1141804015,Public Complaints Council,9.08225,7.49012
1141804020,Dunes,9.08431,7.48501
1141804035,GTBank,9.08155,7.4912
1141804087,Embassy Venezuela,9.03509,7.51601
1141804099,Las Vegas,9.04923,7.4571
1141804102,New Life Garden,9.02716,7.5857
1141804103,Dedeck Hotel,9.0271,7.58575
1141804226,Abuja Airport Hotel and Inn,8.98495,7.36776
1141804231,Paradise Guest House,8.98709,7.36809
1141804232,Mr Biggs,8.98391,7.37212
1141804235,D & F Heritage Hospital,8.99252,7.3689
1141804236,Progany Guest House,8.984,7.37119
1141804238,Nigeria Turkish Nizamiye Hospital,9.05889,7.39069
1141804239,Food Giants,8.99033,7.36576
1141804241,Trinity Guest House,8.98945,7.3709
1141804242,Redeem Christian Church of God,8.98694,7.36599
1141804245,Grail Centre,8.98917,7.36619
1141804249,Premier Academy,8.98769,7.35477
1141804252,El Duniya Guest House,8.98405,7.36938
1141804254,Wisdom Clinic,8.9761,7.36388
1141804257,Christian Bookshop,8.97432,7.36357
1141804263,Ivon International Guest House,8.98536,7.37096
1141804265,Abisam Guest House,8.98988,7.36883
1141804266,Mosque,8.99363,7.37082
1141804269,New Covenant Church,8.99884,7.36128
1141804271,Ken Kiery Events,8.98681,7.36485
1141804272,Berger Senior Staff Quarters,9.03277,7.39652
1141804274,Ahmfatya Concept,8.98113,7.36342
1141804282,Bonama Audio Visual,9.07173,7.48446
1141804334,Damilon Hair Salon,9.09029,7.49371
1141804560,Galadima,9.12116,7.38589
1141804566,Apo Mall,9.00314,7.48064
1141804794,Klamidas Communications,9.02737,7.47936
1141804879,Gisallin Hair and Fashion,9.09868,7.4144
1141804890,Bridal Guest Inn,9.08609,7.41794
1141804921,Molarex,9.05549,7.46303
1141805029,African Kitchen and Restaurant,9.03179,7.47306
1141805103,Ekenedili Transportation Company,9.06249,7.45204
1141805172,Cornerstone Hospital,9.06247,7.47516
1141805254,Njiubacu Nigeria,9.04268,7.47168
1141805373,Real Estate-Property Management,9.06185,7.4699
1141805374,Famag Plaza,9.06081,7.46897
1141805543,Isede Rentals,9.14354,7.31596
1141805735,Vina,9.07114,7.48524
1141805854,Diplomat Garden,9.03194,7.46734
1141805897,Lagos State Govenment Lodge,9.03961,7.51626
1141805898,Ogun State Government Lodge,9.03907,7.51636
1141805899,Cross River State Government Lodge,9.04069,7.51572
1141805911,Federal Road Safety Commission,9.07048,7.46314
1141805912,Motorola Country,9.07087,7.46328
1141806059,Pasey Jays,9.07204,7.47505
1141806095,Embassy Chad,9.08156,7.51369
1141806135,Midland Clinic and Laboratory,9.01482,7.56334
1141806414,Blue Girl Empowerment Foundation,9.0419,7.51721
1141806420,Maitama Store,9.08834,7.49841
1141806452,M. T. N Nigeria,9.03836,7.50513
1141806612,Cross Rivers State Lodge,9.04124,7.51799
1141806623,Mammy Market,9.04654,7.53656
1141806658,Nigeria Immigration Service,9.02719,7.46866
1141806702,Fibre Travels & Tours,9.08731,7.47747
1141806703,Dantata Estate,9.08823,7.4782
1141806706,Embassy Syrian,9.09853,7.48749
1141806732,Western House,9.07816,7.50014
1141806777,Embassy the Syria Arab Republic,9.08046,7.51053
1141806848,Ecobank,9.01121,7.27591
1141806902,Sahad Supermarket,9.06591,7.47963
1141806971,M Saleh and Company Limited,9.05403,7.47476
1141806973,Ebonyi State Government Lodge,9.10362,7.49731
1141806987,Kob Insurance Brokers Limited,9.05014,7.51507
1141807000,Digital Concept,9.0534,7.48476
1141807019,Federal Scholarship Board,9.07356,7.45412
1141807028,Ekiti State Governor's Lodge,9.06522,7.49579
1141807044,Sectraco Quarters,9.07224,7.40432
1141807100,Embassy Swedish,9.03505,7.51597
1141807142,Nacrbd House,9.04787,7.48515
1141807221,Diemco Nigeria Limited,9.07006,7.45044
1141807257,H and S International,9.05958,7.45667
1141807267,Well Point Clinic Limited,9.11557,7.41123
1141807326,Vita Foam,9.02407,7.48766
1141807469,Agape,9.07265,7.46947
1141807481,Passmark Construction Limited,9.08184,7.47359
1141807504,Inwade House,9.02851,7.48749
1141807609,GTBank,9.06845,7.42877
1141807650,Federal Ministry of Women Affairs,9.05137,7.508
1141807656,Nicon Staff Quarters,9.06387,7.47526
1141807714,International Peace Park,9.04189,7.49413
1141807728,Plateau State Govenors Lodge,9.03789,7.51697
1141807729,Oyo State Lodge,9.03775,7.51715
1141807732,Bauchi State Government Lodge,9.03757,7.51745
1141807794,Icon Eye Clinic,9.02474,7.47141
1141807795,Interweb Communication,9.07302,7.47575
1141807829,KPMG Company,9.04456,7.51894
1141807878,NBC Headquarters,9.05709,7.51368
1141807922,City Hospital and Maternity,9.06452,7.45919
1141807933,Kolstaf Medical Centre,9.07289,7.46771
1141807984,Passion Counseling,9.08479,7.48365
1141808009,Unity Foundation Abuja,9.07292,7.49655
1141808015,Chenbian Plaza,9.09518,7.21797
1141808026,Midland Clinic,9.01304,7.56036
1141808033,The Hub Hotel,9.01496,7.5641
1141808034,Boldstep Intl School,9.01668,7.57641
1141808045,Symak Centre,9.01912,7.56034
1141808050,Arewa Clinics and Maternity,9.01395,7.56224
1141808051,Redeem Christian Church of God,9.01541,7.56527
1141808063,Color Me by Hannah,9.01818,7.4508
1141808068,Manyatu Cool Room,9.01981,7.58443
1141808087,Park View,9.05292,7.46525
1141808185,Nigeria Tourism Development,9.02466,7.4725
1141808228,Laropa Guest House,9.1039,7.42058
1141808257,Airtel,9.0507,7.50801
1141808291,The Mall,9.07754,7.49792
1141808333,Stitch by Ish,9.01689,7.49004
1141808336,Embassy Ukraine,9.03711,7.52207
1141808367,TOYOTA,9.04078,7.50369
1141808368,Amira Bakery,9.0783,7.41456
1141808466,Seun Olokeogun & Associates,9.06656,7.42699
1141808476,Igi House,9.06498,7.47347
1141808495,Dixtel Communications Limited,9.05942,7.46433
1141808597,Andromedia Technologies Limited,9.07038,7.45295
1141808658,Abumet Nigerian Limited,9.07763,7.49987
1141808833,Gitto Construction Company,9.07313,7.50634
1141808847,Wesley Clinic,9.06306,7.4634
1141808944,Old Central Bank,9.02843,7.49866
1141808955,Lento Aluminium,9.06608,7.4091
1141809025,Madugu,9.06411,7.42019
1141809233,Topclass Generators Limited,9.07186,7.47185
1141809274,Double T Restaurant,8.88287,7.23034
1141809291,El Crystalmedia,9.01446,7.4769
1141809308,Iron Dealers Nigeria Limited,9.03124,7.58833
1141809324,Tarbiyah Books Plus,9.07287,7.48298
1141809354,Kaura Modern Market,9.0082,7.45853
1141809429,Fakad Concept Nigeria,9.13762,7.36657
1141809597,Edrug Pharmacy,8.99819,7.35061
1141809627,Supreme Clinic,9.00161,7.57002
1141809669,Legion of Naija Dancerz,9.05758,7.45901
1141809768,Embassy Botswana,9.09181,7.49428
1141810121,Megaslight Eye Clinic,9.06831,7.44882
1141810126,Harish Network Limited,9.07454,7.4975
1141810127,Jitai,9.07448,7.49915
1141810250,Oakland Centre,9.0847,7.48389
1141810280,Abuja Unity Hospital,8.98263,7.37155
1141810306,Borebbak Creations,9.07505,7.41648
1141810309,Machanic Workshop,8.95587,7.55083
1141810403,Rockview,9.07497,7.48789
1141810482,Multipurpose Auditorium,9.06669,7.44056
1141810485,Trem House,9.06677,7.44075
1141817793,Abuko Guest Inn,8.95629,7.5502
1141817804,Amac Market,8.99258,7.35428
1141817814,Gbemiro Guest Inn,9.11597,7.25689
1141817815,Moit Guest House,8.98584,7.36092
1141817817,Sports Field,8.88684,7.23374
1141817819,7up Bottling Company,9.03342,7.39658
1141817821,Deeper Life Bible Church,8.88227,7.2285
1141817822,Redeem Christian Church of God,8.98899,7.35986
1141817826,Loyola Jesuit College,8.91908,7.5651
1141817828,Perfects Steps School,9.0007,7.5643
1141817830,Arewa Clinc,9.01386,7.56203
1141817950,Sokoto State Government Lodge,9.04242,7.51626
1141818220,Citi Lodge,9.02548,7.47134
1141818223,New England Guest House,9.01717,7.49176
1141818497,Panic Alert Security System,9.10545,7.48783
1141818585,Kwara State Lodge,9.03874,7.51594
1141819073,Federal Ministry of Transportation,9.05578,7.48508
1141819631,Icon Nect Technologies,9.0917,7.4895
1141819648,Allied Building Complex,9.06328,7.42526
1141819839,JMC Daniels,9.047,7.52293
1141820435,Adsu Guest House,9.09608,7.41317
