"BUILDING_ID","TYPE","HEIGHT","SDO","WKT","LAT","LON"
793833615,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@4dc661dc,"POLYGON (( 7.47642 9.06199, 7.4764 9.06193, 7.47645 9.06191, 7.47647 9.06197, 7.47642 9.06199))",9.06195000000031,7.47643499999961
793833651,"Unclassified Building/Landmark",6,oracle.sql.STRUCT@40479075,"POLYGON (( 7.46213 9.06199, 7.4621 9.062, 7.46211 9.06207, 7.46203 9.06209, 7.46203 9.06207, 7.462 9.06207, 7.46197 9.06197, 7.46189 9.06197, 7.46189 9.06192, 7.46213 9.0619, 7.46213 9.06199))",9.06197847722525,7.46203208632986
793833656,"Unclassified Building/Landmark",4,oracle.sql.STRUCT@4b5f479e,"POLYGON (( 7.47619 9.06205, 7.47613 9.062, 7.47614 9.062, 7.4761 9.06196, 7.47614 9.06191, 7.47624 9.06199, 7.47619 9.06205))",9.06197987455391,7.4761686917532
793833658,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@6a3f9b47,"POLYGON (( 7.46665 9.05526, 7.46658 9.05526, 7.46658 9.05522, 7.46665 9.05522, 7.46665 9.05526))",9.05524000000131,7.466615
793833661,"Unclassified Building/Landmark",6,oracle.sql.STRUCT@1409cf5d,"POLYGON (( 7.4774 9.06206, 7.47747 9.062, 7.47759 9.06214, 7.47756 9.06217, 7.47758 9.06219, 7.47753 9.06222, 7.4774 9.06206))",9.06210885965232,7.47749898244378
793833725,"Unclassified Building/Landmark",4,oracle.sql.STRUCT@68b13191,"POLYGON (( 7.46317 9.05816, 7.46317 9.0581, 7.46334 9.05811, 7.46334 9.05828, 7.46324 9.05828, 7.46324 9.05824, 7.46317 9.05824, 7.46317 9.05816))",9.05818546073113,7.46325930117278
793833926,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@5963e8ae,"POLYGON (( 7.46617 9.06284, 7.46607 9.06284, 7.46607 9.06279, 7.46617 9.06279, 7.46617 9.06284))",9.06281500000286,7.46612
793834035,"Unclassified Building/Landmark",4,oracle.sql.STRUCT@4f90b566,"POLYGON (( 7.46352 9.05821, 7.46341 9.0582, 7.46338 9.0582, 7.46338 9.05808, 7.46352 9.05808, 7.46352 9.05821))",9.05814200768708,7.46345105667618
793834084,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@15b9f8ee,"POLYGON (( 7.46689 9.05837, 7.46688 9.05834, 7.4669 9.05834, 7.46691 9.05837, 7.46689 9.05837))",9.05835499999995,7.46689499999975
793834245,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@74656e71,"POLYGON (( 7.46368 9.06387, 7.4637 9.06387, 7.4637 9.06394, 7.46368 9.06394, 7.46368 9.06387))",9.06390499999904,7.46369
793834279,"Unclassified Building/Landmark",5,oracle.sql.STRUCT@3285decb,"POLYGON (( 7.46464 9.06347, 7.46466 9.06347, 7.46466 9.06345, 7.46478 9.06345, 7.46478 9.06356, 7.46464 9.06356, 7.46464 9.06347))",9.06350620000325,7.46471160000012
793834331,"Unclassified Building/Landmark",4,oracle.sql.STRUCT@78f47678,"POLYGON (( 7.46894 9.05984, 7.46888 9.05977, 7.46902 9.05966, 7.46907 9.05973, 7.46894 9.05984))",9.05975038710254,7.46897649463193
793834401,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@22d09f00,"POLYGON (( 7.46557 9.05972, 7.46557 9.05977, 7.46553 9.05977, 7.46553 9.05972, 7.46557 9.05972))",9.05974499999999,7.46555
793834415,"Unclassified Building/Landmark",8,oracle.sql.STRUCT@7d997bcd,"POLYGON (( 7.46945 9.0642, 7.46938 9.06411, 7.46947 9.06404, 7.46954 9.06413, 7.46945 9.0642))",9.06412000000299,7.46945999999963
793834430,"Unclassified Building/Landmark",4,oracle.sql.STRUCT@61769133,"POLYGON (( 7.46795 9.05969, 7.46803 9.05978, 7.46797 9.05982, 7.4679 9.05974, 7.46795 9.05969))",9.05975712215504,7.46796314699458
793834445,"Unclassified Building/Landmark",6,oracle.sql.STRUCT@3a6a6cd3,"POLYGON (( 7.46788 9.06497, 7.46774 9.06482, 7.46783 9.06475, 7.46796 9.0649, 7.46795 9.06491, 7.46788 9.06497))",9.06485949064165,7.46785169287145
793834483,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@1c64dc01,"POLYGON (( 7.46736 9.0652, 7.46733 9.06517, 7.46739 9.06513, 7.46742 9.06517, 7.46736 9.06521, 7.46736 9.0652))",9.0651689855084,7.46737608695737
793834486,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@2a158b53,"POLYGON (( 7.46367 9.05946, 7.46367 9.0595, 7.46363 9.0595, 7.46362 9.05946, 7.46367 9.05946))",9.05947925925962,7.46364740740728
793834552,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@7f3f782b,"POLYGON (( 7.46469 9.06045, 7.46469 9.06049, 7.46466 9.06049, 7.46466 9.06045, 7.46469 9.06045))",9.06046999999995,7.464675
793834562,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@165a9feb,"POLYGON (( 7.47213 9.06036, 7.4722 9.06045, 7.47216 9.06048, 7.47209 9.06039, 7.47213 9.06036))",9.06042000000102,7.47214499999566
793834755,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@2ce4ddf5,"POLYGON (( 7.47306 9.06086, 7.47304 9.06088, 7.47302 9.06085, 7.47304 9.06084, 7.47306 9.06086))",9.0608583333335,7.47303999999981
793834865,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@2a2d9429,"POLYGON (( 7.46894 9.05388, 7.46892 9.05383, 7.46902 9.05381, 7.46904 9.05385, 7.46894 9.05388))",9.05384306666967,7.46897840000135
793834883,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@2ed74f67,"POLYGON (( 7.46041 9.05401, 7.46041 9.05399, 7.46036 9.05399, 7.46032 9.05399, 7.46032 9.05398, 7.46031 9.05387, 7.46038 9.05387, 7.46042 9.05387, 7.46044 9.05387, 7.46046 9.05387, 7.46046 9.054, 7.46041 9.05401))",9.0539320994469,7.46038952117767
793835013,"Unclassified Building/Landmark",8,oracle.sql.STRUCT@6c302891,"POLYGON (( 7.46621 9.05344, 7.46621 9.05356, 7.46588 9.05355, 7.46588 9.05343, 7.46621 9.05344))",9.05349500003397,7.46604499999849
793835019,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@66b15b97,"POLYGON (( 7.46966 9.05361, 7.46962 9.05356, 7.46969 9.0535, 7.46973 9.05355, 7.46966 9.05361))",9.05355500000165,7.4696750000016
793835059,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@207b17b4,"POLYGON (( 7.46831 9.05413, 7.46831 9.05418, 7.46828 9.05418, 7.46828 9.05413, 7.46831 9.05413))",9.05415499999975,7.468295
793835125,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@3443d8ab,"POLYGON (( 7.45945 9.04941, 7.45938 9.04941, 7.45938 9.04936, 7.45945 9.04936, 7.45945 9.04941))",9.04938500000111,7.459415
793835199,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@59da0a12,"POLYGON (( 7.46375 9.04993, 7.46378 9.04986, 7.46383 9.04988, 7.46379 9.04995, 7.46375 9.04993))",9.04990402597423,7.46378822510971
793835315,"Unclassified Building/Landmark",5,oracle.sql.STRUCT@35db9f5d,"POLYGON (( 7.46002 9.04876, 7.46002 9.04872, 7.46002 9.04862, 7.46009 9.04862, 7.46009 9.04876, 7.46006 9.04875, 7.46006 9.04877, 7.46002 9.04876))",9.04869047377009,7.460054602369
793835393,"Unclassified Building/Landmark",7,oracle.sql.STRUCT@4d65f8e5,"POLYGON (( 7.46137 9.0493, 7.46119 9.04915, 7.46125 9.04907, 7.46144 9.04922, 7.46137 9.0493))",9.04918554651424,7.46131361844845
793835424,"Unclassified Building/Landmark",7,oracle.sql.STRUCT@67c9e762,"POLYGON (( 7.45675 9.04882, 7.45679 9.04888, 7.45678 9.04889, 7.4567 9.04894, 7.45668 9.04896, 7.45663 9.04888, 7.45674 9.04881, 7.45675 9.04882))",9.04888210599958,7.45671000000259
793835432,"Unclassified Building/Landmark",7,oracle.sql.STRUCT@6e4aeb13,"POLYGON (( 7.4567 9.04894, 7.45678 9.04889, 7.45691 9.0491, 7.45683 9.04915, 7.4567 9.04894))",9.04902000000092,7.45680499997969
793835473,"Unclassified Building/Landmark",5,oracle.sql.STRUCT@702a0f0,"POLYGON (( 7.45479 9.0535, 7.45475 9.05339, 7.45486 9.05335, 7.4549 9.05347, 7.45479 9.0535))",9.05342699881573,7.45482562277446
793835515,"Unclassified Building/Landmark",6,oracle.sql.STRUCT@6542c225,"POLYGON (( 7.4614 9.05329, 7.46136 9.05338, 7.46135 9.0534, 7.46122 9.05335, 7.46124 9.05331, 7.4612 9.0533, 7.46122 9.05325, 7.46126 9.05327, 7.46127 9.05323, 7.4614 9.05329))",9.05331390745854,7.46130208225936
793835533,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@4d18cb18,"POLYGON (( 7.46548 9.05323, 7.46548 9.05328, 7.46543 9.05328, 7.46543 9.05323, 7.46548 9.05323))",9.05325500000029,7.465455
793835543,"Unclassified Building/Landmark",9,oracle.sql.STRUCT@74b3b3db,"POLYGON (( 7.45966 9.05302, 7.45977 9.05302, 7.45977 9.05323, 7.45955 9.05323, 7.45955 9.05311, 7.45966 9.05311, 7.45966 9.05302))",9.05314136364005,7.45967500000552
793835596,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@6624989d,"POLYGON (( 7.46764 9.05187, 7.46768 9.0519, 7.46765 9.05193, 7.46762 9.0519, 7.46764 9.05187))",9.05190000000047,7.46764833333313
793835808,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@15043d96,"POLYGON (( 7.46385 9.05099, 7.46378 9.05099, 7.46378 9.05098, 7.46376 9.05098, 7.46376 9.05092, 7.46386 9.05092, 7.46386 9.05096, 7.46385 9.05096, 7.46385 9.05099))",9.05095315384775,7.46380915384622
793836255,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@1e4f6425,"POLYGON (( 7.49269 9.05917, 7.49259 9.05911, 7.49262 9.05908, 7.49265 9.0591, 7.49268 9.05905, 7.49274 9.05909, 7.49271 9.05913, 7.49269 9.05917))",9.05910937751216,7.4926715261035
793836366,"Unclassified Building/Landmark",4,oracle.sql.STRUCT@778b315c,"POLYGON (( 7.46197 9.04479, 7.46184 9.04475, 7.46187 9.04465, 7.462 9.04469, 7.46197 9.04479))",9.04472000000404,7.46191999999907
793836430,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@35a9af40,"POLYGON (( 7.48846 9.0566, 7.48838 9.05655, 7.48842 9.05649, 7.4885 9.05654, 7.48846 9.0566))",9.056545000002,7.488439999999
793836452,"Unclassified Building/Landmark",5,oracle.sql.STRUCT@1f5dcee,"POLYGON (( 7.47703 9.0564, 7.4769 9.05632, 7.47696 9.05624, 7.47709 9.05632, 7.47703 9.0564))",9.05632000000534,7.47699499999589
793836505,"Unclassified Building/Landmark",20,oracle.sql.STRUCT@647efeb9,"POLYGON (( 7.46607 9.04372, 7.46609 9.04371, 7.46607 9.04368, 7.46609 9.04362, 7.46613 9.0436, 7.46618 9.04346, 7.46637 9.04337, 7.46644 9.04339, 7.46646 9.04344, 7.46649 9.04342, 7.46657 9.04345, 7.46658 9.04347, 7.46659 9.04346, 7.46661 9.04351, 7.46666 9.04348, 7.46673 9.04361, 7.46663 9.04365, 7.46661 9.04371, 7.46666 9.04381, 7.46663 9.04385, 7.46642 9.04396, 7.46614 9.04385, 7.46607 9.04372))",9.04366553675961,7.46638615546394
793836509,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@4a5132bb,"POLYGON (( 7.45795 9.04391, 7.45791 9.04395, 7.45786 9.0439, 7.45791 9.04386, 7.45795 9.04391))",9.04390481481577,7.45790666666625
793836770,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@327a571e,"POLYGON (( 7.47203 9.04615, 7.47199 9.04622, 7.47195 9.0462, 7.47198 9.04613, 7.47203 9.04615))",9.04617402597423,7.47198822510971
793836782,"Unclassified Building/Landmark",4,oracle.sql.STRUCT@1dc7ef13,"POLYGON (( 7.46687 9.04598, 7.46692 9.046, 7.4669 9.04611, 7.46683 9.0461, 7.46685 9.04601, 7.46686 9.04601, 7.46687 9.04598))",9.04604938034047,7.46687685897605
793836834,"Unclassified Building/Landmark",14,oracle.sql.STRUCT@e5f4124,"POLYGON (( 7.48115 9.04823, 7.48141 9.0484, 7.48125 9.04864, 7.481 9.04848, 7.48115 9.04823))",9.04843643197136,7.48120286958243
793836911,"Unclassified Building/Landmark",5,oracle.sql.STRUCT@4dd87ebe,"POLYGON (( 7.47105 9.04996, 7.47117 9.05002, 7.47114 9.05009, 7.47102 9.05004, 7.47105 9.04996))",9.05002680751594,7.47109394365936
793836962,"Unclassified Building/Landmark",15,oracle.sql.STRUCT@2dfa02bc,"POLYGON (( 7.47034 9.04909, 7.4705 9.04917, 7.47043 9.04931, 7.47038 9.04931, 7.47033 9.04929, 7.47029 9.04926, 7.47027 9.04922, 7.47034 9.04909))",9.04920772655232,7.4703802225769
793837000,"Unclassified Building/Landmark",8,oracle.sql.STRUCT@fe7cf67,"POLYGON (( 7.47816 9.05231, 7.47831 9.05241, 7.47834 9.05236, 7.47842 9.05241, 7.47839 9.05246, 7.4787 9.05265, 7.47855 9.05289, 7.47803 9.05257, 7.47815 9.05237, 7.47813 9.05236, 7.47816 9.05231))",9.05260064788602,7.47836212339401
793837060,"Unclassified Building/Landmark",6,oracle.sql.STRUCT@7bc5e9de,"POLYGON (( 7.48381 9.05185, 7.48373 9.0518, 7.48367 9.05181, 7.48364 9.05177, 7.48365 9.05171, 7.4837 9.05169, 7.48375 9.05161, 7.48385 9.05159, 7.48395 9.05166, 7.48395 9.05175, 7.4839 9.05183, 7.48381 9.05185))",9.05172329742731,7.48380959904514
793837175,"Unclassified Building/Landmark",4,oracle.sql.STRUCT@75e65596,"POLYGON (( 7.46178 9.03979, 7.46171 9.03976, 7.46174 9.03969, 7.4618 9.03972, 7.46178 9.03979))",9.03974062893162,7.46175691823922
793507652,"Enhanced Building/Landmark",,oracle.sql.STRUCT@8f44674,"POLYGON (( 7.48743 9.06611, 7.48744 9.0662, 7.48744 9.06627, 7.4874 9.06639, 7.48737 9.06644, 7.48725 9.06641, 7.48725 9.06632, 7.48723 9.06622, 7.48722 9.0662, 7.48713 9.06621, 7.48713 9.06635, 7.48712 9.06639, 7.4871 9.06644, 7.48708 9.06648, 7.48706 9.06651, 7.48703 9.06654, 7.487 9.06656, 7.48693 9.06656, 7.48685 9.06648, 7.48681 9.0664, 7.48679 9.06635, 7.48678 9.0663, 7.48678 9.06626, 7.48677 9.06622, 7.48669 9.06622, 7.48669 9.06625, 7.48668 9.06629, 7.48669 9.06636, 7.48671 9.06644, 7.48675 9.06651, 7.48668 9.06655, 7.48661 9.06649, 7.48655 9.06642, 7.48652 9.06636, 7.4865 9.06622, 7.48649 9.06619, 7.4865 9.0661, 7.48652 9.06602, 7.48656 9.06595, 7.48671 9.06602, 7.48672 9.06601, 7.48667 9.06598, 7.48673 9.06592, 7.48681 9.06588, 7.48687 9.06587, 7.48697 9.06586, 7.48705 9.06588, 7.48703 9.06594, 7.48706 9.06596, 7.48713 9.06591, 7.48723 9.0659, 7.48723 9.06598, 7.48737 9.06593, 7.4874 9.06598, 7.48742 9.06604, 7.48743 9.06611))",9.06618468078978,7.48695769044097
793829745,"Unclassified Building/Landmark",5,oracle.sql.STRUCT@39d92cfa,"POLYGON (( 7.45907 9.06818, 7.45909 9.06829, 7.45899 9.06832, 7.45896 9.06821, 7.45907 9.06818))",9.06824924119395,7.45902710027058
793829758,"Unclassified Building/Landmark",4,oracle.sql.STRUCT@6d86a906,"POLYGON (( 7.459 9.07528, 7.45908 9.0753, 7.45905 9.07539, 7.45898 9.07537, 7.459 9.07528))",9.075334114943,7.45902793103546
793829854,"Unclassified Building/Landmark",4,oracle.sql.STRUCT@2a0b0bc5,"POLYGON (( 7.45702 9.06951, 7.45702 9.06964, 7.45685 9.06963, 7.45685 9.06951, 7.45702 9.06951))",9.06957253333973,7.45693613333295
793829856,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@663f16,"POLYGON (( 7.45875 9.06963, 7.45878 9.06956, 7.45883 9.06959, 7.45882 9.0696, 7.4588 9.06965, 7.45879 9.06966, 7.45875 9.06963))",9.06960992063495,7.45878789682605
793829913,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@70a87d1c,"POLYGON (( 7.46114 9.07088, 7.46121 9.07097, 7.46117 9.071, 7.4611 9.07091, 7.46114 9.07088))",9.07094000000102,7.46115499999565
793830004,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@283e2496,"POLYGON (( 7.46094 9.0711, 7.46097 9.07114, 7.46094 9.07117, 7.46091 9.07112, 7.46094 9.0711))",9.07113333333367,7.46093999999945
793830122,"Unclassified Building/Landmark",7,oracle.sql.STRUCT@5a995777,"POLYGON (( 7.45927 9.07409, 7.4593 9.074, 7.45931 9.074, 7.45936 9.07408, 7.45934 9.0741, 7.45927 9.07409))",9.07405954248424,7.45931313725432
793830254,"Unclassified Building/Landmark",6,oracle.sql.STRUCT@6b365dbd,"POLYGON (( 7.46347 9.07036, 7.46344 9.07029, 7.46356 9.07023, 7.46361 9.07033, 7.46351 9.07038, 7.4635 9.07035, 7.46347 9.07036))",9.07030692218659,7.46352606271874
793830362,"Unclassified Building/Landmark",8,oracle.sql.STRUCT@58459d5a,"POLYGON (( 7.45817 9.07084, 7.4582 9.07078, 7.45829 9.07082, 7.45826 9.07088, 7.45817 9.07084))",9.07083000000232,7.45822999999889
793830640,"Unclassified Building/Landmark",4,oracle.sql.STRUCT@1860850,"POLYGON (( 7.4556 9.07228, 7.45562 9.07239, 7.45552 9.07241, 7.4555 9.0723, 7.4556 9.07228))",9.07234500000097,7.45555999999934
793830654,"Unclassified Building/Landmark",4,oracle.sql.STRUCT@11b4c5f8,"POLYGON (( 7.45564 9.07248, 7.45565 9.07254, 7.45555 9.07256, 7.45553 9.0725, 7.45564 9.07248))",9.07251959596266,7.4555921212129
793830703,"Unclassified Building/Landmark",9,oracle.sql.STRUCT@4836a9c6,"POLYGON (( 7.4572 9.06115, 7.45723 9.06108, 7.45727 9.0611, 7.45726 9.06114, 7.45725 9.06116, 7.4572 9.06115))",9.06112323529414,7.45723725490273
793830721,"Unclassified Building/Landmark",12,oracle.sql.STRUCT@3c6d42d7,"POLYGON (( 7.4586 9.06439, 7.45862 9.06439, 7.45863 9.06445, 7.45882 9.06441, 7.45883 9.06448, 7.45879 9.06449, 7.45879 9.0645, 7.45863 9.06453, 7.4586 9.06439))",9.06446718243543,7.45871533906274
793830733,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@d981982,"POLYGON (( 7.45463 9.06473, 7.45462 9.06469, 7.45469 9.06468, 7.4547 9.06472, 7.45463 9.06473))",9.06470500000134,7.45466000000023
793830822,"Unclassified Building/Landmark",5,oracle.sql.STRUCT@3ab496cc,"POLYGON (( 7.45583 9.05868, 7.45596 9.05875, 7.45588 9.05889, 7.45585 9.05887, 7.45584 9.05888, 7.4558 9.05886, 7.4558 9.05885, 7.45575 9.05882, 7.45583 9.05868))",9.05878668035788,7.45585402464496
793830840,"Unclassified Building/Landmark",15,oracle.sql.STRUCT@473170c5,"POLYGON (( 7.45474 9.06204, 7.4545 9.06198, 7.45448 9.06197, 7.4545 9.06188, 7.45465 9.06191, 7.45465 9.0619, 7.45469 9.06191, 7.45478 9.06193, 7.45475 9.06204, 7.45474 9.06204))",9.06195731452112,7.4546324916891
793830980,"Unclassified Building/Landmark",12,oracle.sql.STRUCT@119ce90e,"POLYGON (( 7.45484 9.06652, 7.45482 9.06645, 7.45489 9.06644, 7.45489 9.06647, 7.45484 9.06652))",9.06647151515254,7.45485530303066
793831131,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@5c85b6b6,"POLYGON (( 7.4631 9.06522, 7.46307 9.06522, 7.46307 9.06516, 7.4631 9.06516, 7.4631 9.06522))",9.0651899999995,7.463085
793831141,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@4219491c,"POLYGON (( 7.46063 9.06524, 7.46053 9.06528, 7.46051 9.06521, 7.46061 9.06518, 7.46063 9.06524))",9.0652280555583,7.46056888889012
793831203,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@ee2bec2,"POLYGON (( 7.45618 9.0654, 7.45606 9.06543, 7.45605 9.06539, 7.45617 9.06536, 7.45618 9.0654))",9.06539500000462,7.45611500000215
793831255,"Unclassified Building/Landmark",12,oracle.sql.STRUCT@78c0e289,"POLYGON (( 7.47378 9.06591, 7.47373 9.06575, 7.47387 9.0657, 7.47402 9.06565, 7.47408 9.06581, 7.47378 9.06591))",9.06577986781745,7.47390296507152
793831260,"Unclassified Building/Landmark",14,oracle.sql.STRUCT@981db21,"POLYGON (( 7.47318 9.06608, 7.47306 9.06585, 7.47312 9.06582, 7.47313 9.06585, 7.47317 9.06582, 7.47328 9.06602, 7.47318 9.06608))",9.06594382582436,7.47317118316398
793831295,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@1d822a4,"POLYGON (( 7.47242 9.06706, 7.47246 9.0671, 7.47243 9.06713, 7.47239 9.06709, 7.47242 9.06706))",9.06709500000059,7.47242499999944
793831335,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@1a5798f3,"POLYGON (( 7.47326 9.06732, 7.47326 9.06738, 7.47322 9.06738, 7.47322 9.06732, 7.47326 9.06732))",9.06734999999974,7.47324
793831442,"Unclassified Building/Landmark",3,oracle.sql.STRUCT@65fcf59a,"POLYGON (( 7.46775 9.06759, 7.46778 9.06762, 7.46772 9.06767, 7.46769 9.06764, 7.46775 9.06759))",9.06763000000112,7.4677350000017
793831623,"Unclassified Building/Landmark",10,oracle.sql.STRUCT@62a362d7,"POLYGON (( 7.47161 9.06479, 7.47179 9.0647, 7.47172 9.06454, 7.47182 9.06449, 7.47195 9.06476, 7.47171 9.06488, 7.47161 9.06479))",9.0647068689515,7.47179610378901
793831813,"Unclassified Building/Landmark",5,oracle.sql.STRUCT@22aeb125,"POLYGON (( 7.47836 9.0633, 7.47825 9.06336, 7.47819 9.06327, 7.47831 9.0632, 7.47836 9.0633))",9.06328149425673,7.47827735632294
793831815,"Unclassified Building/Landmark",4,oracle.sql.STRUCT@4182583,"POLYGON (( 7.48331 9.07308, 7.48331 9.07307, 7.48342 9.07307, 7.48342 9.07317, 7.48326 9.07318, 7.48326 9.07323, 7.48314 9.07324, 7.48314 9.07313, 7.48328 9.07312, 7.48328 9.07309, 7.48331 9.07308))",9.07315087288461,7.48327789105028
793831884,"Unclassified Building/Landmark",5,oracle.sql.STRUCT@64a50bf,"POLYGON (( 7.49046 9.06654, 7.49039 9.06659, 7.49036 9.06656, 7.49043 9.06651, 7.49046 9.06654))",9.06655000000149,7.49041000000215
