POI_ID,STREET_NAME,HOUSE_NUMBER,POSTAL_CODE,LAT,LON
1203121759,,,,9.11063,7.40269
1113276776,Ademola Adetokunbo Cres,,,9.07104,7.4863
1142405014,Suez Cres,,,9.06256,7.48328
1142403313,Zuba-Garki Rd,,,9.06759,7.40384
1141789260,,,,9.0024,7.56591
1048165353,Tafawa Balewa Way,,,9.03511,7.4879
1203197777,A. E. Ekukinam St,,,9.06629,7.43883
1096543824,Alexandria Cres,,,9.08479,7.46766
1098413781,Uke St,,,9.03408,7.49712
1141789695,Kinshasha St,,,9.07222,7.45426
1136370653,Aminu Kano Cres,,,9.0783,7.47456
1203171538,Aminu Kano Cres,,,9.07272,7.46908
1048164295,Solomon Lar W.,,,9.06449,7.43258
1048158369,Sani Abacha Way,,,9.05481,7.49154
1142408429,River Benue St,,,9.09843,7.49864
1144463534,,,,9.0339,7.58736
1141803717,Aderemi Adesoji St,,,9.01599,7.48027
1141789273,,,,8.95336,7.55024
1203121727,,,,9.07465,7.40408
1048158361,Mississippi St,,,9.09114,7.48871
1083948557,Sokode Cres,,,9.06575,7.45392
1113284978,Olu Awolesi St,,,9.0601,7.41748
1136368338,,,,9.07648,7.40371
1083948752,Ademola Adetokunbo Cres,,,9.07099,7.48319
1136370648,Ademola Adetokunbo Cres,,,9.07401,7.47581
1048159941,Lingu Cres,,,9.07237,7.46676
1017592776,Shehu Shagari Way,,,9.06666,7.49693
1083948812,Abubakar Abdulsalam Rd,,,9.01915,7.47942
1048167123,Tafawa Balewa Way,,,9.03069,7.48076
1083947670,I. T. Igbani St,,,9.06207,7.42349
1048164140,Malanje St,,,9.06816,7.47138
1048162679,Lokoja St,,,9.03416,7.48824
1048162162,41 Cres,,,9.11631,7.41623
1141794973,Port Harcourt Cres,,,9.03944,7.50249
1203197784,Oladipo Diya Rd,,,8.99716,7.47628
1096542863,Oladipo Diya Rd,,,9.00006,7.47252
1136368447,Ahmadu Bello Way,,,9.04204,7.50251
1136370584,Aminu Kano Cres,,,9.07767,7.46243
1113285163,A2,,,8.94921,7.10381
1203121724,,,,9.0555,7.40001
1083948968,Nnamdi Azikiwe Expy,,,9.08536,7.46631
1096543254,Blantyre St,,,9.07295,7.48371
1141817937,Kigoma St,,,9.05204,7.46103
1141790851,,,,9.0892,7.45171
1113281617,,,,9.01899,7.57263
1203126196,,,,9.07063,7.47713
1136369608,,,,9.11046,7.42248
1141819489,Shehu Shagari Way,,,9.06572,7.49756
1144501004,,,,8.9498,7.54962
1136369784,Maputo St,,,9.06071,7.46895
1136369788,Maputo St,,,9.0613,7.46944
1144498619,,,,9.03495,7.5808
1141831736,Augustus Aikhomu Way,,,9.0719,7.4402
1148640004,,,,9.00419,7.57261
1136368453,Gana St,,,9.07915,7.50023
1202896579,Gobe Clos,,,9.0827,7.46942
1142406085,,,,8.92404,7.22322
1148777190,,,,9.10584,7.4137
1048167845,Nile St,,,9.09544,7.48165
1144661698,,,,9.1507,7.3294
1048165322,Ademola Adetokunbo Cres,,,9.0711,7.4881
1141790433,Jose Marti St,,,9.03826,7.5201
1203126177,Nouahchott St,,,9.05446,7.4676
1141827212,,,,9.06764,7.48614
1141795374,,,,8.87708,7.2475
1136367900,Baltic Cres,,,9.10401,7.49303
1048162038,Cassava St,,,9.05088,7.44825
1136367885,Alex Ekwueme Way,,,9.07536,7.41662
1142403878,Sani Abacha Way,,,9.05616,7.49092
1083947929,Ahmadu Bello Way,,,9.02927,7.49244
1126270691,Independence Ave,,,9.04096,7.47362
1144663174,,,,9.13871,7.35724
1083948779,Sir Ladoke Akintola Blvd,,,9.0226,7.48913
1048161225,Imo Cres,,,9.0323,7.47117
1203197655,Uke St,,,9.03491,7.4957
1141804087,Justice Sowemimo St,,,9.03509,7.51601
1017603331,Kukawa Clos,,,9.03943,7.50413
1083948918,Onitsha Cres,,,9.03966,7.50488
1141873189,,,,9.02323,7.46601
1048167954,Samuel Adesoji Ademulegun Ave,,,9.05984,7.48728
1203121712,Jebba Clos,,,9.03216,7.47471
1017603386,Ibrahim Babangida Blvd,,,9.09275,7.50054
1141808597,Yaounde St,,,9.07038,7.45295
1017598739,Yaounde St,,,9.0693,7.4526
1083950112,Inuwa Wada Cres,,,9.0738,7.4483
1142402081,Ralph Shodeinde St,,,9.05484,7.50098
1113284791,Ebitu Ukiwe St,,,9.06671,7.43031
1141797165,,,,9.03256,7.58511
1113283897,Odumegwu Ojukwu Way,,,9.00248,7.47315
1017601132,Nelson Mandela St,,,9.03719,7.52674
1048157314,Sir Ladoke Akintola Blvd,,,9.02711,7.4985
1141804267,,,,9.03326,7.39846
1202896380,Lafia Clos,,,9.03509,7.48887
1048165890,,,,9.05023,7.44545
1048166724,Ademola Adetokunbo Cres,,,9.07141,7.48438
1141799853,,,,9.10145,7.2781
1017590767,,,,9.02316,7.47479
1136367919,Gana St,,,9.07742,7.49955
1141875991,Dan Suleiman St,,,9.06369,7.4414
1048162726,Obafemi Awolowo Way,,,9.06452,7.42744
1048164248,Ahmadu Bello Way,,,9.05382,7.50026
1113284232,,,,9.15015,7.33794
1136371151,Aminu Kano Cres,,,9.08263,7.46808
1017605229,Ahoada Clos,,,9.04595,7.49705
1141800640,Ademola Adetokunbo Cres,,,9.0743,7.49162
1048158505,Tafawa Balewa Way,,,9.0545,7.48946
1048167398,Aguiyi Ironsi St,,,9.08823,7.47483
1141801952,Sokode Cres,,,9.06497,7.45372
1141799585,Ralph Shodeinde St,,,9.05376,7.49952
1144497255,,,,8.88252,7.23523
1141807794,,,,9.02474,7.47141
1144498346,,,,8.99495,7.37345
1202896601,Osisiogu St,,,9.06512,7.43829
1141805950,Aguyi Ironsi,,,9.07897,7.49453
1096542500,,,,9.07969,7.41332
1048163511,Aguiyi Ironsi St,,,9.08309,7.48868
1048699631,Aminu Kano Cres,,,9.07443,7.47147
1113284328,Lobito Cres,,,9.07037,7.49121
1141797158,,,,9.03714,7.58008
1144459892,,,,9.04779,7.58651
1048158372,Sani Abacha Way,,,9.05489,7.49148
1048165347,Moshood Abiola Rd,,,9.03339,7.47466
1048696410,Herbert Macaulay Way,,,9.05246,7.48537
1144475923,,,,9.14729,7.34857
1017606243,Arusha Cres,,,9.05159,7.4619
1113321022,,,,9.01385,7.56751
1048160637,Moses A. Majekodunmi Cres,,,9.06816,7.45021
1141799790,Massenya St,,,9.07045,7.46211
1144441375,Aminu Kano Cres,,,9.0793,7.47582
1144662875,,,,9.03503,7.57358
1017600322,Bawku St,,,9.08315,7.47202
1203115527,Zuba-Garki Rd,,,9.11166,7.22264
1136370982,Ibrahim Babangida Blvd,,,9.10382,7.49046
1142405634,,,,9.00116,7.56193
1113285049,Kumasi St,,,9.0803,7.47818
1113281609,,,,9.02073,7.57197
1048697639,Muhammadu Buhari Way,,,9.05359,7.47948
1142409073,Obafemi Awolowo Way,,,9.0623,7.41774
1113284801,Ademola Adetokunbo Cres,,,9.07065,7.48233
1141832302,Ademola Adetokunbo Cres,,,9.07048,7.48245
