POI_ID,POI_TYPE,LAT,LON
1096549925,Home Improvement & Hardware Store,9.07528,7.46464
1048166786,Bank,9.08452,7.47068
1141822237,Shopping,9.06158,7.46855
1141787720,Bank,9.06712,7.46612
1048166086,Bank,9.0474,7.48941
1141806047,Embassy,9.07973,7.46577
1048158088,Business Facility,9.07557,7.47215
1141809768,Embassy,9.09181,7.49428
1141804724,Hotel,9.04868,7.51112
1113284713,Bus Station,9.01403,7.56377
1048161224,Medical Service,9.0262,7.57221
1141808746,Government Office,9.05617,7.48104
1098412677,Government Office,9.04158,7.50088
1048168851,Hospital,9.09981,7.40769
1136369605,Grocery Store,9.11047,7.42283
1017594333,Business Facility,9.07249,7.45799
1048161854,Grocery Store,9.08455,7.46728
1017597271,Shopping,9.03145,7.49703
1136367890,Place of Worship,9.09401,7.40708
1203197634,Shopping,8.99794,7.47748
1096547682,ATM,9.04724,7.52709
1136368464,Medical Service,9.03989,7.4928
1141886507,Business Facility,9.08545,7.48188
1203121701,Restaurant,9.02288,7.48911
1142402103,Government Office,9.03072,7.47869
1141825115,Specialty Store,9.02774,7.49555
1144498614,School,9.03151,7.58384
1144441521,School,9.0362,7.58017
1141800887,Hotel,9.04969,7.44639
1141789281,School,9.00325,7.56103
1113284469,Place of Worship,9.14426,7.33055
1096547149,Business Facility,9.05357,7.46104
1144462156,Place of Worship,9.10237,7.40529
1144500270,School,9.12953,7.37027
1096543414,Petrol/Gasoline Station,9.05009,7.5056
1083947862,Pharmacy,9.0333,7.49892
1096549010,Nightlife,8.99841,7.47451
1096548342,Business Facility,9.07099,7.48793
1203126192,Hotel,9.07549,7.47182
1141789700,Specialty Store,9.05645,7.48282
1048158503,Bank,9.0545,7.48946
1048162346,Post Office,9.06123,7.46938
1141790668,Residential Area/Building,9.00009,7.42591
1048696867,ATM,9.05487,7.46124
1113314818,School,9.00845,7.56058
1048161350,Park/Recreation Area,9.0698,7.49532
1113311536,Shopping,9.06518,7.45582
1115184964,Grocery Store,9.02073,7.57197
1083949799,Other Accommodation,9.0692,7.44912
1141804103,Hotel,9.0271,7.58575
1141831809,Business Facility,9.07284,7.47098
1141804921,Hotel,9.05549,7.46303
1048159364,Auto Service & Maintenance,9.04039,7.47238
1141796394,Business Facility,9.06019,7.50135
1017597613,Tourist Attraction,9.07622,7.48843
1048161635,Grocery Store,9.03431,7.48859
1203201629,Grocery Store,9.07885,7.4619
1096543725,ATM,9.07584,7.46384
1141789272,Medical Service,8.97738,7.56654
1203126145,Petrol/Gasoline Station,9.0313,7.47782
1203197646,Shopping,9.05094,7.48386
1136370116,Bank,9.07921,7.4628
1144457585,School,9.04777,7.509
1136369311,Pharmacy,9.11559,7.4108
1141792637,Business Facility,9.15072,7.34305
1024195613,Government Office,9.05433,7.48439
1130378572,ATM,9.02285,7.48896
1096545823,School,9.00597,7.46726
1136371148,Park/Recreation Area,9.07577,7.47546
1113280818,Business Facility,9.01263,7.56269
1048161495,Embassy,9.08092,7.50109
1142407532,Business Facility,9.04469,7.47876
1136369051,Place of Worship,9.05302,7.52547
1141792890,Court House,8.88641,7.2345
1203126164,Hotel,9.06826,7.44936
1083950101,Restaurant,9.10203,7.40569
1144448149,School,8.88107,7.23627
1141796014,Hotel,8.9837,7.36269
1113281321,Place of Worship,9.02663,7.56992
1203121703,Hotel,9.01193,7.47318
1144498572,Place of Worship,9.14784,7.35515
1141791318,Business Facility,9.07646,7.44053
1141805895,Hotel,9.04174,7.51572
1048697538,ATM,9.06768,7.46434
1017596766,Post Office,9.03868,7.48532
1141790385,Business Facility,9.11986,7.42368
1048167679,Embassy,9.09333,7.49564
1141805254,Business Facility,9.04268,7.47168
1024195618,Sports Complex,9.03514,7.45561
1142408278,Government Office,9.04698,7.50224
1141832783,Grocery Store,9.10573,7.40292
1141818585,Hotel,9.03874,7.51594
1083947696,Business Facility,9.06508,7.45782
1048698390,ATM,9.03229,7.48198
1144475933,School,9.107,7.41987
1017603124,Other Accommodation,9.09055,7.4951
1096542984,Place of Worship,9.0058,7.48374
1203197779,Specialty Store,9.05443,7.46759
1017605363,Tourist Attraction,9.0718,7.4964
1048167208,Business Facility,9.08492,7.48379
1017605084,Park/Recreation Area,9.04783,7.50922
1202896556,Police Station,9.08714,7.46703
1144474986,School,9.12733,7.3978
1141833439,Hotel,9.08106,7.48584
1141788226,Residential Area/Building,9.07037,7.44922
1017595093,Shopping,9.06751,7.46705
1048165840,Hotel,9.07189,7.47187
1096550335,Tourist Attraction,9.07478,7.41662
1144441526,School,9.03891,7.58978
1148776747,Business Facility,9.02399,7.46099
1203197837,Shopping,9.10449,7.49263
1113281409,School,9.14909,7.35505
1141882153,Residential Area/Building,8.9491,7.26208
1202896096,Sports Centre,9.06344,7.38234
1083948078,Place of Worship,9.06805,7.44303
1203126154,Petrol/Gasoline Station,9.06236,7.41761
1144447512,School,8.98136,7.37444
1141876323,Grocery Store,9.02722,7.47466
1202896615,Police Station,9.1153,7.40538
1048699251,ATM,9.06705,7.46529
1144659671,Place of Worship,8.94815,7.5481
1136371002,Grocery Store,9.07541,7.46445
1017598092,Sports Centre,9.07654,7.49575
1017593096,Grocery Store,9.05939,7.48862
1141804230,Business Facility,9.03664,7.39795
1141801114,Business Facility,9.06647,7.45711
1048157842,Office Supply & Services Store,9.04285,7.49487
1048165354,Bank,9.03459,7.48717
1144475685,School,9.07851,7.47484
1113284735,Shopping,9.14724,7.33459
1141887361,Government Office,9.08351,7.49266
1141825810,Business Facility,9.02487,7.45764
1017599855,Embassy,9.08317,7.48942
1017603241,Business Facility,9.04561,7.48995
1096542859,ATM,9.0659,7.43238
1141794096,Medical Service,9.06793,7.44169
1136244769,Auto Service & Maintenance,9.07647,7.43989
1048158847,Hotel,9.06332,7.45414
1048159807,Bank,9.03274,7.49665
1203126190,Petrol/Gasoline Station,9.08288,7.46537
1017596824,Police Station,9.0671,7.51186
1141796354,Residential Area/Building,9.07856,7.49472
1141790712,Residential Area/Building,8.96865,7.43817
1048168750,Hotel,9.06074,7.48257
1017605184,Place of Worship,9.07406,7.45151
1141829592,Hospital,9.05898,7.47135
1017591568,Bank,9.07873,7.45235
1203197865,Shopping,9.03047,7.59006
1083948788,Bank,9.02281,7.48399
1113284462,Specialty Store,9.07587,7.46357
1096544928,Business Facility,9.09091,7.41347
1203121693,Restaurant,9.05185,7.46569
1017597300,Hotel,9.04043,7.48328
1141833651,Hotel,9.03128,7.52158
1048697067,ATM,9.04391,7.52658
1203121776,Hotel,9.06664,7.47926
1141874429,Business Facility,9.08164,7.4898
1141817829,Bank,8.88425,7.23079
1141880641,Business Facility,9.07904,7.48861
1136368448,School,9.08081,7.484
1141806014,Hotel,9.04384,7.52653
1144444457,School,9.02589,7.48277
1144458144,School,9.08272,7.47862
1144463223,Place of Worship,8.96085,7.54951
1141871134,Bookstore,9.07772,7.47868
1048162723,Place of Worship,9.06772,7.44046
1048160128,Business Facility,9.06429,7.494
1202896508,Bank,9.08317,7.46813
1142409531,Auto Service & Maintenance,9.07694,7.44496
1141789259,Place of Worship,8.99875,7.55996
1048164672,Bank,9.04389,7.52657
1141831092,Business Facility,9.03729,7.47053
1141791406,Business Facility,9.07931,7.41243
1083947482,Police Station,9.11512,7.40538
1141789925,Business Facility,9.06288,7.47046
1048696863,ATM,9.04576,7.52721
1148775636,Hotel,9.10683,7.41346
1142404731,Grocery Store,9.05152,7.48617
1141830150,Business Facility,9.06976,7.48306
1141792578,School,8.89066,7.2273
1048168226,Government Office,9.06538,7.49605
1083950108,Business Facility,9.02275,7.48896
1048158073,Sports Centre,9.07963,7.48106
1048158079,Place of Worship,9.0784,7.47937
1039982926,ATM,9.08279,7.47003
1141819481,Embassy,9.0859,7.49546
1141870094,Government Office,9.02789,7.50084
1040026070,ATM,9.04382,7.4951
1141804015,Government Office,9.08225,7.49012
1144447514,School,8.94706,7.33098
1144661981,Place of Worship,8.94815,7.5481
1141830805,Business Facility,9.0957,7.48289
1096543511,Shopping,9.07936,7.41687
1098416556,Medical Service,9.03792,7.50106
1144499152,Higher Education,9.10267,7.40508
1113281663,Medical Service,9.07548,7.47143
1142403931,Business Facility,9.04411,7.5022
1048168482,Other Accommodation,9.02304,7.48645
1141804239,Restaurant,8.99033,7.36576
1048162738,Government Office,9.07617,7.49357
1141885289,Park/Recreation Area,9.02894,7.59041
1203197793,Shopping,9.02342,7.47584
1136367892,Grocery Store,9.10121,7.4209
1048163566,Bank,9.05241,7.4854
1048165018,Grocery Store,9.04234,7.5039
1136367916,School,9.12839,7.36831
1096546521,School,9.00552,7.46669
1017598798,Court House,9.06007,7.50803
1017598213,School,9.07988,7.50131
1017596059,Business Facility,9.04033,7.52166
1141794254,Medical Service,8.97796,7.4866
1142405359,Government Office,9.03035,7.47926
1048168394,Business Facility,9.07525,7.46621
1141823820,Hotel,9.04302,7.51596
1017591178,Hotel,9.06937,7.49033
1144442472,Place of Worship,9.03634,7.48935
1141869919,Government Office,9.0479,7.4852
1144445892,School,8.98437,7.56845
1096547906,Sports Centre,9.11147,7.40427
1141832601,Business Facility,9.08283,7.46841
1017604643,Bank,9.04055,7.52407
1048161942,Business Facility,9.07733,7.43372
1048162731,Grocery Store,9.0657,7.43085
1141790814,Residential Area/Building,9.12944,7.37041
1141790689,Medical Service,8.97874,7.38293
1017598893,Tourist Attraction,9.0178,7.49363
1017594454,Restaurant,9.05166,7.46621
1141794255,Grocery Store,9.1442,7.34822
1141794594,Amusement Park,9.09523,7.47738
1141801174,Business Facility,9.03055,7.48509
1136371147,Park/Recreation Area,9.07566,7.47568
1048165154,Business Facility,9.0614,7.50059
1136367692,Specialty Store,9.08791,7.43762
1017593221,Hotel,9.06257,7.45456
1096546517,Business Facility,9.09864,7.4099
1141792979,Business Facility,9.05444,7.50035
1136370567,School,9.11396,7.42057
1017603127,Place of Worship,9.04553,7.50287
1130378853,Bank,9.02698,7.49841
1203197835,School,9.10631,7.48431
1136370269,ATM,9.01262,7.27373
1048163917,Hotel,9.01925,7.47951
1141790279,Business Facility,9.0944,7.50099
1144473255,Place of Worship,8.94853,7.54951
1048167204,Business Facility,9.08539,7.48247
1083949522,ATM,9.08294,7.48861
1141791823,Business Facility,9.05231,7.49088
1136369876,Bank,9.10355,7.49144
1113284702,Shopping,9.0144,7.56359
1048696834,ATM,9.01772,7.49343
1048163571,Business Facility,9.06513,7.47387
1203115532,Bank,9.03562,7.48776
1048168356,Medical Service,9.02991,7.56766
1141829941,Embassy,9.08885,7.50185
1141797276,Business Facility,9.07812,7.50113
1141796997,Embassy,9.08116,7.48436
1048162158,Hotel,9.0326,7.47412
1141805854,Park/Recreation Area,9.03194,7.46734
1083948424,Business Facility,9.1052,7.41727
1203115569,Tourist Attraction,9.06281,7.51417
1096545815,Clothing Store,9.00386,7.46519
1141800357,Business Facility,9.08183,7.50037
1017603936,Hotel,9.03128,7.48232
1203121759,Hotel,9.11063,7.40269
1113276776,Clothing Store,9.07104,7.4863
1142405014,Hotel,9.06256,7.48328
1142403313,Business Facility,9.06759,7.40384
1141789260,Medical Service,9.0024,7.56591
1048165353,Bank,9.03511,7.4879
1203197777,Shopping,9.06629,7.43883
1096543824,Clothing Store,9.08479,7.46766
1098413781,Medical Service,9.03408,7.49712
1141789695,Residential Area/Building,9.07222,7.45426
1136370653,Park/Recreation Area,9.0783,7.47456
1203171538,School,9.07272,7.46908
1048164295,Business Facility,9.06449,7.43258
1048158369,Bank,9.05481,7.49154
1142408429,Business Facility,9.09843,7.49864
1144463534,Place of Worship,9.0339,7.58736
1141803717,Residential Area/Building,9.01599,7.48027
1141789273,Business Facility,8.95336,7.55024
1203121727,Hotel,9.07465,7.40408
1048158361,Embassy,9.09114,7.48871
1083948557,Government Office,9.06575,7.45392
1113284978,Shopping,9.0601,7.41748
1136368338,Other Accommodation,9.07648,7.40371
1083948752,Office Supply & Services Store,9.07099,7.48319
1136370648,Bank,9.07401,7.47581
1048159941,Business Facility,9.07237,7.46676
1017592776,Court House,9.06666,7.49693
1083948812,Auto Service & Maintenance,9.01915,7.47942
1048167123,Grocery Store,9.03069,7.48076
1083947670,Home Improvement & Hardware Store,9.06207,7.42349
1048164140,Hotel,9.06816,7.47138
1048162679,Bank,9.03416,7.48824
1048162162,Higher Education,9.11631,7.41623
1141794973,Hotel,9.03944,7.50249
1203197784,Shopping,8.99716,7.47628
1096542863,Grocery Store,9.00006,7.47252
1136368447,Home Specialty Store,9.04204,7.50251
1136370584,Specialty Store,9.07767,7.46243
1113285163,Petrol/Gasoline Station,8.94921,7.10381
1203121724,Hotel,9.0555,7.40001
1083948968,Clothing Store,9.08536,7.46631
1096543254,Business Facility,9.07295,7.48371
1141817937,Residential Area/Building,9.05204,7.46103
1141790851,Business Facility,9.0892,7.45171
1113281617,Pharmacy,9.01899,7.57263
1203126196,Hotel,9.07063,7.47713
1136369608,Pharmacy,9.11046,7.42248
1141819489,Business Facility,9.06572,7.49756
1144501004,Place of Worship,8.9498,7.54962
1136369784,Business Facility,9.06071,7.46895
1136369788,Business Facility,9.0613,7.46944
1144498619,School,9.03495,7.5808
1141831736,Business Facility,9.0719,7.4402
1148640004,Place of Worship,9.00419,7.57261
1136368453,Specialty Store,9.07915,7.50023
1202896579,Bank,9.0827,7.46942
1142406085,Business Facility,8.92404,7.22322
1148777190,Restaurant,9.10584,7.4137
1048167845,Restaurant,9.09544,7.48165
1144661698,School,9.1507,7.3294
1048165322,Restaurant,9.0711,7.4881
1141790433,Embassy,9.03826,7.5201
1203126177,Petrol/Gasoline Station,9.05446,7.4676
1141827212,Shopping,9.06764,7.48614
1141795374,Specialty Store,8.87708,7.2475
1136367900,Specialty Store,9.10401,7.49303
1048162038,School,9.05088,7.44825
1136367885,Consumer Electronics Store,9.07536,7.41662
1142403878,Specialty Store,9.05616,7.49092
1083947929,Auto Service & Maintenance,9.02927,7.49244
1126270691,Auto Service & Maintenance,9.04096,7.47362
1144663174,School,9.13871,7.35724
1083948779,Specialty Store,9.0226,7.48913
1048161225,Grocery Store,9.0323,7.47117
1203197655,Specialty Store,9.03491,7.4957
1141804087,Embassy,9.03509,7.51601
1017603331,Hotel,9.03943,7.50413
1083948918,Business Facility,9.03966,7.50488
1141873189,Grocery Store,9.02323,7.46601
1048167954,Bank,9.05984,7.48728
1203121712,Restaurant,9.03216,7.47471
1017603386,Business Facility,9.09275,7.50054
1141808597,Business Facility,9.07038,7.45295
1017598739,Business Facility,9.0693,7.4526
1083950112,Hotel,9.0738,7.4483
1142402081,Government Office,9.05484,7.50098
1113284791,Pharmacy,9.06671,7.43031
1141797165,Hotel,9.03256,7.58511
1113283897,Hotel,9.00248,7.47315
1017601132,Embassy,9.03719,7.52674
1048157314,Government Office,9.02711,7.4985
1141804267,Specialty Store,9.03326,7.39846
1202896380,Bank,9.03509,7.48887
1048165890,School,9.05023,7.44545
1048166724,Bank,9.07141,7.48438
1141799853,Bank,9.10145,7.2781
1017590767,Tourist Attraction,9.02316,7.47479
1136367919,Grocery Store,9.07742,7.49955
1141875991,Hotel,9.06369,7.4414
1048162726,Grocery Store,9.06452,7.42744
1048164248,Business Facility,9.05382,7.50026
1113284232,Place of Worship,9.15015,7.33794
1136371151,Medical Service,9.08263,7.46808
1017605229,Medical Service,9.04595,7.49705
1141800640,Residential Area/Building,9.0743,7.49162
1048158505,Sports Centre,9.0545,7.48946
1048167398,Nightlife,9.08823,7.47483
1141801952,Hotel,9.06497,7.45372
1141799585,Bank,9.05376,7.49952
1144497255,Civic/Community Centre,8.88252,7.23523
1141807794,Hospital,9.02474,7.47141
1144498346,Place of Worship,8.99495,7.37345
1202896601,Police Station,9.06512,7.43829
1141805950,Bank,9.07897,7.49453
1096542500,Specialty Store,9.07969,7.41332
1048163511,Business Facility,9.08309,7.48868
1048699631,ATM,9.07443,7.47147
1113284328,Government Office,9.07037,7.49121
1141797158,Residential Area/Building,9.03714,7.58008
1144459892,Place of Worship,9.04779,7.58651
1048158372,Bank,9.05489,7.49148
1048165347,Bank,9.03339,7.47466
1048696410,ATM,9.05246,7.48537
1144475923,School,9.14729,7.34857
1017606243,Place of Worship,9.05159,7.4619
1113321022,Restaurant,9.01385,7.56751
1048160637,Bank,9.06816,7.45021
1141799790,Business Facility,9.07045,7.46211
1144441375,School,9.0793,7.47582
1144662875,School,9.03503,7.57358
1017600322,Business Facility,9.08315,7.47202
1203115527,Bank,9.11166,7.22264
1136370982,Park/Recreation Area,9.10382,7.49046
1142405634,Business Facility,9.00116,7.56193
1113285049,Restaurant,9.0803,7.47818
1113281609,Medical Service,9.02073,7.57197
1048697639,ATM,9.05359,7.47948
1142409073,Business Facility,9.0623,7.41774
1113284801,Restaurant,9.07065,7.48233
1141832302,Business Facility,9.07048,7.48245
1203200454,Nightlife,9.07731,7.47851
1130378848,ATM,9.05836,7.45852
1113284797,Business Facility,9.06339,7.4563
1096546510,School,9.0745,7.45548
1113276763,Restaurant,9.07276,7.46855
1137271929,Specialty Store,9.06785,7.40157
1141792919,Government Office,8.88355,7.23453
1136369421,Shopping,9.08893,7.42373
1202896093,Police Station,9.08984,7.31298
1144662383,School,9.06992,7.35523
1048160129,Government Office,9.06598,7.4967
1098413031,Business Facility,9.02884,7.49182
1017602788,Medical Service,9.07625,7.5007
1048165095,Hotel,9.07689,7.49792
1048160331,Grocery Store,9.06728,7.48509
1048165092,Sports Centre,9.07672,7.49777
1048165993,Grocery Store,9.06418,7.45717
1083950121,Business Facility,9.10823,7.41733
1141797196,Hotel,9.0329,7.47464
1098412541,Government Office,9.07836,7.49542
1048163584,Embassy,9.09428,7.49676
1083948422,Bank,9.00096,7.47297
1098414515,Medical Service,9.0629,7.44556
1203126254,Hotel,9.14443,7.32351
1096549362,School,9.11216,7.42142
1017604932,Business Facility,9.0339,7.48981
1048158615,Hospital,9.10715,7.4041
1096543164,School,9.11627,7.40964
1144502683,School,9.01695,7.56121
1141830567,Clothing Store,9.0607,7.40309
1141791376,Embassy,9.07543,7.46442
1048159910,Bank,9.08084,7.50039
1083949712,ATM,9.07588,7.49738
1141792910,Other Accommodation,9.11595,7.25681
1141800631,Hotel,9.10071,7.41906
1096544927,ATM,9.09089,7.41351
1017601780,Government Office,9.06154,7.48415
1141789129,Business Facility,9.07531,7.49725
1148778137,Auto Service & Maintenance,9.10708,7.41567
1144662467,Place of Worship,9.07292,7.30972
1141804233,Other Accommodation,8.99166,7.36759
1113284015,Shopping,9.0832,7.4656
1141792512,Bank,9.11274,7.40178
1141834005,Business Facility,9.07824,7.4814
1203126198,Petrol/Gasoline Station,9.08392,7.48611
1142410803,Business Facility,9.02272,7.49594
1136369627,Grocery Store,9.07158,7.48423
1203197763,Specialty Store,9.06554,7.45686
1141792642,Business Facility,9.14578,7.33979
1113314751,Grocery Store,9.02859,7.58537
1141810249,Residential Area/Building,9.08479,7.48365
1048163996,Bank,9.02811,7.47766
1017605292,Restaurant,9.03628,7.48035
1017602675,Hotel,9.0297,7.47708
1202896741,Bank,9.05369,7.4972
1083949553,Place of Worship,9.04284,7.52014
1083948801,Home Improvement & Hardware Store,9.02393,7.48533
1141802320,Hotel,9.06944,7.47706
1141807933,Hospital,9.07289,7.46771
1141820539,Shopping,9.0717,7.44361
1144445779,Place of Worship,9.03235,7.57011
1048162956,Place of Worship,8.87879,7.23893
1141802339,Specialty Store,9.11163,7.41464
1096545737,School,9.06441,7.455
1136369273,Home Specialty Store,9.0612,7.44626
1141830316,Business Facility,9.06904,7.4297
1144475277,School,9.05913,7.46763
1048164313,Police Station,9.08903,7.4798
1083948747,Government Office,9.08009,7.49307
1048160812,Business Facility,9.06384,7.48644
1096546275,ATM,9.06103,7.49046
1141806712,Residential Area/Building,9.03768,7.50429
1141800832,Residential Area/Building,9.02848,7.47817
1142402409,Residential Area/Building,8.94086,7.54921
1048167405,School,9.08597,7.47277
1141821652,Hotel,9.03521,7.48885
1141883130,Hotel,9.01967,7.49235
1136369790,Medical Service,9.06629,7.39668
1113314731,Specialty Store,8.98626,7.36261
1113315931,School,8.99871,7.57137
1017593439,Medical Service,9.01532,7.4914
1141802024,Medical Service,8.94796,7.54737
1048159806,Grocery Store,9.03261,7.49655
1141806059,Business Facility,9.07204,7.47505
1141802675,Civic/Community Centre,9.07222,7.48943
1048163820,Bank,9.05465,7.46096
1141823282,Business Facility,9.07609,7.47277
1141821906,Petrol/Gasoline Station,9.03109,7.39648
1141789444,Hotel,9.06857,7.4556
1048161804,Petrol/Gasoline Station,9.07342,7.46617
1048167376,Business Facility,9.06198,7.44789
1141797831,Business Facility,9.04031,7.52176
1141820026,Business Facility,9.08828,7.49725
1048159500,Bank,9.06753,7.40411
1141885730,Business Facility,9.06115,7.49759
1202896663,Bank,9.06149,7.48049
1017601144,Shopping,9.01756,7.49402
1141789275,Specialty Store,8.95688,7.55093
