"LINK_ID","ACCESS_ID","FUNCTIONAL_CLASS","TRAVEL_DIRECTION","PRIVATE","TOLLWAY","FROM_SPEED_LIMIT","TO_SPEED_LIMIT","PUBLIC_ACCESS"
1184800678,1023,5,"B","N","N",,,"Y"
1184800355,1023,5,"B","N","N",,,"Y"
1184800349,1023,5,"B","N","N",,,"Y"
1184798860,1023,5,"B","N","N",,,"Y"
1184798841,1023,5,"B","N","N",,,"Y"
1184798859,1023,5,"B","N","N",,,"Y"
1184799424,1023,5,"B","N","N",,,"Y"
1184799393,1023,5,"B","N","N",,,"Y"
1184803919,1023,5,"B","N","N",,,"Y"
1185929121,1023,5,"B","N","N",,,"Y"
1168094858,1023,5,"B","N","N",,,"Y"
1168094916,1023,5,"B","N","N",,,"Y"
1168094915,1023,5,"B","N","N",,,"Y"
1168095014,1023,5,"B","N","N",,,"Y"
1168095018,1023,5,"B","N","N",,,"Y"
1168095119,1023,5,"B","N","N",,,"Y"
1168095036,1023,5,"B","N","N",,,"Y"
1168095067,1023,5,"B","N","N",,,"Y"
1168095111,1023,5,"B","N","N",,,"Y"
1168095134,1023,5,"B","N","N",,,"Y"
1168095136,1023,5,"B","N","N",,,"Y"
1168106486,1023,5,"B","N","N",,,"Y"
1168106498,1023,5,"B","N","N",,,"Y"
1184782743,1023,5,"B","N","N",,,"Y"
1111379793,1023,3,"F","N","N",,,"Y"
1111379791,1023,2,"F","N","N",,,"Y"
1184886746,1023,5,"B","N","N",,,"Y"
1184886745,1023,5,"B","N","N",,,"Y"
1184975490,1023,5,"F","N","N",,,"Y"
1184894397,1023,5,"B","N","N",,,"Y"
1184894398,1023,5,"B","N","N",,,"Y"
1184909497,1023,5,"B","N","N",,,"Y"
1184895391,1023,5,"B","N","N",,,"Y"
1152703825,1023,5,"B","N","N",,,"Y"
1211950609,1023,5,"B","N","N",,,"Y"
1211950611,1023,5,"B","N","N",,,"Y"
1211950589,1023,5,"B","N","N",,,"Y"
1063399215,1023,5,"B","N","N",,,"Y"
1063399300,1023,5,"B","N","N",,,"Y"
1063398981,1023,5,"B","N","N",,,"Y"
1152923888,1023,5,"B","N","N",,,"Y"
807025363,1023,5,"B","N","N",,,"Y"
812590413,1023,4,"T","N","N",,,"Y"
1152912385,1023,5,"B","N","N",,,"Y"
1154696798,1023,5,"B","N","N",,,"Y"
1063040584,1023,5,"B","N","N",,,"Y"
1154516505,1023,5,"B","N","N",,,"Y"
1063619021,1023,1,"F","N","N",,,"Y"
1184780064,1023,5,"B","N","N",,,"Y"
1152808755,1023,5,"B","N","N",,,"Y"
1184900270,1023,5,"B","N","N",,,"Y"
1152947277,1023,5,"B","N","N",,,"Y"
1211600369,1023,5,"B","N","N",,,"Y"
1184659588,1023,5,"B","N","N",,,"Y"
1219524549,1023,5,"B","N","N",,,"Y"
1063333438,1023,5,"B","N","N",,,"Y"
1152824678,1023,5,"B","N","N",,,"Y"
1063069670,1023,1,"T","N","N",,,"Y"
1063341708,1023,5,"B","N","N",,,"Y"
1217681018,1023,5,"B","N","N",,,"Y"
807169368,1023,5,"B","N","N",,,"Y"
807290838,1023,5,"B","N","N",,,"Y"
1185953162,1023,5,"B","N","N",,,"Y"
1168095211,1023,5,"B","N","N",,,"Y"
1065392673,1023,5,"B","N","N",,,"Y"
1065392677,1023,2,"B","N","N",,,"Y"
1118696066,1023,5,"B","N","N",,,"Y"
1154778298,1023,5,"B","N","N",,,"Y"
1154893235,1023,5,"B","N","N",,,"Y"
1168095139,1023,5,"B","N","N",,,"Y"
1154832037,1023,5,"B","N","N",,,"Y"
1154778316,1023,5,"B","N","N",,,"Y"
1063667690,1023,5,"F","N","N",,,"Y"
1063667469,1023,5,"B","N","N",,,"Y"
1063333561,1023,5,"B","N","N",,,"Y"
1152820186,1023,5,"B","N","N",,,"Y"
1063398976,1023,5,"B","N","N",,,"Y"
1152945858,1023,1,"T","N","N",,,"Y"
1063333468,1023,5,"B","N","N",,,"Y"
1063550468,1023,5,"B","N","N",,,"Y"
1211611729,1023,5,"B","N","N",,,"Y"
1184802642,1023,5,"B","N","N",,,"Y"
1167427987,1023,5,"B","N","N",,,"Y"
1154778318,1023,5,"B","N","N",,,"Y"
1063618640,1023,5,"B","N","N",,,"Y"
1152912541,1023,5,"B","N","N",,,"Y"
1184794915,1023,5,"B","N","N",,,"Y"
1063050923,1023,5,"B","N","N",,,"Y"
1063050914,1023,5,"B","N","N",,,"Y"
1063050953,1023,5,"B","N","N",,,"Y"
1063054534,1023,5,"B","N","N",,,"Y"
1063054541,1023,5,"B","N","N",,,"Y"
1063054532,1023,5,"B","N","N",,,"Y"
1063667694,1023,5,"T","N","N",,,"Y"
1152805178,1023,5,"B","N","N",,,"Y"
1152805187,1023,5,"B","N","N",,,"Y"
1063054856,1023,5,"B","N","N",,,"Y"
1063054855,1023,5,"B","N","N",,,"Y"
1063054959,1023,5,"B","N","N",,,"Y"
1063054961,1023,5,"B","N","N",,,"Y"
1063055010,1023,5,"B","N","N",,,"Y"
1063069460,1023,5,"B","N","N",,,"Y"
1063069462,1023,5,"B","N","N",,,"Y"
1184897117,1023,5,"B","N","N",,,"Y"
1184910432,1023,5,"B","N","N",,,"Y"
1184904633,1023,5,"B","N","N",,,"Y"
1184904773,1023,5,"B","N","N",,,"Y"
1184905929,1023,5,"B","N","N",,,"Y"
807165629,1023,5,"B","N","N",,,"Y"
807225105,1023,5,"B","N","N",,,"Y"
807277500,1023,5,"B","N","N",,,"Y"
1118368298,1023,5,"B","N","N",,,"Y"
807292661,1023,5,"F","N","N",,,"Y"
807242985,1023,5,"B","N","N",,,"Y"
807214205,1023,5,"B","N","N",,,"Y"
807078931,1023,5,"B","N","N",,,"Y"
807033696,1023,5,"B","N","N",,,"Y"
807022299,1023,4,"T","N","N",,,"Y"
807100744,1023,5,"B","N","N",,,"Y"
807099369,1023,5,"F","N","N",,,"Y"
807236889,1023,4,"F","N","N",,,"Y"
807063218,1023,5,"B","N","N",,,"Y"
1152630385,1023,5,"B","N","N",,,"Y"
1152630386,1023,5,"B","N","N",,,"Y"
1152637315,1023,5,"B","N","N",,,"Y"
1152637510,1023,5,"B","N","N",,,"Y"
1211640191,1023,3,"F","N","N",,,"Y"
1217681624,1023,5,"B","N","N",,,"Y"
1217681609,1023,5,"B","N","N",,,"Y"
1152775320,1023,5,"B","N","N",,,"Y"
1152926597,1023,5,"B","N","N",,,"Y"
1152926667,1023,5,"B","N","N",,,"Y"
1152926668,1023,5,"B","N","N",,,"Y"
1152852846,1023,5,"B","N","N",,,"Y"
1184785892,1023,5,"B","N","N",,,"Y"
807209697,1023,5,"B","N","N",,,"Y"
1110142026,1023,5,"B","N","N",,,"Y"
1063000669,1023,5,"B","N","N",,,"Y"
1184903797,1023,5,"B","N","N",,,"Y"
1184903522,1023,5,"B","N","N",,,"Y"
1219330847,1023,5,"B","N","N",,,"Y"
1219330846,1023,5,"B","N","N",,,"Y"
1063611690,1023,5,"B","N","N",,,"Y"
1063611774,1023,5,"T","N","N",,,"Y"
1063611864,1023,5,"B","N","N",,,"Y"
1184921920,1023,5,"B","N","N",,,"Y"
1184656103,1023,5,"B","N","N",,,"Y"
1065365400,1023,5,"B","N","N",,,"Y"
1063048518,1023,5,"B","N","N",,,"Y"
1063048605,1023,5,"B","N","N",,,"Y"
1063048579,1023,5,"B","N","N",,,"Y"
807122098,1023,5,"B","N","N",,,"Y"
1217331049,1023,5,"B","N","N",,,"Y"
1154738950,1023,5,"B","N","N",,,"Y"
807196389,1023,5,"B","N","N",,,"Y"
1152715687,1023,5,"B","N","N",,,"Y"
1184788010,1023,5,"B","N","N",,,"Y"
1063549715,1023,5,"B","N","N",,,"Y"
1154721126,1023,5,"B","N","N",,,"Y"
1154518477,1023,5,"B","N","N",,,"Y"
1185022317,1023,5,"B","N","N",,,"Y"
1063389827,1023,5,"B","N","N",,,"Y"
1152909198,1023,5,"B","N","N",,,"Y"
1152907957,1023,5,"B","N","N",,,"Y"
1152907960,1023,5,"B","N","N",,,"Y"
1152909131,1023,5,"B","N","N",,,"Y"
1152909162,1023,5,"B","N","N",,,"Y"
1152909165,1023,5,"B","N","N",,,"Y"
1152909176,1023,5,"B","N","N",,,"Y"
1152909200,1023,5,"B","N","N",,,"Y"
807324321,1023,5,"B","N","N",,,"Y"
1152941263,1023,5,"B","N","N",,,"Y"
1152941052,1023,5,"B","N","N",,,"Y"
1152941049,1023,5,"B","N","N",,,"Y"
807029232,1023,4,"F","N","N",,,"Y"
1218840829,1023,5,"B","N","N",,,"Y"
1218840828,1023,5,"B","N","N",,,"Y"
1218906054,1023,5,"B","N","N",,,"Y"
1218906049,1023,5,"B","N","N",,,"Y"
1113024459,991,3,"T","N","N",,,"Y"
1113024466,1023,3,"F","N","N",,,"Y"
1113024463,991,3,"F","N","N",,,"Y"
1152885719,1023,3,"T","N","N",,,"Y"
1113117405,1023,5,"T","N","N",,,"Y"
1113117404,1023,3,"T","N","N",,,"Y"
1211955291,1023,5,"B","N","N",,,"Y"
1152919999,1023,5,"B","N","N",,,"Y"
1152924610,1023,5,"B","N","N",,,"Y"
1152924627,1023,5,"B","N","N",,,"Y"
1152930929,1023,5,"B","N","N",,,"Y"
1152930988,1023,5,"B","N","N",,,"Y"
1152930987,1023,5,"B","N","N",,,"Y"
1152930996,1023,5,"B","N","N",,,"Y"
1152930997,1023,5,"B","N","N",,,"Y"
1152931010,1023,5,"B","N","N",,,"Y"
1152931543,1023,5,"B","N","N",,,"Y"
1152943768,1023,5,"B","N","N",,,"Y"
1152933577,1023,5,"B","N","N",,,"Y"
1152933576,1023,5,"B","N","N",,,"Y"
1152933606,1023,5,"B","N","N",,,"Y"
1152933632,1023,5,"T","N","N",,,"Y"
1152934383,1023,5,"B","N","N",,,"Y"
1152935793,1023,5,"B","N","N",,,"Y"
1152935794,1023,5,"B","N","N",,,"Y"
1152941018,1023,5,"B","N","N",,,"Y"
1063040470,1023,5,"B","N","N",,,"Y"
1063040468,1023,5,"B","N","N",,,"Y"
1152724288,1023,5,"B","N","N",,,"Y"
1152813023,1023,5,"B","N","N",,,"Y"
1064881131,1023,5,"B","N","N",,,"Y"
1064881126,1023,5,"B","N","N",,,"Y"
1152577501,1023,5,"B","N","N",,,"Y"
1065277212,1023,5,"B","N","N",,,"Y"
1063056458,1023,5,"B","N","N",,,"Y"
1063056457,1023,5,"T","N","N",,,"Y"
1064024915,1023,5,"B","N","N",,,"Y"
1063081137,1023,5,"B","N","N",,,"Y"
1184905088,1023,5,"B","N","N",,,"Y"
1184905092,1023,5,"B","N","N",,,"Y"
1184905361,1023,5,"B","N","N",,,"Y"
1184899782,1023,5,"B","N","N",,,"Y"
1184903198,1023,5,"B","N","N",,,"Y"
1184903238,1023,5,"B","N","N",,,"Y"
1184907154,1023,5,"B","N","N",,,"Y"
1184907568,1023,5,"B","N","N",,,"Y"
1184911955,1023,5,"B","N","N",,,"Y"
1179391697,1023,5,"B","N","N",,,"Y"
1179586269,1023,5,"B","N","N",,,"Y"
1179732646,1023,5,"B","N","N",,,"Y"
1118993932,1023,1,"F","N","N",,,"Y"
1114672808,1023,3,"F","N","N",,,"Y"
1114672811,1023,3,"T","N","N",,,"Y"
807279333,1023,5,"B","N","N",,,"Y"
1184898527,1023,5,"B","N","N",,,"Y"
1179103941,1023,5,"B","N","N",,,"Y"
1179580882,1023,5,"B","N","N",,,"Y"
1218276024,1023,5,"B","N","N",,,"Y"
1218276036,1023,5,"B","N","N",,,"Y"
1217418721,1023,5,"B","N","N",,,"Y"
1217418700,1023,5,"B","N","N",,,"Y"
1218271317,1023,5,"B","N","N",,,"Y"
1154471522,1023,5,"B","N","N",,,"Y"
1063050957,1023,5,"B","N","N",,,"Y"
1152816885,1023,5,"B","N","N",,,"Y"
1063048556,1023,5,"B","N","N",,,"Y"
1063055067,1023,5,"B","N","N",,,"Y"
1063550461,1023,5,"B","N","N",,,"Y"
1168095217,1023,5,"B","N","N",,,"Y"
1110142023,1023,5,"B","N","N",,,"Y"
1063055073,1023,5,"B","N","N",,,"Y"
1184783014,1023,5,"B","N","N",,,"Y"
1152925105,1023,5,"B","N","N",,,"Y"
807078869,1023,5,"B","N","N",,,"Y"
1063333504,1023,5,"B","N","N",,,"Y"
1152941075,1023,5,"B","N","N",,,"Y"
1154896464,1023,5,"B","N","N",,,"Y"
1152909128,1023,5,"B","N","N",,,"Y"
1152820105,1023,5,"B","N","N",,,"Y"
1154519491,1023,5,"B","N","N",,,"Y"
1152941074,1023,5,"B","N","N",,,"Y"
1154520471,1023,5,"B","N","N",,,"Y"
1152775339,1023,5,"B","N","N",,,"Y"
1063054898,1023,5,"B","N","N",,,"Y"
1152885722,1023,5,"B","N","N",,,"Y"
1168222961,1023,5,"B","N","N",,,"Y"
1168223034,1023,5,"B","N","N",,,"Y"
1168223035,1023,5,"B","N","N",,,"Y"
1168228346,1023,5,"B","N","N",,,"Y"
1152578297,1023,5,"B","N","N",,,"Y"
1152578294,1023,5,"B","N","N",,,"Y"
1152578293,1023,5,"B","N","N",,,"Y"
807219436,1023,5,"B","N","N",,,"Y"
1063000698,1023,5,"B","N","N",,,"Y"
1184789063,1023,5,"B","N","N",,,"Y"
1063000738,1023,5,"B","N","N",,,"Y"
1063000835,1023,5,"B","N","N",,,"Y"
1063027469,1023,5,"B","N","N",,,"Y"
1063028063,1023,5,"B","N","N",,,"Y"
1063027489,1023,5,"B","N","N",,,"Y"
1063028067,1023,5,"B","N","N",,,"Y"
1063027566,1023,5,"B","N","N",,,"Y"
1063027603,1023,5,"B","N","N",,,"Y"
1063027600,1023,5,"B","N","N",,,"Y"
1063027599,1023,5,"B","N","N",,,"Y"
1063027756,1023,5,"B","N","N",,,"Y"
1063027970,1023,5,"B","N","N",,,"Y"
1063027992,1023,5,"B","N","N",,,"Y"
1154820179,1023,5,"B","N","N",,,"Y"
1178158412,1023,5,"B","N","N",,,"Y"
1178158404,1023,5,"B","N","N",,,"Y"
1178184475,1023,5,"B","N","N",,,"Y"
1178154857,1023,5,"B","N","N",,,"Y"
1178551035,1023,5,"B","N","N",,,"Y"
1178182976,1023,5,"B","N","N",,,"Y"
1032864820,1023,5,"B","N","N",,,"Y"
1032864821,1023,5,"B","N","N",,,"Y"
807180857,1023,3,"T","N","N",,,"Y"
807181303,1023,5,"B","N","N",,,"Y"
807019997,991,3,"F","N","N",,,"Y"
1154811061,1023,5,"B","N","N",,,"Y"
807052513,1023,5,"B","N","N",,,"Y"
807052592,1023,5,"B","N","N",,,"Y"
807320712,1023,5,"B","N","N",,,"Y"
1178660960,1023,5,"B","N","N",,,"Y"
1178660996,1023,5,"B","N","N",,,"Y"
1065405625,1023,5,"B","N","N",,,"Y"
807280940,1023,5,"B","N","N",,,"Y"
1154525460,1023,5,"B","N","N",,,"Y"
1217462598,1023,5,"B","N","N",,,"Y"
1217463040,1023,5,"B","N","N",,,"Y"
1178224933,1023,5,"B","N","N",,,"Y"
1217555323,1023,5,"B","N","N",,,"Y"
1063618554,1023,5,"B","N","N",,,"Y"
1167981091,1023,5,"B","N","N",,,"Y"
1063398580,1023,5,"B","N","N",,,"Y"
1065113493,1023,5,"B","N","N",,,"Y"
1184911359,1023,5,"B","N","N",,,"Y"
1154523143,1023,5,"B","N","N",,,"Y"
807215020,1023,5,"B","N","N",,,"Y"
1225087427,1023,1,"F","N","N",,,"Y"
1152804746,1023,5,"B","N","N",,,"Y"
1063391195,1023,4,"B","N","N",,,"Y"
1063078983,1023,5,"B","N","N",,,"Y"
1217471391,1023,5,"B","N","N",,,"Y"
1211609481,1023,5,"B","N","N",,,"Y"
1152797754,1023,5,"B","N","N",,,"Y"
1154809702,1023,5,"B","N","N",,,"Y"
1063355812,1023,5,"T","N","N",,,"Y"
1113410771,1023,5,"B","N","N",,,"Y"
1154493979,1023,5,"B","N","N",,,"Y"
1152796177,1023,5,"B","N","N",,,"Y"
807285205,1023,5,"B","N","N",,,"Y"
1063386959,1023,5,"B","N","N",,,"Y"
1063386962,1023,5,"B","N","N",,,"Y"
812979003,1023,3,"T","N","N",,,"Y"
812979002,1023,3,"T","N","N",,,"Y"
1152887970,1023,5,"B","N","N",,,"Y"
1152887971,1023,5,"B","N","N",,,"Y"
1152889910,1023,5,"B","N","N",,,"Y"
1152889913,1023,5,"B","N","N",,,"Y"
1152898999,1023,5,"B","N","N",,,"Y"
1211940754,1023,5,"B","N","N",,,"Y"
1152904470,1023,5,"B","N","N",,,"Y"
1152904503,1023,5,"B","N","N",,,"Y"
1168222874,1023,5,"B","N","N",,,"Y"
1168222871,1023,5,"B","N","N",,,"Y"
1179115245,1023,5,"B","N","N",,,"Y"
1152579372,1023,5,"B","N","N",,,"Y"
1152579364,1023,5,"B","N","N",,,"Y"
1152595751,1023,5,"B","N","N",,,"Y"
1152595750,1023,5,"B","N","N",,,"Y"
1152595759,1023,5,"B","N","N",,,"Y"
1152595781,1023,5,"B","N","N",,,"Y"
1152892719,1023,5,"B","N","N",,,"Y"
1152598545,1023,5,"B","N","N",,,"Y"
1152616907,1023,5,"B","N","N",,,"Y"
1155131683,1023,5,"B","N","N",,,"Y"
1152627241,1023,5,"B","N","N",,,"Y"
1154828680,1023,5,"B","N","N",,,"Y"
807325872,1023,5,"B","N","N",,,"Y"
807223684,1023,4,"F","N","N",,,"Y"
1167541086,1023,5,"B","N","N",,,"Y"
807286784,1023,2,"T","N","N",,,"Y"
807269007,1023,5,"B","N","N",,,"Y"
807039516,1023,5,"B","N","N",,,"Y"
1217455736,1023,5,"B","N","N",,,"Y"
807297730,1023,5,"B","N","N",,,"Y"
1062997333,1023,5,"B","N","N",,,"Y"
1062997335,1023,5,"B","N","N",,,"Y"
1184781340,1023,5,"B","N","N",,,"Y"
1179114483,1023,5,"B","N","N",,,"Y"
1063002283,1023,5,"B","N","N",,,"Y"
1063002330,1023,5,"B","N","N",,,"Y"
1063002329,1023,5,"B","N","N",,,"Y"
1154503797,1023,5,"B","N","N",,,"Y"
1179114500,1023,5,"B","N","N",,,"Y"
1185949059,1023,5,"F","N","N",,,"Y"
1154690093,1023,5,"B","N","N",,,"Y"
1189021042,1023,5,"B","N","N",,,"Y"
1189022911,1023,5,"B","N","N",,,"Y"
1165874431,1023,5,"F","N","N",,,"Y"
1165948571,1023,3,"F","N","N",,,"Y"
1220185608,1023,5,"B","N","N",,,"Y"
1220185607,1023,5,"B","N","N",,,"Y"
1213883090,1023,3,"F","N","N",,,"Y"
1063028204,1023,5,"B","N","N",,,"Y"
1179585764,1023,5,"B","N","N",,,"Y"
1118609403,1023,5,"T","N","N",,,"Y"
1118602705,1023,5,"T","N","N",,,"Y"
1118619236,1023,5,"F","N","N",,,"Y"
1118619258,1023,5,"T","N","N",,,"Y"
1112675772,1023,5,"B","N","N",,,"Y"
1064354227,1023,5,"B","N","N",,,"Y"
1064354016,1023,5,"B","N","N",,,"Y"
1064355146,1023,5,"B","N","N",,,"Y"
1064355604,1023,5,"B","N","N",,,"Y"
1064376766,1023,5,"B","N","N",,,"Y"
1064376765,1023,5,"B","N","N",,,"Y"
1185602124,1023,5,"B","N","N",,,"Y"
1063054976,1023,5,"B","N","N",,,"Y"
1154810114,1023,5,"B","N","N",,,"Y"
1154521009,1023,5,"B","N","N",,,"Y"
1154893268,1023,5,"B","N","N",,,"Y"
1152724218,1023,5,"B","N","N",,,"Y"
1152931583,1023,5,"B","N","N",,,"Y"
1063056443,1023,5,"B","N","N",,,"Y"
1154521798,1023,5,"B","N","N",,,"Y"
1154898694,1023,5,"B","N","N",,,"Y"
1152808370,1023,5,"B","N","N",,,"Y"
1165948566,1023,4,"T","N","N",,,"Y"
1063069841,1023,5,"B","N","N",,,"Y"
1152912527,1023,5,"B","N","N",,,"Y"
1065365389,1023,5,"B","N","N",,,"Y"
1154740676,1023,5,"B","N","N",,,"Y"
1154517216,1023,5,"B","N","N",,,"Y"
1152912383,1023,5,"B","N","N",,,"Y"
1152724291,1023,5,"B","N","N",,,"Y"
1152899010,1023,5,"B","N","N",,,"Y"
1063387029,1023,5,"B","N","N",,,"Y"
1184783253,1023,5,"B","N","N",,,"Y"
1217681072,1023,5,"B","N","N",,,"Y"
1152931552,1023,5,"B","N","N",,,"Y"
1063054977,1023,5,"B","N","N",,,"Y"
1063027813,1023,5,"B","N","N",,,"Y"
1154696787,1023,5,"B","N","N",,,"Y"
1154519650,1023,5,"B","N","N",,,"Y"
1218906041,1023,5,"B","N","N",,,"Y"
1168094910,1023,5,"B","N","N",,,"Y"
1154898691,1023,5,"B","N","N",,,"Y"
1152714926,1023,5,"B","N","N",,,"Y"
1063411389,1023,5,"B","N","N",,,"Y"
1063355963,1023,5,"B","N","N",,,"Y"
1152820136,1023,5,"B","N","N",,,"Y"
1064355103,1023,5,"B","N","N",,,"Y"
1154521710,1023,5,"B","N","N",,,"Y"
1211640095,1023,5,"B","N","N",,,"Y"
1152775311,1023,5,"B","N","N",,,"Y"
1154514965,1023,5,"B","N","N",,,"Y"
1063027608,1023,5,"B","N","N",,,"Y"
1063341702,1023,5,"B","N","N",,,"Y"
1152595766,1023,5,"B","N","N",,,"Y"
1063611702,1023,5,"B","N","N",,,"Y"
1168228393,1023,5,"B","N","N",,,"Y"
1187684535,1023,5,"B","N","N",,,"Y"
1187678019,1023,5,"B","N","N",,,"Y"
1187678018,1023,5,"B","N","N",,,"Y"
1218195293,1023,5,"B","N","N",,,"Y"
1155235480,1023,5,"B","N","N",,,"Y"
1155235485,1023,5,"T","N","N",,,"Y"
1152736897,1023,5,"B","N","N",,,"Y"
1152736918,1023,5,"B","N","N",,,"Y"
1168117520,1023,5,"B","N","N",,,"Y"
1152576183,1023,5,"B","N","N",,,"Y"
807091956,1023,5,"B","N","N",,,"Y"
1184638006,1023,5,"B","N","N",,,"Y"
807296554,1023,5,"B","N","N",,,"Y"
1184918695,1023,5,"B","N","N",,,"Y"
807037229,1023,5,"B","N","N",,,"Y"
1152766265,1023,5,"B","N","N",,,"Y"
1152766263,1023,5,"B","N","N",,,"Y"
1211927860,1023,5,"B","N","N",,,"Y"
1165896245,1023,3,"F","N","N",,,"Y"
807319748,1023,5,"B","N","N",,,"Y"
1152902710,1023,5,"B","N","N",,,"Y"
1165467049,1023,5,"T","N","N",,,"Y"
1063410948,1023,5,"B","N","N",,,"Y"
1152779500,1023,5,"B","N","N",,,"Y"
807017882,1023,5,"B","N","N",,,"Y"
1111378954,1023,3,"T","N","N",,,"Y"
1063389634,1023,5,"B","N","N",,,"Y"
1063530685,1023,5,"B","N","N",,,"Y"
1184895263,1023,5,"B","N","N",,,"Y"
1184906994,1023,5,"B","N","N",,,"Y"
1212012139,1023,5,"B","N","N",,,"Y"
807172565,1023,5,"T","N","N",,,"Y"
812259572,1023,4,"T","N","N",,,"Y"
807270857,1023,4,"F","N","N",,,"Y"
1154749409,1023,5,"B","N","N",,,"Y"
1118496433,1023,5,"T","N","N",,,"Y"
807144045,1023,5,"B","N","N",,,"Y"
1184805037,1023,5,"B","N","N",,,"Y"
807032924,1023,5,"B","N","N",,,"Y"
1152755565,1023,5,"B","N","N",,,"Y"
807106910,1023,5,"B","N","N",,,"Y"
1152822723,1023,5,"B","N","N",,,"Y"
1152714204,1023,5,"B","N","N",,,"Y"
1063561198,1023,5,"B","N","N",,,"Y"
1063561229,1023,5,"B","N","N",,,"Y"
1154704814,1023,5,"B","N","N",,,"Y"
1154704783,1023,5,"B","N","N",,,"Y"
1118510615,1023,5,"T","N","N",,,"Y"
807288448,1023,5,"B","N","N",,,"Y"
1152806836,1023,5,"B","N","N",,,"Y"
1211552994,1023,5,"B","N","N",,,"Y"
