POI_ID,STREET_NAME,HOUSE_NUMBER,POSTAL_CODE,LAT,LON
1161921732,Pfalzbahnstraße,,76187,49.02677,8.34159
1005230041,Steinstraße,23,76133,49.00709,8.40733
1005224459,Moltkestraße,31,76133,49.01473,8.38521
1131728642,Hauffstraße,,76199,48.96714,8.41297
1039782034,Elbinger Straße,16,76139,49.04171,8.44378
1017890532,Herrenstraße,2,76133,49.01069,8.40049
1164919041,Lorbeerweg,3,76149,49.03656,8.39305
57569328,Kaiserstraße,14,76131,49.00935,8.41097
1017890502,Durlacher Allee,69,76131,49.00655,8.43061
1193037811,Ortsstraße,21,76228,48.95293,8.51
1192312866,Waldstraße,24,76133,49.01042,8.39823
1070133358,Rastatter Straße,,76199,48.96535,8.40432
1039306523,Friedhofstraße,,76149,49.05273,8.38098
1178851546,Rechts der Alb,27,76199,48.9851,8.39772
51774597,Karlsruher Straße,29,76139,49.02902,8.4568
1115829183,Rheinstraße,34,76185,49.01123,8.3603
1193037862,Gärtnerstraße,,76227,48.99727,8.46552
1031201691,Wormser Straße,7,76185,49.02911,8.36123
57562808,Erbprinzenstraße,34,76133,49.00929,8.39605
1017433705,Siemensallee,86,76187,49.02904,8.34902
1193021848,Tulpenstraße,36,76199,48.96808,8.41163
1010067972,Michelinstraße,4,76185,49.00661,8.35139
1161474963,Niddastraße,8,76229,49.00759,8.49524
1131727369,Hinter dem Stephanienbad,,76135,48.99173,8.3937
51773560,Durmersheimer Straße,6,76185,49.00764,8.35642
50609413,Neißer Straße,,76139,49.03441,8.44392
1040338489,Kaiserstraße,104,76133,49.00984,8.39905
1115829161,Marstallstraße,4,76227,48.99887,8.47321
1192316511,Hauptbahnstraße,,76227,49.00176,8.46291
1178851567,Ettlinger Straße,27,76137,48.9988,8.40368
1131737497,Julius-Bender-Straße,,76139,49.02884,8.45942
1017890129,Am Rüppurrer Schloß,40,76199,48.98181,8.41344
50606120,Kleinsteinbacher Straße,2,76228,48.95415,8.50851
1193011778,Kaiserstraße,49,76131,49.00915,8.41236
1123007101,Ottostraße,16,76227,48.99667,8.44454
1111956122,Rheinstraße,22,76185,49.01144,8.36219
1193012213,Haid-und-Neu-Straße,38,76131,49.01396,8.43092
50610275,Kreuzstraße,13,76133,49.00835,8.40554
1132504736,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1017890477,Eichelbergstraße,34,76189,48.99828,8.34998
1070618878,Rastatter Straße,66,76199,48.97115,8.40388
1178852597,Marienstraße,1,76137,49.00397,8.40796
898512379,Schäferstraße,11,76139,49.02781,8.46074
1031198228,Haid-und-Neu-Straße,137,76131,49.02207,8.44602
1193040005,Scheffelstraße,9,76135,49.00973,8.38182
1141454163,Lange Straße,44,76199,48.96971,8.40059
1137321231,Herweghstraße,1,76187,49.0312,8.34171
1039266230,Litzenhardtstraße,34,76135,48.98887,8.3827
1058541582,Siemensallee,25,76185,49.02136,8.36146
1126267095,Pappelallee,14,76189,48.9972,8.33642
50605127,Gottesauer Straße,32,76131,49.00546,8.42331
1126266735,Landauer Straße,6,76185,49.0307,8.36761
1108687020,Hirschstraße,22,76133,49.00866,8.3916
1132504362,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1104303588,Karlstraße,39,76133,49.00687,8.39481
1178851614,Hinterm Dorf,33,76199,48.96516,8.39665
50605156,Bahnhofplatz,6,76137,48.99475,8.40041
1161921751,Am Anger,,76189,48.99124,8.33444
1039814981,Max-Habermann-Straße,25,76189,48.98633,8.36111
1178851528,Rastatter Straße,74,76199,48.97019,8.40404
1112142132,Neureuter Straße,8,76185,49.01874,8.35673
1024643682,Karlstraße,49,76133,49.00515,8.39473
1017154916,Amalienstraße,23,76133,49.00801,8.39428
1148490485,Gerwigstraße,5,76131,49.00943,8.42435
1010054605,Bahnhofplatz,,76137,48.99449,8.4016
1179906177,Luise-Riegger-Straße,,76137,49.00293,8.41575
1039818393,Bärenweg,38,76149,49.04464,8.38182
800067274,Weinweg,22,76131,49.00806,8.44297
57568148,Südendstraße,32,76137,48.99862,8.38932
1108398605,Amalienstraße,3,76133,49.00739,8.39607
1023843402,Pfinztalstraße,56,76227,48.99923,8.47159
801780834,Rintheimer Straße,1,76131,49.01087,8.42361
1010054597,Bahnhofplatz,,76137,48.99449,8.4016
1178852165,Blücherstraße,1,76185,49.01491,8.37513
1193012045,Kaiserpassage,10,76133,49.0107,8.39683
1201309010,Maxau am Rhein,,76187,49.03705,8.30651
1039782013,Tiengener Straße,2,76227,49.00509,8.4782
1031198255,Memeler Straße,12,76227,48.98906,8.45709
1039892866,Markgrafenstraße,42,76133,49.00729,8.40607
1017890124,Hengstplatz,9,76227,48.99982,8.47616
1178851694,Blücherstraße,1,76185,49.01491,8.37513
1148753242,Fiduciastraße,14,76227,48.99396,8.44909
1193011225,Löwenstraße,23,76199,48.9696,8.40394
1039243166,Leopoldstraße,15,76133,49.00795,8.38958
801780844,Saarlandstraße,73,76187,49.03094,8.33972
1058556701,Marktstraße,1,76185,49.01208,8.35919
1206641022,Durlacher Allee,10,76131,49.00869,8.41822
1005162389,Grünwinkler Straße,10,76135,48.98839,8.37868
1176630037,,,76133,49.01103,8.39791
1005221194,Ellmendinger Straße,6,76227,48.99135,8.4574
801780830,Unterfeldstraße,14,76149,49.0476,8.37989
1137439476,Rondellplatz,,76133,49.00701,8.40376
1039782026,Otto-Wels-Straße,33,76189,48.9855,8.36247
1193033703,Kriegsstraße,218,76135,49.00549,8.38321
996412110,Rhode-Island-Allee,70,76149,49.02677,8.38814
1108536727,Gretelweg,7,76199,48.96949,8.41428
57568718,Rintheimer Querallee,,76131,49.02388,8.42524
57569341,Eisenbahnstraße,,76229,49.00516,8.50145
1110491105,Ebertstraße,38,76137,48.99508,8.38889
1048203443,Durlacher Allee,111,76139,49.00482,8.44626
1058556671,Nowackanlage,15,76137,49.00306,8.40428
1058701759,Otto-Wels-Straße,,76189,48.98423,8.36206
1178851683,Rhode-Island-Allee,1,76149,49.02076,8.3854
800763961,Karl-Friedrich-Straße,11,76133,49.00857,8.40397
1161792129,Luisenstraße,,76137,49.00069,8.40419
1178852440,Kaiserstraße,104,76133,49.00982,8.39929
1204534117,B10,,76185,49.00517,8.36732
1039823167,Inselstraße,25,76189,49.00593,8.32628
1039814534,Schützenstraße,37,76137,49.00237,8.40731
1017890480,Daxlander Straße,72,76185,49.00738,8.34261
898523341,Gritznerstraße,8,76227,48.99883,8.46447
57553136,,,76228,48.95514,8.48298
801780846,Rheinstraße,59,76185,49.01144,8.35947
1070508626,Kaiserstraße,217,76133,49.01001,8.39462
1193012096,Linkenheimer Allee,8,76131,49.02731,8.40748
1100438750,Kaiserstraße,169,76133,49.00974,8.40031
1178852615,Bürgerstraße,16,76133,49.00796,8.39574
1108536729,Pforzheimer Straße,35,76227,49.00488,8.47078
1070067524,Thomas-Mann-Straße,,76189,48.99853,8.34079
1039877198,Kaiserstraße,122,76133,49.0099,8.39788
1149443684,Rüppurrer Straße,,76137,49.00566,8.41024
57565575,Festplatz,9,76137,49.00294,8.39972
898513834,Bonner Straße,22,76185,49.02506,8.36056
1178851393,Tulpenstraße,12,76199,48.97036,8.40678
1178850841,Turnerstraße,44,76189,49.00292,8.33605
1070075895,,,76187,49.01685,8.35277
50611746,Unterfeldstraße,46,76149,49.05082,8.38555
1165601470,Thüringer Straße,11,76228,48.95273,8.47857
1113015365,Am Mühlburger Bahnhof,10,76189,49.01547,8.35091
1039816636,Rechts der Alb,28,76199,48.98413,8.39794
1039210454,Hardtstraße,37,76185,49.01341,8.35908
1070085027,Gürrichstraße,,76149,49.0504,8.38428
1039243172,Rheinstraße,18,76185,49.0115,8.36296
50611170,Baumeisterstraße,11,76137,49.00418,8.40595
1206619079,Durlacher Allee,4,76131,49.00878,8.41775
1005222847,Kirchfeldstraße,100,76149,49.05191,8.37932
1110559608,Karlstraße,63,76137,49.002,8.39444
1039880698,Ritterstraße,6,76133,49.01035,8.40167
1132034917,Neureuter Straße,61,76185,49.0305,8.3593
1058544172,Kaiserstraße,185,76133,49.00982,8.39874
1039243142,Sophienstraße,64,76133,49.00764,8.38751
1110490897,Nürnberger Straße,5,76199,48.98476,8.40236
1193128390,Magdeburger Straße,1,76139,49.03421,8.45173
1024643544,Rhode-Island-Allee,4,76149,49.0209,8.38655
1131728646,Tulpenstraße,36,76199,48.96808,8.41164
57541650,Bahnhofplatz,1,76137,48.99443,8.40133
1203230508,Ottostraße,18,76227,48.99698,8.43957
1039879088,Grünhutstraße,1,76187,49.03719,8.35333
1108686615,Kreuzstraße,19,76133,49.0069,8.40583
1178851718,Lessingstraße,1,76135,49.00991,8.38556
1039272855,Kirchhofstraße,111,76149,49.0527,8.38211
1109989086,Südendstraße,,76137,48.99865,8.3887
1039243427,Federbachstraße,41,76189,49.00515,8.32811
1039260437,Kaiserstraße,15,76131,49.00905,8.41501
1039104950,Kaiserstraße,173,76133,49.00976,8.39999
1058541534,Belchenstraße,1,76199,48.98394,8.3961
1017890479,Östliche Rheinbrückenstraße,27,76187,49.03084,8.3415
1005221417,Oberfeldstraße,17,76149,49.04414,8.37202
51774473,Rathausplatz,,76229,49.00739,8.49573
1108712242,Alte Friedrichstraße,49,76149,49.04885,8.37777
1193011957,Kriegsstraße,94,76133,49.00568,8.40673
1058556668,Bahnhofstraße,4,76137,49.00055,8.39476
50609430,Weinweg,,76137,49.00481,8.44287
1039266219,Lange Straße,50,76199,48.96943,8.40042
1108688158,Am Wetterbach,45,76228,48.95752,8.46723
1039814524,Moltkestraße,30,76133,49.01458,8.39001
1130971055,Ottostraße,16,76227,48.99667,8.44454
800752794,Karl-Friedrich-Straße,7,76133,49.00909,8.40411
800056138,Ettlinger-Tor-Platz,1,76133,49.00564,8.40332
1039266211,Neckarstraße,47,76199,48.9843,8.39174
50606244,Pfinzstraße,64,76227,49.00128,8.47289
1206619230,Durlacher Allee,4,76131,49.00878,8.41775
1039243401,Durmersheimer Straße,81,76185,49.00095,8.35161
801780854,Leußlerstraße,4,76227,48.99293,8.46043
50603844,Marienstraße,1,76137,49.00398,8.40797
1131731033,,,76133,49.01033,8.38872
801895532,Haid-und-Neu-Straße,,76131,49.01412,8.4323
1039878916,Rheinstraße,12,76185,49.01151,8.36397
57556144,Kaiserpassage,6,76133,49.01039,8.39655
1148861305,Bahnhofplatz,1,76137,48.99446,8.40148
1070084710,Franz-Lust-Straße,,76185,49.01925,8.37549
1017634417,Rheinstraße,95,76185,49.0139,8.35501
57569339,Donauschwabenstraße,14,76149,49.05133,8.396
1048143932,Hardeckstraße,1,76185,49.00121,8.36315
1039243408,Niddastraße,9,76229,49.00718,8.49544
1178879758,Ortsstraße,17,76228,48.95314,8.50972
1161792288,Mühlstraße,,76229,49.00668,8.49665
1131737518,,,76227,48.99715,8.46955
57540958,Kaiserallee,69,76133,49.01086,8.37495
800758882,Kaiserstraße,32,76133,49.00939,8.40881
1108687002,Rudolfstraße,1,76131,49.01061,8.42195
1178879806,Elbinger Straße,2,76139,49.0415,8.43878
1039893098,Moltkestraße,90,76185,49.01524,8.37437
1193012818,Unterfeldstraße,14,76149,49.04759,8.37987
800761204,Waldstraße,24,76133,49.01042,8.39823
1039266229,Karlstraße,46,76133,49.0051,8.39448
1039878917,Karlstraße,106,76137,48.99896,8.39387
1031198226,Hofäckerstraße,6,76139,49.02895,8.45106
1202661485,Niddaplatz,,76229,49.00635,8.49633
1039263472,Rüppurrer Straße,40,76137,49.00143,8.41052
1005223619,Mannheimer Straße,3,76131,49.01245,8.4402
1175712354,Amalienbadstraße,,76227,48.99888,8.46677
57565844,Am Fächerbad,2,76131,49.02583,8.44669
1005232091,Geschwister-Scholl-Straße,2,76135,48.99454,8.38881
1039266243,Marie-Alexandra-Straße,12,76135,48.99277,8.39251
1178868720,Arndtstraße,4,76199,48.97003,8.40465
1112142142,Rheinstraße,125,76185,49.01561,8.35416
1108686607,Gottesauer Straße,35,76131,49.00667,8.42066
1048143912,Am Mühlburger Bahnhof,1,76189,49.01437,8.35209
1139160686,Neureuter Straße,14,76185,49.02471,8.35729
50605161,Hirschstraße,34,76133,49.00799,8.39152
1192311615,Waldhornstraße,22,76131,49.01,8.40963
1098053804,Herrenstraße,17,76133,49.01001,8.39976
801780857,Pfinztalstraße,64,76227,48.99925,8.47075
1164824931,Welfenstraße,6,76137,48.99599,8.3939
1144538115,Fritz-Erler-Straße,,76133,49.00897,8.40994
1206619048,Durlacher Allee,4,76131,49.00878,8.41775
1164824939,Morgenstraße,17,76137,49.00168,8.41312
1110490571,Lötzener Straße,18,76139,49.03556,8.44535
1070084707,Franz-Lust-Straße,,76185,49.01552,8.37504
1131728649,Steinmannstraße,1,76199,48.97324,8.41527
57568607,Gut Scheibenhardt,1,76135,48.9759,8.37378
1178852316,Werderstraße,11,76137,49.00141,8.40457
1100919562,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1131716772,Am Schulberg,7,76149,49.04729,8.36909
1194474414,Bahnhofplatz,6,76137,48.99475,8.40041
1039243170,Marienstraße,34,76137,49.00222,8.40805
1148753276,Lameystraße,7,76185,49.01109,8.35745
1039243174,Waldbronner Straße,12,76228,48.94431,8.47928
1039266220,Jägerhausstraße,2,76139,49.03082,8.45828
1011027084,Gebrüder-Bachert-Straße,,76135,48.98208,8.37504
1039892648,Joachim-Kurzaj-Weg,4,76189,48.99248,8.36221
1058556686,Kriegsstraße,35,76133,49.00533,8.39716
1039257286,Schäferstraße,26,76139,49.0277,8.46
1039259863,Koellestraße,10,76189,49.01102,8.31613
1048241989,Eisenbahnstraße,,76229,49.00615,8.4933
1108694946,Siemensallee,84,76187,49.02795,8.34988
1108687021,Staigstraße,1,76229,49.00412,8.50267
1193037814,Kleinsteinbacher Straße,2,76228,48.95422,8.50901
1164824942,Daxlander Straße,2,76185,49.0058,8.3498
57556288,Karlsbader Straße,,76228,48.94496,8.49363
1023826376,Ettlinger Straße,49,76137,48.99703,8.4044
1104303632,Ottostraße,2,76227,48.9959,8.44897
1148414183,Kaiserstraße,217,76133,49.01001,8.39462
1039892566,Bismarckstraße,8,76133,49.01315,8.39492
57563179,Pulverhausstraße,42,76135,48.99069,8.37186
1204323143,Hinterm Hauptbahnhof,,76137,48.99138,8.3996
1131723600,Kriegsstraße,,76185,49.00528,8.36756
1178850682,Eichelbergstraße,19,76189,48.99682,8.3487
1039782028,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1023817568,Durmersheimer Straße,188,76189,48.99695,8.34609
1039893531,Ernst-Frey-Straße,2,76135,48.99786,8.37914
1070075898,Rheinstraße,,76187,49.02019,8.35095
1192341350,Am Lustgarten,,76228,48.96592,8.47733
1039782016,Ellmendinger Straße,17,76227,48.99393,8.45897
1193011204,Neckarstraße,32,76199,48.9857,8.39281
1017621226,Herrenstraße,45,76133,49.00673,8.39582
50614504,Grötzinger Straße,57,76227,49.0018,8.48207
1017890524,Brettener Straße,2,76131,49.01738,8.44337
1193011571,Waldstraße,3,76133,49.01118,8.39965
1178852906,Fichtenweg,6,76149,49.04938,8.39313
1178879796,Pfinztalstraße,32,76227,48.99916,8.47324
1070132239,,,76137,48.99223,8.40165
50603831,Karl-Friedrich-Straße,12,76133,49.00787,8.40373
800756235,Fritz-Erler-Straße,1,76133,49.00909,8.41027
1193012410,Akademiestraße,26,76133,49.01127,8.39652
1058326211,Kaiserstraße,135,76133,49.00951,8.40491
57569325,Poststraße,1,76137,48.99515,8.40388
57565728,Linkenheimer Landstraße,125,76149,49.03799,8.39415
50612493,Moltkestraße,90,76185,49.01521,8.37482
1131724551,Hermann-Schneider-Allee,3,76189,49.00424,8.32101
1161857395,Anna-Lauter-Straße,7,76137,49.00189,8.41544
1039266232,Sternbergstraße,7,76131,49.01028,8.4257
1131716769,Rechts der Langen Richtstatt,6,76149,49.0418,8.36732
1141520355,Georg-Friedrich-Straße,3,76131,49.0103,8.42341
1024168210,New-York-Straße,1,76149,49.03097,8.38627
1165961624,Wikingerstraße,1,76189,49.01728,8.34632
1048242706,Karlsruher Straße,71,76139,49.02599,8.4533
1039243444,Rheinbergstraße,21,76187,49.03547,8.33478
1039782030,Hertzstraße,6,76185,49.01708,8.36245
1202373734,,,76137,48.99237,8.40234
898512937,Haid-und-Neu-Straße,41,76131,49.01415,8.43101
1005230405,Raiherwiesenstraße,13,76227,48.99868,8.45884
1161792131,Lammstraße,,76133,49.0062,8.4005
50612542,Waldstraße,3,76133,49.01119,8.39966
1132033692,Rastatter Straße,89,76199,48.97329,8.40375
1193037899,Heilbronner Straße,26,76131,49.01634,8.44088
1039892867,Marie-Alexandra-Straße,51,76135,48.99298,8.38684
1070133355,Heidelberger Straße,,76199,48.98079,8.40364
801780591,Durlacher Allee,,76139,49.00484,8.44622
1039130168,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1096899559,Weinweg,22,76131,49.00806,8.44297
1131725552,Am Anger,,76189,48.99118,8.33443
1148940844,Rheinstraße,95,76185,49.01384,8.35502
1131716924,Frauenhäusleweg,7,76187,49.03839,8.33234
1178852142,Sophienstraße,192,76185,49.00916,8.37057
1178851430,Am Rüppurrer Schloß,1,76199,48.98097,8.40518
1108686632,Karlstraße,114,76137,48.99864,8.39383
1031198238,Augartenstraße,59,76137,48.99905,8.41001
1103752741,Herrmann-Leichtlin-Straße,11,76185,48.99724,8.35888
1039243155,Georg-Friedrich-Straße,14,76131,49.01031,8.42337
1039880849,Steinstraße,23,76133,49.00709,8.40733
50609420,Waidweg,,76189,49.00518,8.32311
1011027095,Im Kleinen Bruch,,76149,49.06586,8.37231
