BUILDING_ID,TYPE,HEIGHT,SDO,WKT,LAT,LON
702332604,Unclassified Building/Landmark,4,,"POLYGON (( 8.41109 49.00325, 8.41109 49.00319, 8.41147 49.00318, 8.41147 49.00324, 8.41109 49.00325))",49.0032150001507,8.41128000001263
702516693,Unclassified Building/Landmark,15,,"POLYGON (( 8.40814 49.01004, 8.40799 49.00998, 8.40804 49.00992, 8.4082 49.00997, 8.40814 49.01004))",49.0099781934071,8.40809460557451
702347361,Unclassified Building/Landmark,7,,"POLYGON (( 8.39771 48.99602, 8.39754 48.99602, 8.39754 48.99589, 8.39771 48.99589, 8.39771 48.99602))",48.9959550000035,8.397625
702345885,Unclassified Building/Landmark,7,,"POLYGON (( 8.39124 49.00994, 8.39123 49.00989, 8.39149 49.00988, 8.3915 49.00993, 8.39124 49.00994))",49.009910000069,8.39136500001506
702284938,Unclassified Building/Landmark,18,,"POLYGON (( 8.41355 49.01, 8.41353 49.00988, 8.41375 49.00987, 8.41376 49.00991, 8.41377 49.01003, 8.41355 49.01004, 8.41355 49.01))",49.0099545856973,8.4136524482072
702347454,Unclassified Building/Landmark,9,,"POLYGON (( 8.39457 48.99752, 8.39456 48.99746, 8.39461 48.99746, 8.3946 48.9974, 8.39478 48.99739, 8.39479 48.99751, 8.39457 48.99752))",48.9974582496727,8.39468427476655
702345765,Unclassified Building/Landmark,16,,"POLYGON (( 8.39003 49.01013, 8.38987 49.01013, 8.38985 49.00994, 8.38996 49.00994, 8.38996 49.01, 8.39002 49.01, 8.39003 49.01013))",49.0100425561295,8.38993530051077
702284407,Unclassified Building/Landmark,17,,"POLYGON (( 8.41322 49.0106, 8.41342 49.0106, 8.41345 49.01096, 8.41325 49.01097, 8.41322 49.0106))",49.010782635961,8.41333455450087
702426273,Unclassified Building/Landmark,12,,"POLYGON (( 8.38921 49.00825, 8.3892 49.00818, 8.38933 49.00818, 8.38932 49.00811, 8.38951 49.0081, 8.38952 49.00823, 8.38921 49.00825))",49.0081810960112,8.38938206064274
702425918,Unclassified Building/Landmark,14,,"POLYGON (( 8.39086 49.00442, 8.39104 49.00441, 8.39106 49.00451, 8.39102 49.00454, 8.39085 49.00453, 8.39084 49.00444, 8.39086 49.00444, 8.39086 49.00442))",49.0044756016721,8.39095087136463
702316490,Unclassified Building/Landmark,13,,"POLYGON (( 8.40982 49.00236, 8.40972 49.00236, 8.40972 49.00226, 8.40982 49.00226, 8.40982 49.00236))",49.0023099999944,8.40977
702346345,Unclassified Building/Landmark,12,,"POLYGON (( 8.38787 49.00347, 8.38786 49.00341, 8.38785 49.00326, 8.38801 49.00326, 8.38802 49.00338, 8.38797 49.00338, 8.38797 49.00335, 8.38793 49.00335, 8.38794 49.00347, 8.38787 49.00347))",49.0033458181372,8.38792444446568
702319972,Unclassified Building/Landmark,3,,"POLYGON (( 8.40963 48.99943, 8.40987 48.99943, 8.40987 48.99951, 8.40963 48.99951, 8.40963 48.99943))",48.9994700000519,8.40975
702284786,Unclassified Building/Landmark,6,,"POLYGON (( 8.42388 49.0052, 8.42403 49.0052, 8.42403 49.00539, 8.42388 49.00539, 8.42388 49.0052))",49.0052949999649,8.423955
702345911,Unclassified Building/Landmark,8,,"POLYGON (( 8.3942 49.0124, 8.39425 49.0123, 8.39444 49.01234, 8.39438 49.01244, 8.3942 49.0124))",49.0123696618608,8.39431801932013
702346081,Unclassified Building/Landmark,16,,"POLYGON (( 8.39241 49.00925, 8.39241 49.00921, 8.3924 49.00918, 8.3924 49.00915, 8.39265 49.00913, 8.39267 49.00936, 8.39242 49.00937, 8.39241 49.00925))",49.0092523522312,8.39253624408236
702426433,Unclassified Building/Landmark,14,,"POLYGON (( 8.39153 49.00719, 8.3915 49.00697, 8.39178 49.00687, 8.39186 49.00698, 8.39188 49.007, 8.39182 49.00702, 8.39181 49.007, 8.39169 49.00704, 8.39165 49.00707, 8.39166 49.00714, 8.39181 49.00713, 8.39185 49.00718, 8.39153 49.00719))",49.0070374093034,8.39166383586081
702332635,Unclassified Building/Landmark,16,,"POLYGON (( 8.41169 49.00571, 8.41176 49.00569, 8.41165 49.0055, 8.41288 49.00522, 8.4129 49.00528, 8.41292 49.00529, 8.41292 49.00531, 8.41291 49.00535, 8.41293 49.00538, 8.41295 49.0054, 8.41301 49.00544, 8.41298 49.00548, 8.41172 49.00576, 8.41169 49.00571))",49.0054877236838,8.41232230805002
702333409,Unclassified Building/Landmark,11,,"POLYGON (( 8.41412 49.00051, 8.41429 49.00051, 8.41428 49.00063, 8.41413 49.00063, 8.41413 49.00059, 8.41407 49.00059, 8.41408 49.00056, 8.41412 49.00057, 8.41412 49.00051))",49.0005690673225,8.41419806164117
702346160,Unclassified Building/Landmark,18,,"POLYGON (( 8.38875 49.00341, 8.38873 49.00322, 8.38887 49.00322, 8.38889 49.0034, 8.38886 49.0034, 8.38875 49.00341))",49.0033121147272,8.38880924562657
702284415,Unclassified Building/Landmark,17,,"POLYGON (( 8.42137 49.00958, 8.42117 49.00956, 8.42117 49.00954, 8.42119 49.00945, 8.4214 49.00946, 8.42137 49.00958))",49.0095122912603,8.42128325742043
702284952,Unclassified Building/Landmark,4,,"POLYGON (( 8.42131 49.00718, 8.42126 49.00712, 8.42116 49.00701, 8.42112 49.00697, 8.42102 49.00686, 8.42112 49.00682, 8.42141 49.00715, 8.42131 49.00718))",49.0069994715028,8.42121361097784
702317647,Unclassified Building/Landmark,13,,"POLYGON (( 8.41011 49.00103, 8.40997 49.00103, 8.40998 49.00091, 8.41011 49.00091, 8.41011 49.00103))",49.0009707407368,8.41004246913926
702425811,Unclassified Building/Landmark,12,,"POLYGON (( 8.38733 49.00701, 8.38732 49.0069, 8.38763 49.00688, 8.38772 49.00688, 8.38773 49.00693, 8.38773 49.00695, 8.38751 49.00696, 8.38751 49.007, 8.38748 49.007, 8.38733 49.00701))",49.0069356276613,8.38750475411721
702426397,Unclassified Building/Landmark,9,,"POLYGON (( 8.39261 49.00736, 8.39252 49.0073, 8.39245 49.00735, 8.39241 49.00732, 8.39256 49.00721, 8.3927 49.00729, 8.39261 49.00736))",49.0072889844674,8.39256307947118
702333294,Unclassified Building/Landmark,12,,"POLYGON (( 8.41484 49.00042, 8.41498 49.00042, 8.41497 49.00058, 8.41483 49.00058, 8.41484 49.00042))",49.0004999999791,8.4149050000098
702425841,Unclassified Building/Landmark,15,,"POLYGON (( 8.39341 49.00315, 8.3936 49.00314, 8.39362 49.00339, 8.39343 49.0034, 8.39341 49.00315))",49.0032699999373,8.39351499997509
702284716,Unclassified Building/Landmark,3,,"POLYGON (( 8.42026 49.00527, 8.42032 49.00533, 8.41991 49.00551, 8.41985 49.00545, 8.42026 49.00527))",49.005390000167,8.42008500038289
702346175,Unclassified Building/Landmark,3,,"POLYGON (( 8.38958 48.99587, 8.38956 48.99567, 8.38956 48.9956, 8.38961 48.99559, 8.3896 48.99549, 8.38974 48.99548, 8.38976 48.99566, 8.38964 48.99567, 8.38966 48.99587, 8.38958 48.99587))",48.9956487211196,8.38964702741705
702316557,Unclassified Building/Landmark,17,,"POLYGON (( 8.41034 49.0021, 8.41015 49.0021, 8.41013 49.0021, 8.41014 49.00193, 8.41016 49.00193, 8.41034 49.00193, 8.41034 49.0021))",49.0020156910469,8.41023747968002
702284725,Unclassified Building/Landmark,15,,"POLYGON (( 8.42272 49.00944, 8.42255 49.00942, 8.42258 49.0093, 8.42274 49.00932, 8.42272 49.00944))",49.0093705747201,8.42264724138394
702323374,Unclassified Building/Landmark,14,,"POLYGON (( 8.40528 48.99853, 8.40527 48.9984, 8.40544 48.9984, 8.40546 48.99852, 8.40528 48.99853))",48.9984631966669,8.40536145025905
702345996,Unclassified Building/Landmark,3,,"POLYGON (( 8.38964 49.01398, 8.38964 49.01393, 8.38989 49.01392, 8.3899 49.01397, 8.38964 49.01398))",49.0139501563164,8.38976768230317
702284412,Unclassified Building/Landmark,14,,"POLYGON (( 8.42201 49.01011, 8.42183 49.0101, 8.42186 49.00997, 8.42204 49.00999, 8.42201 49.01011))",49.0100422658059,8.42193385621942
702347480,Unclassified Building/Landmark,12,,"POLYGON (( 8.39472 48.99611, 8.39471 48.99601, 8.39487 48.99601, 8.39487 48.99607, 8.39488 48.99609, 8.39482 48.99609, 8.39482 48.9961, 8.39472 48.99611))",48.9960550827498,8.39478952718815
702316473,Unclassified Building/Landmark,10,,"POLYGON (( 8.40636 49.00226, 8.40622 49.00226, 8.40622 49.00215, 8.40622 49.00214, 8.40636 49.00214, 8.40636 49.00216, 8.40636 49.00226))",49.0021999999975,8.40629
702317652,Unclassified Building/Landmark,15,,"POLYGON (( 8.40897 49.00146, 8.40885 49.00146, 8.40886 49.00135, 8.40892 49.00135, 8.40892 49.00131, 8.4089 49.00131, 8.4089 49.00121, 8.40899 49.00121, 8.40897 49.00146))",49.0013456175702,8.40892833683249
702333381,Unclassified Building/Landmark,11,,"POLYGON (( 8.41092 48.99922, 8.41116 48.99923, 8.41115 48.99927, 8.41111 48.99927, 8.4111 48.99934, 8.41091 48.99934, 8.41092 48.99922))",48.9992793513067,8.41101924776157
702322868,Unclassified Building/Landmark,17,,"POLYGON (( 8.40644 49.00937, 8.40635 49.00937, 8.40633 49.00924, 8.40632 49.00912, 8.40643 49.00913, 8.40643 49.00918, 8.40637 49.00918, 8.40638 49.00925, 8.40642 49.00925, 8.40644 49.00937))",49.0092476799644,8.40637661638571
702333336,Unclassified Building/Landmark,3,,"POLYGON (( 8.41358 49.00116, 8.41359 49.00113, 8.41359 49.00108, 8.41371 49.00108, 8.41369 49.00136, 8.4136 49.00136, 8.4136 49.00124, 8.41358 49.00124, 8.41358 49.00116))",49.0012117129288,8.41364525914828
702345861,Unclassified Building/Landmark,16,,"POLYGON (( 8.39292 49.01033, 8.39292 49.01032, 8.39291 49.0102, 8.39309 49.01019, 8.3931 49.01031, 8.39292 49.01033))",49.0102575885055,8.3930040044275
702312545,Unclassified Building/Landmark,10,,"POLYGON (( 8.40576 49.00354, 8.40559 49.00353, 8.4056 49.00344, 8.40577 49.00345, 8.40576 49.00354))",49.0034900000182,8.40567999999801
702347672,Unclassified Building/Landmark,15,,"POLYGON (( 8.39575 49.00427, 8.39575 49.00437, 8.39569 49.00437, 8.39569 49.00443, 8.39558 49.00443, 8.39558 49.00427, 8.39575 49.00427))",49.0043423728665,8.39565661018704
702426297,Unclassified Building/Landmark,3,,"POLYGON (( 8.39205 49.0084, 8.39205 49.00833, 8.39222 49.00832, 8.39225 49.00835, 8.39231 49.00842, 8.39206 49.00845, 8.39205 49.0084))",49.0083839160208,8.39215890244697
702332767,Unclassified Building/Landmark,9,,"POLYGON (( 8.41332 49.00832, 8.4135 49.00831, 8.4135 49.00835, 8.41373 49.00834, 8.41374 49.00845, 8.41334 49.00847, 8.41332 49.00832))",49.0083950033149,8.41351685933008
702330178,Unclassified Building/Landmark,7,,"POLYGON (( 8.39612 49.00985, 8.39612 49.0098, 8.39633 49.00979, 8.39633 49.00984, 8.39612 49.00985))",49.0098200000438,8.39622500000699
702345971,Unclassified Building/Landmark,7,,"POLYGON (( 8.39143 49.01095, 8.39126 49.01092, 8.3913 49.01083, 8.39159 49.01082, 8.39159 49.01087, 8.39147 49.01087, 8.39143 49.01095))",49.0108738954782,8.39140890852036
702322345,Unclassified Building/Landmark,14,,"POLYGON (( 8.4041 49.00367, 8.40413 49.00354, 8.40434 49.00356, 8.40431 49.00369, 8.4041 49.00367))",49.0036150000215,8.40422000000444
702312602,Unclassified Building/Landmark,10,,"POLYGON (( 8.40836 49.00303, 8.40828 49.00303, 8.40828 49.00297, 8.40824 49.00297, 8.40824 49.003, 8.40808 49.003, 8.40809 49.00292, 8.4083 49.00293, 8.40837 49.00293, 8.40836 49.00303))",49.0029676417603,8.40823096748123
702346107,Unclassified Building/Landmark,3,,"POLYGON (( 8.39328 49.01216, 8.39321 49.01215, 8.39322 49.01211, 8.39327 49.01198, 8.39335 49.01199, 8.39328 49.01216))",49.0120685090596,8.39327709096827
702323998,Unclassified Building/Landmark,11,,"POLYGON (( 8.40855 48.99802, 8.40839 48.99801, 8.4084 48.9979, 8.40859 48.99791, 8.40858 48.99802, 8.40855 48.99802))",48.9979604019051,8.40849011820008
703805261,Unclassified Building/Landmark,33,,"POLYGON (( 8.39666 49.01073, 8.39675 49.01075, 8.39692 49.01078, 8.39681 49.01101, 8.39655 49.01095, 8.39666 49.01073))",49.010868629277,8.39673549334414
701800224,Enhanced Building/Landmark,,,"POLYGON (( 8.38718 49.01141, 8.38691 49.01142, 8.38691 49.0114, 8.38689 49.0114, 8.38688 49.01137, 8.38683 49.01135, 8.38683 49.0113, 8.38688 49.01127, 8.38687 49.01124, 8.38687 49.01118, 8.38717 49.01116, 8.38718 49.01123, 8.38719 49.01126, 8.38724 49.01128, 8.38724 49.01133, 8.3872 49.01135, 8.3872 49.01138, 8.38718 49.01139, 8.38718 49.01141))",49.0112937752262,8.3870335008139
702426146,Unclassified Building/Landmark,14,,"POLYGON (( 8.39191 49.00525, 8.39174 49.00525, 8.39174 49.00513, 8.39182 49.00513, 8.39182 49.00503, 8.3919 49.00503, 8.39192 49.00503, 8.39191 49.00513, 8.39191 49.00525))",49.0051547714085,8.39183851732082
702333251,Unclassified Building/Landmark,4,,"POLYGON (( 8.41255 48.9993, 8.41255 48.99923, 8.41261 48.99922, 8.41257 48.99905, 8.41265 48.99904, 8.4127 48.99929, 8.41265 48.99929, 8.41255 48.9993))",48.999185266706,8.41262575187744
702425947,Unclassified Building/Landmark,4,,"POLYGON (( 8.39346 49.00154, 8.39346 49.00161, 8.39329 49.00162, 8.39329 49.00155, 8.39346 49.00154))",49.0015800000234,8.39337500000564
702330242,Unclassified Building/Landmark,15,,"POLYGON (( 8.39695 49.00982, 8.39695 49.00972, 8.39706 49.00978, 8.39707 49.00979, 8.39705 49.00981, 8.39695 49.00982))",49.0097799766977,8.3969954778452
702324404,Unclassified Building/Landmark,3,,"POLYGON (( 8.40518 48.99732, 8.40517 48.99727, 8.40514 48.99711, 8.4053 48.99711, 8.40531 48.99719, 8.40524 48.9972, 8.40526 48.99731, 8.40518 48.99732))",48.9971959942272,8.40521852647087
702346847,Unclassified Building/Landmark,12,,"POLYGON (( 8.3871 49.00134, 8.38708 49.00123, 8.38704 49.00123, 8.38703 49.00112, 8.38724 49.00111, 8.38726 49.00133, 8.3871 49.00134))",49.001218305318,8.3871541166689
702330175,Unclassified Building/Landmark,9,,"POLYGON (( 8.39632 49.00968, 8.39611 49.00968, 8.3961 49.00962, 8.39631 49.00961, 8.39632 49.00968))",49.0096473966345,8.39621267640308
702346550,Unclassified Building/Landmark,14,,"POLYGON (( 8.39338 48.99698, 8.39336 48.99684, 8.39357 48.99683, 8.39358 48.99697, 8.39338 48.99698))",48.9969044367555,8.39347238012319
702345708,Unclassified Building/Landmark,13,,"POLYGON (( 8.39054 49.01121, 8.39046 49.01119, 8.39051 49.01108, 8.39069 49.01112, 8.39065 49.01121, 8.39064 49.01123, 8.39054 49.01121))",49.0111555706814,8.39057493575337
702332714,Unclassified Building/Landmark,13,,"POLYGON (( 8.41421 49.00332, 8.41415 49.00322, 8.41434 49.00317, 8.4144 49.00328, 8.41421 49.00332))",49.0032469536689,8.41427619573629
702516668,Unclassified Building/Landmark,11,,"POLYGON (( 8.39955 49.01365, 8.39936 49.01363, 8.39939 49.01352, 8.39957 49.01354, 8.39955 49.01365))",49.0135854676444,8.39946724220639
702426338,Unclassified Building/Landmark,4,,"POLYGON (( 8.39468 49.00826, 8.39466 49.00826, 8.39444 49.00813, 8.39449 49.0081, 8.39458 49.00807, 8.39461 49.00805, 8.39469 49.00805, 8.39471 49.00825, 8.39468 49.00826))",49.0081465076989,8.39460814201007
702345798,Unclassified Building/Landmark,6,,"POLYGON (( 8.38923 49.01157, 8.38922 49.01151, 8.38925 49.01151, 8.38925 49.01147, 8.38939 49.01146, 8.38939 49.01157, 8.38923 49.01157))",49.0115193621473,8.38931335391523
702319962,Unclassified Building/Landmark,10,,"POLYGON (( 8.40693 48.99959, 8.40679 48.99958, 8.4068 48.99942, 8.40706 48.99943, 8.40705 48.9995, 8.40694 48.9995, 8.40693 48.99959))",48.9994931746177,8.40690096828888
702346276,Unclassified Building/Landmark,12,,"POLYGON (( 8.39342 49.00103, 8.39334 49.00097, 8.39338 49.00095, 8.39337 49.00093, 8.39332 49.00093, 8.39331 49.00083, 8.39362 49.00082, 8.39366 49.00089, 8.39342 49.00103))",49.0009017611951,8.39346960790855
702346825,Unclassified Building/Landmark,4,,"POLYGON (( 8.38581 48.99666, 8.38552 48.99667, 8.38549 48.99638, 8.38558 48.99637, 8.38558 48.99642, 8.38565 48.99641, 8.38564 48.99632, 8.38579 48.99632, 8.38581 48.99666))",48.9965073521462,8.38565928168758
702333346,Unclassified Building/Landmark,11,,"POLYGON (( 8.41435 48.99945, 8.41418 48.99944, 8.41419 48.9992, 8.41436 48.99921, 8.41435 48.99945))",48.9993249999371,8.41427000000947
702332648,Unclassified Building/Landmark,12,,"POLYGON (( 8.41523 49.00269, 8.41514 49.00273, 8.4149 49.00272, 8.41483 49.00267, 8.41485 49.00258, 8.41524 49.00261, 8.41523 49.00269))",49.0026563368664,8.41503056697881
702347692,Unclassified Building/Landmark,5,,"POLYGON (( 8.39818 49.00182, 8.39807 49.00167, 8.3981 49.00166, 8.39809 49.00164, 8.39824 49.00159, 8.39832 49.0017, 8.39837 49.00168, 8.39842 49.00175, 8.39818 49.00182))",49.0017090342888,8.39822975073824
702345699,Unclassified Building/Landmark,10,,"POLYGON (( 8.39365 49.00945, 8.39362 49.00908, 8.39464 49.00903, 8.39468 49.0094, 8.39438 49.00941, 8.39391 49.00944, 8.39365 49.00945))",49.0092399707738,8.39414640684938
702284937,Unclassified Building/Landmark,5,,"POLYGON (( 8.42168 49.00486, 8.42161 49.00476, 8.42172 49.00473, 8.42179 49.00483, 8.42168 49.00486))",49.004795000004,8.42169999997284
702346614,Unclassified Building/Landmark,14,,"POLYGON (( 8.39242 48.99833, 8.39241 48.99822, 8.39247 48.99822, 8.39246 48.99807, 8.39261 48.99807, 8.39263 48.99832, 8.39242 48.99833))",48.9982081901945,8.39252977333214
702347641,Unclassified Building/Landmark,9,,"POLYGON (( 8.39601 48.99927, 8.39619 48.99926, 8.39622 48.99939, 8.39625 48.99939, 8.39626 48.99945, 8.39603 48.99946, 8.39601 48.99927))",48.9993647581929,8.39612202069683
702332522,Unclassified Building/Landmark,8,,"POLYGON (( 8.41659 49.0042, 8.41657 49.00415, 8.41647 49.00392, 8.41717 49.00379, 8.41743 49.00374, 8.41752 49.00393, 8.41754 49.00399, 8.41715 49.00408, 8.41659 49.0042))",49.0039651897273,8.41700101517202
702426356,Unclassified Building/Landmark,15,,"POLYGON (( 8.39406 49.00119, 8.39392 49.00119, 8.39391 49.00111, 8.3939 49.00111, 8.39385 49.00113, 8.39387 49.00115, 8.39383 49.00117, 8.39373 49.0011, 8.39401 49.00095, 8.39404 49.00096, 8.39406 49.00119))",49.0010848431386,8.39393589891564
702332681,Unclassified Building/Landmark,9,,"POLYGON (( 8.41045 49.00907, 8.41044 49.00902, 8.41052 49.00896, 8.41051 49.00881, 8.41075 49.0088, 8.41092 49.00867, 8.41096 49.00867, 8.41097 49.00875, 8.41086 49.00884, 8.41062 49.00901, 8.41057 49.00904, 8.41054 49.00902, 8.41048 49.00906, 8.41045 49.00907))",49.0088685968259,8.41069175491315
702347708,Unclassified Building/Landmark,4,,"POLYGON (( 8.40128 48.99861, 8.40117 48.99858, 8.40114 48.99858, 8.40118 48.99847, 8.40115 48.99847, 8.40121 48.99832, 8.40164 48.9984, 8.40156 48.99857, 8.40152 48.99856, 8.40149 48.99864, 8.40128 48.99861))",48.998480186597,8.40137290624762
702426122,Unclassified Building/Landmark,3,,"POLYGON (( 8.393 49.00799, 8.39292 49.00789, 8.39301 49.00783, 8.39318 49.0077, 8.39324 49.00774, 8.39318 49.00778, 8.39323 49.00781, 8.39316 49.00787, 8.393 49.00799))",49.0078470000025,8.39308335978073
702345981,Unclassified Building/Landmark,14,,"POLYGON (( 8.39311 49.00922, 8.39309 49.009, 8.3933 49.00899, 8.39333 49.00921, 8.39311 49.00922))",49.0091058464489,8.39320763404369
702346483,Unclassified Building/Landmark,14,,"POLYGON (( 8.39155 48.99868, 8.39154 48.99854, 8.39176 48.99853, 8.39177 48.99867, 8.39155 48.99868))",48.9986050000205,8.39165500000049
702284596,Unclassified Building/Landmark,7,,"POLYGON (( 8.42105 49.00705, 8.42116 49.00701, 8.42126 49.00712, 8.42115 49.00715, 8.42112 49.00716, 8.42105 49.00705))",49.0070861974628,8.42114943300556
702516614,Unclassified Building/Landmark,8,,"POLYGON (( 8.39879 49.01067, 8.39871 49.01062, 8.39883 49.01054, 8.39889 49.01057, 8.39886 49.01058, 8.39889 49.0106, 8.39879 49.01067))",49.0106050638399,8.39880590073945
702516640,Unclassified Building/Landmark,15,,"POLYGON (( 8.40472 49.00978, 8.40471 49.00965, 8.40488 49.00964, 8.4049 49.00975, 8.40479 49.00975, 8.40479 49.00978, 8.40472 49.00978))",49.0097049033823,8.40479838164916
702516560,Unclassified Building/Landmark,20,,"POLYGON (( 8.40223 49.01001, 8.40222 49.00998, 8.40213 49.01, 8.40206 49.0099, 8.40205 49.0098, 8.40204 49.00977, 8.40204 49.00976, 8.40226 49.00975, 8.40226 49.00977, 8.40227 49.00979, 8.40228 49.00988, 8.40233 49.00998, 8.40223 49.01001))",49.0098736498392,8.40217836651508
702284482,Unclassified Building/Landmark,17,,"POLYGON (( 8.42291 49.00971, 8.4227 49.00969, 8.42273 49.00957, 8.42294 49.00959, 8.42291 49.00971))",49.0096400000254,8.42282000000185
702323366,Unclassified Building/Landmark,14,,"POLYGON (( 8.40577 48.99853, 8.40563 48.99853, 8.40563 48.99849, 8.4056 48.99849, 8.40559 48.99839, 8.40576 48.99839, 8.40578 48.99841, 8.40577 48.99853))",48.9984564697574,8.40568893107674
702333331,Unclassified Building/Landmark,11,,"POLYGON (( 8.41538 48.99914, 8.41554 48.99915, 8.41553 48.99926, 8.41535 48.99926, 8.41535 48.99917, 8.41537 48.99917, 8.41538 48.99914))",48.9992032367257,8.41544393720082
702324057,Unclassified Building/Landmark,5,,"POLYGON (( 8.41018 48.99781, 8.40969 48.99779, 8.40969 48.99773, 8.40966 48.99773, 8.40966 48.99767, 8.4097 48.99767, 8.4097 48.99759, 8.41019 48.9976, 8.41018 48.99781))",48.9976977487313,8.40993680634753
702284760,Unclassified Building/Landmark,15,,"POLYGON (( 8.41312 49.01207, 8.41288 49.01208, 8.41283 49.01144, 8.41307 49.01143, 8.41312 49.01207))",49.0117549993931,8.41297499979782
732996939,Enhanced Building/Landmark,23,,"POLYGON (( 8.39691 49.01473, 8.397 49.01472, 8.39701 49.01476, 8.39697 49.01476, 8.39698 49.01478, 8.39692 49.01478, 8.39691 49.01473))",49.0147496212147,8.39695742424476
702316464,Unclassified Building/Landmark,14,,"POLYGON (( 8.40607 49.00175, 8.40599 49.00174, 8.40599 49.0016, 8.406 49.00157, 8.40613 49.00157, 8.40612 49.00171, 8.40607 49.00171, 8.40607 49.00175))",49.0016510440522,8.40605464811966
702332597,Unclassified Building/Landmark,24,,"POLYGON (( 8.41108 49.00566, 8.41143 49.00558, 8.41142 49.00555, 8.41165 49.0055, 8.41176 49.00569, 8.41169 49.00571, 8.41161 49.00572, 8.41162 49.00575, 8.41153 49.00577, 8.41152 49.00575, 8.41149 49.00567, 8.41101 49.00578, 8.41085 49.00582, 8.4108 49.00572, 8.41108 49.00566))",49.0056670200481,8.41133793757318
702284781,Unclassified Building/Landmark,5,,"POLYGON (( 8.42219 49.00556, 8.42215 49.00551, 8.42227 49.00548, 8.4223 49.00553, 8.42219 49.00556))",49.0055198039333,8.42222686275269
702312630,Unclassified Building/Landmark,7,,"POLYGON (( 8.40851 49.00336, 8.40837 49.00336, 8.40822 49.00336, 8.40822 49.00334, 8.40825 49.00334, 8.40825 49.00332, 8.40838 49.00332, 8.40838 49.00327, 8.40838 49.0032, 8.40841 49.0032, 8.40852 49.0032, 8.40851 49.00336))",49.0032921411062,8.40841772511982
702426249,Unclassified Building/Landmark,14,,"POLYGON (( 8.39394 49.00201, 8.39383 49.00201, 8.39382 49.00191, 8.39395 49.0019, 8.39395 49.00197, 8.39396 49.00201, 8.39394 49.00201))",49.0019573283371,8.39388938826187
702284630,Unclassified Building/Landmark,4,,"POLYGON (( 8.41317 49.01292, 8.41314 49.01258, 8.41343 49.01257, 8.41345 49.01291, 8.41317 49.01292))",49.0127440091629,8.41329740259906
