,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,predicted_Class
34,1400,1500,60,2,2.0,8,3.0,4,2,2,1
35,1400,1500,60,2,2.0,8,3.0,4,2,2,1
36,1400,1500,60,1,1.0,7,3.0,4,2,2,2
37,1400,1500,60,15,2.0,6,2.0,2,1,2,1
38,1400,1500,60,15,2.0,6,2.0,2,1,2,1
39,1400,1500,60,15,2.0,6,2.0,2,1,2,1
40,1400,1500,60,15,2.0,6,2.0,2,1,2,1
41,1400,1500,60,15,2.0,6,2.0,2,1,2,1
42,1400,1500,60,15,2.0,6,2.0,2,1,2,1
43,1400,1500,60,15,2.0,6,2.0,2,1,2,1
44,1400,1500,60,15,2.0,6,2.0,2,1,2,1
45,1400,1500,60,15,2.0,6,2.0,2,1,2,1
46,1400,1500,60,15,2.0,6,2.0,2,1,2,1
47,1400,1500,60,15,2.0,6,2.0,2,1,2,1
48,1400,1500,60,15,2.0,6,2.0,2,1,2,1
49,1400,1500,60,15,2.0,6,2.0,2,1,2,1
50,1400,1500,60,15,2.0,6,2.0,2,1,2,1
51,1400,1500,60,15,2.0,6,2.0,2,1,2,1
52,1400,1500,60,5,3.0,6,3.0,4,3,1,1
53,1400,1500,60,5,3.0,6,3.0,4,3,1,1
54,1400,1500,60,5,3.0,6,3.0,4,3,1,1
55,1400,1500,60,5,3.0,6,3.0,4,3,1,1
56,1400,1500,60,5,3.0,6,3.0,4,3,1,1
57,1400,1500,60,1,3.0,8,3.0,2,1,2,1
58,1400,1500,60,3,3.0,9,2.0,2,1,2,1
59,1400,1500,60,3,3.0,9,2.0,2,1,2,1
60,1400,1500,60,3,3.0,9,2.0,2,1,2,1
61,1400,1500,60,2,3.0,6,2.0,2,1,1,1
62,1400,1500,60,2,3.0,6,2.0,2,1,1,1
63,1400,1500,60,2,2.0,6,3.0,2,1,1,1
64,1400,1500,60,2,2.0,6,3.0,2,1,1,1
65,1400,1500,60,2,3.0,10,3.0,4,2,2,1
66,1400,1500,60,2,3.0,10,3.0,4,2,2,1
67,1400,1500,60,2,1.0,4,1.0,2,1,2,1
68,1400,1500,60,2,1.0,4,1.0,2,1,2,1
69,1400,1500,60,1,3.0,6,2.0,4,2,1,2
70,1400,1500,60,3,3.0,7,3.0,3,2,1,1
71,1400,1500,60,3,3.0,7,3.0,3,2,1,1
72,1400,1500,60,3,3.0,7,3.0,3,2,1,1
73,1400,1500,60,1,3.0,6,3.0,4,2,1,2
74,1400,1500,60,4,3.0,7,3.0,4,2,2,1
75,1400,1500,60,4,3.0,7,3.0,4,2,2,1
76,1400,1500,60,4,3.0,7,3.0,4,2,2,1
77,1400,1500,60,4,3.0,7,3.0,4,2,2,1
78,1400,1500,60,1,3.0,9,3.0,2,1,2,1
79,1400,1500,60,16,2.0,10,3.0,2,1,2,1
80,1400,1500,60,16,2.0,10,3.0,2,1,2,1
81,1400,1500,60,16,2.0,10,3.0,2,1,2,1
82,1400,1500,60,16,2.0,10,3.0,2,1,2,1
83,1400,1500,60,16,2.0,10,3.0,2,1,2,1
84,1400,1500,60,16,2.0,10,3.0,2,1,2,1
85,1400,1500,60,16,2.0,10,3.0,2,1,2,1
86,1400,1500,60,16,2.0,10,3.0,2,1,2,1
87,1400,1500,60,16,2.0,10,3.0,2,1,2,1
88,1400,1500,60,16,2.0,10,3.0,2,1,2,1
89,1400,1500,60,16,2.0,10,3.0,2,1,2,1
90,1400,1500,60,16,2.0,10,3.0,2,1,2,1
91,1400,1500,60,16,2.0,10,3.0,2,1,2,1
92,1400,1500,60,16,2.0,10,3.0,2,1,2,1
93,1400,1500,60,16,2.0,10,3.0,2,1,2,1
94,1400,1500,60,16,2.0,10,3.0,2,1,2,1
95,1400,1500,60,2,0.0,10,3.0,4,1,1,1
96,1400,1500,60,2,0.0,10,3.0,4,1,1,1
97,1400,1500,60,10,3.0,6,3.0,2,1,1,1
98,1400,1500,60,10,3.0,6,3.0,2,1,1,1
99,1400,1500,60,10,3.0,6,3.0,2,1,1,1
100,1400,1500,60,10,3.0,6,3.0,2,1,1,1
101,1400,1500,60,10,3.0,6,3.0,2,1,1,1
102,1400,1500,60,10,3.0,6,3.0,2,1,1,1
103,1400,1500,60,10,3.0,6,3.0,2,1,1,1
104,1400,1500,60,10,3.0,6,3.0,2,1,1,1
105,1400,1500,60,10,3.0,6,3.0,2,1,1,1
106,1400,1500,60,10,3.0,6,3.0,2,1,1,1
107,1400,1500,60,6,2.0,7,2.0,2,1,2,1
108,1400,1500,60,6,2.0,7,2.0,2,1,2,1
109,1400,1500,60,6,2.0,7,2.0,2,1,2,1
110,1400,1500,60,6,2.0,7,2.0,2,1,2,1
111,1400,1500,60,6,2.0,7,2.0,2,1,2,1
112,1400,1500,60,6,2.0,7,2.0,2,1,2,1
113,1400,1500,60,3,3.0,10,3.0,1,1,1,1
114,1400,1500,60,3,3.0,10,3.0,1,1,1,1
115,1400,1500,60,3,3.0,10,3.0,1,1,1,1
116,1400,1500,60,4,2.0,4,1.0,1,1,1,1
117,1400,1500,60,4,2.0,4,1.0,1,1,1,1
118,1400,1500,60,4,2.0,4,1.0,1,1,1,1
119,1400,1500,60,4,2.0,4,1.0,1,1,1,1
120,1400,1500,60,3,3.0,6,1.0,2,1,1,1
121,1400,1500,60,3,3.0,6,1.0,2,1,1,1
122,1400,1500,60,3,3.0,6,1.0,2,1,1,1
123,1400,1500,60,2,3.0,7,2.0,1,1,2,1
124,1400,1500,60,2,3.0,7,2.0,1,1,2,1
125,1400,1500,60,1,3.0,6,3.0,4,3,2,2
126,1400,1500,60,2,3.0,8,3.0,2,2,1,1
127,1400,1500,60,2,3.0,8,3.0,2,2,1,1
128,1400,1500,60,1,1.0,6,3.0,2,1,2,1
129,1400,1500,60,1,3.0,5,1.0,4,2,1,1
130,1400,1500,60,2,1.0,10,3.0,4,2,2,1
131,1400,1500,60,2,1.0,10,3.0,4,2,2,1
132,1400,1500,60,1,3.0,7,3.0,4,2,1,2
133,1400,1500,60,1,3.0,7,3.0,4,2,2,2
134,1400,1500,60,1,2.0,6,1.0,4,2,1,1
135,1400,1500,60,1,2.0,5,1.0,4,2,1,1
136,1400,1500,60,8,3.0,5,2.0,4,2,2,1
137,1400,1500,60,8,3.0,5,2.0,4,2,2,1
138,1400,1500,60,8,3.0,5,2.0,4,2,2,1
139,1400,1500,60,8,3.0,5,2.0,4,2,2,1
140,1400,1500,60,8,3.0,5,2.0,4,2,2,1
141,1400,1500,60,8,3.0,5,2.0,4,2,2,1
142,1400,1500,60,8,3.0,5,2.0,4,2,2,1
143,1400,1500,60,8,3.0,5,2.0,4,2,2,1
144,1400,1500,60,2,3.0,8,3.0,2,1,1,1
145,1400,1500,60,2,3.0,8,3.0,2,1,1,1
146,1400,1500,60,3,2.0,7,3.0,2,1,1,1
147,1400,1500,60,3,2.0,7,3.0,2,1,1,1
148,1400,1500,60,3,2.0,7,3.0,2,1,1,1
149,1400,1500,60,1,2.0,8,3.0,4,3,1,2
150,1400,1500,60,1,3.0,7,3.0,1,1,2,1
151,1400,1500,60,1,0.0,2,0.0,4,1,1,1
152,1400,1500,60,4,2.0,5,1.0,2,1,2,1
153,1400,1500,60,4,2.0,5,1.0,2,1,2,1
154,1400,1500,60,4,2.0,5,1.0,2,1,2,1
155,1400,1500,60,4,2.0,5,1.0,2,1,2,1
156,1400,1500,60,1,1.0,3,1.0,2,1,1,1
157,1400,1500,60,5,2.0,7,2.0,2,1,2,1
158,1400,1500,60,5,2.0,7,2.0,2,1,2,1
159,1400,1500,60,5,2.0,7,2.0,2,1,2,1
160,1400,1500,60,5,2.0,7,2.0,2,1,2,1
161,1400,1500,60,5,2.0,7,2.0,2,1,2,1
162,1400,1500,60,2,3.0,10,3.0,4,4,1,1
163,1400,1500,60,2,3.0,10,3.0,4,4,1,1
164,1400,1500,60,1,3.0,8,3.0,2,1,2,1
165,1400,1500,60,2,2.0,4,2.0,2,1,2,1
166,1400,1500,60,2,2.0,4,2.0,2,1,2,1
167,1400,1500,60,1,2.0,7,2.0,4,3,1,1
168,1400,1500,60,2,3.0,6,2.0,2,1,1,1
169,1400,1500,60,2,3.0,6,2.0,2,1,1,1
170,1400,1500,60,2,3.0,7,3.0,2,1,2,1
171,1400,1500,60,2,3.0,7,3.0,2,1,2,1
172,1400,1500,60,1,3.0,6,3.0,4,2,1,2
173,1400,1500,60,1,1.0,10,3.0,3,1,2,1
174,1400,1500,60,2,3.0,8,3.0,4,2,1,1
175,1400,1500,60,2,3.0,8,3.0,4,2,1,1
176,1400,1500,60,2,3.0,8,3.0,2,1,2,1
177,1400,1500,60,2,3.0,8,3.0,2,1,2,1
178,1400,1500,60,1,3.0,6,2.0,2,1,2,1
179,1400,1500,60,1,1.0,6,2.0,1,1,1,1
180,1400,1500,60,1,3.0,10,2.0,2,1,1,1
181,1400,1500,60,1,3.0,6,2.0,2,1,1,1
182,1400,1500,60,1,2.0,5,1.0,4,2,2,1
183,1400,1500,60,1,1.0,3,2.0,4,1,2,1
184,1400,1500,60,1,3.0,5,1.0,1,1,1,1
185,1400,1500,60,38,3.0,7,3.0,2,1,1,1
186,1400,1500,60,38,3.0,7,3.0,2,1,1,1
187,1400,1500,60,38,3.0,7,3.0,2,1,1,1
188,1400,1500,60,38,3.0,7,3.0,2,1,1,1
189,1400,1500,60,38,3.0,7,3.0,2,1,1,1
190,1400,1500,60,38,3.0,7,3.0,2,1,1,1
191,1400,1500,60,38,3.0,7,3.0,2,1,1,1
192,1400,1500,60,38,3.0,7,3.0,2,1,1,1
193,1400,1500,60,38,3.0,7,3.0,2,1,1,1
194,1400,1500,60,38,3.0,7,3.0,2,1,1,1
195,1400,1500,60,38,3.0,7,3.0,2,1,1,1
196,1400,1500,60,38,3.0,7,3.0,2,1,1,1
197,1400,1500,60,38,3.0,7,3.0,2,1,1,1
198,1400,1500,60,38,3.0,7,3.0,2,1,1,1
199,1400,1500,60,38,3.0,7,3.0,2,1,1,1
200,1400,1500,60,38,3.0,7,3.0,2,1,1,1
201,1400,1500,60,38,3.0,7,3.0,2,1,1,1
202,1400,1500,60,38,3.0,7,3.0,2,1,1,1
203,1400,1500,60,38,3.0,7,3.0,2,1,1,1
204,1400,1500,60,38,3.0,7,3.0,2,1,1,1
205,1400,1500,60,38,3.0,7,3.0,2,1,1,1
206,1400,1500,60,38,3.0,7,3.0,2,1,1,1
207,1400,1500,60,38,3.0,7,3.0,2,1,1,1
208,1400,1500,60,38,3.0,7,3.0,2,1,1,1
209,1400,1500,60,38,3.0,7,3.0,2,1,1,1
210,1400,1500,60,38,3.0,7,3.0,2,1,1,1
211,1400,1500,60,38,3.0,7,3.0,2,1,1,1
212,1400,1500,60,38,3.0,7,3.0,2,1,1,1
213,1400,1500,60,38,3.0,7,3.0,2,1,1,1
214,1400,1500,60,38,3.0,7,3.0,2,1,1,1
215,1400,1500,60,38,3.0,7,3.0,2,1,1,1
216,1400,1500,60,38,3.0,7,3.0,2,1,1,1
217,1400,1500,60,38,3.0,7,3.0,2,1,1,1
218,1400,1500,60,38,3.0,7,3.0,2,1,1,1
219,1400,1500,60,38,3.0,7,3.0,2,1,1,1
220,1400,1500,60,38,3.0,7,3.0,2,1,1,1
221,1400,1500,60,38,3.0,7,3.0,2,1,1,1
222,1400,1500,60,38,3.0,7,3.0,2,1,1,1
223,1400,1500,60,2,3.0,8,3.0,4,4,1,1
224,1400,1500,60,2,3.0,8,3.0,4,4,1,1
225,1400,1500,60,5,3.0,3,1.0,2,1,2,1
226,1400,1500,60,5,3.0,3,1.0,2,1,2,1
227,1400,1500,60,5,3.0,3,1.0,2,1,2,1
228,1400,1500,60,5,3.0,3,1.0,2,1,2,1
229,1400,1500,60,5,3.0,3,1.0,2,1,2,1
230,1400,1500,60,1,2.0,7,1.0,2,1,2,1
231,1400,1500,60,3,3.0,9,2.0,2,1,1,1
232,1400,1500,60,3,3.0,9,2.0,2,1,1,1
233,1400,1500,60,3,3.0,9,2.0,2,1,1,1
234,1400,1500,60,9,3.0,4,1.0,2,1,2,1
235,1400,1500,60,9,3.0,4,1.0,2,1,2,1
236,1400,1500,60,9,3.0,4,1.0,2,1,2,1
237,1400,1500,60,9,3.0,4,1.0,2,1,2,1
238,1400,1500,60,9,3.0,4,1.0,2,1,2,1
239,1400,1500,60,9,3.0,4,1.0,2,1,2,1
240,1400,1500,60,9,3.0,4,1.0,2,1,2,1
241,1400,1500,60,9,3.0,4,1.0,2,1,2,1
242,1400,1500,60,9,3.0,4,1.0,2,1,2,1
243,1400,1500,60,1,3.0,7,3.0,2,1,1,2
244,1400,1500,60,37,3.0,7,3.0,3,2,2,1
245,1400,1500,60,37,3.0,7,3.0,3,2,2,1
246,1400,1500,60,37,3.0,7,3.0,3,2,2,1
247,1400,1500,60,37,3.0,7,3.0,3,2,2,1
248,1400,1500,60,37,3.0,7,3.0,3,2,2,1
249,1400,1500,60,37,3.0,7,3.0,3,2,2,1
250,1400,1500,60,37,3.0,7,3.0,3,2,2,1
251,1400,1500,60,37,3.0,7,3.0,3,2,2,1
252,1400,1500,60,37,3.0,7,3.0,3,2,2,1
253,1400,1500,60,37,3.0,7,3.0,3,2,2,1
254,1400,1500,60,37,3.0,7,3.0,3,2,2,1
255,1400,1500,60,37,3.0,7,3.0,3,2,2,1
256,1400,1500,60,37,3.0,7,3.0,3,2,2,1
257,1400,1500,60,37,3.0,7,3.0,3,2,2,1
258,1400,1500,60,37,3.0,7,3.0,3,2,2,1
259,1400,1500,60,37,3.0,7,3.0,3,2,2,1
260,1400,1500,60,37,3.0,7,3.0,3,2,2,1
261,1400,1500,60,37,3.0,7,3.0,3,2,2,1
262,1400,1500,60,37,3.0,7,3.0,3,2,2,1
263,1400,1500,60,37,3.0,7,3.0,3,2,2,1
264,1400,1500,60,37,3.0,7,3.0,3,2,2,1
265,1400,1500,60,37,3.0,7,3.0,3,2,2,1
266,1400,1500,60,37,3.0,7,3.0,3,2,2,1
267,1400,1500,60,37,3.0,7,3.0,3,2,2,1
268,1400,1500,60,37,3.0,7,3.0,3,2,2,1
269,1400,1500,60,37,3.0,7,3.0,3,2,2,1
270,1400,1500,60,37,3.0,7,3.0,3,2,2,1
271,1400,1500,60,37,3.0,7,3.0,3,2,2,1
272,1400,1500,60,37,3.0,7,3.0,3,2,2,1
273,1400,1500,60,37,3.0,7,3.0,3,2,2,1
274,1400,1500,60,37,3.0,7,3.0,3,2,2,1
275,1400,1500,60,37,3.0,7,3.0,3,2,2,1
276,1400,1500,60,37,3.0,7,3.0,3,2,2,1
277,1400,1500,60,37,3.0,7,3.0,3,2,2,1
278,1400,1500,60,37,3.0,7,3.0,3,2,2,1
279,1400,1500,60,37,3.0,7,3.0,3,2,2,1
280,1400,1500,60,37,3.0,7,3.0,3,2,2,1
281,1400,1500,60,4,1.0,3,3.0,1,1,1,1
282,1400,1500,60,4,1.0,3,3.0,1,1,1,1
283,1400,1500,60,4,1.0,3,3.0,1,1,1,1
284,1400,1500,60,4,1.0,3,3.0,1,1,1,1
285,1400,1500,60,1,1.0,6,3.0,2,1,1,2
286,1400,1500,60,18,2.0,10,1.0,1,1,2,1
287,1400,1500,60,18,2.0,10,1.0,1,1,2,1
288,1400,1500,60,18,2.0,10,1.0,1,1,2,1
289,1400,1500,60,18,2.0,10,1.0,1,1,2,1
290,1400,1500,60,18,2.0,10,1.0,1,1,2,1
291,1400,1500,60,18,2.0,10,1.0,1,1,2,1
292,1400,1500,60,18,2.0,10,1.0,1,1,2,1
293,1400,1500,60,18,2.0,10,1.0,1,1,2,1
294,1400,1500,60,18,2.0,10,1.0,1,1,2,1
295,1400,1500,60,18,2.0,10,1.0,1,1,2,1
296,1400,1500,60,18,2.0,10,1.0,1,1,2,1
297,1400,1500,60,18,2.0,10,1.0,1,1,2,1
298,1400,1500,60,18,2.0,10,1.0,1,1,2,1
299,1400,1500,60,18,2.0,10,1.0,1,1,2,1
300,1400,1500,60,18,2.0,10,1.0,1,1,2,1
301,1400,1500,60,18,2.0,10,1.0,1,1,2,1
302,1400,1500,60,18,2.0,10,1.0,1,1,2,1
303,1400,1500,60,18,2.0,10,1.0,1,1,2,1
304,1400,1500,60,8,2.0,6,1.0,1,1,2,1
305,1400,1500,60,8,2.0,6,1.0,1,1,2,1
306,1400,1500,60,8,2.0,6,1.0,1,1,2,1
307,1400,1500,60,8,2.0,6,1.0,1,1,2,1
308,1400,1500,60,8,2.0,6,1.0,1,1,2,1
309,1400,1500,60,8,2.0,6,1.0,1,1,2,1
310,1400,1500,60,8,2.0,6,1.0,1,1,2,1
311,1400,1500,60,8,2.0,6,1.0,1,1,2,1
312,1400,1500,60,1,3.0,5,2.0,2,1,2,1
313,1400,1500,60,2,3.0,6,2.0,4,3,1,1
314,1400,1500,60,2,3.0,6,2.0,4,3,1,1
315,1400,1500,60,7,3.0,7,1.0,2,1,2,1
316,1400,1500,60,7,3.0,7,1.0,2,1,2,1
317,1400,1500,60,7,3.0,7,1.0,2,1,2,1
318,1400,1500,60,7,3.0,7,1.0,2,1,2,1
319,1400,1500,60,7,3.0,7,1.0,2,1,2,1
320,1400,1500,60,7,3.0,7,1.0,2,1,2,1
321,1400,1500,60,7,3.0,7,1.0,2,1,2,1
322,1400,1500,60,1,3.0,8,1.0,4,3,2,1
323,1400,1500,60,4,3.0,8,2.0,2,1,1,1
324,1400,1500,60,4,3.0,8,2.0,2,1,1,1
325,1400,1500,60,4,3.0,8,2.0,2,1,1,1
326,1400,1500,60,4,3.0,8,2.0,2,1,1,1
327,1400,1500,60,1,3.0,8,2.0,4,3,1,1
328,1400,1500,60,1,3.0,7,2.0,2,1,2,1
329,1400,1500,60,5,2.0,9,1.0,2,1,2,1
330,1400,1500,60,5,2.0,9,1.0,2,1,2,1
331,1400,1500,60,5,2.0,9,1.0,2,1,2,1
332,1400,1500,60,5,2.0,9,1.0,2,1,2,1
333,1400,1500,60,5,2.0,9,1.0,2,1,2,1
334,1400,1500,60,4,3.0,6,1.0,4,2,1,1
335,1400,1500,60,4,3.0,6,1.0,4,2,1,1
336,1400,1500,60,4,3.0,6,1.0,4,2,1,1
337,1400,1500,60,4,3.0,6,1.0,4,2,1,1
338,1400,1500,60,1,1.0,3,1.0,4,2,1,1
339,1400,1500,60,14,3.0,8,2.0,1,1,1,1
340,1400,1500,60,14,3.0,8,2.0,1,1,1,1
341,1400,1500,60,14,3.0,8,2.0,1,1,1,1
342,1400,1500,60,14,3.0,8,2.0,1,1,1,1
343,1400,1500,60,14,3.0,8,2.0,1,1,1,1
344,1400,1500,60,14,3.0,8,2.0,1,1,1,1
345,1400,1500,60,14,3.0,8,2.0,1,1,1,1
346,1400,1500,60,14,3.0,8,2.0,1,1,1,1
347,1400,1500,60,14,3.0,8,2.0,1,1,1,1
348,1400,1500,60,14,3.0,8,2.0,1,1,1,1
349,1400,1500,60,14,3.0,8,2.0,1,1,1,1
350,1400,1500,60,14,3.0,8,2.0,1,1,1,1
351,1400,1500,60,14,3.0,8,2.0,1,1,1,1
352,1400,1500,60,14,3.0,8,2.0,1,1,1,1
353,1400,1500,60,1,3.0,7,1.0,2,1,2,1
354,1400,1500,60,2,3.0,10,2.0,2,1,2,1
355,1400,1500,60,2,3.0,10,2.0,2,1,2,1
356,1400,1500,60,1,2.0,4,1.0,5,2,2,1
357,1400,1500,60,1,3.0,9,3.0,4,3,2,2
358,1400,1500,60,14,1.0,7,1.0,4,3,2,1
359,1400,1500,60,14,1.0,7,1.0,4,3,2,1
360,1400,1500,60,14,1.0,7,1.0,4,3,2,1
361,1400,1500,60,14,1.0,7,1.0,4,3,2,1
362,1400,1500,60,14,1.0,7,1.0,4,3,2,1
363,1400,1500,60,14,1.0,7,1.0,4,3,2,1
364,1400,1500,60,14,1.0,7,1.0,4,3,2,1
365,1400,1500,60,14,1.0,7,1.0,4,3,2,1
366,1400,1500,60,14,1.0,7,1.0,4,3,2,1
367,1400,1500,60,14,1.0,7,1.0,4,3,2,1
368,1400,1500,60,14,1.0,7,1.0,4,3,2,1
369,1400,1500,60,14,1.0,7,1.0,4,3,2,1
370,1400,1500,60,14,1.0,7,1.0,4,3,2,1
371,1400,1500,60,14,1.0,7,1.0,4,3,2,1
372,1400,1500,60,6,3.0,5,2.0,2,1,1,1
373,1400,1500,60,6,3.0,5,2.0,2,1,1,1
374,1400,1500,60,6,3.0,5,2.0,2,1,1,1
375,1400,1500,60,6,3.0,5,2.0,2,1,1,1
376,1400,1500,60,6,3.0,5,2.0,2,1,1,1
377,1400,1500,60,6,3.0,5,2.0,2,1,1,1
378,1400,1500,60,2,3.0,9,1.0,4,3,1,1
379,1400,1500,60,2,3.0,9,1.0,4,3,1,1
380,1400,1500,60,2,3.0,6,2.0,2,1,2,1
381,1400,1500,60,2,3.0,6,2.0,2,1,2,1
382,1400,1500,60,2,3.0,10,2.0,2,1,1,1
383,1400,1500,60,2,3.0,10,2.0,2,1,1,1
384,1400,1500,60,1,3.0,8,3.0,5,4,1,2
385,1400,1500,60,2,3.0,3,1.0,2,1,1,1
386,1400,1500,60,2,3.0,3,1.0,2,1,1,1
387,1400,1500,60,1,2.0,9,1.0,4,5,1,1
388,1400,1500,60,1,2.0,7,2.0,2,1,2,1
389,1400,1500,60,1,3.0,8,1.0,1,1,1,1
390,1400,1500,60,1,3.0,5,2.0,2,1,1,1
391,1400,1500,60,2,3.0,8,3.0,4,2,2,1
392,1400,1500,60,2,3.0,8,3.0,4,2,2,1
393,1400,1500,60,1,1.0,6,2.0,1,1,1,1
394,1400,1500,60,5,2.0,9,3.0,4,3,2,1
395,1400,1500,60,5,2.0,9,3.0,4,3,2,1
396,1400,1500,60,5,2.0,9,3.0,4,3,2,1
397,1400,1500,60,5,2.0,9,3.0,4,3,2,1
398,1400,1500,60,5,2.0,9,3.0,4,3,2,1
399,1400,1500,60,1,3.0,8,3.0,3,3,1,2
400,1400,1500,60,2,3.0,8,3.0,4,4,1,1
401,1400,1500,60,2,3.0,8,3.0,4,4,1,1
402,1400,1500,60,3,3.0,5,1.0,1,1,1,1
403,1400,1500,60,3,3.0,5,1.0,1,1,1,1
404,1400,1500,60,3,3.0,5,1.0,1,1,1,1
405,1400,1500,60,1,3.0,9,3.0,5,5,1,1
406,1400,1500,60,2,1.0,8,3.0,4,1,1,1
407,1400,1500,60,2,1.0,8,3.0,4,1,1,1
408,1400,1500,60,3,3.0,8,3.0,2,3,2,1
409,1400,1500,60,3,3.0,8,3.0,2,3,2,1
410,1400,1500,60,3,3.0,8,3.0,2,3,2,1
411,1400,1500,60,3,2.0,7,2.0,4,2,1,1
412,1400,1500,60,3,2.0,7,2.0,4,2,1,1
413,1400,1500,60,3,2.0,7,2.0,4,2,1,1
414,1400,1500,60,1,2.0,7,2.0,2,1,2,1
415,1400,1500,60,2,3.0,6,2.0,4,5,2,1
416,1400,1500,60,2,3.0,6,2.0,4,5,2,1
417,1400,1500,60,1,2.0,5,2.0,1,1,1,1
418,1400,1500,60,2,2.0,7,2.0,4,3,1,1
419,1400,1500,60,2,2.0,7,2.0,4,3,1,1
420,1400,1500,60,1,2.0,4,1.0,2,1,1,1
421,1400,1500,60,3,3.0,7,3.0,4,2,2,1
422,1400,1500,60,3,3.0,7,3.0,4,2,2,1
423,1400,1500,60,3,3.0,7,3.0,4,2,2,1
424,1400,1500,60,1,3.0,9,2.0,4,5,1,1
425,1400,1500,60,1,1.0,2,0.0,4,1,2,1
426,1400,1500,60,2,2.0,7,2.0,1,1,1,1
427,1400,1500,60,2,2.0,7,2.0,1,1,1,1
428,1400,1500,60,1,3.0,8,2.0,4,4,1,1
429,1400,1500,60,2,2.0,4,1.0,1,1,2,1
430,1400,1500,60,2,2.0,4,1.0,1,1,2,1
431,1400,1500,60,6,2.0,5,1.0,2,1,1,1
432,1400,1500,60,6,2.0,5,1.0,2,1,1,1
433,1400,1500,60,6,2.0,5,1.0,2,1,1,1
434,1400,1500,60,6,2.0,5,1.0,2,1,1,1
435,1400,1500,60,6,2.0,5,1.0,2,1,1,1
436,1400,1500,60,6,2.0,5,1.0,2,1,1,1
437,1400,1500,60,2,3.0,8,2.0,2,1,2,1
438,1400,1500,60,2,3.0,8,2.0,2,1,2,1
439,1400,1500,60,1,3.0,5,2.0,2,1,1,1
440,1400,1500,60,1,3.0,8,3.0,4,3,1,2
441,1400,1500,60,1,2.0,10,3.0,2,1,1,2
442,1400,1500,60,2,3.0,8,2.0,1,1,1,1
443,1400,1500,60,2,3.0,8,2.0,1,1,1,1
444,1400,1500,60,2,3.0,9,3.0,1,1,1,1
445,1400,1500,60,2,3.0,9,3.0,1,1,1,1
446,1400,1500,60,1,3.0,8,3.0,2,1,1,2
447,1400,1500,60,1,3.0,8,3.0,2,3,2,1
448,1400,1500,60,2,3.0,4,1.0,1,1,2,1
449,1400,1500,60,2,3.0,4,1.0,1,1,2,1
450,1400,1500,60,1,2.0,5,2.0,4,2,2,1
451,1400,1500,60,2,2.0,6,2.0,1,1,1,1
452,1400,1500,60,2,2.0,6,2.0,1,1,1,1
453,1400,1500,60,1,2.0,8,1.0,4,1,1,1
454,1400,1500,60,1,3.0,7,3.0,2,1,2,1
455,1400,1500,60,1,3.0,7,2.0,2,1,2,1
456,1400,1500,60,1,3.0,8,3.0,2,1,2,1
457,1400,1500,60,3,2.0,5,2.0,1,1,1,1
458,1400,1500,60,3,2.0,5,2.0,1,1,1,1
459,1400,1500,60,3,2.0,5,2.0,1,1,1,1
460,1400,1500,60,1,3.0,9,3.0,4,3,1,2
