,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,predicted_Class
163,1300,1400,60,2,3.0,10,3.0,4,4,1,2
164,1300,1400,60,1,3.0,8,3.0,2,1,2,2
165,1300,1400,60,2,2.0,4,2.0,2,1,2,1
166,1300,1400,60,2,2.0,4,2.0,2,1,2,1
167,1300,1400,60,1,2.0,7,2.0,4,3,1,2
168,1300,1400,60,2,3.0,6,2.0,2,1,1,1
169,1300,1400,60,2,3.0,6,2.0,2,1,1,1
170,1300,1400,60,2,3.0,7,3.0,2,1,2,1
171,1300,1400,60,2,3.0,7,3.0,2,1,2,1
172,1300,1400,60,1,3.0,6,3.0,4,2,1,2
173,1300,1400,60,1,1.0,10,3.0,3,1,2,2
174,1300,1400,60,2,3.0,8,3.0,4,2,1,2
175,1300,1400,60,2,3.0,8,3.0,4,2,1,2
176,1300,1400,60,2,3.0,8,3.0,2,1,2,1
177,1300,1400,60,2,3.0,8,3.0,2,1,2,1
178,1300,1400,60,1,3.0,6,2.0,2,1,2,1
179,1300,1400,60,1,1.0,6,2.0,1,1,1,1
180,1300,1400,60,1,3.0,10,2.0,2,1,1,1
181,1300,1400,60,1,3.0,6,2.0,2,1,1,2
182,1300,1400,60,1,2.0,5,1.0,4,2,2,1
183,1300,1400,60,1,1.0,3,2.0,4,1,2,2
184,1300,1400,60,1,3.0,5,1.0,1,1,1,1
185,1300,1400,60,38,3.0,7,3.0,2,1,1,1
186,1300,1400,60,38,3.0,7,3.0,2,1,1,1
187,1300,1400,60,38,3.0,7,3.0,2,1,1,1
188,1300,1400,60,38,3.0,7,3.0,2,1,1,1
189,1300,1400,60,38,3.0,7,3.0,2,1,1,1
190,1300,1400,60,38,3.0,7,3.0,2,1,1,1
191,1300,1400,60,38,3.0,7,3.0,2,1,1,1
192,1300,1400,60,38,3.0,7,3.0,2,1,1,1
193,1300,1400,60,38,3.0,7,3.0,2,1,1,1
194,1300,1400,60,38,3.0,7,3.0,2,1,1,1
195,1300,1400,60,38,3.0,7,3.0,2,1,1,1
196,1300,1400,60,38,3.0,7,3.0,2,1,1,1
197,1300,1400,60,38,3.0,7,3.0,2,1,1,1
198,1300,1400,60,38,3.0,7,3.0,2,1,1,1
199,1300,1400,60,38,3.0,7,3.0,2,1,1,1
200,1300,1400,60,38,3.0,7,3.0,2,1,1,1
201,1300,1400,60,38,3.0,7,3.0,2,1,1,1
202,1300,1400,60,38,3.0,7,3.0,2,1,1,1
203,1300,1400,60,38,3.0,7,3.0,2,1,1,1
204,1300,1400,60,38,3.0,7,3.0,2,1,1,1
205,1300,1400,60,38,3.0,7,3.0,2,1,1,1
206,1300,1400,60,38,3.0,7,3.0,2,1,1,1
207,1300,1400,60,38,3.0,7,3.0,2,1,1,1
208,1300,1400,60,38,3.0,7,3.0,2,1,1,1
209,1300,1400,60,38,3.0,7,3.0,2,1,1,1
210,1300,1400,60,38,3.0,7,3.0,2,1,1,1
211,1300,1400,60,38,3.0,7,3.0,2,1,1,1
212,1300,1400,60,38,3.0,7,3.0,2,1,1,1
213,1300,1400,60,38,3.0,7,3.0,2,1,1,1
214,1300,1400,60,38,3.0,7,3.0,2,1,1,1
215,1300,1400,60,38,3.0,7,3.0,2,1,1,1
216,1300,1400,60,38,3.0,7,3.0,2,1,1,1
217,1300,1400,60,38,3.0,7,3.0,2,1,1,1
218,1300,1400,60,38,3.0,7,3.0,2,1,1,1
219,1300,1400,60,38,3.0,7,3.0,2,1,1,1
220,1300,1400,60,38,3.0,7,3.0,2,1,1,1
221,1300,1400,60,38,3.0,7,3.0,2,1,1,1
222,1300,1400,60,38,3.0,7,3.0,2,1,1,1
223,1300,1400,60,2,3.0,8,3.0,4,4,1,2
224,1300,1400,60,2,3.0,8,3.0,4,4,1,2
225,1300,1400,60,5,3.0,3,1.0,2,1,2,1
226,1300,1400,60,5,3.0,3,1.0,2,1,2,1
227,1300,1400,60,5,3.0,3,1.0,2,1,2,1
228,1300,1400,60,5,3.0,3,1.0,2,1,2,1
229,1300,1400,60,5,3.0,3,1.0,2,1,2,1
230,1300,1400,60,1,2.0,7,1.0,2,1,2,1
231,1300,1400,60,3,3.0,9,2.0,2,1,1,1
232,1300,1400,60,3,3.0,9,2.0,2,1,1,1
233,1300,1400,60,3,3.0,9,2.0,2,1,1,1
234,1300,1400,60,9,3.0,4,1.0,2,1,2,1
235,1300,1400,60,9,3.0,4,1.0,2,1,2,1
236,1300,1400,60,9,3.0,4,1.0,2,1,2,1
237,1300,1400,60,9,3.0,4,1.0,2,1,2,1
238,1300,1400,60,9,3.0,4,1.0,2,1,2,1
239,1300,1400,60,9,3.0,4,1.0,2,1,2,1
240,1300,1400,60,9,3.0,4,1.0,2,1,2,1
241,1300,1400,60,9,3.0,4,1.0,2,1,2,1
242,1300,1400,60,9,3.0,4,1.0,2,1,2,1
243,1300,1400,60,1,3.0,7,3.0,2,1,1,2
244,1300,1400,60,37,3.0,7,3.0,3,2,2,1
245,1300,1400,60,37,3.0,7,3.0,3,2,2,1
246,1300,1400,60,37,3.0,7,3.0,3,2,2,1
247,1300,1400,60,37,3.0,7,3.0,3,2,2,1
248,1300,1400,60,37,3.0,7,3.0,3,2,2,1
249,1300,1400,60,37,3.0,7,3.0,3,2,2,1
250,1300,1400,60,37,3.0,7,3.0,3,2,2,1
251,1300,1400,60,37,3.0,7,3.0,3,2,2,1
252,1300,1400,60,37,3.0,7,3.0,3,2,2,1
253,1300,1400,60,37,3.0,7,3.0,3,2,2,1
254,1300,1400,60,37,3.0,7,3.0,3,2,2,1
255,1300,1400,60,37,3.0,7,3.0,3,2,2,1
256,1300,1400,60,37,3.0,7,3.0,3,2,2,1
257,1300,1400,60,37,3.0,7,3.0,3,2,2,1
258,1300,1400,60,37,3.0,7,3.0,3,2,2,1
259,1300,1400,60,37,3.0,7,3.0,3,2,2,1
260,1300,1400,60,37,3.0,7,3.0,3,2,2,1
261,1300,1400,60,37,3.0,7,3.0,3,2,2,1
262,1300,1400,60,37,3.0,7,3.0,3,2,2,1
263,1300,1400,60,37,3.0,7,3.0,3,2,2,1
264,1300,1400,60,37,3.0,7,3.0,3,2,2,1
265,1300,1400,60,37,3.0,7,3.0,3,2,2,1
266,1300,1400,60,37,3.0,7,3.0,3,2,2,1
267,1300,1400,60,37,3.0,7,3.0,3,2,2,1
268,1300,1400,60,37,3.0,7,3.0,3,2,2,1
269,1300,1400,60,37,3.0,7,3.0,3,2,2,1
270,1300,1400,60,37,3.0,7,3.0,3,2,2,1
271,1300,1400,60,37,3.0,7,3.0,3,2,2,1
272,1300,1400,60,37,3.0,7,3.0,3,2,2,1
273,1300,1400,60,37,3.0,7,3.0,3,2,2,1
274,1300,1400,60,37,3.0,7,3.0,3,2,2,1
275,1300,1400,60,37,3.0,7,3.0,3,2,2,1
276,1300,1400,60,37,3.0,7,3.0,3,2,2,1
277,1300,1400,60,37,3.0,7,3.0,3,2,2,1
278,1300,1400,60,37,3.0,7,3.0,3,2,2,1
279,1300,1400,60,37,3.0,7,3.0,3,2,2,1
280,1300,1400,60,37,3.0,7,3.0,3,2,2,1
281,1300,1400,60,4,1.0,3,3.0,1,1,1,1
282,1300,1400,60,4,1.0,3,3.0,1,1,1,1
283,1300,1400,60,4,1.0,3,3.0,1,1,1,1
284,1300,1400,60,4,1.0,3,3.0,1,1,1,1
285,1300,1400,60,1,1.0,6,3.0,2,1,1,2
286,1300,1400,60,18,2.0,10,1.0,1,1,2,1
287,1300,1400,60,18,2.0,10,1.0,1,1,2,1
288,1300,1400,60,18,2.0,10,1.0,1,1,2,1
289,1300,1400,60,18,2.0,10,1.0,1,1,2,1
290,1300,1400,60,18,2.0,10,1.0,1,1,2,1
291,1300,1400,60,18,2.0,10,1.0,1,1,2,1
292,1300,1400,60,18,2.0,10,1.0,1,1,2,1
293,1300,1400,60,18,2.0,10,1.0,1,1,2,1
294,1300,1400,60,18,2.0,10,1.0,1,1,2,1
295,1300,1400,60,18,2.0,10,1.0,1,1,2,1
296,1300,1400,60,18,2.0,10,1.0,1,1,2,1
297,1300,1400,60,18,2.0,10,1.0,1,1,2,1
298,1300,1400,60,18,2.0,10,1.0,1,1,2,1
299,1300,1400,60,18,2.0,10,1.0,1,1,2,1
300,1300,1400,60,18,2.0,10,1.0,1,1,2,1
301,1300,1400,60,18,2.0,10,1.0,1,1,2,1
302,1300,1400,60,18,2.0,10,1.0,1,1,2,1
303,1300,1400,60,18,2.0,10,1.0,1,1,2,1
304,1300,1400,60,8,2.0,6,1.0,1,1,2,1
305,1300,1400,60,8,2.0,6,1.0,1,1,2,1
306,1300,1400,60,8,2.0,6,1.0,1,1,2,1
307,1300,1400,60,8,2.0,6,1.0,1,1,2,1
308,1300,1400,60,8,2.0,6,1.0,1,1,2,1
309,1300,1400,60,8,2.0,6,1.0,1,1,2,1
310,1300,1400,60,8,2.0,6,1.0,1,1,2,1
311,1300,1400,60,8,2.0,6,1.0,1,1,2,1
312,1300,1400,60,1,3.0,5,2.0,2,1,2,1
313,1300,1400,60,2,3.0,6,2.0,4,3,1,2
314,1300,1400,60,2,3.0,6,2.0,4,3,1,2
315,1300,1400,60,7,3.0,7,1.0,2,1,2,1
316,1300,1400,60,7,3.0,7,1.0,2,1,2,1
317,1300,1400,60,7,3.0,7,1.0,2,1,2,1
318,1300,1400,60,7,3.0,7,1.0,2,1,2,1
319,1300,1400,60,7,3.0,7,1.0,2,1,2,1
320,1300,1400,60,7,3.0,7,1.0,2,1,2,1
321,1300,1400,60,7,3.0,7,1.0,2,1,2,1
322,1300,1400,60,1,3.0,8,1.0,4,3,2,1
323,1300,1400,60,4,3.0,8,2.0,2,1,1,1
324,1300,1400,60,4,3.0,8,2.0,2,1,1,1
325,1300,1400,60,4,3.0,8,2.0,2,1,1,1
326,1300,1400,60,4,3.0,8,2.0,2,1,1,1
327,1300,1400,60,1,3.0,8,2.0,4,3,1,2
328,1300,1400,60,1,3.0,7,2.0,2,1,2,1
329,1300,1400,60,5,2.0,9,1.0,2,1,2,1
330,1300,1400,60,5,2.0,9,1.0,2,1,2,1
331,1300,1400,60,5,2.0,9,1.0,2,1,2,1
332,1300,1400,60,5,2.0,9,1.0,2,1,2,1
333,1300,1400,60,5,2.0,9,1.0,2,1,2,1
334,1300,1400,60,4,3.0,6,1.0,4,2,1,1
335,1300,1400,60,4,3.0,6,1.0,4,2,1,1
336,1300,1400,60,4,3.0,6,1.0,4,2,1,1
337,1300,1400,60,4,3.0,6,1.0,4,2,1,1
338,1300,1400,60,1,1.0,3,1.0,4,2,1,1
339,1300,1400,60,14,3.0,8,2.0,1,1,1,1
340,1300,1400,60,14,3.0,8,2.0,1,1,1,1
341,1300,1400,60,14,3.0,8,2.0,1,1,1,1
342,1300,1400,60,14,3.0,8,2.0,1,1,1,1
343,1300,1400,60,14,3.0,8,2.0,1,1,1,1
344,1300,1400,60,14,3.0,8,2.0,1,1,1,1
345,1300,1400,60,14,3.0,8,2.0,1,1,1,1
346,1300,1400,60,14,3.0,8,2.0,1,1,1,1
347,1300,1400,60,14,3.0,8,2.0,1,1,1,1
348,1300,1400,60,14,3.0,8,2.0,1,1,1,1
349,1300,1400,60,14,3.0,8,2.0,1,1,1,1
350,1300,1400,60,14,3.0,8,2.0,1,1,1,1
351,1300,1400,60,14,3.0,8,2.0,1,1,1,1
352,1300,1400,60,14,3.0,8,2.0,1,1,1,1
353,1300,1400,60,1,3.0,7,1.0,2,1,2,1
354,1300,1400,60,2,3.0,10,2.0,2,1,2,1
355,1300,1400,60,2,3.0,10,2.0,2,1,2,1
356,1300,1400,60,1,2.0,4,1.0,5,2,2,1
357,1300,1400,60,1,3.0,9,3.0,4,3,2,2
358,1300,1400,60,14,1.0,7,1.0,4,3,2,1
359,1300,1400,60,14,1.0,7,1.0,4,3,2,1
360,1300,1400,60,14,1.0,7,1.0,4,3,2,1
361,1300,1400,60,14,1.0,7,1.0,4,3,2,1
362,1300,1400,60,14,1.0,7,1.0,4,3,2,1
363,1300,1400,60,14,1.0,7,1.0,4,3,2,1
364,1300,1400,60,14,1.0,7,1.0,4,3,2,1
365,1300,1400,60,14,1.0,7,1.0,4,3,2,1
366,1300,1400,60,14,1.0,7,1.0,4,3,2,1
367,1300,1400,60,14,1.0,7,1.0,4,3,2,1
368,1300,1400,60,14,1.0,7,1.0,4,3,2,1
369,1300,1400,60,14,1.0,7,1.0,4,3,2,1
370,1300,1400,60,14,1.0,7,1.0,4,3,2,1
371,1300,1400,60,14,1.0,7,1.0,4,3,2,1
372,1300,1400,60,6,3.0,5,2.0,2,1,1,1
373,1300,1400,60,6,3.0,5,2.0,2,1,1,1
374,1300,1400,60,6,3.0,5,2.0,2,1,1,1
375,1300,1400,60,6,3.0,5,2.0,2,1,1,1
376,1300,1400,60,6,3.0,5,2.0,2,1,1,1
377,1300,1400,60,6,3.0,5,2.0,2,1,1,1
378,1300,1400,60,2,3.0,9,1.0,4,3,1,1
379,1300,1400,60,2,3.0,9,1.0,4,3,1,1
380,1300,1400,60,2,3.0,6,2.0,2,1,2,1
381,1300,1400,60,2,3.0,6,2.0,2,1,2,1
382,1300,1400,60,2,3.0,10,2.0,2,1,1,1
383,1300,1400,60,2,3.0,10,2.0,2,1,1,1
384,1300,1400,60,1,3.0,8,3.0,5,4,1,2
385,1300,1400,60,2,3.0,3,1.0,2,1,1,1
386,1300,1400,60,2,3.0,3,1.0,2,1,1,1
387,1300,1400,60,1,2.0,9,1.0,4,5,1,2
388,1300,1400,60,1,2.0,7,2.0,2,1,2,1
389,1300,1400,60,1,3.0,8,1.0,1,1,1,1
390,1300,1400,60,1,3.0,5,2.0,2,1,1,1
391,1300,1400,60,2,3.0,8,3.0,4,2,2,2
392,1300,1400,60,2,3.0,8,3.0,4,2,2,2
393,1300,1400,60,1,1.0,6,2.0,1,1,1,1
394,1300,1400,60,5,2.0,9,3.0,4,3,2,1
395,1300,1400,60,5,2.0,9,3.0,4,3,2,1
396,1300,1400,60,5,2.0,9,3.0,4,3,2,1
397,1300,1400,60,5,2.0,9,3.0,4,3,2,1
398,1300,1400,60,5,2.0,9,3.0,4,3,2,1
399,1300,1400,60,1,3.0,8,3.0,3,3,1,2
400,1300,1400,60,2,3.0,8,3.0,4,4,1,2
401,1300,1400,60,2,3.0,8,3.0,4,4,1,2
402,1300,1400,60,3,3.0,5,1.0,1,1,1,1
403,1300,1400,60,3,3.0,5,1.0,1,1,1,1
404,1300,1400,60,3,3.0,5,1.0,1,1,1,1
405,1300,1400,60,1,3.0,9,3.0,5,5,1,2
406,1300,1400,60,2,1.0,8,3.0,4,1,1,2
407,1300,1400,60,2,1.0,8,3.0,4,1,1,2
408,1300,1400,60,3,3.0,8,3.0,2,3,2,1
409,1300,1400,60,3,3.0,8,3.0,2,3,2,1
410,1300,1400,60,3,3.0,8,3.0,2,3,2,1
411,1300,1400,60,3,2.0,7,2.0,4,2,1,1
412,1300,1400,60,3,2.0,7,2.0,4,2,1,1
413,1300,1400,60,3,2.0,7,2.0,4,2,1,1
414,1300,1400,60,1,2.0,7,2.0,2,1,2,1
415,1300,1400,60,2,3.0,6,2.0,4,5,2,1
416,1300,1400,60,2,3.0,6,2.0,4,5,2,1
417,1300,1400,60,1,2.0,5,2.0,1,1,1,1
418,1300,1400,60,2,2.0,7,2.0,4,3,1,2
419,1300,1400,60,2,2.0,7,2.0,4,3,1,2
420,1300,1400,60,1,2.0,4,1.0,2,1,1,1
421,1300,1400,60,3,3.0,7,3.0,4,2,2,1
422,1300,1400,60,3,3.0,7,3.0,4,2,2,1
423,1300,1400,60,3,3.0,7,3.0,4,2,2,1
424,1300,1400,60,1,3.0,9,2.0,4,5,1,2
425,1300,1400,60,1,1.0,2,0.0,4,1,2,1
426,1300,1400,60,2,2.0,7,2.0,1,1,1,1
427,1300,1400,60,2,2.0,7,2.0,1,1,1,1
428,1300,1400,60,1,3.0,8,2.0,4,4,1,2
429,1300,1400,60,2,2.0,4,1.0,1,1,2,1
430,1300,1400,60,2,2.0,4,1.0,1,1,2,1
431,1300,1400,60,6,2.0,5,1.0,2,1,1,1
432,1300,1400,60,6,2.0,5,1.0,2,1,1,1
433,1300,1400,60,6,2.0,5,1.0,2,1,1,1
434,1300,1400,60,6,2.0,5,1.0,2,1,1,1
435,1300,1400,60,6,2.0,5,1.0,2,1,1,1
436,1300,1400,60,6,2.0,5,1.0,2,1,1,1
437,1300,1400,60,2,3.0,8,2.0,2,1,2,1
438,1300,1400,60,2,3.0,8,2.0,2,1,2,1
439,1300,1400,60,1,3.0,5,2.0,2,1,1,1
440,1300,1400,60,1,3.0,8,3.0,4,3,1,2
441,1300,1400,60,1,2.0,10,3.0,2,1,1,2
442,1300,1400,60,2,3.0,8,2.0,1,1,1,1
443,1300,1400,60,2,3.0,8,2.0,1,1,1,1
444,1300,1400,60,2,3.0,9,3.0,1,1,1,1
445,1300,1400,60,2,3.0,9,3.0,1,1,1,1
446,1300,1400,60,1,3.0,8,3.0,2,1,1,2
447,1300,1400,60,1,3.0,8,3.0,2,3,2,2
448,1300,1400,60,2,3.0,4,1.0,1,1,2,1
449,1300,1400,60,2,3.0,4,1.0,1,1,2,1
450,1300,1400,60,1,2.0,5,2.0,4,2,2,2
451,1300,1400,60,2,2.0,6,2.0,1,1,1,1
452,1300,1400,60,2,2.0,6,2.0,1,1,1,1
453,1300,1400,60,1,2.0,8,1.0,4,1,1,2
454,1300,1400,60,1,3.0,7,3.0,2,1,2,2
455,1300,1400,60,1,3.0,7,2.0,2,1,2,1
456,1300,1400,60,1,3.0,8,3.0,2,1,2,2
457,1300,1400,60,3,2.0,5,2.0,1,1,1,1
458,1300,1400,60,3,2.0,5,2.0,1,1,1,1
459,1300,1400,60,3,2.0,5,2.0,1,1,1,1
460,1300,1400,60,1,3.0,9,3.0,4,3,1,2
