,Unnamed: 0,SERIALNO,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,LAT,LON,predicted_Class
7188,7188,2017000031382,600,700,60,1,2.0,5,2.0,3,4,2,9.00304,7.56025,2
2923,2923,2017000032799,600,700,60,3,3.0,7,2.0,1,1,2,9.06583,7.42562,3
2921,2921,2017000032799,600,700,60,3,3.0,7,2.0,1,1,2,9.06583,7.42562,3
2922,2922,2017000032799,600,700,60,3,3.0,7,2.0,1,1,2,9.06584,7.42562,3
7760,7760,2017000033645,600,700,60,1,3.0,8,2.0,5,4,2,9.0314,7.47006,2
7100,7100,2017000034464,600,700,60,2,2.0,7,0.0,4,3,2,9.11428,7.42153,6
7101,7101,2017000034464,600,700,60,2,2.0,7,0.0,4,3,2,9.11429,7.42153,6
318,318,2017000036514,600,700,60,7,3.0,7,1.0,2,1,2,8.996879999999999,7.43188,3
320,320,2017000036514,600,700,60,7,3.0,7,1.0,2,1,2,8.996879999999999,7.43188,3
317,317,2017000036514,600,700,60,7,3.0,7,1.0,2,1,2,8.99687,7.43188,3
315,315,2017000036514,600,700,60,7,3.0,7,1.0,2,1,2,8.99687,7.43188,3
321,321,2017000036514,600,700,60,7,3.0,7,1.0,2,1,2,8.99687,7.43188,3
319,319,2017000036514,600,700,60,7,3.0,7,1.0,2,1,2,8.99687,7.43188,3
316,316,2017000036514,600,700,60,7,3.0,7,1.0,2,1,2,8.996879999999999,7.43188,3
3222,3222,2017000040462,600,700,60,2,2.0,6,3.0,2,1,1,9.05036,7.49189,2
3223,3223,2017000040462,600,700,60,2,2.0,6,3.0,2,1,1,9.05037,7.49189,2
7445,7445,2017000041466,600,700,60,1,3.0,5,1.0,5,2,2,9.11428,7.42153,2
3785,3785,2017000042488,600,700,60,1,2.0,6,2.0,2,1,2,9.08888,7.47989,2
2512,2512,2017000045909,600,700,60,1,2.0,7,2.0,4,4,2,9.07128,7.46284,2
2046,2046,2017000048857,600,700,60,1,2.0,7,2.0,1,1,1,9.08228,7.48975,3
2211,2211,2017000049084,600,700,60,1,3.0,7,2.0,4,3,2,9.08652,7.49147,2
1876,1876,2017000054865,600,700,60,2,3.0,5,2.0,4,2,2,9.05069,7.45185,2
1877,1877,2017000054865,600,700,60,2,3.0,5,2.0,4,2,2,9.0507,7.45185,2
3891,3891,2017000055122,600,700,60,2,3.0,8,2.0,4,4,2,9.08675,7.4906,2
3892,3892,2017000055122,600,700,60,2,3.0,8,2.0,4,4,2,9.08676,7.4906,2
7754,7754,2017000056451,600,700,60,1,2.0,5,1.0,4,3,1,9.017,7.44139,2
8159,8159,2017000056681,600,700,60,1,1.0,6,0.0,5,2,1,8.96868,7.43814,6
2857,2857,2017000060829,600,700,60,3,2.0,6,0.0,4,3,1,9.02933,7.58585,2
2858,2858,2017000060829,600,700,60,3,2.0,6,0.0,4,3,1,9.02934,7.58585,2
2859,2859,2017000060829,600,700,60,3,2.0,6,0.0,4,3,1,9.02933,7.58585,2
2929,2929,2017000063093,600,700,60,2,3.0,6,2.0,4,4,2,9.03372,7.46939,2
2930,2930,2017000063093,600,700,60,2,3.0,6,2.0,4,4,2,9.03373,7.46939,2
7749,7749,2017000063503,600,700,60,1,2.0,6,2.0,4,3,1,9.06601,7.49304,2
4622,4622,2017000065925,600,700,60,1,3.0,6,3.0,2,1,1,9.0568,7.46549,2
1164,1164,2017000066607,600,700,60,2,2.0,3,2.0,2,1,1,8.94086,7.54921,3
1165,1165,2017000066607,600,700,60,2,2.0,3,2.0,2,1,1,8.94087,7.54921,3
8839,8839,2017000067927,600,700,60,1,0.0,3,0.0,5,2,1,9.08182,7.49317,5
2964,2964,2017000068209,600,700,60,1,2.0,6,2.0,4,2,1,9.08652,7.49147,2
5124,5124,2017000069439,600,700,60,1,3.0,5,2.0,4,4,1,9.00882,7.47166,2
356,356,2017000070041,600,700,60,1,2.0,4,1.0,5,2,2,9.0741,7.4515,2
8008,8008,2017000073577,600,700,60,1,3.0,6,0.0,4,2,1,9.10536,7.4245,2
4665,4665,2017000073728,600,700,60,1,3.0,7,3.0,4,3,2,9.03546,7.58156,2
6332,6332,2017000076156,600,700,60,8,3.0,7,2.0,4,3,2,9.02852,7.48748,2
6337,6337,2017000076156,600,700,60,8,3.0,7,2.0,4,3,2,9.02853,7.48748,2
6336,6336,2017000076156,600,700,60,8,3.0,7,2.0,4,3,2,9.02852,7.48748,2
6334,6334,2017000076156,600,700,60,8,3.0,7,2.0,4,3,2,9.02852,7.48748,2
6333,6333,2017000076156,600,700,60,8,3.0,7,2.0,4,3,2,9.02853,7.48748,2
6339,6339,2017000076156,600,700,60,8,3.0,7,2.0,4,3,2,9.02853,7.48748,2
6335,6335,2017000076156,600,700,60,8,3.0,7,2.0,4,3,2,9.02853,7.48748,2
6338,6338,2017000076156,600,700,60,8,3.0,7,2.0,4,3,2,9.02852,7.48748,2
2931,2931,2017000078387,600,700,60,1,3.0,6,2.0,2,1,1,9.05399,7.47439,2
5972,5972,2017000079782,600,700,60,4,3.0,8,2.0,4,2,2,9.03211,7.46999,2
5973,5973,2017000079782,600,700,60,4,3.0,8,2.0,4,2,2,9.03212,7.46999,2
5974,5974,2017000079782,600,700,60,4,3.0,8,2.0,4,2,2,9.03211,7.46999,2
5975,5975,2017000079782,600,700,60,4,3.0,8,2.0,4,2,2,9.03212,7.46999,2
8219,8219,2017000082009,600,700,60,1,2.0,8,0.0,5,2,2,9.08524,7.48241,6
7671,7671,2017000082350,600,700,60,1,2.0,4,2.0,4,2,1,9.07224,7.40448,2
4596,4596,2017000082557,600,700,60,2,3.0,8,2.0,4,3,2,8.8903,7.24589,2
4597,4597,2017000082557,600,700,60,2,3.0,8,2.0,4,3,2,8.89031,7.24589,2
6674,6674,2017000084284,600,700,60,1,2.0,8,1.0,5,3,1,9.01715,7.47606,2
5949,5949,2017000086066,600,700,60,1,3.0,9,2.0,4,3,2,9.07576,7.43018,2
5576,5576,2017000087194,600,700,60,2,1.0,7,2.0,5,2,2,9.07225,7.40432,2
5575,5575,2017000087194,600,700,60,2,1.0,7,2.0,5,2,2,9.07224,7.40432,2
8094,8094,2017000087534,600,700,60,1,1.0,7,2.0,5,2,1,8.98591,7.44547,2
4705,4705,2017000089817,600,700,60,3,2.0,8,2.0,2,1,2,9.07001,7.48245,3
4704,4704,2017000089817,600,700,60,3,2.0,8,2.0,2,1,2,9.07002,7.48245,3
4703,4703,2017000089817,600,700,60,3,2.0,8,2.0,2,1,2,9.07001,7.48245,3
902,902,2017000092014,600,700,60,2,1.0,4,1.0,4,2,1,9.07235,7.48768,2
901,901,2017000092014,600,700,60,2,1.0,4,1.0,4,2,1,9.07234,7.48768,2
3024,3024,2017000092478,600,700,60,3,2.0,6,2.0,1,1,1,9.09543,7.49335,3
3022,3022,2017000092478,600,700,60,3,2.0,6,2.0,1,1,1,9.09543,7.49335,3
3023,3023,2017000092478,600,700,60,3,2.0,6,2.0,1,1,1,9.09544,7.49335,3
7253,7253,2017000093400,600,700,60,1,2.0,2,1.0,2,1,2,9.07857,7.49469,3
7167,7167,2017000093513,600,700,60,1,1.0,5,0.0,5,1,2,9.10483,7.4928,6
6229,6229,2017000093560,600,700,60,1,3.0,7,0.0,5,4,1,8.87967,7.23107,6
7079,7079,2017000095056,600,700,60,2,3.0,7,1.0,5,2,1,9.02823,7.49753,2
7078,7078,2017000095056,600,700,60,2,3.0,7,1.0,5,2,1,9.02822,7.49753,2
5554,5554,2017000095075,600,700,60,1,3.0,7,2.0,4,2,2,9.10244,7.48662,2
8178,8178,2017000095837,600,700,60,1,2.0,5,2.0,4,4,2,9.0741,7.4515,2
7427,7427,2017000097643,600,700,60,1,2.0,6,1.0,5,2,2,9.02822,7.49753,2
1904,1904,2017000099056,600,700,60,1,1.0,2,1.0,1,1,1,9.04293,7.50863,3
8945,8945,2017000100776,600,700,60,1,1.0,2,0.0,5,2,2,9.07853,7.39198,4
2258,2258,2017000101711,600,700,60,1,3.0,7,3.0,4,4,2,9.06902,7.45024,2
6729,6729,2017000103676,600,700,60,2,2.0,6,1.0,5,4,1,8.97708,7.36873,2
6730,6730,2017000103676,600,700,60,2,2.0,6,1.0,5,4,1,8.97709,7.36873,2
4959,4959,2017000112469,600,700,60,2,3.0,5,3.0,4,2,2,9.05474,7.46755,2
4960,4960,2017000112469,600,700,60,2,3.0,5,3.0,4,2,2,9.05475,7.46755,2
5951,5951,2017000114639,600,700,60,1,2.0,6,1.0,4,3,2,8.97346,7.18634,2
3325,3325,2017000115511,600,700,60,1,3.0,8,3.0,2,1,2,8.9491,7.26208,2
2146,2146,2017000115889,600,700,60,2,2.0,8,2.0,2,1,1,9.08889,7.47989,3
2145,2145,2017000115889,600,700,60,2,2.0,8,2.0,2,1,1,9.08888,7.47989,3
4289,4289,2017000119690,600,700,60,2,3.0,5,2.0,5,2,1,9.03233,7.47146,2
4290,4290,2017000119690,600,700,60,2,3.0,5,2.0,5,2,1,9.03234,7.47146,2
7345,7345,2017000121346,600,700,60,2,1.0,3,2.0,4,3,2,9.0507,7.45185,2
7344,7344,2017000121346,600,700,60,2,1.0,3,2.0,4,3,2,9.05069,7.45185,2
3309,3309,2017000122501,600,700,60,1,3.0,8,3.0,4,2,1,9.07114,7.48524,2
4741,4741,2017000122843,600,700,60,1,3.0,7,2.0,2,1,2,9.01602,7.4803,2
5302,5302,2017000123466,600,700,60,2,2.0,7,2.0,4,4,2,9.00957,7.45917,2
5303,5303,2017000123466,600,700,60,2,2.0,7,2.0,4,4,2,9.00958,7.45917,2
2248,2248,2017000126140,600,700,60,1,3.0,9,3.0,2,1,2,9.04048,7.46447,2
7563,7563,2017000126303,600,700,60,1,3.0,8,1.0,5,4,2,9.05204,7.46103,2
3634,3634,2017000127271,600,700,60,1,2.0,3,1.0,4,3,2,9.11428,7.42153,2
3594,3594,2017000130839,600,700,60,1,3.0,10,0.0,4,2,1,9.10536,7.4245,2
6939,6939,2017000134078,600,700,60,1,2.0,6,2.0,4,4,1,9.00125,7.45439,2
4962,4962,2017000134522,600,700,60,1,3.0,3,1.0,4,3,2,9.11428,7.42153,2
182,182,2017000134996,600,700,60,1,2.0,5,1.0,4,2,2,9.07179,7.48186,2
2227,2227,2017000135079,600,700,60,1,2.0,3,1.0,4,3,1,9.08366,7.46972,2
1881,1881,2017000135646,600,700,60,2,3.0,7,3.0,4,1,1,9.04671,7.49441,2
1880,1880,2017000135646,600,700,60,2,3.0,7,3.0,4,1,1,9.0467,7.49441,2
8742,8742,2017000136350,600,700,60,1,1.0,1,0.0,4,1,2,9.07815,7.46365,5
7853,7853,2017000137461,600,700,60,1,3.0,8,2.0,4,3,2,9.0743,7.49162,2
2549,2549,2017000137494,600,700,60,3,3.0,9,2.0,4,3,2,9.08182,7.49317,2
2548,2548,2017000137494,600,700,60,3,3.0,9,2.0,4,3,2,9.08183,7.49317,2
2547,2547,2017000137494,600,700,60,3,3.0,9,2.0,4,3,2,9.08182,7.49317,2
938,938,2017000139375,600,700,60,1,2.0,3,1.0,2,1,1,8.96868,7.43814,3
6492,6492,2017000140559,600,700,60,1,2.0,6,2.0,5,2,2,9.08888,7.47989,2
3910,3910,2017000140861,600,700,60,1,3.0,6,1.0,4,3,2,9.04237,7.48662,2
5425,5425,2017000141321,600,700,60,1,2.0,8,2.0,2,1,2,9.08714,7.47733,2
4612,4612,2017000143668,600,700,60,4,2.0,9,1.0,2,1,2,9.08139,7.48416,3
4610,4610,2017000143668,600,700,60,4,2.0,9,1.0,2,1,2,9.08139,7.48416,3
4609,4609,2017000143668,600,700,60,4,2.0,9,1.0,2,1,2,9.08138,7.48416,3
4611,4611,2017000143668,600,700,60,4,2.0,9,1.0,2,1,2,9.08138,7.48416,3
4985,4985,2017000144325,600,700,60,2,3.0,7,2.0,2,1,1,9.10544,7.4814,3
4984,4984,2017000144325,600,700,60,2,3.0,7,2.0,2,1,1,9.10543,7.4814,3
8201,8201,2017000146866,600,700,60,1,2.0,10,1.0,5,5,1,9.04313,7.53078,2
1908,1908,2017000149682,600,700,60,2,3.0,7,2.0,1,1,2,9.07484,7.3962,3
1909,1909,2017000149682,600,700,60,2,3.0,7,2.0,1,1,2,9.07485,7.3962,3
3146,3146,2017000150080,600,700,60,1,3.0,9,2.0,4,3,2,9.10536,7.4245,2
8477,8477,2017000150521,600,700,60,4,1.0,5,0.0,3,5,2,9.04522,7.40591,3
8475,8475,2017000150521,600,700,60,4,1.0,5,0.0,3,5,2,9.04522,7.40591,3
8474,8474,2017000150521,600,700,60,4,1.0,5,0.0,3,5,2,9.04521,7.40591,3
8476,8476,2017000150521,600,700,60,4,1.0,5,0.0,3,5,2,9.04521,7.40591,3
3713,3713,2017000151555,600,700,60,3,3.0,7,1.0,1,1,1,9.06496,7.47347,3
3715,3715,2017000151555,600,700,60,3,3.0,7,1.0,1,1,1,9.06496,7.47347,3
3714,3714,2017000151555,600,700,60,3,3.0,7,1.0,1,1,1,9.06497,7.47347,3
4833,4833,2017000152897,600,700,60,1,3.0,7,0.0,4,1,1,9.08054,7.48608,2
2972,2972,2017000153797,600,700,60,1,2.0,6,2.0,2,1,1,9.03714,7.58008,2
4002,4002,2017000157225,600,700,60,1,2.0,5,1.0,4,3,2,9.10229,7.49443,2
3963,3963,2017000157368,600,700,60,1,2.0,5,1.0,3,2,2,9.06708,7.42357,2
2170,2170,2017000157463,600,700,60,2,2.0,8,3.0,3,3,1,9.05015,7.50859,2
2169,2169,2017000157463,600,700,60,2,2.0,8,3.0,3,3,1,9.05014,7.50859,2
2402,2402,2017000157613,600,700,60,3,2.0,8,2.0,1,1,2,9.02908,7.47653,3
2404,2404,2017000157613,600,700,60,3,2.0,8,2.0,1,1,2,9.02908,7.47653,3
2403,2403,2017000157613,600,700,60,3,2.0,8,2.0,1,1,2,9.02909,7.47653,3
5059,5059,2017000158932,600,700,60,1,1.0,5,1.0,2,1,2,8.96609,7.38186,3
3897,3897,2017000159984,600,700,60,1,2.0,6,1.0,3,2,2,9.07224,7.40448,2
7669,7669,2017000162046,600,700,60,1,3.0,6,2.0,5,2,2,9.1024,7.49433,2
3125,3125,2017000162417,600,700,60,2,3.0,5,2.0,2,1,2,9.11466,7.40951,3
3124,3124,2017000162417,600,700,60,2,3.0,5,2.0,2,1,2,9.11465,7.40951,3
7646,7646,2017000165064,600,700,60,1,1.0,5,1.0,5,2,2,9.04313,7.53078,2
3359,3359,2017000170239,600,700,60,1,3.0,9,3.0,2,1,2,9.04291,7.51468,2
7067,7067,2017000170980,600,700,60,1,2.0,8,0.0,4,3,1,9.10536,7.4245,2
5205,5205,2017000174616,600,700,60,1,3.0,8,2.0,4,3,2,9.09543,7.49335,2
3947,3947,2017000176897,600,700,60,1,2.0,5,1.0,4,5,2,9.08826,7.47816,2
7609,7609,2017000177711,600,700,60,1,3.0,9,2.0,4,4,1,9.07097,7.42997,2
7001,7001,2017000181023,600,700,60,1,1.0,4,1.0,2,1,2,9.02828,7.57791,3
6448,6448,2017000181936,600,700,60,1,3.0,8,2.0,5,4,1,9.0372,7.48506,2
8170,8170,2017000185289,600,700,60,1,2.0,6,0.0,4,4,2,9.01531,7.49134,6
6617,6617,2017000187194,600,700,60,1,3.0,6,2.0,4,5,1,9.07367,7.47846,2
8104,8104,2017000187626,600,700,60,1,2.0,7,0.0,5,1,1,9.08081,7.43103,6
7794,7794,2017000190022,600,700,60,1,2.0,8,2.0,4,5,1,9.08746,7.47625,2
4506,4506,2017000190927,600,700,60,2,3.0,7,3.0,4,2,1,9.06519,7.37984,2
4505,4505,2017000190927,600,700,60,2,3.0,7,3.0,4,2,1,9.06518,7.37984,2
7148,7148,2017000192210,600,700,60,6,2.0,5,2.0,3,2,1,9.08492,7.46055,2
7147,7147,2017000192210,600,700,60,6,2.0,5,2.0,3,2,1,9.08493,7.46055,2
7146,7146,2017000192210,600,700,60,6,2.0,5,2.0,3,2,1,9.08492,7.46055,2
7149,7149,2017000192210,600,700,60,6,2.0,5,2.0,3,2,1,9.08493,7.46055,2
7150,7150,2017000192210,600,700,60,6,2.0,5,2.0,3,2,1,9.08492,7.46055,2
7151,7151,2017000192210,600,700,60,6,2.0,5,2.0,3,2,1,9.08493,7.46055,2
950,950,2017000193463,600,700,60,2,3.0,9,2.0,2,1,1,8.99687,7.43188,3
951,951,2017000193463,600,700,60,2,3.0,9,2.0,2,1,1,8.996879999999999,7.43188,3
7947,7947,2017000193908,600,700,60,1,2.0,4,0.0,5,2,1,9.09543,7.49335,6
6187,6187,2017000198074,600,700,60,5,2.0,8,2.0,4,4,2,9.04293,7.50863,2
6189,6189,2017000198074,600,700,60,5,2.0,8,2.0,4,4,2,9.04293,7.50863,2
6188,6188,2017000198074,600,700,60,5,2.0,8,2.0,4,4,2,9.04294,7.50863,2
6186,6186,2017000198074,600,700,60,5,2.0,8,2.0,4,4,2,9.04294,7.50863,2
6185,6185,2017000198074,600,700,60,5,2.0,8,2.0,4,4,2,9.04293,7.50863,2
1974,1974,2017000199159,600,700,60,1,3.0,9,2.0,4,5,2,9.07654,7.44328,2
4821,4821,2017000199216,600,700,60,1,3.0,7,2.0,4,2,1,9.02846,7.47815,2
6954,6954,2017000200502,600,700,60,1,2.0,5,2.0,4,2,1,9.0905,7.48394,2
7570,7570,2017000200926,600,700,60,2,1.0,3,1.0,4,1,1,9.02775,7.49495,2
7569,7569,2017000200926,600,700,60,2,1.0,3,1.0,4,1,1,9.02774,7.49495,2
5903,5903,2017000201276,600,700,60,1,2.0,6,0.0,3,2,1,9.05983,7.50052,3
6225,6225,2017000203688,600,700,60,4,1.0,4,1.0,4,3,2,8.96407,7.36038,2
6223,6223,2017000203688,600,700,60,4,1.0,4,1.0,4,3,2,8.96407,7.36038,2
6222,6222,2017000203688,600,700,60,4,1.0,4,1.0,4,3,2,8.96406,7.36038,2
6224,6224,2017000203688,600,700,60,4,1.0,4,1.0,4,3,2,8.96406,7.36038,2
7713,7713,2017000204600,600,700,60,1,3.0,9,2.0,4,3,2,8.91553,7.26149,2
2234,2234,2017000204846,600,700,60,1,3.0,6,2.0,4,4,1,9.07367,7.47846,2
6572,6572,2017000206424,600,700,60,1,3.0,8,0.0,4,3,2,9.08652,7.49147,2
7302,7302,2017000207239,600,700,60,2,1.0,6,0.0,5,2,2,9.07524,7.46814,6
7301,7301,2017000207239,600,700,60,2,1.0,6,0.0,5,2,2,9.07523,7.46814,6
4953,4953,2017000212804,600,700,60,1,3.0,5,3.0,3,3,1,9.06343,7.45897,2
5163,5163,2017000213837,600,700,60,1,2.0,4,1.0,3,1,1,9.07523,7.46814,2
4522,4522,2017000216054,600,700,60,1,2.0,7,2.0,4,3,2,9.017,7.44139,2
2172,2172,2017000218208,600,700,60,2,3.0,8,1.0,2,1,2,8.96869,7.43814,3
2171,2171,2017000218208,600,700,60,2,3.0,8,1.0,2,1,2,8.96868,7.43814,3
1409,1409,2017000218299,600,700,60,1,3.0,7,2.0,2,1,1,9.02822,7.49753,2
5023,5023,2017000221776,600,700,60,1,3.0,7,3.0,2,1,1,8.95823,7.36845,2
3968,3968,2017000222042,600,700,60,1,2.0,5,2.0,2,1,1,9.06343,7.45897,2
7425,7425,2017000222248,600,700,60,1,3.0,5,2.0,4,3,1,9.07499,7.43255,2
1777,1777,2017000222353,600,700,60,1,3.0,7,3.0,4,3,2,9.07917,7.49092,2
3951,3951,2017000223728,600,700,60,1,2.0,5,2.0,1,1,2,9.10536,7.4245,3
6073,6073,2017000224813,600,700,60,2,3.0,7,1.0,5,3,1,9.07524,7.46814,2
6072,6072,2017000224813,600,700,60,2,3.0,7,1.0,5,3,1,9.07523,7.46814,2
5968,5968,2017000225707,600,700,60,1,1.0,6,2.0,4,2,1,9.04895,7.47441,2
552,552,2017000226910,600,700,60,1,1.0,6,2.0,4,1,1,9.08577,7.48127,2
7255,7255,2017000227260,600,700,60,1,2.0,6,2.0,4,3,1,9.04787,7.48515,2
4350,4350,2017000227783,600,700,60,2,3.0,5,2.0,4,3,2,9.05758,7.45901,2
4351,4351,2017000227783,600,700,60,2,3.0,5,2.0,4,3,2,9.05759,7.45901,2
7999,7999,2017000227872,600,700,60,1,2.0,4,2.0,4,3,1,8.91553,7.26149,2
5045,5045,2017000228099,600,700,60,2,3.0,8,2.0,5,2,1,8.9741,7.49017,2
5046,5046,2017000228099,600,700,60,2,3.0,8,2.0,5,2,1,8.97411,7.49017,2
3987,3987,2017000230683,600,700,60,1,2.0,6,2.0,1,1,1,9.06763,7.40369,3
3541,3541,2017000238077,600,700,60,1,3.0,6,3.0,2,1,2,9.01373,7.57711,2
5343,5343,2017000239325,600,700,60,1,3.0,8,3.0,5,3,2,9.07152,7.46907,2
8251,8251,2017000240145,600,700,60,1,2.0,3,0.0,5,5,1,9.01715,7.47606,6
5304,5304,2017000241868,600,700,60,1,2.0,8,0.0,4,2,1,9.06708,7.42357,2
23,23,2017000247487,600,700,60,1,1.0,10,3.0,4,2,2,9.05983,7.50052,2
1156,1156,2017000250967,600,700,60,4,2.0,7,2.0,1,1,1,9.04049,7.46447,3
1157,1157,2017000250967,600,700,60,4,2.0,7,2.0,1,1,1,9.04048,7.46447,3
1158,1158,2017000250967,600,700,60,4,2.0,7,2.0,1,1,1,9.04049,7.46447,3
1155,1155,2017000250967,600,700,60,4,2.0,7,2.0,1,1,1,9.04048,7.46447,3
1172,1172,2017000252029,600,700,60,1,3.0,8,3.0,2,1,1,9.06677,7.44075,2
415,415,2017000252268,600,700,60,2,3.0,6,2.0,4,5,2,9.03233,7.47146,2
416,416,2017000252268,600,700,60,2,3.0,6,2.0,4,5,2,9.03234,7.47146,2
6955,6955,2017000252456,600,700,60,1,3.0,6,0.0,5,2,2,8.98219,7.56027,6
8263,8263,2017000252739,600,700,60,1,1.0,5,1.0,2,1,1,9.04104,7.50061,3
6832,6832,2017000253626,600,700,60,1,3.0,8,0.0,5,2,1,9.07114,7.48524,6
7708,7708,2017000253684,600,700,60,1,3.0,7,2.0,4,4,2,8.87967,7.23107,2
3517,3517,2017000254367,600,700,60,1,3.0,7,3.0,4,2,2,9.08675,7.4906,2
7937,7937,2017000254386,600,700,60,1,3.0,6,2.0,4,3,1,9.03921,7.41207,2
5621,5621,2017000256741,600,700,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5630,5630,2017000256741,600,700,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5629,5629,2017000256741,600,700,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5628,5628,2017000256741,600,700,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5626,5626,2017000256741,600,700,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5631,5631,2017000256741,600,700,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5627,5627,2017000256741,600,700,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5625,5625,2017000256741,600,700,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5624,5624,2017000256741,600,700,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5623,5623,2017000256741,600,700,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5622,5622,2017000256741,600,700,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5620,5620,2017000256741,600,700,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
3978,3978,2017000258034,600,700,60,1,3.0,8,1.0,4,3,2,9.07898,7.40245,2
4767,4767,2017000258753,600,700,60,1,3.0,7,1.0,4,2,1,9.06145,7.46534,2
7284,7284,2017000262252,600,700,60,1,2.0,3,0.0,5,2,2,9.01531,7.49134,4
7099,7099,2017000266332,600,700,60,1,3.0,6,2.0,4,3,2,9.06694,7.44349,2
