,Unnamed: 0,SERIALNO,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,LAT,LON,predicted_Class
7101,7101,2017000034464,1200,1300,60,2,2.0,7,0.0,4,3,2,9.07851,7.47445,6
3223,3223,2017000040462,1200,1300,60,2,2.0,6,3.0,2,1,1,9.1422,7.36924,2
3222,3222,2017000040462,1200,1300,60,2,2.0,6,3.0,2,1,1,9.1422,7.36924,2
2512,2512,2017000045909,1200,1300,60,1,2.0,7,2.0,4,4,2,9.1422,7.36924,2
2211,2211,2017000049084,1200,1300,60,1,3.0,7,2.0,4,3,2,9.1422,7.36924,2
7754,7754,2017000056451,1200,1300,60,1,2.0,5,1.0,4,3,1,9.1422,7.36924,2
2929,2929,2017000063093,1200,1300,60,2,3.0,6,2.0,4,4,2,9.1422,7.36924,2
2930,2930,2017000063093,1200,1300,60,2,3.0,6,2.0,4,4,2,9.1422,7.36924,2
7749,7749,2017000063503,1200,1300,60,1,2.0,6,2.0,4,3,1,9.1422,7.36924,2
4622,4622,2017000065925,1200,1300,60,1,3.0,6,3.0,2,1,1,9.1422,7.36924,2
2964,2964,2017000068209,1200,1300,60,1,2.0,6,2.0,4,2,1,9.1422,7.36924,2
5124,5124,2017000069439,1200,1300,60,1,3.0,5,2.0,4,4,1,9.1422,7.36924,2
4665,4665,2017000073728,1200,1300,60,1,3.0,7,3.0,4,3,2,9.1422,7.36924,2
2931,2931,2017000078387,1200,1300,60,1,3.0,6,2.0,2,1,1,9.1422,7.36924,2
8219,8219,2017000082009,1200,1300,60,1,2.0,8,0.0,5,2,2,9.03328,7.49891,5
7671,7671,2017000082350,1200,1300,60,1,2.0,4,2.0,4,2,1,9.1422,7.36924,2
4596,4596,2017000082557,1200,1300,60,2,3.0,8,2.0,4,3,2,9.1422,7.36924,2
4597,4597,2017000082557,1200,1300,60,2,3.0,8,2.0,4,3,2,9.1422,7.36924,2
6674,6674,2017000084284,1200,1300,60,1,2.0,8,1.0,5,3,1,9.1422,7.36924,2
5949,5949,2017000086066,1200,1300,60,1,3.0,9,2.0,4,3,2,9.1422,7.36924,2
8094,8094,2017000087534,1200,1300,60,1,1.0,7,2.0,5,2,1,9.1422,7.36924,2
4705,4705,2017000089817,1200,1300,60,3,2.0,8,2.0,2,1,2,9.07851,7.47445,6
4704,4704,2017000089817,1200,1300,60,3,2.0,8,2.0,2,1,2,9.07851,7.47445,6
4703,4703,2017000089817,1200,1300,60,3,2.0,8,2.0,2,1,2,9.07851,7.47445,6
7167,7167,2017000093513,1200,1300,60,1,1.0,5,0.0,5,1,2,9.03328,7.49891,5
5554,5554,2017000095075,1200,1300,60,1,3.0,7,2.0,4,2,2,9.1422,7.36924,2
8178,8178,2017000095837,1200,1300,60,1,2.0,5,2.0,4,4,2,9.1422,7.36924,2
8945,8945,2017000100776,1200,1300,60,1,1.0,2,0.0,5,2,2,9.03328,7.49891,5
2258,2258,2017000101711,1200,1300,60,1,3.0,7,3.0,4,4,2,9.1422,7.36924,2
4960,4960,2017000112469,1200,1300,60,2,3.0,5,3.0,4,2,2,9.1422,7.36924,2
4959,4959,2017000112469,1200,1300,60,2,3.0,5,3.0,4,2,2,9.1422,7.36924,2
5951,5951,2017000114639,1200,1300,60,1,2.0,6,1.0,4,3,2,9.1422,7.36924,2
3325,3325,2017000115511,1200,1300,60,1,3.0,8,3.0,2,1,2,9.1422,7.36924,2
4290,4290,2017000119690,1200,1300,60,2,3.0,5,2.0,5,2,1,9.1422,7.36924,2
4289,4289,2017000119690,1200,1300,60,2,3.0,5,2.0,5,2,1,9.1422,7.36924,2
3309,3309,2017000122501,1200,1300,60,1,3.0,8,3.0,4,2,1,9.1422,7.36924,2
5302,5302,2017000123466,1200,1300,60,2,2.0,7,2.0,4,4,2,9.1422,7.36924,2
5303,5303,2017000123466,1200,1300,60,2,2.0,7,2.0,4,4,2,9.1422,7.36924,2
2248,2248,2017000126140,1200,1300,60,1,3.0,9,3.0,2,1,2,9.1422,7.36924,2
6939,6939,2017000134078,1200,1300,60,1,2.0,6,2.0,4,4,1,9.1422,7.36924,2
4962,4962,2017000134522,1200,1300,60,1,3.0,3,1.0,4,3,2,9.1422,7.36924,2
182,182,2017000134996,1200,1300,60,1,2.0,5,1.0,4,2,2,9.03328,7.49891,5
2227,2227,2017000135079,1200,1300,60,1,2.0,3,1.0,4,3,1,9.1422,7.36924,2
1880,1880,2017000135646,1200,1300,60,2,3.0,7,3.0,4,1,1,9.1422,7.36924,2
1881,1881,2017000135646,1200,1300,60,2,3.0,7,3.0,4,1,1,9.1422,7.36924,2
8742,8742,2017000136350,1200,1300,60,1,1.0,1,0.0,4,1,2,9.03328,7.49891,5
7853,7853,2017000137461,1200,1300,60,1,3.0,8,2.0,4,3,2,9.1422,7.36924,2
6492,6492,2017000140559,1200,1300,60,1,2.0,6,2.0,5,2,2,9.1422,7.36924,2
3910,3910,2017000140861,1200,1300,60,1,3.0,6,1.0,4,3,2,9.03328,7.49891,5
5425,5425,2017000141321,1200,1300,60,1,2.0,8,2.0,2,1,2,9.1422,7.36924,2
9859,9859,2017000141901,1200,1300,60,1,1.0,5,0.0,4,3,2,9.03328,7.49891,5
4612,4612,2017000143668,1200,1300,60,4,2.0,9,1.0,2,1,2,9.07851,7.47445,6
4610,4610,2017000143668,1200,1300,60,4,2.0,9,1.0,2,1,2,9.07851,7.47445,6
4609,4609,2017000143668,1200,1300,60,4,2.0,9,1.0,2,1,2,9.07851,7.47445,6
4611,4611,2017000143668,1200,1300,60,4,2.0,9,1.0,2,1,2,9.07851,7.47445,6
8201,8201,2017000146866,1200,1300,60,1,2.0,10,1.0,5,5,1,9.1422,7.36924,2
3146,3146,2017000150080,1200,1300,60,1,3.0,9,2.0,4,3,2,9.1422,7.36924,2
8477,8477,2017000150521,1200,1300,60,4,1.0,5,0.0,3,5,2,9.07851,7.47445,6
8476,8476,2017000150521,1200,1300,60,4,1.0,5,0.0,3,5,2,9.07851,7.47445,6
8475,8475,2017000150521,1200,1300,60,4,1.0,5,0.0,3,5,2,9.07851,7.47445,6
8474,8474,2017000150521,1200,1300,60,4,1.0,5,0.0,3,5,2,9.07851,7.47445,6
2972,2972,2017000153797,1200,1300,60,1,2.0,6,2.0,2,1,1,9.1422,7.36924,2
4002,4002,2017000157225,1200,1300,60,1,2.0,5,1.0,4,3,2,9.1422,7.36924,2
2169,2169,2017000157463,1200,1300,60,2,2.0,8,3.0,3,3,1,9.1422,7.36924,2
2170,2170,2017000157463,1200,1300,60,2,2.0,8,3.0,3,3,1,9.1422,7.36924,2
2403,2403,2017000157613,1200,1300,60,3,2.0,8,2.0,1,1,2,9.07851,7.47445,6
2404,2404,2017000157613,1200,1300,60,3,2.0,8,2.0,1,1,2,9.07851,7.47445,6
2402,2402,2017000157613,1200,1300,60,3,2.0,8,2.0,1,1,2,9.07851,7.47445,6
3897,3897,2017000159984,1200,1300,60,1,2.0,6,1.0,3,2,2,9.03328,7.49891,5
7669,7669,2017000162046,1200,1300,60,1,3.0,6,2.0,5,2,2,9.1422,7.36924,2
3359,3359,2017000170239,1200,1300,60,1,3.0,9,3.0,2,1,2,9.1422,7.36924,2
4161,4161,2017000170564,1200,1300,60,1,2.0,2,0.0,4,1,2,9.03328,7.49891,5
9563,9563,2017000174028,1200,1300,60,2,1.0,3,0.0,5,3,2,9.03328,7.49891,5
9562,9562,2017000174028,1200,1300,60,2,1.0,3,0.0,5,3,2,9.03328,7.49891,5
5205,5205,2017000174616,1200,1300,60,1,3.0,8,2.0,4,3,2,9.1422,7.36924,2
8864,8864,2017000176358,1200,1300,60,3,1.0,6,0.0,4,5,2,9.07851,7.47445,6
8863,8863,2017000176358,1200,1300,60,3,1.0,6,0.0,4,5,2,9.07851,7.47445,6
8862,8862,2017000176358,1200,1300,60,3,1.0,6,0.0,4,5,2,9.07851,7.47445,6
3947,3947,2017000176897,1200,1300,60,1,2.0,5,1.0,4,5,2,9.1422,7.36924,2
7609,7609,2017000177711,1200,1300,60,1,3.0,9,2.0,4,4,1,9.1422,7.36924,2
6448,6448,2017000181936,1200,1300,60,1,3.0,8,2.0,5,4,1,9.1422,7.36924,2
8170,8170,2017000185289,1200,1300,60,1,2.0,6,0.0,4,4,2,9.03328,7.49891,5
6617,6617,2017000187194,1200,1300,60,1,3.0,6,2.0,4,5,1,9.1422,7.36924,2
7794,7794,2017000190022,1200,1300,60,1,2.0,8,2.0,4,5,1,9.1422,7.36924,2
4505,4505,2017000190927,1200,1300,60,2,3.0,7,3.0,4,2,1,9.1422,7.36924,2
4506,4506,2017000190927,1200,1300,60,2,3.0,7,3.0,4,2,1,9.1422,7.36924,2
1974,1974,2017000199159,1200,1300,60,1,3.0,9,2.0,4,5,2,9.1422,7.36924,2
4821,4821,2017000199216,1200,1300,60,1,3.0,7,2.0,4,2,1,9.1422,7.36924,2
6954,6954,2017000200502,1200,1300,60,1,2.0,5,2.0,4,2,1,9.1422,7.36924,2
7713,7713,2017000204600,1200,1300,60,1,3.0,9,2.0,4,3,2,9.1422,7.36924,2
2234,2234,2017000204846,1200,1300,60,1,3.0,6,2.0,4,4,1,9.1422,7.36924,2
6572,6572,2017000206424,1200,1300,60,1,3.0,8,0.0,4,3,2,9.03328,7.49891,5
7301,7301,2017000207239,1200,1300,60,2,1.0,6,0.0,5,2,2,9.03328,7.49891,5
7302,7302,2017000207239,1200,1300,60,2,1.0,6,0.0,5,2,2,9.03328,7.49891,5
4953,4953,2017000212804,1200,1300,60,1,3.0,5,3.0,3,3,1,9.1422,7.36924,2
4522,4522,2017000216054,1200,1300,60,1,2.0,7,2.0,4,3,2,9.1422,7.36924,2
2171,2171,2017000218208,1200,1300,60,2,3.0,8,1.0,2,1,2,9.07851,7.47445,6
2172,2172,2017000218208,1200,1300,60,2,3.0,8,1.0,2,1,2,9.07851,7.47445,6
1409,1409,2017000218299,1200,1300,60,1,3.0,7,2.0,2,1,1,9.1422,7.36924,2
9493,9493,2017000221211,1200,1300,60,1,1.0,2,0.0,5,4,2,9.03328,7.49891,5
5023,5023,2017000221776,1200,1300,60,1,3.0,7,3.0,2,1,1,9.1422,7.36924,2
3968,3968,2017000222042,1200,1300,60,1,2.0,5,2.0,2,1,1,9.1422,7.36924,2
7425,7425,2017000222248,1200,1300,60,1,3.0,5,2.0,4,3,1,9.1422,7.36924,2
1777,1777,2017000222353,1200,1300,60,1,3.0,7,3.0,4,3,2,9.1422,7.36924,2
5968,5968,2017000225707,1200,1300,60,1,1.0,6,2.0,4,2,1,9.1422,7.36924,2
552,552,2017000226910,1200,1300,60,1,1.0,6,2.0,4,1,1,9.1422,7.36924,2
7255,7255,2017000227260,1200,1300,60,1,2.0,6,2.0,4,3,1,9.1422,7.36924,2
7999,7999,2017000227872,1200,1300,60,1,2.0,4,2.0,4,3,1,9.1422,7.36924,2
5046,5046,2017000228099,1200,1300,60,2,3.0,8,2.0,5,2,1,9.1422,7.36924,2
5045,5045,2017000228099,1200,1300,60,2,3.0,8,2.0,5,2,1,9.1422,7.36924,2
9209,9209,2017000237450,1200,1300,60,1,0.0,2,0.0,5,3,2,9.03328,7.49891,5
3541,3541,2017000238077,1200,1300,60,1,3.0,6,3.0,2,1,2,9.1422,7.36924,2
5343,5343,2017000239325,1200,1300,60,1,3.0,8,3.0,5,3,2,9.1422,7.36924,2
4943,4943,2017000247354,1200,1300,60,1,0.0,5,0.0,4,3,2,9.03328,7.49891,5
23,23,2017000247487,1200,1300,60,1,1.0,10,3.0,4,2,2,9.1422,7.36924,2
1172,1172,2017000252029,1200,1300,60,1,3.0,8,3.0,2,1,1,9.1422,7.36924,2
415,415,2017000252268,1200,1300,60,2,3.0,6,2.0,4,5,2,9.1422,7.36924,2
416,416,2017000252268,1200,1300,60,2,3.0,6,2.0,4,5,2,9.1422,7.36924,2
6955,6955,2017000252456,1200,1300,60,1,3.0,6,0.0,5,2,2,9.03328,7.49891,5
7708,7708,2017000253684,1200,1300,60,1,3.0,7,2.0,4,4,2,9.1422,7.36924,2
3517,3517,2017000254367,1200,1300,60,1,3.0,7,3.0,4,2,2,9.1422,7.36924,2
7937,7937,2017000254386,1200,1300,60,1,3.0,6,2.0,4,3,1,9.1422,7.36924,2
3978,3978,2017000258034,1200,1300,60,1,3.0,8,1.0,4,3,2,9.1422,7.36924,2
4767,4767,2017000258753,1200,1300,60,1,3.0,7,1.0,4,2,1,9.1422,7.36924,2
7284,7284,2017000262252,1200,1300,60,1,2.0,3,0.0,5,2,2,9.03328,7.49891,5
7099,7099,2017000266332,1200,1300,60,1,3.0,6,2.0,4,3,2,9.1422,7.36924,2
7632,7632,2017000274200,1200,1300,60,2,2.0,10,2.0,4,2,2,9.07851,7.47445,6
7633,7633,2017000274200,1200,1300,60,2,2.0,10,2.0,4,2,2,9.07851,7.47445,6
5361,5361,2017000274653,1200,1300,60,2,3.0,8,2.0,4,2,1,9.1422,7.36924,2
5362,5362,2017000274653,1200,1300,60,2,3.0,8,2.0,4,2,1,9.1422,7.36924,2
3181,3181,2017000277015,1200,1300,60,1,3.0,6,3.0,2,1,1,9.1422,7.36924,2
3824,3824,2017000278135,1200,1300,60,1,3.0,8,2.0,4,3,2,9.1422,7.36924,2
2920,2920,2017000279465,1200,1300,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
2918,2918,2017000279465,1200,1300,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
2915,2915,2017000279465,1200,1300,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
2917,2917,2017000279465,1200,1300,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
2914,2914,2017000279465,1200,1300,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
2916,2916,2017000279465,1200,1300,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
2919,2919,2017000279465,1200,1300,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
3979,3979,2017000282278,1200,1300,60,1,3.0,5,2.0,4,1,2,9.1422,7.36924,2
7987,7987,2017000282605,1200,1300,60,1,2.0,2,2.0,5,2,2,9.1422,7.36924,2
6140,6140,2017000283067,1200,1300,60,1,2.0,5,2.0,4,3,2,9.1422,7.36924,2
4254,4254,2017000285301,1200,1300,60,1,3.0,10,3.0,4,4,1,9.1422,7.36924,2
7523,7523,2017000288070,1200,1300,60,1,2.0,6,2.0,4,3,2,9.1422,7.36924,2
2278,2278,2017000289481,1200,1300,60,1,3.0,8,2.0,3,4,2,9.1422,7.36924,2
2855,2855,2017000294676,1200,1300,60,1,3.0,9,3.0,4,2,1,9.1422,7.36924,2
3725,3725,2017000295704,1200,1300,60,1,3.0,6,1.0,4,4,2,9.1422,7.36924,2
7042,7042,2017000296224,1200,1300,60,1,3.0,8,2.0,4,4,2,9.1422,7.36924,2
1052,1052,2017000297086,1200,1300,60,1,3.0,8,3.0,4,3,1,9.1422,7.36924,2
2226,2226,2017000302585,1200,1300,60,1,2.0,7,2.0,2,1,1,9.1422,7.36924,2
9834,9834,2017000306258,1200,1300,60,1,1.0,6,0.0,5,3,2,9.03328,7.49891,5
7903,7903,2017000311541,1200,1300,60,1,2.0,8,2.0,5,2,2,9.1422,7.36924,2
243,243,2017000312961,1200,1300,60,1,3.0,7,3.0,2,1,1,9.1422,7.36924,2
4791,4791,2017000314175,1200,1300,60,1,3.0,10,2.0,4,5,1,9.1422,7.36924,2
1844,1844,2017000319002,1200,1300,60,3,2.0,7,1.0,4,5,1,9.1422,7.36924,2
1843,1843,2017000319002,1200,1300,60,3,2.0,7,1.0,4,5,1,9.1422,7.36924,2
1845,1845,2017000319002,1200,1300,60,3,2.0,7,1.0,4,5,1,9.1422,7.36924,2
8739,8739,2017000320885,1200,1300,60,1,1.0,6,0.0,5,3,2,9.03328,7.49891,5
8775,8775,2017000322408,1200,1300,60,1,1.0,2,0.0,5,3,2,9.03328,7.49891,5
5187,5187,2017000323063,1200,1300,60,1,2.0,7,2.0,4,4,1,9.1422,7.36924,2
4759,4759,2017000323189,1200,1300,60,1,2.0,6,1.0,4,2,1,9.1422,7.36924,2
3445,3445,2017000323411,1200,1300,60,1,1.0,7,3.0,2,1,2,9.1422,7.36924,2
6591,6591,2017000328494,1200,1300,60,1,3.0,6,1.0,5,3,1,9.1422,7.36924,2
7784,7784,2017000329465,1200,1300,60,1,2.0,8,1.0,5,5,1,9.1422,7.36924,2
3619,3619,2017000329506,1200,1300,60,1,2.0,8,2.0,4,5,1,9.1422,7.36924,2
1984,1984,2017000335814,1200,1300,60,1,3.0,7,3.0,2,3,2,9.1422,7.36924,2
4155,4155,2017000340107,1200,1300,60,1,3.0,4,0.0,3,2,2,9.03328,7.49891,5
8705,8705,2017000341411,1200,1300,60,1,0.0,4,0.0,5,2,2,9.03328,7.49891,5
3354,3354,2017000341828,1200,1300,60,3,2.0,6,1.0,1,1,2,9.07851,7.47445,6
3352,3352,2017000341828,1200,1300,60,3,2.0,6,1.0,1,1,2,9.07851,7.47445,6
3353,3353,2017000341828,1200,1300,60,3,2.0,6,1.0,1,1,2,9.07851,7.47445,6
4994,4994,2017000342095,1200,1300,60,1,1.0,8,2.0,4,4,2,9.1422,7.36924,2
5941,5941,2017000347253,1200,1300,60,2,2.0,10,2.0,4,3,2,9.07851,7.47445,6
5942,5942,2017000347253,1200,1300,60,2,2.0,10,2.0,4,3,2,9.07851,7.47445,6
7595,7595,2017000349858,1200,1300,60,1,3.0,6,2.0,4,2,2,9.1422,7.36924,2
1769,1769,2017000349862,1200,1300,60,2,3.0,8,3.0,4,5,2,9.1422,7.36924,2
1768,1768,2017000349862,1200,1300,60,2,3.0,8,3.0,4,5,2,9.1422,7.36924,2
4111,4111,2017000349954,1200,1300,60,1,2.0,5,2.0,4,4,1,9.1422,7.36924,2
2189,2189,2017000356281,1200,1300,60,1,3.0,8,3.0,4,4,2,9.1422,7.36924,2
6575,6575,2017000357502,1200,1300,60,1,3.0,5,1.0,4,3,2,9.03328,7.49891,5
5257,5257,2017000359145,1200,1300,60,1,2.0,3,2.0,4,2,1,9.1422,7.36924,2
4050,4050,2017000360658,1200,1300,60,1,2.0,6,2.0,4,3,1,9.1422,7.36924,2
824,824,2017000364591,1200,1300,60,1,3.0,10,3.0,4,2,2,9.1422,7.36924,2
5723,5723,2017000367784,1200,1300,60,1,2.0,6,2.0,5,3,1,9.1422,7.36924,2
3778,3778,2017000372782,1200,1300,60,1,3.0,8,2.0,4,3,2,9.1422,7.36924,2
4518,4518,2017000373482,1200,1300,60,1,2.0,8,2.0,2,1,2,9.1422,7.36924,2
6818,6818,2017000374257,1200,1300,60,1,2.0,9,2.0,5,4,1,9.1422,7.36924,2
909,909,2017000374367,1200,1300,60,1,3.0,6,2.0,4,3,1,9.1422,7.36924,2
3635,3635,2017000376767,1200,1300,60,1,2.0,3,0.0,4,3,2,9.03328,7.49891,5
6691,6691,2017000378140,1200,1300,60,1,2.0,7,2.0,4,4,2,9.1422,7.36924,2
2168,2168,2017000378519,1200,1300,60,1,2.0,8,2.0,4,4,1,9.1422,7.36924,2
556,556,2017000379266,1200,1300,60,1,3.0,7,1.0,4,2,1,9.1422,7.36924,2
8259,8259,2017000382633,1200,1300,60,1,2.0,9,2.0,4,3,2,9.1422,7.36924,2
6113,6113,2017000385693,1200,1300,60,3,3.0,5,1.0,5,3,2,9.03328,7.49891,5
6114,6114,2017000385693,1200,1300,60,3,3.0,5,1.0,5,3,2,9.03328,7.49891,5
6112,6112,2017000385693,1200,1300,60,3,3.0,5,1.0,5,3,2,9.03328,7.49891,5
8149,8149,2017000386053,1200,1300,60,1,3.0,7,2.0,4,2,2,9.1422,7.36924,2
9434,9434,2017000388797,1200,1300,60,2,1.0,2,0.0,5,5,2,9.03328,7.49891,5
9433,9433,2017000388797,1200,1300,60,2,1.0,2,0.0,5,5,2,9.03328,7.49891,5
5240,5240,2017000391183,1200,1300,60,2,1.0,5,2.0,4,2,1,9.1422,7.36924,2
5241,5241,2017000391183,1200,1300,60,2,1.0,5,2.0,4,2,1,9.1422,7.36924,2
7680,7680,2017000394792,1200,1300,60,1,2.0,9,0.0,5,2,2,9.03328,7.49891,5
5170,5170,2017000400566,1200,1300,60,1,3.0,6,2.0,4,2,1,9.1422,7.36924,2
3606,3606,2017000401166,1200,1300,60,1,2.0,7,2.0,4,4,2,9.1422,7.36924,2
706,706,2017000401404,1200,1300,60,2,2.0,6,1.0,4,5,1,9.1422,7.36924,2
707,707,2017000401404,1200,1300,60,2,2.0,6,1.0,4,5,1,9.1422,7.36924,2
7518,7518,2017000404118,1200,1300,60,1,3.0,7,2.0,4,2,2,9.1422,7.36924,2
7553,7553,2017000404580,1200,1300,60,1,2.0,7,2.0,4,3,2,9.1422,7.36924,2
6350,6350,2017000409148,1200,1300,60,1,2.0,5,0.0,5,2,2,9.03328,7.49891,5
9766,9766,2017000409837,1200,1300,60,1,1.0,8,0.0,3,3,1,9.07851,7.47445,6
7133,7133,2017000416006,1200,1300,60,1,3.0,7,2.0,5,4,1,9.1422,7.36924,2
8158,8158,2017000420517,1200,1300,60,1,2.0,6,2.0,4,3,2,9.1422,7.36924,2
7973,7973,2017000421649,1200,1300,60,1,3.0,8,2.0,4,3,1,9.1422,7.36924,2
7621,7621,2017000425330,1200,1300,60,1,2.0,5,2.0,5,3,2,9.1422,7.36924,2
1713,1713,2017000425397,1200,1300,60,1,3.0,10,3.0,4,2,1,9.1422,7.36924,2
1347,1347,2017000427077,1200,1300,60,1,3.0,9,3.0,2,1,2,9.1422,7.36924,2
5448,5448,2017000427946,1200,1300,60,1,2.0,8,2.0,4,4,1,9.1422,7.36924,2
6786,6786,2017000430355,1200,1300,60,1,3.0,6,2.0,5,1,1,9.1422,7.36924,2
7226,7226,2017000435808,1200,1300,60,1,2.0,6,2.0,5,3,1,9.1422,7.36924,2
354,354,2017000436745,1200,1300,60,2,3.0,10,2.0,2,1,2,9.07851,7.47445,6
355,355,2017000436745,1200,1300,60,2,3.0,10,2.0,2,1,2,9.07851,7.47445,6
3933,3933,2017000442184,1200,1300,60,1,2.0,7,2.0,2,1,1,9.1422,7.36924,2
7974,7974,2017000443350,1200,1300,60,1,2.0,5,0.0,3,3,2,9.07851,7.47445,6
8042,8042,2017000445779,1200,1300,60,1,3.0,8,2.0,4,2,2,9.1422,7.36924,2
4070,4070,2017000448497,1200,1300,60,1,2.0,7,2.0,2,1,1,9.1422,7.36924,2
6082,6082,2017000455728,1200,1300,60,1,3.0,7,2.0,4,2,1,9.1422,7.36924,2
4774,4774,2017000457641,1200,1300,60,1,3.0,8,3.0,4,2,2,9.1422,7.36924,2
1430,1430,2017000460573,1200,1300,60,1,1.0,5,1.0,4,4,2,9.1422,7.36924,2
3706,3706,2017000463953,1200,1300,60,2,3.0,7,2.0,4,3,1,9.1422,7.36924,2
3707,3707,2017000463953,1200,1300,60,2,3.0,7,2.0,4,3,1,9.1422,7.36924,2
3735,3735,2017000464461,1200,1300,60,1,3.0,8,2.0,4,3,1,9.1422,7.36924,2
8035,8035,2017000465632,1200,1300,60,1,1.0,2,0.0,4,3,2,9.03328,7.49891,5
5238,5238,2017000465701,1200,1300,60,1,3.0,8,3.0,5,4,1,9.1422,7.36924,2
8038,8038,2017000466378,1200,1300,60,1,2.0,7,2.0,5,5,1,9.1422,7.36924,2
5431,5431,2017000470154,1200,1300,60,1,2.0,8,1.0,4,3,2,9.1422,7.36924,2
4689,4689,2017000472596,1200,1300,60,2,3.0,10,3.0,5,3,2,9.1422,7.36924,2
4690,4690,2017000472596,1200,1300,60,2,3.0,10,3.0,5,3,2,9.1422,7.36924,2
7341,7341,2017000474206,1200,1300,60,1,1.0,3,1.0,4,4,1,9.1422,7.36924,2
167,167,2017000475165,1200,1300,60,1,2.0,7,2.0,4,3,1,9.1422,7.36924,2
3596,3596,2017000480362,1200,1300,60,1,2.0,8,2.0,2,1,1,9.1422,7.36924,2
5420,5420,2017000482302,1200,1300,60,1,3.0,7,2.0,4,2,1,9.1422,7.36924,2
5414,5414,2017000486175,1200,1300,60,2,3.0,8,2.0,4,3,2,9.1422,7.36924,2
5413,5413,2017000486175,1200,1300,60,2,3.0,8,2.0,4,3,2,9.1422,7.36924,2
7694,7694,2017000488525,1200,1300,60,1,3.0,6,2.0,5,3,1,9.1422,7.36924,2
7225,7225,2017000496349,1200,1300,60,1,1.0,8,1.0,4,5,2,9.07851,7.47445,6
9650,9650,2017000497340,1200,1300,60,1,1.0,6,0.0,4,4,2,9.07851,7.47445,6
1521,1521,2017000498215,1200,1300,60,3,3.0,7,3.0,4,3,1,9.1422,7.36924,2
1519,1519,2017000498215,1200,1300,60,3,3.0,7,3.0,4,3,1,9.1422,7.36924,2
1520,1520,2017000498215,1200,1300,60,3,3.0,7,3.0,4,3,1,9.1422,7.36924,2
9537,9537,2017000500696,1200,1300,60,1,2.0,5,0.0,5,4,2,9.03328,7.49891,5
5469,5469,2017000508268,1200,1300,60,1,3.0,7,2.0,5,2,2,9.1422,7.36924,2
64,64,2017000515932,1200,1300,60,2,2.0,6,3.0,2,1,1,9.1422,7.36924,2
63,63,2017000515932,1200,1300,60,2,2.0,6,3.0,2,1,1,9.1422,7.36924,2
9351,9351,2017000516026,1200,1300,60,1,1.0,2,0.0,4,2,2,9.03328,7.49891,5
