,Unnamed: 0,SERIALNO,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,LAT,LON,predicted_Class
8094,8094,2017000087534,1300,1400,60,1,1.0,7,2.0,5,2,1,9.1422,7.36924,2
5554,5554,2017000095075,1300,1400,60,1,3.0,7,2.0,4,2,2,9.1422,7.36924,2
8178,8178,2017000095837,1300,1400,60,1,2.0,5,2.0,4,4,2,9.1422,7.36924,2
2258,2258,2017000101711,1300,1400,60,1,3.0,7,3.0,4,4,2,9.1422,7.36924,2
4959,4959,2017000112469,1300,1400,60,2,3.0,5,3.0,4,2,2,9.1422,7.36924,2
4960,4960,2017000112469,1300,1400,60,2,3.0,5,3.0,4,2,2,9.1422,7.36924,2
3325,3325,2017000115511,1300,1400,60,1,3.0,8,3.0,2,1,2,9.1422,7.36924,2
4290,4290,2017000119690,1300,1400,60,2,3.0,5,2.0,5,2,1,9.1422,7.36924,2
4289,4289,2017000119690,1300,1400,60,2,3.0,5,2.0,5,2,1,9.1422,7.36924,2
3309,3309,2017000122501,1300,1400,60,1,3.0,8,3.0,4,2,1,9.1422,7.36924,2
2248,2248,2017000126140,1300,1400,60,1,3.0,9,3.0,2,1,2,9.1422,7.36924,2
6939,6939,2017000134078,1300,1400,60,1,2.0,6,2.0,4,4,1,9.1422,7.36924,2
2227,2227,2017000135079,1300,1400,60,1,2.0,3,1.0,4,3,1,9.1422,7.36924,2
1881,1881,2017000135646,1300,1400,60,2,3.0,7,3.0,4,1,1,9.1422,7.36924,2
1880,1880,2017000135646,1300,1400,60,2,3.0,7,3.0,4,1,1,9.1422,7.36924,2
7853,7853,2017000137461,1300,1400,60,1,3.0,8,2.0,4,3,2,9.1422,7.36924,2
6492,6492,2017000140559,1300,1400,60,1,2.0,6,2.0,5,2,2,9.1422,7.36924,2
4610,4610,2017000143668,1300,1400,60,4,2.0,9,1.0,2,1,2,9.07851,7.47445,6
4609,4609,2017000143668,1300,1400,60,4,2.0,9,1.0,2,1,2,9.07851,7.47445,6
4611,4611,2017000143668,1300,1400,60,4,2.0,9,1.0,2,1,2,9.07851,7.47445,6
4612,4612,2017000143668,1300,1400,60,4,2.0,9,1.0,2,1,2,9.07851,7.47445,6
3146,3146,2017000150080,1300,1400,60,1,3.0,9,2.0,4,3,2,9.1422,7.36924,2
2972,2972,2017000153797,1300,1400,60,1,2.0,6,2.0,2,1,1,9.1422,7.36924,2
2170,2170,2017000157463,1300,1400,60,2,2.0,8,3.0,3,3,1,9.1422,7.36924,2
2169,2169,2017000157463,1300,1400,60,2,2.0,8,3.0,3,3,1,9.1422,7.36924,2
7669,7669,2017000162046,1300,1400,60,1,3.0,6,2.0,5,2,2,9.1422,7.36924,2
3359,3359,2017000170239,1300,1400,60,1,3.0,9,3.0,2,1,2,9.1422,7.36924,2
5205,5205,2017000174616,1300,1400,60,1,3.0,8,2.0,4,3,2,9.1422,7.36924,2
7609,7609,2017000177711,1300,1400,60,1,3.0,9,2.0,4,4,1,9.1422,7.36924,2
6448,6448,2017000181936,1300,1400,60,1,3.0,8,2.0,5,4,1,9.1422,7.36924,2
8170,8170,2017000185289,1300,1400,60,1,2.0,6,0.0,4,4,2,9.03328,7.49891,5
6617,6617,2017000187194,1300,1400,60,1,3.0,6,2.0,4,5,1,9.1422,7.36924,2
7794,7794,2017000190022,1300,1400,60,1,2.0,8,2.0,4,5,1,9.1422,7.36924,2
4506,4506,2017000190927,1300,1400,60,2,3.0,7,3.0,4,2,1,9.1422,7.36924,2
4505,4505,2017000190927,1300,1400,60,2,3.0,7,3.0,4,2,1,9.1422,7.36924,2
1974,1974,2017000199159,1300,1400,60,1,3.0,9,2.0,4,5,2,9.1422,7.36924,2
4821,4821,2017000199216,1300,1400,60,1,3.0,7,2.0,4,2,1,9.1422,7.36924,2
6954,6954,2017000200502,1300,1400,60,1,2.0,5,2.0,4,2,1,9.1422,7.36924,2
7713,7713,2017000204600,1300,1400,60,1,3.0,9,2.0,4,3,2,9.1422,7.36924,2
2234,2234,2017000204846,1300,1400,60,1,3.0,6,2.0,4,4,1,9.1422,7.36924,2
6572,6572,2017000206424,1300,1400,60,1,3.0,8,0.0,4,3,2,9.03328,7.49891,5
4953,4953,2017000212804,1300,1400,60,1,3.0,5,3.0,3,3,1,9.1422,7.36924,2
4522,4522,2017000216054,1300,1400,60,1,2.0,7,2.0,4,3,2,9.1422,7.36924,2
1409,1409,2017000218299,1300,1400,60,1,3.0,7,2.0,2,1,1,9.1422,7.36924,2
5023,5023,2017000221776,1300,1400,60,1,3.0,7,3.0,2,1,1,9.1422,7.36924,2
7425,7425,2017000222248,1300,1400,60,1,3.0,5,2.0,4,3,1,9.1422,7.36924,2
1777,1777,2017000222353,1300,1400,60,1,3.0,7,3.0,4,3,2,9.1422,7.36924,2
5968,5968,2017000225707,1300,1400,60,1,1.0,6,2.0,4,2,1,9.1422,7.36924,2
552,552,2017000226910,1300,1400,60,1,1.0,6,2.0,4,1,1,9.1422,7.36924,2
7255,7255,2017000227260,1300,1400,60,1,2.0,6,2.0,4,3,1,9.1422,7.36924,2
7999,7999,2017000227872,1300,1400,60,1,2.0,4,2.0,4,3,1,9.1422,7.36924,2
5045,5045,2017000228099,1300,1400,60,2,3.0,8,2.0,5,2,1,9.1422,7.36924,2
5046,5046,2017000228099,1300,1400,60,2,3.0,8,2.0,5,2,1,9.1422,7.36924,2
9209,9209,2017000237450,1300,1400,60,1,0.0,2,0.0,5,3,2,9.03328,7.49891,5
3541,3541,2017000238077,1300,1400,60,1,3.0,6,3.0,2,1,2,9.1422,7.36924,2
5343,5343,2017000239325,1300,1400,60,1,3.0,8,3.0,5,3,2,9.1422,7.36924,2
4943,4943,2017000247354,1300,1400,60,1,0.0,5,0.0,4,3,2,9.03328,7.49891,5
23,23,2017000247487,1300,1400,60,1,1.0,10,3.0,4,2,2,9.1422,7.36924,2
1172,1172,2017000252029,1300,1400,60,1,3.0,8,3.0,2,1,1,9.1422,7.36924,2
7708,7708,2017000253684,1300,1400,60,1,3.0,7,2.0,4,4,2,9.1422,7.36924,2
3517,3517,2017000254367,1300,1400,60,1,3.0,7,3.0,4,2,2,9.1422,7.36924,2
7937,7937,2017000254386,1300,1400,60,1,3.0,6,2.0,4,3,1,9.1422,7.36924,2
4767,4767,2017000258753,1300,1400,60,1,3.0,7,1.0,4,2,1,9.1422,7.36924,2
7099,7099,2017000266332,1300,1400,60,1,3.0,6,2.0,4,3,2,9.1422,7.36924,2
5362,5362,2017000274653,1300,1400,60,2,3.0,8,2.0,4,2,1,9.1422,7.36924,2
5361,5361,2017000274653,1300,1400,60,2,3.0,8,2.0,4,2,1,9.1422,7.36924,2
3181,3181,2017000277015,1300,1400,60,1,3.0,6,3.0,2,1,1,9.1422,7.36924,2
3824,3824,2017000278135,1300,1400,60,1,3.0,8,2.0,4,3,2,9.1422,7.36924,2
3979,3979,2017000282278,1300,1400,60,1,3.0,5,2.0,4,1,2,9.1422,7.36924,2
6140,6140,2017000283067,1300,1400,60,1,2.0,5,2.0,4,3,2,9.1422,7.36924,2
4254,4254,2017000285301,1300,1400,60,1,3.0,10,3.0,4,4,1,9.1422,7.36924,2
7523,7523,2017000288070,1300,1400,60,1,2.0,6,2.0,4,3,2,9.1422,7.36924,2
2278,2278,2017000289481,1300,1400,60,1,3.0,8,2.0,3,4,2,9.1422,7.36924,2
2855,2855,2017000294676,1300,1400,60,1,3.0,9,3.0,4,2,1,9.1422,7.36924,2
7042,7042,2017000296224,1300,1400,60,1,3.0,8,2.0,4,4,2,9.1422,7.36924,2
1052,1052,2017000297086,1300,1400,60,1,3.0,8,3.0,4,3,1,9.1422,7.36924,2
2226,2226,2017000302585,1300,1400,60,1,2.0,7,2.0,2,1,1,9.1422,7.36924,2
7903,7903,2017000311541,1300,1400,60,1,2.0,8,2.0,5,2,2,9.1422,7.36924,2
243,243,2017000312961,1300,1400,60,1,3.0,7,3.0,2,1,1,9.1422,7.36924,2
4791,4791,2017000314175,1300,1400,60,1,3.0,10,2.0,4,5,1,9.1422,7.36924,2
5187,5187,2017000323063,1300,1400,60,1,2.0,7,2.0,4,4,1,9.1422,7.36924,2
4759,4759,2017000323189,1300,1400,60,1,2.0,6,1.0,4,2,1,9.1422,7.36924,2
3445,3445,2017000323411,1300,1400,60,1,1.0,7,3.0,2,1,2,9.1422,7.36924,2
6591,6591,2017000328494,1300,1400,60,1,3.0,6,1.0,5,3,1,9.1422,7.36924,2
3619,3619,2017000329506,1300,1400,60,1,2.0,8,2.0,4,5,1,9.1422,7.36924,2
1984,1984,2017000335814,1300,1400,60,1,3.0,7,3.0,2,3,2,9.1422,7.36924,2
8705,8705,2017000341411,1300,1400,60,1,0.0,4,0.0,5,2,2,9.03328,7.49891,5
4994,4994,2017000342095,1300,1400,60,1,1.0,8,2.0,4,4,2,9.1422,7.36924,2
7595,7595,2017000349858,1300,1400,60,1,3.0,6,2.0,4,2,2,9.1422,7.36924,2
1769,1769,2017000349862,1300,1400,60,2,3.0,8,3.0,4,5,2,9.1422,7.36924,2
1768,1768,2017000349862,1300,1400,60,2,3.0,8,3.0,4,5,2,9.1422,7.36924,2
4111,4111,2017000349954,1300,1400,60,1,2.0,5,2.0,4,4,1,9.1422,7.36924,2
2189,2189,2017000356281,1300,1400,60,1,3.0,8,3.0,4,4,2,9.1422,7.36924,2
5257,5257,2017000359145,1300,1400,60,1,2.0,3,2.0,4,2,1,9.1422,7.36924,2
4050,4050,2017000360658,1300,1400,60,1,2.0,6,2.0,4,3,1,9.1422,7.36924,2
824,824,2017000364591,1300,1400,60,1,3.0,10,3.0,4,2,2,9.1422,7.36924,2
5723,5723,2017000367784,1300,1400,60,1,2.0,6,2.0,5,3,1,9.1422,7.36924,2
3778,3778,2017000372782,1300,1400,60,1,3.0,8,2.0,4,3,2,9.1422,7.36924,2
6818,6818,2017000374257,1300,1400,60,1,2.0,9,2.0,5,4,1,9.1422,7.36924,2
909,909,2017000374367,1300,1400,60,1,3.0,6,2.0,4,3,1,9.1422,7.36924,2
6691,6691,2017000378140,1300,1400,60,1,2.0,7,2.0,4,4,2,9.1422,7.36924,2
2168,2168,2017000378519,1300,1400,60,1,2.0,8,2.0,4,4,1,9.1422,7.36924,2
556,556,2017000379266,1300,1400,60,1,3.0,7,1.0,4,2,1,9.1422,7.36924,2
8259,8259,2017000382633,1300,1400,60,1,2.0,9,2.0,4,3,2,9.1422,7.36924,2
8149,8149,2017000386053,1300,1400,60,1,3.0,7,2.0,4,2,2,9.1422,7.36924,2
9434,9434,2017000388797,1300,1400,60,2,1.0,2,0.0,5,5,2,9.03328,7.49891,5
9433,9433,2017000388797,1300,1400,60,2,1.0,2,0.0,5,5,2,9.03328,7.49891,5
5240,5240,2017000391183,1300,1400,60,2,1.0,5,2.0,4,2,1,9.1422,7.36924,2
5241,5241,2017000391183,1300,1400,60,2,1.0,5,2.0,4,2,1,9.1422,7.36924,2
5170,5170,2017000400566,1300,1400,60,1,3.0,6,2.0,4,2,1,9.1422,7.36924,2
3606,3606,2017000401166,1300,1400,60,1,2.0,7,2.0,4,4,2,9.1422,7.36924,2
7518,7518,2017000404118,1300,1400,60,1,3.0,7,2.0,4,2,2,9.1422,7.36924,2
7553,7553,2017000404580,1300,1400,60,1,2.0,7,2.0,4,3,2,9.1422,7.36924,2
9766,9766,2017000409837,1300,1400,60,1,1.0,8,0.0,3,3,1,9.07851,7.47445,6
7133,7133,2017000416006,1300,1400,60,1,3.0,7,2.0,5,4,1,9.1422,7.36924,2
8158,8158,2017000420517,1300,1400,60,1,2.0,6,2.0,4,3,2,9.1422,7.36924,2
7973,7973,2017000421649,1300,1400,60,1,3.0,8,2.0,4,3,1,9.1422,7.36924,2
7621,7621,2017000425330,1300,1400,60,1,2.0,5,2.0,5,3,2,9.1422,7.36924,2
1713,1713,2017000425397,1300,1400,60,1,3.0,10,3.0,4,2,1,9.1422,7.36924,2
1347,1347,2017000427077,1300,1400,60,1,3.0,9,3.0,2,1,2,9.1422,7.36924,2
5448,5448,2017000427946,1300,1400,60,1,2.0,8,2.0,4,4,1,9.1422,7.36924,2
6786,6786,2017000430355,1300,1400,60,1,3.0,6,2.0,5,1,1,9.1422,7.36924,2
7226,7226,2017000435808,1300,1400,60,1,2.0,6,2.0,5,3,1,9.1422,7.36924,2
3933,3933,2017000442184,1300,1400,60,1,2.0,7,2.0,2,1,1,9.1422,7.36924,2
7974,7974,2017000443350,1300,1400,60,1,2.0,5,0.0,3,3,2,9.07851,7.47445,6
8042,8042,2017000445779,1300,1400,60,1,3.0,8,2.0,4,2,2,9.1422,7.36924,2
4070,4070,2017000448497,1300,1400,60,1,2.0,7,2.0,2,1,1,9.1422,7.36924,2
6082,6082,2017000455728,1300,1400,60,1,3.0,7,2.0,4,2,1,9.1422,7.36924,2
4774,4774,2017000457641,1300,1400,60,1,3.0,8,3.0,4,2,2,9.1422,7.36924,2
3707,3707,2017000463953,1300,1400,60,2,3.0,7,2.0,4,3,1,9.1422,7.36924,2
3706,3706,2017000463953,1300,1400,60,2,3.0,7,2.0,4,3,1,9.1422,7.36924,2
3735,3735,2017000464461,1300,1400,60,1,3.0,8,2.0,4,3,1,9.1422,7.36924,2
5238,5238,2017000465701,1300,1400,60,1,3.0,8,3.0,5,4,1,9.1422,7.36924,2
8038,8038,2017000466378,1300,1400,60,1,2.0,7,2.0,5,5,1,9.1422,7.36924,2
167,167,2017000475165,1300,1400,60,1,2.0,7,2.0,4,3,1,9.1422,7.36924,2
3596,3596,2017000480362,1300,1400,60,1,2.0,8,2.0,2,1,1,9.1422,7.36924,2
5420,5420,2017000482302,1300,1400,60,1,3.0,7,2.0,4,2,1,9.1422,7.36924,2
7694,7694,2017000488525,1300,1400,60,1,3.0,6,2.0,5,3,1,9.1422,7.36924,2
1520,1520,2017000498215,1300,1400,60,3,3.0,7,3.0,4,3,1,9.1422,7.36924,2
1521,1521,2017000498215,1300,1400,60,3,3.0,7,3.0,4,3,1,9.1422,7.36924,2
1519,1519,2017000498215,1300,1400,60,3,3.0,7,3.0,4,3,1,9.1422,7.36924,2
5469,5469,2017000508268,1300,1400,60,1,3.0,7,2.0,5,2,2,9.1422,7.36924,2
64,64,2017000515932,1300,1400,60,2,2.0,6,3.0,2,1,1,9.1422,7.36924,2
63,63,2017000515932,1300,1400,60,2,2.0,6,3.0,2,1,1,9.1422,7.36924,2
3238,3238,2017000522563,1300,1400,60,1,2.0,7,2.0,4,3,2,9.1422,7.36924,2
3998,3998,2017000525251,1300,1400,60,1,3.0,7,3.0,2,1,2,9.1422,7.36924,2
6724,6724,2017000525684,1300,1400,60,1,3.0,7,2.0,4,4,2,9.1422,7.36924,2
2187,2187,2017000528379,1300,1400,60,2,2.0,5,2.0,4,3,1,9.1422,7.36924,2
2186,2186,2017000528379,1300,1400,60,2,2.0,5,2.0,4,3,1,9.1422,7.36924,2
754,754,2017000534236,1300,1400,60,1,2.0,6,2.0,4,2,2,9.1422,7.36924,2
5106,5106,2017000534607,1300,1400,60,1,3.0,8,2.0,4,4,1,9.1422,7.36924,2
665,665,2017000535701,1300,1400,60,2,3.0,8,2.0,4,2,1,9.1422,7.36924,2
666,666,2017000535701,1300,1400,60,2,3.0,8,2.0,4,2,1,9.1422,7.36924,2
6949,6949,2017000536146,1300,1400,60,1,2.0,9,1.0,2,1,2,9.07851,7.47445,6
446,446,2017000540940,1300,1400,60,1,3.0,8,3.0,2,1,1,9.1422,7.36924,2
3800,3800,2017000541707,1300,1400,60,1,3.0,8,3.0,2,1,2,9.1422,7.36924,2
4211,4211,2017000541784,1300,1400,60,1,2.0,9,2.0,4,5,2,9.1422,7.36924,2
6780,6780,2017000544458,1300,1400,60,1,3.0,10,2.0,4,2,1,9.1422,7.36924,2
6342,6342,2017000544700,1300,1400,60,1,2.0,9,2.0,4,2,2,9.1422,7.36924,2
5472,5472,2017000549148,1300,1400,60,1,3.0,7,3.0,4,2,2,9.1422,7.36924,2
6016,6016,2017000551586,1300,1400,60,2,3.0,6,2.0,4,3,1,9.1422,7.36924,2
6015,6015,2017000551586,1300,1400,60,2,3.0,6,2.0,4,3,1,9.1422,7.36924,2
7988,7988,2017000553221,1300,1400,60,2,2.0,6,2.0,3,2,1,9.1422,7.36924,2
7989,7989,2017000553221,1300,1400,60,2,2.0,6,2.0,3,2,1,9.1422,7.36924,2
5759,5759,2017000556910,1300,1400,60,1,1.0,8,1.0,4,3,1,9.1422,7.36924,2
4157,4157,2017000558504,1300,1400,60,2,1.0,4,2.0,4,3,1,9.1422,7.36924,2
4156,4156,2017000558504,1300,1400,60,2,1.0,4,2.0,4,3,1,9.1422,7.36924,2
6867,6867,2017000559420,1300,1400,60,1,2.0,6,2.0,4,2,1,9.1422,7.36924,2
9465,9465,2017000560483,1300,1400,60,1,0.0,5,0.0,5,3,2,9.03328,7.49891,5
7294,7294,2017000560842,1300,1400,60,1,2.0,6,2.0,4,2,1,9.1422,7.36924,2
5267,5267,2017000562338,1300,1400,60,1,3.0,9,2.0,4,4,1,9.1422,7.36924,2
5109,5109,2017000578811,1300,1400,60,1,3.0,8,2.0,4,5,2,9.1422,7.36924,2
6998,6998,2017000581036,1300,1400,60,1,3.0,7,2.0,4,4,2,9.1422,7.36924,2
7279,7279,2017000583396,1300,1400,60,2,2.0,8,2.0,4,2,1,9.1422,7.36924,2
7278,7278,2017000583396,1300,1400,60,2,2.0,8,2.0,4,2,1,9.1422,7.36924,2
2259,2259,2017000589528,1300,1400,60,1,3.0,7,2.0,4,4,2,9.1422,7.36924,2
4967,4967,2017000592132,1300,1400,60,1,3.0,6,2.0,4,2,1,9.1422,7.36924,2
5002,5002,2017000592926,1300,1400,60,1,0.0,10,2.0,2,1,1,9.1422,7.36924,2
6233,6233,2017000594469,1300,1400,60,1,2.0,8,2.0,4,4,2,9.1422,7.36924,2
1851,1851,2017000596379,1300,1400,60,1,2.0,7,2.0,2,1,1,9.1422,7.36924,2
5253,5253,2017000597692,1300,1400,60,1,3.0,9,1.0,5,3,1,9.1422,7.36924,2
3355,3355,2017000602510,1300,1400,60,1,3.0,10,3.0,2,1,2,9.1422,7.36924,2
4029,4029,2017000606059,1300,1400,60,1,3.0,9,3.0,4,5,2,9.1422,7.36924,2
8179,8179,2017000608106,1300,1400,60,1,3.0,7,1.0,5,2,1,9.1422,7.36924,2
5847,5847,2017000608237,1300,1400,60,1,2.0,6,2.0,4,3,1,9.1422,7.36924,2
5174,5174,2017000611010,1300,1400,60,1,3.0,7,3.0,4,3,2,9.1422,7.36924,2
6738,6738,2017000617363,1300,1400,60,1,2.0,6,2.0,4,5,1,9.1422,7.36924,2
2108,2108,2017000619482,1300,1400,60,1,3.0,10,3.0,4,4,1,9.1422,7.36924,2
5065,5065,2017000625735,1300,1400,60,2,2.0,8,2.0,4,3,1,9.1422,7.36924,2
5064,5064,2017000625735,1300,1400,60,2,2.0,8,2.0,4,3,1,9.1422,7.36924,2
5412,5412,2017000628302,1300,1400,60,1,3.0,6,2.0,4,2,2,9.1422,7.36924,2
5419,5419,2017000630093,1300,1400,60,1,2.0,8,2.0,4,4,1,9.1422,7.36924,2
5357,5357,2017000630318,1300,1400,60,1,2.0,10,2.0,4,5,2,9.1422,7.36924,2
6671,6671,2017000631371,1300,1400,60,1,3.0,8,2.0,4,2,2,9.1422,7.36924,2
6108,6108,2017000636759,1300,1400,60,1,3.0,6,1.0,5,2,1,9.1422,7.36924,2
3744,3744,2017000636798,1300,1400,60,1,3.0,6,2.0,2,1,1,9.1422,7.36924,2
8130,8130,2017000643790,1300,1400,60,1,3.0,7,2.0,4,3,1,9.1422,7.36924,2
5374,5374,2017000650129,1300,1400,60,1,3.0,8,3.0,3,4,2,9.1422,7.36924,2
5009,5009,2017000654461,1300,1400,60,1,3.0,5,2.0,4,4,2,9.1422,7.36924,2
3843,3843,2017000657001,1300,1400,60,1,3.0,6,3.0,4,3,2,9.1422,7.36924,2
3779,3779,2017000660923,1300,1400,60,1,3.0,10,3.0,4,4,1,9.1422,7.36924,2
163,163,2017000663163,1300,1400,60,2,3.0,10,3.0,4,4,1,9.1422,7.36924,2
162,162,2017000663163,1300,1400,60,2,3.0,10,3.0,4,4,1,9.1422,7.36924,2
5454,5454,2017000664639,1300,1400,60,1,3.0,9,3.0,4,4,2,9.1422,7.36924,2
5112,5112,2017000671259,1300,1400,60,1,2.0,8,2.0,2,1,1,9.1422,7.36924,2
5372,5372,2017000671717,1300,1400,60,1,2.0,4,3.0,2,1,2,9.1422,7.36924,2
4036,4036,2017000684710,1300,1400,60,2,3.0,6,3.0,3,2,1,9.1422,7.36924,2
4035,4035,2017000684710,1300,1400,60,2,3.0,6,3.0,3,2,1,9.1422,7.36924,2
3950,3950,2017000687450,1300,1400,60,1,2.0,6,2.0,4,2,1,9.1422,7.36924,2
3760,3760,2017000688891,1300,1400,60,1,3.0,6,1.0,4,3,1,9.1422,7.36924,2
6669,6669,2017000696469,1300,1400,60,1,2.0,7,2.0,5,3,1,9.1422,7.36924,2
3400,3400,2017000697148,1300,1400,60,1,3.0,8,3.0,3,3,1,9.1422,7.36924,2
3942,3942,2017000702936,1300,1400,60,1,2.0,6,2.0,2,1,1,9.1422,7.36924,2
7340,7340,2017000703282,1300,1400,60,1,3.0,7,2.0,5,1,1,9.1422,7.36924,2
3917,3917,2017000705862,1300,1400,60,1,3.0,8,3.0,4,1,1,9.1422,7.36924,2
8189,8189,2017000706293,1300,1400,60,1,3.0,7,2.0,5,3,1,9.1422,7.36924,2
7983,7983,2017000707003,1300,1400,60,1,2.0,6,2.0,4,1,1,9.1422,7.36924,2
4629,4629,2017000710196,1300,1400,60,1,3.0,10,2.0,4,4,1,9.1422,7.36924,2
7392,7392,2017000711099,1300,1400,60,1,2.0,8,1.0,4,2,1,9.1422,7.36924,2
3939,3939,2017000714905,1300,1400,60,1,3.0,7,2.0,4,3,2,9.1422,7.36924,2
7506,7506,2017000720974,1300,1400,60,1,3.0,8,0.0,4,3,2,9.03328,7.49891,5
7125,7125,2017000725506,1300,1400,60,1,3.0,7,2.0,4,3,1,9.1422,7.36924,2
3925,3925,2017000730792,1300,1400,60,1,3.0,8,2.0,4,4,1,9.1422,7.36924,2
4065,4065,2017000732176,1300,1400,60,1,2.0,6,1.0,4,5,1,9.1422,7.36924,2
5037,5037,2017000736221,1300,1400,60,1,3.0,5,3.0,4,2,1,9.1422,7.36924,2
6687,6687,2017000736451,1300,1400,60,1,3.0,8,2.0,4,2,1,9.1422,7.36924,2
7855,7855,2017000737408,1300,1400,60,1,3.0,7,2.0,4,3,2,9.1422,7.36924,2
2102,2102,2017000745337,1300,1400,60,2,3.0,8,3.0,3,3,1,9.1422,7.36924,2
2101,2101,2017000745337,1300,1400,60,2,3.0,8,3.0,3,3,1,9.1422,7.36924,2
8146,8146,2017000746082,1300,1400,60,1,3.0,6,1.0,5,3,1,9.1422,7.36924,2
8009,8009,2017000747622,1300,1400,60,1,3.0,7,2.0,4,2,2,9.1422,7.36924,2
7793,7793,2017000748396,1300,1400,60,1,2.0,6,2.0,4,4,2,9.1422,7.36924,2
8184,8184,2017000753551,1300,1400,60,1,2.0,6,2.0,5,3,1,9.1422,7.36924,2
808,808,2017000758036,1300,1400,60,1,3.0,6,3.0,4,4,2,9.1422,7.36924,2
4755,4755,2017000761145,1300,1400,60,1,3.0,6,2.0,4,3,2,9.1422,7.36924,2
8167,8167,2017000765283,1300,1400,60,1,3.0,6,2.0,4,2,2,9.1422,7.36924,2
2768,2768,2017000766101,1300,1400,60,1,3.0,7,2.0,3,3,1,9.1422,7.36924,2
1348,1348,2017000768835,1300,1400,60,2,3.0,9,2.0,4,4,1,9.1422,7.36924,2
1349,1349,2017000768835,1300,1400,60,2,3.0,9,2.0,4,4,1,9.1422,7.36924,2
7820,7820,2017000771721,1300,1400,60,1,3.0,10,2.0,5,3,1,9.1422,7.36924,2
7672,7672,2017000772398,1300,1400,60,1,3.0,5,2.0,5,3,1,9.1422,7.36924,2
5473,5473,2017000773718,1300,1400,60,1,3.0,9,3.0,4,3,1,9.1422,7.36924,2
3752,3752,2017000775143,1300,1400,60,2,2.0,8,2.0,4,4,1,9.1422,7.36924,2
3751,3751,2017000775143,1300,1400,60,2,2.0,8,2.0,4,4,1,9.1422,7.36924,2
3495,3495,2017000779817,1300,1400,60,2,3.0,6,3.0,4,3,1,9.1422,7.36924,2
3494,3494,2017000779817,1300,1400,60,2,3.0,6,3.0,4,3,1,9.1422,7.36924,2
