,Unnamed: 0,SERIALNO,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,LAT,LON,predicted_Class
320,320,2017000036514,400,500,60,7,3.0,7,1.0,2,1,2,9.02594,7.57541,3
3222,3222,2017000040462,400,500,60,2,2.0,6,3.0,2,1,1,9.1422,7.36924,2
3223,3223,2017000040462,400,500,60,2,2.0,6,3.0,2,1,1,9.1422,7.36924,2
7445,7445,2017000041466,400,500,60,1,3.0,5,1.0,5,2,2,9.1422,7.36924,2
3785,3785,2017000042488,400,500,60,1,2.0,6,2.0,2,1,2,9.1422,7.36924,2
2512,2512,2017000045909,400,500,60,1,2.0,7,2.0,4,4,2,9.1422,7.36924,2
2046,2046,2017000048857,400,500,60,1,2.0,7,2.0,1,1,1,9.02594,7.57541,3
2211,2211,2017000049084,400,500,60,1,3.0,7,2.0,4,3,2,9.1422,7.36924,2
1877,1877,2017000054865,400,500,60,2,3.0,5,2.0,4,2,2,9.1422,7.36924,2
1876,1876,2017000054865,400,500,60,2,3.0,5,2.0,4,2,2,9.1422,7.36924,2
3892,3892,2017000055122,400,500,60,2,3.0,8,2.0,4,4,2,9.1422,7.36924,2
3891,3891,2017000055122,400,500,60,2,3.0,8,2.0,4,4,2,9.1422,7.36924,2
7754,7754,2017000056451,400,500,60,1,2.0,5,1.0,4,3,1,9.1422,7.36924,2
8159,8159,2017000056681,400,500,60,1,1.0,6,0.0,5,2,1,9.07851,7.47445,6
2859,2859,2017000060829,400,500,60,3,2.0,6,0.0,4,3,1,9.1422,7.36924,2
2857,2857,2017000060829,400,500,60,3,2.0,6,0.0,4,3,1,9.1422,7.36924,2
2858,2858,2017000060829,400,500,60,3,2.0,6,0.0,4,3,1,9.1422,7.36924,2
2929,2929,2017000063093,400,500,60,2,3.0,6,2.0,4,4,2,9.1422,7.36924,2
2930,2930,2017000063093,400,500,60,2,3.0,6,2.0,4,4,2,9.1422,7.36924,2
7749,7749,2017000063503,400,500,60,1,2.0,6,2.0,4,3,1,9.1422,7.36924,2
4622,4622,2017000065925,400,500,60,1,3.0,6,3.0,2,1,1,9.1422,7.36924,2
1164,1164,2017000066607,400,500,60,2,2.0,3,2.0,2,1,1,9.02594,7.57541,3
1165,1165,2017000066607,400,500,60,2,2.0,3,2.0,2,1,1,9.02594,7.57541,3
2964,2964,2017000068209,400,500,60,1,2.0,6,2.0,4,2,1,9.1422,7.36924,2
5124,5124,2017000069439,400,500,60,1,3.0,5,2.0,4,4,1,9.1422,7.36924,2
356,356,2017000070041,400,500,60,1,2.0,4,1.0,5,2,2,9.1422,7.36924,2
8008,8008,2017000073577,400,500,60,1,3.0,6,0.0,4,2,1,9.1422,7.36924,2
4665,4665,2017000073728,400,500,60,1,3.0,7,3.0,4,3,2,9.1422,7.36924,2
6338,6338,2017000076156,400,500,60,8,3.0,7,2.0,4,3,2,9.1422,7.36924,2
6334,6334,2017000076156,400,500,60,8,3.0,7,2.0,4,3,2,9.1422,7.36924,2
6337,6337,2017000076156,400,500,60,8,3.0,7,2.0,4,3,2,9.1422,7.36924,2
6336,6336,2017000076156,400,500,60,8,3.0,7,2.0,4,3,2,9.1422,7.36924,2
6335,6335,2017000076156,400,500,60,8,3.0,7,2.0,4,3,2,9.1422,7.36924,2
6333,6333,2017000076156,400,500,60,8,3.0,7,2.0,4,3,2,9.1422,7.36924,2
6332,6332,2017000076156,400,500,60,8,3.0,7,2.0,4,3,2,9.1422,7.36924,2
6339,6339,2017000076156,400,500,60,8,3.0,7,2.0,4,3,2,9.1422,7.36924,2
2931,2931,2017000078387,400,500,60,1,3.0,6,2.0,2,1,1,9.1422,7.36924,2
5974,5974,2017000079782,400,500,60,4,3.0,8,2.0,4,2,2,9.1422,7.36924,2
5975,5975,2017000079782,400,500,60,4,3.0,8,2.0,4,2,2,9.1422,7.36924,2
5973,5973,2017000079782,400,500,60,4,3.0,8,2.0,4,2,2,9.1422,7.36924,2
5972,5972,2017000079782,400,500,60,4,3.0,8,2.0,4,2,2,9.1422,7.36924,2
8219,8219,2017000082009,400,500,60,1,2.0,8,0.0,5,2,2,9.07851,7.47445,6
7671,7671,2017000082350,400,500,60,1,2.0,4,2.0,4,2,1,9.1422,7.36924,2
4596,4596,2017000082557,400,500,60,2,3.0,8,2.0,4,3,2,9.1422,7.36924,2
4597,4597,2017000082557,400,500,60,2,3.0,8,2.0,4,3,2,9.1422,7.36924,2
6674,6674,2017000084284,400,500,60,1,2.0,8,1.0,5,3,1,9.1422,7.36924,2
5949,5949,2017000086066,400,500,60,1,3.0,9,2.0,4,3,2,9.1422,7.36924,2
5575,5575,2017000087194,400,500,60,2,1.0,7,2.0,5,2,2,9.1422,7.36924,2
5576,5576,2017000087194,400,500,60,2,1.0,7,2.0,5,2,2,9.1422,7.36924,2
8094,8094,2017000087534,400,500,60,1,1.0,7,2.0,5,2,1,9.1422,7.36924,2
4705,4705,2017000089817,400,500,60,3,2.0,8,2.0,2,1,2,9.02594,7.57541,3
4704,4704,2017000089817,400,500,60,3,2.0,8,2.0,2,1,2,9.02594,7.57541,3
4703,4703,2017000089817,400,500,60,3,2.0,8,2.0,2,1,2,9.02594,7.57541,3
902,902,2017000092014,400,500,60,2,1.0,4,1.0,4,2,1,9.1422,7.36924,2
901,901,2017000092014,400,500,60,2,1.0,4,1.0,4,2,1,9.1422,7.36924,2
3024,3024,2017000092478,400,500,60,3,2.0,6,2.0,1,1,1,9.02594,7.57541,3
3023,3023,2017000092478,400,500,60,3,2.0,6,2.0,1,1,1,9.02594,7.57541,3
3022,3022,2017000092478,400,500,60,3,2.0,6,2.0,1,1,1,9.02594,7.57541,3
7253,7253,2017000093400,400,500,60,1,2.0,2,1.0,2,1,2,9.02594,7.57541,3
6229,6229,2017000093560,400,500,60,1,3.0,7,0.0,5,4,1,9.07851,7.47445,6
7079,7079,2017000095056,400,500,60,2,3.0,7,1.0,5,2,1,9.1422,7.36924,2
7078,7078,2017000095056,400,500,60,2,3.0,7,1.0,5,2,1,9.1422,7.36924,2
5554,5554,2017000095075,400,500,60,1,3.0,7,2.0,4,2,2,9.1422,7.36924,2
8178,8178,2017000095837,400,500,60,1,2.0,5,2.0,4,4,2,9.1422,7.36924,2
7427,7427,2017000097643,400,500,60,1,2.0,6,1.0,5,2,2,9.1422,7.36924,2
1904,1904,2017000099056,400,500,60,1,1.0,2,1.0,1,1,1,9.02594,7.57541,3
2258,2258,2017000101711,400,500,60,1,3.0,7,3.0,4,4,2,9.1422,7.36924,2
6730,6730,2017000103676,400,500,60,2,2.0,6,1.0,5,4,1,9.1422,7.36924,2
6729,6729,2017000103676,400,500,60,2,2.0,6,1.0,5,4,1,9.1422,7.36924,2
4959,4959,2017000112469,400,500,60,2,3.0,5,3.0,4,2,2,9.1422,7.36924,2
4960,4960,2017000112469,400,500,60,2,3.0,5,3.0,4,2,2,9.1422,7.36924,2
5951,5951,2017000114639,400,500,60,1,2.0,6,1.0,4,3,2,9.1422,7.36924,2
3325,3325,2017000115511,400,500,60,1,3.0,8,3.0,2,1,2,9.1422,7.36924,2
2146,2146,2017000115889,400,500,60,2,2.0,8,2.0,2,1,1,9.02594,7.57541,3
2145,2145,2017000115889,400,500,60,2,2.0,8,2.0,2,1,1,9.02594,7.57541,3
4290,4290,2017000119690,400,500,60,2,3.0,5,2.0,5,2,1,9.1422,7.36924,2
4289,4289,2017000119690,400,500,60,2,3.0,5,2.0,5,2,1,9.1422,7.36924,2
7345,7345,2017000121346,400,500,60,2,1.0,3,2.0,4,3,2,9.1422,7.36924,2
7344,7344,2017000121346,400,500,60,2,1.0,3,2.0,4,3,2,9.1422,7.36924,2
3309,3309,2017000122501,400,500,60,1,3.0,8,3.0,4,2,1,9.1422,7.36924,2
4741,4741,2017000122843,400,500,60,1,3.0,7,2.0,2,1,2,9.1422,7.36924,2
5302,5302,2017000123466,400,500,60,2,2.0,7,2.0,4,4,2,9.1422,7.36924,2
5303,5303,2017000123466,400,500,60,2,2.0,7,2.0,4,4,2,9.1422,7.36924,2
2248,2248,2017000126140,400,500,60,1,3.0,9,3.0,2,1,2,9.1422,7.36924,2
7563,7563,2017000126303,400,500,60,1,3.0,8,1.0,5,4,2,9.1422,7.36924,2
3634,3634,2017000127271,400,500,60,1,2.0,3,1.0,4,3,2,9.1422,7.36924,2
3594,3594,2017000130839,400,500,60,1,3.0,10,0.0,4,2,1,9.1422,7.36924,2
6939,6939,2017000134078,400,500,60,1,2.0,6,2.0,4,4,1,9.1422,7.36924,2
4962,4962,2017000134522,400,500,60,1,3.0,3,1.0,4,3,2,9.1422,7.36924,2
182,182,2017000134996,400,500,60,1,2.0,5,1.0,4,2,2,9.1422,7.36924,2
2227,2227,2017000135079,400,500,60,1,2.0,3,1.0,4,3,1,9.1422,7.36924,2
1880,1880,2017000135646,400,500,60,2,3.0,7,3.0,4,1,1,9.1422,7.36924,2
1881,1881,2017000135646,400,500,60,2,3.0,7,3.0,4,1,1,9.1422,7.36924,2
7853,7853,2017000137461,400,500,60,1,3.0,8,2.0,4,3,2,9.1422,7.36924,2
2549,2549,2017000137494,400,500,60,3,3.0,9,2.0,4,3,2,9.1422,7.36924,2
2548,2548,2017000137494,400,500,60,3,3.0,9,2.0,4,3,2,9.1422,7.36924,2
2547,2547,2017000137494,400,500,60,3,3.0,9,2.0,4,3,2,9.1422,7.36924,2
938,938,2017000139375,400,500,60,1,2.0,3,1.0,2,1,1,9.02594,7.57541,3
6492,6492,2017000140559,400,500,60,1,2.0,6,2.0,5,2,2,9.1422,7.36924,2
3910,3910,2017000140861,400,500,60,1,3.0,6,1.0,4,3,2,9.1422,7.36924,2
5425,5425,2017000141321,400,500,60,1,2.0,8,2.0,2,1,2,9.1422,7.36924,2
4612,4612,2017000143668,400,500,60,4,2.0,9,1.0,2,1,2,9.02594,7.57541,3
4611,4611,2017000143668,400,500,60,4,2.0,9,1.0,2,1,2,9.02594,7.57541,3
4610,4610,2017000143668,400,500,60,4,2.0,9,1.0,2,1,2,9.02594,7.57541,3
4609,4609,2017000143668,400,500,60,4,2.0,9,1.0,2,1,2,9.02594,7.57541,3
4985,4985,2017000144325,400,500,60,2,3.0,7,2.0,2,1,1,9.02594,7.57541,3
4984,4984,2017000144325,400,500,60,2,3.0,7,2.0,2,1,1,9.02594,7.57541,3
8201,8201,2017000146866,400,500,60,1,2.0,10,1.0,5,5,1,9.1422,7.36924,2
1908,1908,2017000149682,400,500,60,2,3.0,7,2.0,1,1,2,9.02594,7.57541,3
1909,1909,2017000149682,400,500,60,2,3.0,7,2.0,1,1,2,9.02594,7.57541,3
3146,3146,2017000150080,400,500,60,1,3.0,9,2.0,4,3,2,9.1422,7.36924,2
3715,3715,2017000151555,400,500,60,3,3.0,7,1.0,1,1,1,9.02594,7.57541,3
3714,3714,2017000151555,400,500,60,3,3.0,7,1.0,1,1,1,9.02594,7.57541,3
3713,3713,2017000151555,400,500,60,3,3.0,7,1.0,1,1,1,9.02594,7.57541,3
4833,4833,2017000152897,400,500,60,1,3.0,7,0.0,4,1,1,9.1422,7.36924,2
2972,2972,2017000153797,400,500,60,1,2.0,6,2.0,2,1,1,9.1422,7.36924,2
4002,4002,2017000157225,400,500,60,1,2.0,5,1.0,4,3,2,9.1422,7.36924,2
3963,3963,2017000157368,400,500,60,1,2.0,5,1.0,3,2,2,9.1422,7.36924,2
2170,2170,2017000157463,400,500,60,2,2.0,8,3.0,3,3,1,9.1422,7.36924,2
2169,2169,2017000157463,400,500,60,2,2.0,8,3.0,3,3,1,9.1422,7.36924,2
2404,2404,2017000157613,400,500,60,3,2.0,8,2.0,1,1,2,9.02594,7.57541,3
2403,2403,2017000157613,400,500,60,3,2.0,8,2.0,1,1,2,9.02594,7.57541,3
2402,2402,2017000157613,400,500,60,3,2.0,8,2.0,1,1,2,9.02594,7.57541,3
5059,5059,2017000158932,400,500,60,1,1.0,5,1.0,2,1,2,9.02594,7.57541,3
3897,3897,2017000159984,400,500,60,1,2.0,6,1.0,3,2,2,9.1422,7.36924,2
7669,7669,2017000162046,400,500,60,1,3.0,6,2.0,5,2,2,9.1422,7.36924,2
3124,3124,2017000162417,400,500,60,2,3.0,5,2.0,2,1,2,9.02594,7.57541,3
3125,3125,2017000162417,400,500,60,2,3.0,5,2.0,2,1,2,9.02594,7.57541,3
7646,7646,2017000165064,400,500,60,1,1.0,5,1.0,5,2,2,9.1422,7.36924,2
3359,3359,2017000170239,400,500,60,1,3.0,9,3.0,2,1,2,9.1422,7.36924,2
5205,5205,2017000174616,400,500,60,1,3.0,8,2.0,4,3,2,9.1422,7.36924,2
3947,3947,2017000176897,400,500,60,1,2.0,5,1.0,4,5,2,9.1422,7.36924,2
7609,7609,2017000177711,400,500,60,1,3.0,9,2.0,4,4,1,9.1422,7.36924,2
7001,7001,2017000181023,400,500,60,1,1.0,4,1.0,2,1,2,9.02594,7.57541,3
6448,6448,2017000181936,400,500,60,1,3.0,8,2.0,5,4,1,9.1422,7.36924,2
6617,6617,2017000187194,400,500,60,1,3.0,6,2.0,4,5,1,9.1422,7.36924,2
7794,7794,2017000190022,400,500,60,1,2.0,8,2.0,4,5,1,9.1422,7.36924,2
4505,4505,2017000190927,400,500,60,2,3.0,7,3.0,4,2,1,9.1422,7.36924,2
4506,4506,2017000190927,400,500,60,2,3.0,7,3.0,4,2,1,9.1422,7.36924,2
7151,7151,2017000192210,400,500,60,6,2.0,5,2.0,3,2,1,9.1422,7.36924,2
7150,7150,2017000192210,400,500,60,6,2.0,5,2.0,3,2,1,9.1422,7.36924,2
7149,7149,2017000192210,400,500,60,6,2.0,5,2.0,3,2,1,9.1422,7.36924,2
7148,7148,2017000192210,400,500,60,6,2.0,5,2.0,3,2,1,9.1422,7.36924,2
7147,7147,2017000192210,400,500,60,6,2.0,5,2.0,3,2,1,9.1422,7.36924,2
7146,7146,2017000192210,400,500,60,6,2.0,5,2.0,3,2,1,9.1422,7.36924,2
951,951,2017000193463,400,500,60,2,3.0,9,2.0,2,1,1,9.02594,7.57541,3
950,950,2017000193463,400,500,60,2,3.0,9,2.0,2,1,1,9.02594,7.57541,3
6185,6185,2017000198074,400,500,60,5,2.0,8,2.0,4,4,2,9.1422,7.36924,2
6186,6186,2017000198074,400,500,60,5,2.0,8,2.0,4,4,2,9.1422,7.36924,2
6187,6187,2017000198074,400,500,60,5,2.0,8,2.0,4,4,2,9.1422,7.36924,2
6188,6188,2017000198074,400,500,60,5,2.0,8,2.0,4,4,2,9.1422,7.36924,2
6189,6189,2017000198074,400,500,60,5,2.0,8,2.0,4,4,2,9.1422,7.36924,2
1974,1974,2017000199159,400,500,60,1,3.0,9,2.0,4,5,2,9.1422,7.36924,2
4821,4821,2017000199216,400,500,60,1,3.0,7,2.0,4,2,1,9.1422,7.36924,2
6954,6954,2017000200502,400,500,60,1,2.0,5,2.0,4,2,1,9.1422,7.36924,2
7570,7570,2017000200926,400,500,60,2,1.0,3,1.0,4,1,1,9.1422,7.36924,2
7569,7569,2017000200926,400,500,60,2,1.0,3,1.0,4,1,1,9.1422,7.36924,2
6222,6222,2017000203688,400,500,60,4,1.0,4,1.0,4,3,2,9.1422,7.36924,2
6223,6223,2017000203688,400,500,60,4,1.0,4,1.0,4,3,2,9.1422,7.36924,2
6224,6224,2017000203688,400,500,60,4,1.0,4,1.0,4,3,2,9.1422,7.36924,2
6225,6225,2017000203688,400,500,60,4,1.0,4,1.0,4,3,2,9.1422,7.36924,2
7713,7713,2017000204600,400,500,60,1,3.0,9,2.0,4,3,2,9.1422,7.36924,2
2234,2234,2017000204846,400,500,60,1,3.0,6,2.0,4,4,1,9.1422,7.36924,2
4953,4953,2017000212804,400,500,60,1,3.0,5,3.0,3,3,1,9.1422,7.36924,2
5163,5163,2017000213837,400,500,60,1,2.0,4,1.0,3,1,1,9.1422,7.36924,2
4522,4522,2017000216054,400,500,60,1,2.0,7,2.0,4,3,2,9.1422,7.36924,2
2171,2171,2017000218208,400,500,60,2,3.0,8,1.0,2,1,2,9.02594,7.57541,3
2172,2172,2017000218208,400,500,60,2,3.0,8,1.0,2,1,2,9.02594,7.57541,3
1409,1409,2017000218299,400,500,60,1,3.0,7,2.0,2,1,1,9.1422,7.36924,2
5023,5023,2017000221776,400,500,60,1,3.0,7,3.0,2,1,1,9.1422,7.36924,2
3968,3968,2017000222042,400,500,60,1,2.0,5,2.0,2,1,1,9.1422,7.36924,2
7425,7425,2017000222248,400,500,60,1,3.0,5,2.0,4,3,1,9.1422,7.36924,2
1777,1777,2017000222353,400,500,60,1,3.0,7,3.0,4,3,2,9.1422,7.36924,2
3951,3951,2017000223728,400,500,60,1,2.0,5,2.0,1,1,2,9.02594,7.57541,3
6072,6072,2017000224813,400,500,60,2,3.0,7,1.0,5,3,1,9.1422,7.36924,2
6073,6073,2017000224813,400,500,60,2,3.0,7,1.0,5,3,1,9.1422,7.36924,2
5968,5968,2017000225707,400,500,60,1,1.0,6,2.0,4,2,1,9.1422,7.36924,2
552,552,2017000226910,400,500,60,1,1.0,6,2.0,4,1,1,9.1422,7.36924,2
7255,7255,2017000227260,400,500,60,1,2.0,6,2.0,4,3,1,9.1422,7.36924,2
4350,4350,2017000227783,400,500,60,2,3.0,5,2.0,4,3,2,9.1422,7.36924,2
4351,4351,2017000227783,400,500,60,2,3.0,5,2.0,4,3,2,9.1422,7.36924,2
7999,7999,2017000227872,400,500,60,1,2.0,4,2.0,4,3,1,9.1422,7.36924,2
5046,5046,2017000228099,400,500,60,2,3.0,8,2.0,5,2,1,9.1422,7.36924,2
5045,5045,2017000228099,400,500,60,2,3.0,8,2.0,5,2,1,9.1422,7.36924,2
3987,3987,2017000230683,400,500,60,1,2.0,6,2.0,1,1,1,9.02594,7.57541,3
3541,3541,2017000238077,400,500,60,1,3.0,6,3.0,2,1,2,9.1422,7.36924,2
5343,5343,2017000239325,400,500,60,1,3.0,8,3.0,5,3,2,9.1422,7.36924,2
5304,5304,2017000241868,400,500,60,1,2.0,8,0.0,4,2,1,9.1422,7.36924,2
23,23,2017000247487,400,500,60,1,1.0,10,3.0,4,2,2,9.1422,7.36924,2
1155,1155,2017000250967,400,500,60,4,2.0,7,2.0,1,1,1,9.02594,7.57541,3
1156,1156,2017000250967,400,500,60,4,2.0,7,2.0,1,1,1,9.02594,7.57541,3
1157,1157,2017000250967,400,500,60,4,2.0,7,2.0,1,1,1,9.02594,7.57541,3
1158,1158,2017000250967,400,500,60,4,2.0,7,2.0,1,1,1,9.02594,7.57541,3
1172,1172,2017000252029,400,500,60,1,3.0,8,3.0,2,1,1,9.1422,7.36924,2
415,415,2017000252268,400,500,60,2,3.0,6,2.0,4,5,2,9.1422,7.36924,2
416,416,2017000252268,400,500,60,2,3.0,6,2.0,4,5,2,9.1422,7.36924,2
8263,8263,2017000252739,400,500,60,1,1.0,5,1.0,2,1,1,9.02594,7.57541,3
7708,7708,2017000253684,400,500,60,1,3.0,7,2.0,4,4,2,9.1422,7.36924,2
3517,3517,2017000254367,400,500,60,1,3.0,7,3.0,4,2,2,9.1422,7.36924,2
7937,7937,2017000254386,400,500,60,1,3.0,6,2.0,4,3,1,9.1422,7.36924,2
5620,5620,2017000256741,400,500,60,12,1.0,2,2.0,4,2,1,9.1422,7.36924,2
5628,5628,2017000256741,400,500,60,12,1.0,2,2.0,4,2,1,9.1422,7.36924,2
5630,5630,2017000256741,400,500,60,12,1.0,2,2.0,4,2,1,9.1422,7.36924,2
5623,5623,2017000256741,400,500,60,12,1.0,2,2.0,4,2,1,9.1422,7.36924,2
5622,5622,2017000256741,400,500,60,12,1.0,2,2.0,4,2,1,9.1422,7.36924,2
5627,5627,2017000256741,400,500,60,12,1.0,2,2.0,4,2,1,9.1422,7.36924,2
5629,5629,2017000256741,400,500,60,12,1.0,2,2.0,4,2,1,9.1422,7.36924,2
5631,5631,2017000256741,400,500,60,12,1.0,2,2.0,4,2,1,9.1422,7.36924,2
5621,5621,2017000256741,400,500,60,12,1.0,2,2.0,4,2,1,9.1422,7.36924,2
5624,5624,2017000256741,400,500,60,12,1.0,2,2.0,4,2,1,9.1422,7.36924,2
5625,5625,2017000256741,400,500,60,12,1.0,2,2.0,4,2,1,9.1422,7.36924,2
5626,5626,2017000256741,400,500,60,12,1.0,2,2.0,4,2,1,9.1422,7.36924,2
3978,3978,2017000258034,400,500,60,1,3.0,8,1.0,4,3,2,9.1422,7.36924,2
4767,4767,2017000258753,400,500,60,1,3.0,7,1.0,4,2,1,9.1422,7.36924,2
7099,7099,2017000266332,400,500,60,1,3.0,6,2.0,4,3,2,9.1422,7.36924,2
7632,7632,2017000274200,400,500,60,2,2.0,10,2.0,4,2,2,9.1422,7.36924,2
7633,7633,2017000274200,400,500,60,2,2.0,10,2.0,4,2,2,9.1422,7.36924,2
5361,5361,2017000274653,400,500,60,2,3.0,8,2.0,4,2,1,9.1422,7.36924,2
5362,5362,2017000274653,400,500,60,2,3.0,8,2.0,4,2,1,9.1422,7.36924,2
3181,3181,2017000277015,400,500,60,1,3.0,6,3.0,2,1,1,9.1422,7.36924,2
3824,3824,2017000278135,400,500,60,1,3.0,8,2.0,4,3,2,9.1422,7.36924,2
2914,2914,2017000279465,400,500,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
2916,2916,2017000279465,400,500,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
2917,2917,2017000279465,400,500,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
2918,2918,2017000279465,400,500,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
2915,2915,2017000279465,400,500,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
2920,2920,2017000279465,400,500,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
2919,2919,2017000279465,400,500,60,7,2.0,8,2.0,4,3,1,9.1422,7.36924,2
3979,3979,2017000282278,400,500,60,1,3.0,5,2.0,4,1,2,9.1422,7.36924,2
7987,7987,2017000282605,400,500,60,1,2.0,2,2.0,5,2,2,9.1422,7.36924,2
6140,6140,2017000283067,400,500,60,1,2.0,5,2.0,4,3,2,9.1422,7.36924,2
4254,4254,2017000285301,400,500,60,1,3.0,10,3.0,4,4,1,9.1422,7.36924,2
2907,2907,2017000287314,400,500,60,5,2.0,7,2.0,1,1,1,9.02594,7.57541,3
2905,2905,2017000287314,400,500,60,5,2.0,7,2.0,1,1,1,9.02594,7.57541,3
2906,2906,2017000287314,400,500,60,5,2.0,7,2.0,1,1,1,9.02594,7.57541,3
2903,2903,2017000287314,400,500,60,5,2.0,7,2.0,1,1,1,9.02594,7.57541,3
2904,2904,2017000287314,400,500,60,5,2.0,7,2.0,1,1,1,9.02594,7.57541,3
7523,7523,2017000288070,400,500,60,1,2.0,6,2.0,4,3,2,9.1422,7.36924,2
2278,2278,2017000289481,400,500,60,1,3.0,8,2.0,3,4,2,9.1422,7.36924,2
2855,2855,2017000294676,400,500,60,1,3.0,9,3.0,4,2,1,9.1422,7.36924,2
3725,3725,2017000295704,400,500,60,1,3.0,6,1.0,4,4,2,9.1422,7.36924,2
7042,7042,2017000296224,400,500,60,1,3.0,8,2.0,4,4,2,9.1422,7.36924,2
