,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,predicted_Class
79,1500,1600,60,16,2.0,10,3.0,2,1,2,1
80,1500,1600,60,16,2.0,10,3.0,2,1,2,1
81,1500,1600,60,16,2.0,10,3.0,2,1,2,1
82,1500,1600,60,16,2.0,10,3.0,2,1,2,1
83,1500,1600,60,16,2.0,10,3.0,2,1,2,1
84,1500,1600,60,16,2.0,10,3.0,2,1,2,1
85,1500,1600,60,16,2.0,10,3.0,2,1,2,1
86,1500,1600,60,16,2.0,10,3.0,2,1,2,1
87,1500,1600,60,16,2.0,10,3.0,2,1,2,1
88,1500,1600,60,16,2.0,10,3.0,2,1,2,1
89,1500,1600,60,16,2.0,10,3.0,2,1,2,1
90,1500,1600,60,16,2.0,10,3.0,2,1,2,1
91,1500,1600,60,16,2.0,10,3.0,2,1,2,1
92,1500,1600,60,16,2.0,10,3.0,2,1,2,1
93,1500,1600,60,16,2.0,10,3.0,2,1,2,1
94,1500,1600,60,16,2.0,10,3.0,2,1,2,1
95,1500,1600,60,2,0.0,10,3.0,4,1,1,1
96,1500,1600,60,2,0.0,10,3.0,4,1,1,1
97,1500,1600,60,10,3.0,6,3.0,2,1,1,1
98,1500,1600,60,10,3.0,6,3.0,2,1,1,1
99,1500,1600,60,10,3.0,6,3.0,2,1,1,1
100,1500,1600,60,10,3.0,6,3.0,2,1,1,1
101,1500,1600,60,10,3.0,6,3.0,2,1,1,1
102,1500,1600,60,10,3.0,6,3.0,2,1,1,1
103,1500,1600,60,10,3.0,6,3.0,2,1,1,1
104,1500,1600,60,10,3.0,6,3.0,2,1,1,1
105,1500,1600,60,10,3.0,6,3.0,2,1,1,1
106,1500,1600,60,10,3.0,6,3.0,2,1,1,1
107,1500,1600,60,6,2.0,7,2.0,2,1,2,1
108,1500,1600,60,6,2.0,7,2.0,2,1,2,1
109,1500,1600,60,6,2.0,7,2.0,2,1,2,1
110,1500,1600,60,6,2.0,7,2.0,2,1,2,1
111,1500,1600,60,6,2.0,7,2.0,2,1,2,1
112,1500,1600,60,6,2.0,7,2.0,2,1,2,1
113,1500,1600,60,3,3.0,10,3.0,1,1,1,1
114,1500,1600,60,3,3.0,10,3.0,1,1,1,1
115,1500,1600,60,3,3.0,10,3.0,1,1,1,1
116,1500,1600,60,4,2.0,4,1.0,1,1,1,1
117,1500,1600,60,4,2.0,4,1.0,1,1,1,1
118,1500,1600,60,4,2.0,4,1.0,1,1,1,1
119,1500,1600,60,4,2.0,4,1.0,1,1,1,1
120,1500,1600,60,3,3.0,6,1.0,2,1,1,1
121,1500,1600,60,3,3.0,6,1.0,2,1,1,1
122,1500,1600,60,3,3.0,6,1.0,2,1,1,1
123,1500,1600,60,2,3.0,7,2.0,1,1,2,1
124,1500,1600,60,2,3.0,7,2.0,1,1,2,1
125,1500,1600,60,1,3.0,6,3.0,4,3,2,1
126,1500,1600,60,2,3.0,8,3.0,2,2,1,1
127,1500,1600,60,2,3.0,8,3.0,2,2,1,1
128,1500,1600,60,1,1.0,6,3.0,2,1,2,1
129,1500,1600,60,1,3.0,5,1.0,4,2,1,1
130,1500,1600,60,2,1.0,10,3.0,4,2,2,1
131,1500,1600,60,2,1.0,10,3.0,4,2,2,1
132,1500,1600,60,1,3.0,7,3.0,4,2,1,1
133,1500,1600,60,1,3.0,7,3.0,4,2,2,1
134,1500,1600,60,1,2.0,6,1.0,4,2,1,1
135,1500,1600,60,1,2.0,5,1.0,4,2,1,1
136,1500,1600,60,8,3.0,5,2.0,4,2,2,1
137,1500,1600,60,8,3.0,5,2.0,4,2,2,1
138,1500,1600,60,8,3.0,5,2.0,4,2,2,1
139,1500,1600,60,8,3.0,5,2.0,4,2,2,1
140,1500,1600,60,8,3.0,5,2.0,4,2,2,1
141,1500,1600,60,8,3.0,5,2.0,4,2,2,1
142,1500,1600,60,8,3.0,5,2.0,4,2,2,1
143,1500,1600,60,8,3.0,5,2.0,4,2,2,1
144,1500,1600,60,2,3.0,8,3.0,2,1,1,1
145,1500,1600,60,2,3.0,8,3.0,2,1,1,1
146,1500,1600,60,3,2.0,7,3.0,2,1,1,1
147,1500,1600,60,3,2.0,7,3.0,2,1,1,1
148,1500,1600,60,3,2.0,7,3.0,2,1,1,1
149,1500,1600,60,1,2.0,8,3.0,4,3,1,1
150,1500,1600,60,1,3.0,7,3.0,1,1,2,1
151,1500,1600,60,1,0.0,2,0.0,4,1,1,1
152,1500,1600,60,4,2.0,5,1.0,2,1,2,1
153,1500,1600,60,4,2.0,5,1.0,2,1,2,1
154,1500,1600,60,4,2.0,5,1.0,2,1,2,1
155,1500,1600,60,4,2.0,5,1.0,2,1,2,1
156,1500,1600,60,1,1.0,3,1.0,2,1,1,1
157,1500,1600,60,5,2.0,7,2.0,2,1,2,1
158,1500,1600,60,5,2.0,7,2.0,2,1,2,1
159,1500,1600,60,5,2.0,7,2.0,2,1,2,1
160,1500,1600,60,5,2.0,7,2.0,2,1,2,1
161,1500,1600,60,5,2.0,7,2.0,2,1,2,1
162,1500,1600,60,2,3.0,10,3.0,4,4,1,1
163,1500,1600,60,2,3.0,10,3.0,4,4,1,1
164,1500,1600,60,1,3.0,8,3.0,2,1,2,1
165,1500,1600,60,2,2.0,4,2.0,2,1,2,1
166,1500,1600,60,2,2.0,4,2.0,2,1,2,1
167,1500,1600,60,1,2.0,7,2.0,4,3,1,1
168,1500,1600,60,2,3.0,6,2.0,2,1,1,1
169,1500,1600,60,2,3.0,6,2.0,2,1,1,1
170,1500,1600,60,2,3.0,7,3.0,2,1,2,1
171,1500,1600,60,2,3.0,7,3.0,2,1,2,1
172,1500,1600,60,1,3.0,6,3.0,4,2,1,1
173,1500,1600,60,1,1.0,10,3.0,3,1,2,1
174,1500,1600,60,2,3.0,8,3.0,4,2,1,1
175,1500,1600,60,2,3.0,8,3.0,4,2,1,1
176,1500,1600,60,2,3.0,8,3.0,2,1,2,1
177,1500,1600,60,2,3.0,8,3.0,2,1,2,1
178,1500,1600,60,1,3.0,6,2.0,2,1,2,1
179,1500,1600,60,1,1.0,6,2.0,1,1,1,1
180,1500,1600,60,1,3.0,10,2.0,2,1,1,1
181,1500,1600,60,1,3.0,6,2.0,2,1,1,1
182,1500,1600,60,1,2.0,5,1.0,4,2,2,1
183,1500,1600,60,1,1.0,3,2.0,4,1,2,1
184,1500,1600,60,1,3.0,5,1.0,1,1,1,1
185,1500,1600,60,38,3.0,7,3.0,2,1,1,1
186,1500,1600,60,38,3.0,7,3.0,2,1,1,1
187,1500,1600,60,38,3.0,7,3.0,2,1,1,1
188,1500,1600,60,38,3.0,7,3.0,2,1,1,1
189,1500,1600,60,38,3.0,7,3.0,2,1,1,1
190,1500,1600,60,38,3.0,7,3.0,2,1,1,1
191,1500,1600,60,38,3.0,7,3.0,2,1,1,1
192,1500,1600,60,38,3.0,7,3.0,2,1,1,1
193,1500,1600,60,38,3.0,7,3.0,2,1,1,1
194,1500,1600,60,38,3.0,7,3.0,2,1,1,1
195,1500,1600,60,38,3.0,7,3.0,2,1,1,1
196,1500,1600,60,38,3.0,7,3.0,2,1,1,1
197,1500,1600,60,38,3.0,7,3.0,2,1,1,1
198,1500,1600,60,38,3.0,7,3.0,2,1,1,1
199,1500,1600,60,38,3.0,7,3.0,2,1,1,1
200,1500,1600,60,38,3.0,7,3.0,2,1,1,1
201,1500,1600,60,38,3.0,7,3.0,2,1,1,1
202,1500,1600,60,38,3.0,7,3.0,2,1,1,1
203,1500,1600,60,38,3.0,7,3.0,2,1,1,1
204,1500,1600,60,38,3.0,7,3.0,2,1,1,1
205,1500,1600,60,38,3.0,7,3.0,2,1,1,1
206,1500,1600,60,38,3.0,7,3.0,2,1,1,1
207,1500,1600,60,38,3.0,7,3.0,2,1,1,1
208,1500,1600,60,38,3.0,7,3.0,2,1,1,1
209,1500,1600,60,38,3.0,7,3.0,2,1,1,1
210,1500,1600,60,38,3.0,7,3.0,2,1,1,1
211,1500,1600,60,38,3.0,7,3.0,2,1,1,1
212,1500,1600,60,38,3.0,7,3.0,2,1,1,1
213,1500,1600,60,38,3.0,7,3.0,2,1,1,1
214,1500,1600,60,38,3.0,7,3.0,2,1,1,1
215,1500,1600,60,38,3.0,7,3.0,2,1,1,1
216,1500,1600,60,38,3.0,7,3.0,2,1,1,1
217,1500,1600,60,38,3.0,7,3.0,2,1,1,1
218,1500,1600,60,38,3.0,7,3.0,2,1,1,1
219,1500,1600,60,38,3.0,7,3.0,2,1,1,1
220,1500,1600,60,38,3.0,7,3.0,2,1,1,1
221,1500,1600,60,38,3.0,7,3.0,2,1,1,1
222,1500,1600,60,38,3.0,7,3.0,2,1,1,1
223,1500,1600,60,2,3.0,8,3.0,4,4,1,1
224,1500,1600,60,2,3.0,8,3.0,4,4,1,1
225,1500,1600,60,5,3.0,3,1.0,2,1,2,1
226,1500,1600,60,5,3.0,3,1.0,2,1,2,1
227,1500,1600,60,5,3.0,3,1.0,2,1,2,1
228,1500,1600,60,5,3.0,3,1.0,2,1,2,1
229,1500,1600,60,5,3.0,3,1.0,2,1,2,1
230,1500,1600,60,1,2.0,7,1.0,2,1,2,1
231,1500,1600,60,3,3.0,9,2.0,2,1,1,1
232,1500,1600,60,3,3.0,9,2.0,2,1,1,1
233,1500,1600,60,3,3.0,9,2.0,2,1,1,1
234,1500,1600,60,9,3.0,4,1.0,2,1,2,1
235,1500,1600,60,9,3.0,4,1.0,2,1,2,1
236,1500,1600,60,9,3.0,4,1.0,2,1,2,1
237,1500,1600,60,9,3.0,4,1.0,2,1,2,1
238,1500,1600,60,9,3.0,4,1.0,2,1,2,1
239,1500,1600,60,9,3.0,4,1.0,2,1,2,1
240,1500,1600,60,9,3.0,4,1.0,2,1,2,1
241,1500,1600,60,9,3.0,4,1.0,2,1,2,1
242,1500,1600,60,9,3.0,4,1.0,2,1,2,1
243,1500,1600,60,1,3.0,7,3.0,2,1,1,1
244,1500,1600,60,37,3.0,7,3.0,3,2,2,1
245,1500,1600,60,37,3.0,7,3.0,3,2,2,1
246,1500,1600,60,37,3.0,7,3.0,3,2,2,1
247,1500,1600,60,37,3.0,7,3.0,3,2,2,1
248,1500,1600,60,37,3.0,7,3.0,3,2,2,1
249,1500,1600,60,37,3.0,7,3.0,3,2,2,1
250,1500,1600,60,37,3.0,7,3.0,3,2,2,1
251,1500,1600,60,37,3.0,7,3.0,3,2,2,1
252,1500,1600,60,37,3.0,7,3.0,3,2,2,1
253,1500,1600,60,37,3.0,7,3.0,3,2,2,1
254,1500,1600,60,37,3.0,7,3.0,3,2,2,1
255,1500,1600,60,37,3.0,7,3.0,3,2,2,1
256,1500,1600,60,37,3.0,7,3.0,3,2,2,1
257,1500,1600,60,37,3.0,7,3.0,3,2,2,1
258,1500,1600,60,37,3.0,7,3.0,3,2,2,1
259,1500,1600,60,37,3.0,7,3.0,3,2,2,1
260,1500,1600,60,37,3.0,7,3.0,3,2,2,1
261,1500,1600,60,37,3.0,7,3.0,3,2,2,1
262,1500,1600,60,37,3.0,7,3.0,3,2,2,1
263,1500,1600,60,37,3.0,7,3.0,3,2,2,1
264,1500,1600,60,37,3.0,7,3.0,3,2,2,1
265,1500,1600,60,37,3.0,7,3.0,3,2,2,1
266,1500,1600,60,37,3.0,7,3.0,3,2,2,1
267,1500,1600,60,37,3.0,7,3.0,3,2,2,1
268,1500,1600,60,37,3.0,7,3.0,3,2,2,1
269,1500,1600,60,37,3.0,7,3.0,3,2,2,1
270,1500,1600,60,37,3.0,7,3.0,3,2,2,1
271,1500,1600,60,37,3.0,7,3.0,3,2,2,1
272,1500,1600,60,37,3.0,7,3.0,3,2,2,1
273,1500,1600,60,37,3.0,7,3.0,3,2,2,1
274,1500,1600,60,37,3.0,7,3.0,3,2,2,1
275,1500,1600,60,37,3.0,7,3.0,3,2,2,1
276,1500,1600,60,37,3.0,7,3.0,3,2,2,1
277,1500,1600,60,37,3.0,7,3.0,3,2,2,1
278,1500,1600,60,37,3.0,7,3.0,3,2,2,1
279,1500,1600,60,37,3.0,7,3.0,3,2,2,1
280,1500,1600,60,37,3.0,7,3.0,3,2,2,1
281,1500,1600,60,4,1.0,3,3.0,1,1,1,1
282,1500,1600,60,4,1.0,3,3.0,1,1,1,1
283,1500,1600,60,4,1.0,3,3.0,1,1,1,1
284,1500,1600,60,4,1.0,3,3.0,1,1,1,1
285,1500,1600,60,1,1.0,6,3.0,2,1,1,1
286,1500,1600,60,18,2.0,10,1.0,1,1,2,1
287,1500,1600,60,18,2.0,10,1.0,1,1,2,1
288,1500,1600,60,18,2.0,10,1.0,1,1,2,1
289,1500,1600,60,18,2.0,10,1.0,1,1,2,1
290,1500,1600,60,18,2.0,10,1.0,1,1,2,1
291,1500,1600,60,18,2.0,10,1.0,1,1,2,1
292,1500,1600,60,18,2.0,10,1.0,1,1,2,1
293,1500,1600,60,18,2.0,10,1.0,1,1,2,1
294,1500,1600,60,18,2.0,10,1.0,1,1,2,1
295,1500,1600,60,18,2.0,10,1.0,1,1,2,1
296,1500,1600,60,18,2.0,10,1.0,1,1,2,1
297,1500,1600,60,18,2.0,10,1.0,1,1,2,1
298,1500,1600,60,18,2.0,10,1.0,1,1,2,1
299,1500,1600,60,18,2.0,10,1.0,1,1,2,1
300,1500,1600,60,18,2.0,10,1.0,1,1,2,1
301,1500,1600,60,18,2.0,10,1.0,1,1,2,1
302,1500,1600,60,18,2.0,10,1.0,1,1,2,1
303,1500,1600,60,18,2.0,10,1.0,1,1,2,1
304,1500,1600,60,8,2.0,6,1.0,1,1,2,1
305,1500,1600,60,8,2.0,6,1.0,1,1,2,1
306,1500,1600,60,8,2.0,6,1.0,1,1,2,1
307,1500,1600,60,8,2.0,6,1.0,1,1,2,1
308,1500,1600,60,8,2.0,6,1.0,1,1,2,1
309,1500,1600,60,8,2.0,6,1.0,1,1,2,1
310,1500,1600,60,8,2.0,6,1.0,1,1,2,1
311,1500,1600,60,8,2.0,6,1.0,1,1,2,1
312,1500,1600,60,1,3.0,5,2.0,2,1,2,1
313,1500,1600,60,2,3.0,6,2.0,4,3,1,1
314,1500,1600,60,2,3.0,6,2.0,4,3,1,1
315,1500,1600,60,7,3.0,7,1.0,2,1,2,1
316,1500,1600,60,7,3.0,7,1.0,2,1,2,1
317,1500,1600,60,7,3.0,7,1.0,2,1,2,1
318,1500,1600,60,7,3.0,7,1.0,2,1,2,1
319,1500,1600,60,7,3.0,7,1.0,2,1,2,1
320,1500,1600,60,7,3.0,7,1.0,2,1,2,1
321,1500,1600,60,7,3.0,7,1.0,2,1,2,1
322,1500,1600,60,1,3.0,8,1.0,4,3,2,1
323,1500,1600,60,4,3.0,8,2.0,2,1,1,1
324,1500,1600,60,4,3.0,8,2.0,2,1,1,1
325,1500,1600,60,4,3.0,8,2.0,2,1,1,1
326,1500,1600,60,4,3.0,8,2.0,2,1,1,1
327,1500,1600,60,1,3.0,8,2.0,4,3,1,1
328,1500,1600,60,1,3.0,7,2.0,2,1,2,1
329,1500,1600,60,5,2.0,9,1.0,2,1,2,1
330,1500,1600,60,5,2.0,9,1.0,2,1,2,1
331,1500,1600,60,5,2.0,9,1.0,2,1,2,1
332,1500,1600,60,5,2.0,9,1.0,2,1,2,1
333,1500,1600,60,5,2.0,9,1.0,2,1,2,1
334,1500,1600,60,4,3.0,6,1.0,4,2,1,1
335,1500,1600,60,4,3.0,6,1.0,4,2,1,1
336,1500,1600,60,4,3.0,6,1.0,4,2,1,1
337,1500,1600,60,4,3.0,6,1.0,4,2,1,1
338,1500,1600,60,1,1.0,3,1.0,4,2,1,1
339,1500,1600,60,14,3.0,8,2.0,1,1,1,1
340,1500,1600,60,14,3.0,8,2.0,1,1,1,1
341,1500,1600,60,14,3.0,8,2.0,1,1,1,1
342,1500,1600,60,14,3.0,8,2.0,1,1,1,1
343,1500,1600,60,14,3.0,8,2.0,1,1,1,1
344,1500,1600,60,14,3.0,8,2.0,1,1,1,1
345,1500,1600,60,14,3.0,8,2.0,1,1,1,1
346,1500,1600,60,14,3.0,8,2.0,1,1,1,1
347,1500,1600,60,14,3.0,8,2.0,1,1,1,1
348,1500,1600,60,14,3.0,8,2.0,1,1,1,1
349,1500,1600,60,14,3.0,8,2.0,1,1,1,1
350,1500,1600,60,14,3.0,8,2.0,1,1,1,1
351,1500,1600,60,14,3.0,8,2.0,1,1,1,1
352,1500,1600,60,14,3.0,8,2.0,1,1,1,1
353,1500,1600,60,1,3.0,7,1.0,2,1,2,1
354,1500,1600,60,2,3.0,10,2.0,2,1,2,1
355,1500,1600,60,2,3.0,10,2.0,2,1,2,1
356,1500,1600,60,1,2.0,4,1.0,5,2,2,1
357,1500,1600,60,1,3.0,9,3.0,4,3,2,1
358,1500,1600,60,14,1.0,7,1.0,4,3,2,1
359,1500,1600,60,14,1.0,7,1.0,4,3,2,1
360,1500,1600,60,14,1.0,7,1.0,4,3,2,1
361,1500,1600,60,14,1.0,7,1.0,4,3,2,1
362,1500,1600,60,14,1.0,7,1.0,4,3,2,1
363,1500,1600,60,14,1.0,7,1.0,4,3,2,1
364,1500,1600,60,14,1.0,7,1.0,4,3,2,1
365,1500,1600,60,14,1.0,7,1.0,4,3,2,1
366,1500,1600,60,14,1.0,7,1.0,4,3,2,1
367,1500,1600,60,14,1.0,7,1.0,4,3,2,1
368,1500,1600,60,14,1.0,7,1.0,4,3,2,1
369,1500,1600,60,14,1.0,7,1.0,4,3,2,1
370,1500,1600,60,14,1.0,7,1.0,4,3,2,1
371,1500,1600,60,14,1.0,7,1.0,4,3,2,1
372,1500,1600,60,6,3.0,5,2.0,2,1,1,1
373,1500,1600,60,6,3.0,5,2.0,2,1,1,1
374,1500,1600,60,6,3.0,5,2.0,2,1,1,1
375,1500,1600,60,6,3.0,5,2.0,2,1,1,1
376,1500,1600,60,6,3.0,5,2.0,2,1,1,1
377,1500,1600,60,6,3.0,5,2.0,2,1,1,1
378,1500,1600,60,2,3.0,9,1.0,4,3,1,1
379,1500,1600,60,2,3.0,9,1.0,4,3,1,1
380,1500,1600,60,2,3.0,6,2.0,2,1,2,1
381,1500,1600,60,2,3.0,6,2.0,2,1,2,1
382,1500,1600,60,2,3.0,10,2.0,2,1,1,1
383,1500,1600,60,2,3.0,10,2.0,2,1,1,1
384,1500,1600,60,1,3.0,8,3.0,5,4,1,1
385,1500,1600,60,2,3.0,3,1.0,2,1,1,1
386,1500,1600,60,2,3.0,3,1.0,2,1,1,1
387,1500,1600,60,1,2.0,9,1.0,4,5,1,1
388,1500,1600,60,1,2.0,7,2.0,2,1,2,1
389,1500,1600,60,1,3.0,8,1.0,1,1,1,1
390,1500,1600,60,1,3.0,5,2.0,2,1,1,1
391,1500,1600,60,2,3.0,8,3.0,4,2,2,1
392,1500,1600,60,2,3.0,8,3.0,4,2,2,1
393,1500,1600,60,1,1.0,6,2.0,1,1,1,1
394,1500,1600,60,5,2.0,9,3.0,4,3,2,1
395,1500,1600,60,5,2.0,9,3.0,4,3,2,1
396,1500,1600,60,5,2.0,9,3.0,4,3,2,1
397,1500,1600,60,5,2.0,9,3.0,4,3,2,1
398,1500,1600,60,5,2.0,9,3.0,4,3,2,1
399,1500,1600,60,1,3.0,8,3.0,3,3,1,1
400,1500,1600,60,2,3.0,8,3.0,4,4,1,1
401,1500,1600,60,2,3.0,8,3.0,4,4,1,1
402,1500,1600,60,3,3.0,5,1.0,1,1,1,1
403,1500,1600,60,3,3.0,5,1.0,1,1,1,1
404,1500,1600,60,3,3.0,5,1.0,1,1,1,1
405,1500,1600,60,1,3.0,9,3.0,5,5,1,1
406,1500,1600,60,2,1.0,8,3.0,4,1,1,1
407,1500,1600,60,2,1.0,8,3.0,4,1,1,1
408,1500,1600,60,3,3.0,8,3.0,2,3,2,1
409,1500,1600,60,3,3.0,8,3.0,2,3,2,1
410,1500,1600,60,3,3.0,8,3.0,2,3,2,1
411,1500,1600,60,3,2.0,7,2.0,4,2,1,1
412,1500,1600,60,3,2.0,7,2.0,4,2,1,1
413,1500,1600,60,3,2.0,7,2.0,4,2,1,1
414,1500,1600,60,1,2.0,7,2.0,2,1,2,1
415,1500,1600,60,2,3.0,6,2.0,4,5,2,1
416,1500,1600,60,2,3.0,6,2.0,4,5,2,1
417,1500,1600,60,1,2.0,5,2.0,1,1,1,1
418,1500,1600,60,2,2.0,7,2.0,4,3,1,1
419,1500,1600,60,2,2.0,7,2.0,4,3,1,1
420,1500,1600,60,1,2.0,4,1.0,2,1,1,1
421,1500,1600,60,3,3.0,7,3.0,4,2,2,1
422,1500,1600,60,3,3.0,7,3.0,4,2,2,1
423,1500,1600,60,3,3.0,7,3.0,4,2,2,1
424,1500,1600,60,1,3.0,9,2.0,4,5,1,1
425,1500,1600,60,1,1.0,2,0.0,4,1,2,1
426,1500,1600,60,2,2.0,7,2.0,1,1,1,1
427,1500,1600,60,2,2.0,7,2.0,1,1,1,1
428,1500,1600,60,1,3.0,8,2.0,4,4,1,1
429,1500,1600,60,2,2.0,4,1.0,1,1,2,1
430,1500,1600,60,2,2.0,4,1.0,1,1,2,1
431,1500,1600,60,6,2.0,5,1.0,2,1,1,1
432,1500,1600,60,6,2.0,5,1.0,2,1,1,1
433,1500,1600,60,6,2.0,5,1.0,2,1,1,1
434,1500,1600,60,6,2.0,5,1.0,2,1,1,1
435,1500,1600,60,6,2.0,5,1.0,2,1,1,1
436,1500,1600,60,6,2.0,5,1.0,2,1,1,1
437,1500,1600,60,2,3.0,8,2.0,2,1,2,1
438,1500,1600,60,2,3.0,8,2.0,2,1,2,1
439,1500,1600,60,1,3.0,5,2.0,2,1,1,1
440,1500,1600,60,1,3.0,8,3.0,4,3,1,1
441,1500,1600,60,1,2.0,10,3.0,2,1,1,1
442,1500,1600,60,2,3.0,8,2.0,1,1,1,1
443,1500,1600,60,2,3.0,8,2.0,1,1,1,1
444,1500,1600,60,2,3.0,9,3.0,1,1,1,1
445,1500,1600,60,2,3.0,9,3.0,1,1,1,1
446,1500,1600,60,1,3.0,8,3.0,2,1,1,1
447,1500,1600,60,1,3.0,8,3.0,2,3,2,1
448,1500,1600,60,2,3.0,4,1.0,1,1,2,1
449,1500,1600,60,2,3.0,4,1.0,1,1,2,1
450,1500,1600,60,1,2.0,5,2.0,4,2,2,1
451,1500,1600,60,2,2.0,6,2.0,1,1,1,1
452,1500,1600,60,2,2.0,6,2.0,1,1,1,1
453,1500,1600,60,1,2.0,8,1.0,4,1,1,1
454,1500,1600,60,1,3.0,7,3.0,2,1,2,1
455,1500,1600,60,1,3.0,7,2.0,2,1,2,1
456,1500,1600,60,1,3.0,8,3.0,2,1,2,1
457,1500,1600,60,3,2.0,5,2.0,1,1,1,1
458,1500,1600,60,3,2.0,5,2.0,1,1,1,1
459,1500,1600,60,3,2.0,5,2.0,1,1,1,1
460,1500,1600,60,1,3.0,9,3.0,4,3,1,1
