,Unnamed: 0,SERIALNO,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,LAT,LON,predicted_Class
3517,3517,2017000254367,100,200,60,1,3.0,7,3.0,4,2,2,9.08675,7.4906,2
5625,5625,2017000256741,100,200,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5628,5628,2017000256741,100,200,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5621,5621,2017000256741,100,200,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5622,5622,2017000256741,100,200,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5626,5626,2017000256741,100,200,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5627,5627,2017000256741,100,200,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5624,5624,2017000256741,100,200,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5631,5631,2017000256741,100,200,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5620,5620,2017000256741,100,200,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5630,5630,2017000256741,100,200,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5629,5629,2017000256741,100,200,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5623,5623,2017000256741,100,200,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
4767,4767,2017000258753,100,200,60,1,3.0,7,1.0,4,2,1,9.06145,7.46534,2
5362,5362,2017000274653,100,200,60,2,3.0,8,2.0,4,2,1,9.07577,7.40427,2
5361,5361,2017000274653,100,200,60,2,3.0,8,2.0,4,2,1,9.07576,7.40427,2
3181,3181,2017000277015,100,200,60,1,3.0,6,3.0,2,1,1,9.06745,7.46525,2
2919,2919,2017000279465,100,200,60,7,2.0,8,2.0,4,3,1,9.05127,7.50781,2
2920,2920,2017000279465,100,200,60,7,2.0,8,2.0,4,3,1,9.05126,7.50781,2
2918,2918,2017000279465,100,200,60,7,2.0,8,2.0,4,3,1,9.05126,7.50781,2
2916,2916,2017000279465,100,200,60,7,2.0,8,2.0,4,3,1,9.05126,7.50781,2
2915,2915,2017000279465,100,200,60,7,2.0,8,2.0,4,3,1,9.05127,7.50781,2
2914,2914,2017000279465,100,200,60,7,2.0,8,2.0,4,3,1,9.05126,7.50781,2
2917,2917,2017000279465,100,200,60,7,2.0,8,2.0,4,3,1,9.05127,7.50781,2
3979,3979,2017000282278,100,200,60,1,3.0,5,2.0,4,1,2,9.06601,7.49304,2
7987,7987,2017000282605,100,200,60,1,2.0,2,2.0,5,2,2,9.08577,7.48127,2
2855,2855,2017000294676,100,200,60,1,3.0,9,3.0,4,2,1,9.08898,7.47854,2
243,243,2017000312961,100,200,60,1,3.0,7,3.0,2,1,1,8.96868,7.43814,2
4759,4759,2017000323189,100,200,60,1,2.0,6,1.0,4,2,1,9.01345,7.58968,2
6591,6591,2017000328494,100,200,60,1,3.0,6,1.0,5,3,1,9.03233,7.47146,2
7595,7595,2017000349858,100,200,60,1,3.0,6,2.0,4,2,2,9.05014,7.50859,2
5257,5257,2017000359145,100,200,60,1,2.0,3,2.0,4,2,1,9.01715,7.47606,2
5723,5723,2017000367784,100,200,60,1,2.0,6,2.0,5,3,1,9.06604,7.3959,2
5134,5134,2017000376723,100,200,60,4,3.0,6,3.0,3,2,1,9.01346,7.58968,2
5133,5133,2017000376723,100,200,60,4,3.0,6,3.0,3,2,1,9.01345,7.58968,2
5135,5135,2017000376723,100,200,60,4,3.0,6,3.0,3,2,1,9.01345,7.58968,2
5136,5136,2017000376723,100,200,60,4,3.0,6,3.0,3,2,1,9.01346,7.58968,2
556,556,2017000379266,100,200,60,1,3.0,7,1.0,4,2,1,8.96406,7.36038,2
5170,5170,2017000400566,100,200,60,1,3.0,6,2.0,4,2,1,9.11744,7.45528,2
1713,1713,2017000425397,100,200,60,1,3.0,10,3.0,4,2,1,9.07234,7.48768,2
6786,6786,2017000430355,100,200,60,1,3.0,6,2.0,5,1,1,9.05547,7.48034,2
7226,7226,2017000435808,100,200,60,1,2.0,6,2.0,5,3,1,9.03211,7.46999,2
5819,5819,2017000438593,100,200,60,1,1.0,5,1.0,5,2,1,9.05739,7.48614,2
6082,6082,2017000455728,100,200,60,1,3.0,7,2.0,4,2,1,9.07946,7.50027,2
4774,4774,2017000457641,100,200,60,1,3.0,8,3.0,4,2,2,9.06327,7.4301,2
5420,5420,2017000482302,100,200,60,1,3.0,7,2.0,4,2,1,8.9491,7.26208,2
5331,5331,2017000488255,100,200,60,3,2.0,6,2.0,5,2,2,9.10101,7.49677,2
5330,5330,2017000488255,100,200,60,3,2.0,6,2.0,5,2,2,9.101,7.49677,2
5332,5332,2017000488255,100,200,60,3,2.0,6,2.0,5,2,2,9.101,7.49677,2
7694,7694,2017000488525,100,200,60,1,3.0,6,2.0,5,3,1,9.02958,7.48084,2
5469,5469,2017000508268,100,200,60,1,3.0,7,2.0,5,2,2,9.02057,7.58293,2
754,754,2017000534236,100,200,60,1,2.0,6,2.0,4,2,2,9.07128,7.46284,2
665,665,2017000535701,100,200,60,2,3.0,8,2.0,4,2,1,9.05586,7.46535,2
666,666,2017000535701,100,200,60,2,3.0,8,2.0,4,2,1,9.05587,7.46535,2
446,446,2017000540940,100,200,60,1,3.0,8,3.0,2,1,1,9.08675,7.4906,2
6780,6780,2017000544458,100,200,60,1,3.0,10,2.0,4,2,1,9.08492,7.46055,2
5472,5472,2017000549148,100,200,60,1,3.0,7,3.0,4,2,2,9.07917,7.49092,2
6867,6867,2017000559420,100,200,60,1,2.0,6,2.0,4,2,1,9.06452,7.37098,2
7294,7294,2017000560842,100,200,60,1,2.0,6,2.0,4,2,1,9.0741,7.4515,2
7278,7278,2017000583396,100,200,60,2,2.0,8,2.0,4,2,1,9.06145,7.46534,2
7279,7279,2017000583396,100,200,60,2,2.0,8,2.0,4,2,1,9.06146,7.46534,2
4967,4967,2017000592132,100,200,60,1,3.0,6,2.0,4,2,1,9.06601,7.49304,2
5852,5852,2017000595660,100,200,60,2,3.0,6,2.0,5,2,2,9.00188,7.45495,2
5851,5851,2017000595660,100,200,60,2,3.0,6,2.0,5,2,2,9.00187,7.45495,2
7406,7406,2017000606282,100,200,60,1,2.0,4,1.0,5,2,2,9.07105,7.40364,2
8179,8179,2017000608106,100,200,60,1,3.0,7,1.0,5,2,1,9.11747,7.40234,2
1717,1717,2017000619815,100,200,60,2,3.0,6,1.0,4,2,1,9.04076,7.50016,2
1718,1718,2017000619815,100,200,60,2,3.0,6,1.0,4,2,1,9.04077,7.50016,2
5412,5412,2017000628302,100,200,60,1,3.0,6,2.0,4,2,2,9.00009,7.42591,2
6108,6108,2017000636759,100,200,60,1,3.0,6,1.0,5,2,1,9.04313,7.53078,2
5372,5372,2017000671717,100,200,60,1,2.0,4,3.0,2,1,2,9.05547,7.48034,2
4036,4036,2017000684710,100,200,60,2,3.0,6,3.0,3,2,1,9.07495,7.39688,2
4035,4035,2017000684710,100,200,60,2,3.0,6,3.0,3,2,1,9.07494,7.39688,2
3950,3950,2017000687450,100,200,60,1,2.0,6,2.0,4,2,1,9.07054,7.44371,2
3760,3760,2017000688891,100,200,60,1,3.0,6,1.0,4,3,1,9.03546,7.58156,2
6669,6669,2017000696469,100,200,60,1,2.0,7,2.0,5,3,1,9.07854,7.39069,2
7340,7340,2017000703282,100,200,60,1,3.0,7,2.0,5,1,1,9.07224,7.40432,2
3917,3917,2017000705862,100,200,60,1,3.0,8,3.0,4,1,1,9.08093,7.49692,2
8189,8189,2017000706293,100,200,60,1,3.0,7,2.0,5,3,1,9.08652,7.49147,2
7983,7983,2017000707003,100,200,60,1,2.0,6,2.0,4,1,1,9.02513,7.58613,2
7392,7392,2017000711099,100,200,60,1,2.0,8,1.0,4,2,1,9.08297,7.47618,2
917,917,2017000733947,100,200,60,2,3.0,8,2.0,4,1,2,9.07239,7.49055,2
918,918,2017000733947,100,200,60,2,3.0,8,2.0,4,1,2,9.0724,7.49055,2
5037,5037,2017000736221,100,200,60,1,3.0,5,3.0,4,2,1,9.11721,7.40618,2
6687,6687,2017000736451,100,200,60,1,3.0,8,2.0,4,2,1,9.11465,7.40951,2
8146,8146,2017000746082,100,200,60,1,3.0,6,1.0,5,3,1,9.07857,7.49469,2
8184,8184,2017000753551,100,200,60,1,2.0,6,2.0,5,3,1,9.02223,7.48141,2
5004,5004,2017000758665,100,200,60,3,3.0,7,2.0,4,2,1,9.08492,7.46055,2
5005,5005,2017000758665,100,200,60,3,3.0,7,2.0,4,2,1,9.08493,7.46055,2
5006,5006,2017000758665,100,200,60,3,3.0,7,2.0,4,2,1,9.08492,7.46055,2
7285,7285,2017000759943,100,200,60,1,3.0,6,1.0,5,2,2,9.06327,7.4301,2
8167,8167,2017000765283,100,200,60,1,3.0,6,2.0,4,2,2,8.99687,7.43188,2
7672,7672,2017000772398,100,200,60,1,3.0,5,2.0,5,3,1,9.06515,7.47659,2
7528,7528,2017000784287,100,200,60,1,3.0,6,1.0,5,2,1,9.04521,7.40591,2
7640,7640,2017000786202,100,200,60,1,2.0,3,1.0,4,2,1,8.98219,7.56027,2
7603,7603,2017000794169,100,200,60,2,2.0,6,1.0,5,1,2,9.06535,7.3671,2
7604,7604,2017000794169,100,200,60,2,2.0,6,1.0,5,1,2,9.06536,7.3671,2
4825,4825,2017000797492,100,200,60,4,2.0,8,3.0,4,1,1,9.03922,7.41207,2
4824,4824,2017000797492,100,200,60,4,2.0,8,3.0,4,1,1,9.03921,7.41207,2
4827,4827,2017000797492,100,200,60,4,2.0,8,3.0,4,1,1,9.03922,7.41207,2
4826,4826,2017000797492,100,200,60,4,2.0,8,3.0,4,1,1,9.03921,7.41207,2
7682,7682,2017000809755,100,200,60,1,1.0,6,2.0,5,2,1,9.0449,7.51866,2
8023,8023,2017000811586,100,200,60,1,2.0,6,2.0,5,2,2,9.01445,7.49266,2
3470,3470,2017000813519,100,200,60,2,1.0,6,1.0,4,1,1,9.03715,7.58008,2
3469,3469,2017000813519,100,200,60,2,1.0,6,1.0,4,1,1,9.03714,7.58008,2
6009,6009,2017000826459,100,200,60,1,2.0,6,1.0,5,1,1,9.04787,7.48515,2
7919,7919,2017000831174,100,200,60,1,2.0,6,2.0,4,2,2,9.11744,7.45528,2
7557,7557,2017000840148,100,200,60,1,3.0,6,1.0,5,2,2,9.06452,7.37098,2
5027,5027,2017000842370,100,200,60,1,2.0,6,3.0,3,2,1,9.04468,7.47364,2
6126,6126,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10244,7.48662,2
6119,6119,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10245,7.48662,2
6130,6130,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10244,7.48662,2
6129,6129,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10245,7.48662,2
6128,6128,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10244,7.48662,2
6127,6127,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10245,7.48662,2
6125,6125,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10245,7.48662,2
6131,6131,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10245,7.48662,2
6123,6123,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10245,7.48662,2
6122,6122,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10244,7.48662,2
6118,6118,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10244,7.48662,2
6121,6121,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10245,7.48662,2
6120,6120,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10244,7.48662,2
6124,6124,2017000848845,100,200,60,14,2.0,7,2.0,4,5,1,9.10244,7.48662,2
3179,3179,2017000851153,100,200,60,3,3.0,7,2.0,4,2,1,9.06518,7.37984,2
3177,3177,2017000851153,100,200,60,3,3.0,7,2.0,4,2,1,9.06518,7.37984,2
3178,3178,2017000851153,100,200,60,3,3.0,7,2.0,4,2,1,9.06519,7.37984,2
7675,7675,2017000878929,100,200,60,1,1.0,5,2.0,5,2,1,9.00286,7.56016,2
478,478,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
477,477,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
476,476,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
500,500,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
499,499,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
474,474,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
501,501,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
473,473,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
479,479,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
471,471,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
472,472,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
475,475,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
480,480,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
491,491,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
498,498,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
492,492,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
493,493,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
494,494,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
490,490,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
489,489,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
488,488,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
481,481,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
487,487,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
495,495,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
485,485,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
496,496,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
483,483,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
482,482,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
497,497,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
486,486,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
484,484,2017000887728,100,200,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
5013,5013,2017000893508,100,200,60,1,3.0,7,3.0,5,2,1,9.03105,7.49513,2
3516,3516,2017000896994,100,200,60,2,2.0,5,3.0,4,2,2,9.08525,7.48241,2
3515,3515,2017000896994,100,200,60,2,2.0,5,3.0,4,2,2,9.08524,7.48241,2
5166,5166,2017000899516,100,200,60,1,1.0,4,1.0,4,2,1,9.08479,7.48366,2
6685,6685,2017000904255,100,200,60,1,2.0,7,1.0,5,2,1,9.10821,7.4812,2
537,537,2017000913736,100,200,60,1,0.0,3,2.0,4,1,1,9.00535,7.46686,2
4370,4370,2017000915042,100,200,60,3,3.0,7,2.0,4,2,1,9.07257,7.46543,2
4372,4372,2017000915042,100,200,60,3,3.0,7,2.0,4,2,1,9.07257,7.46543,2
4371,4371,2017000915042,100,200,60,3,3.0,7,2.0,4,2,1,9.07258,7.46543,2
6459,6459,2017000955659,100,200,60,1,2.0,6,1.0,5,1,2,9.00304,7.45594,2
1690,1690,2017000964919,100,200,60,4,3.0,7,3.0,4,2,1,9.0589,7.37536,2
1689,1689,2017000964919,100,200,60,4,3.0,7,3.0,4,2,1,9.05889,7.37536,2
1688,1688,2017000964919,100,200,60,4,3.0,7,3.0,4,2,1,9.0589,7.37536,2
1687,1687,2017000964919,100,200,60,4,3.0,7,3.0,4,2,1,9.05889,7.37536,2
1548,1548,2017000973659,100,200,60,8,3.0,6,2.0,4,3,2,9.02981,7.5787,2
1552,1552,2017000973659,100,200,60,8,3.0,6,2.0,4,3,2,9.02981,7.5787,2
1551,1551,2017000973659,100,200,60,8,3.0,6,2.0,4,3,2,9.0298,7.5787,2
1549,1549,2017000973659,100,200,60,8,3.0,6,2.0,4,3,2,9.0298,7.5787,2
1550,1550,2017000973659,100,200,60,8,3.0,6,2.0,4,3,2,9.02981,7.5787,2
1545,1545,2017000973659,100,200,60,8,3.0,6,2.0,4,3,2,9.0298,7.5787,2
1547,1547,2017000973659,100,200,60,8,3.0,6,2.0,4,3,2,9.0298,7.5787,2
1546,1546,2017000973659,100,200,60,8,3.0,6,2.0,4,3,2,9.02981,7.5787,2
8229,8229,2017000976721,100,200,60,1,2.0,8,2.0,4,2,1,9.02828,7.57791,2
133,133,2017001007420,100,200,60,1,3.0,7,3.0,4,2,2,9.09205,7.49402,2
6957,6957,2017001013709,100,200,60,2,2.0,6,1.0,4,1,1,8.96586,7.43866,2
6958,6958,2017001013709,100,200,60,2,2.0,6,1.0,4,1,1,8.965869999999999,7.43866,2
2252,2252,2017001019507,100,200,60,1,2.0,8,2.0,4,1,1,9.02828,7.57791,2
958,958,2017001022952,100,200,60,1,3.0,7,3.0,4,2,2,9.08278,7.47638,2
7997,7997,2017001025469,100,200,60,1,2.0,6,2.0,4,2,1,9.04104,7.50061,2
5956,5956,2017001032032,100,200,60,1,2.0,6,2.0,5,2,2,9.08364,7.48682,2
6722,6722,2017001037389,100,200,60,1,2.0,4,1.0,5,3,1,9.15077,7.32265,2
7912,7912,2017001042105,100,200,60,2,2.0,6,2.0,5,2,2,9.07639,7.48948,2
7911,7911,2017001042105,100,200,60,2,2.0,6,2.0,5,2,2,9.07638,7.48948,2
6977,6977,2017001043461,100,200,60,1,3.0,7,2.0,5,2,1,9.07367,7.47846,2
4130,4130,2017001068485,100,200,60,13,2.0,6,1.0,4,5,1,9.05015,7.50859,2
4129,4129,2017001068485,100,200,60,13,2.0,6,1.0,4,5,1,9.05014,7.50859,2
4125,4125,2017001068485,100,200,60,13,2.0,6,1.0,4,5,1,9.05014,7.50859,2
4122,4122,2017001068485,100,200,60,13,2.0,6,1.0,4,5,1,9.05015,7.50859,2
4123,4123,2017001068485,100,200,60,13,2.0,6,1.0,4,5,1,9.05014,7.50859,2
4124,4124,2017001068485,100,200,60,13,2.0,6,1.0,4,5,1,9.05015,7.50859,2
4131,4131,2017001068485,100,200,60,13,2.0,6,1.0,4,5,1,9.05014,7.50859,2
4132,4132,2017001068485,100,200,60,13,2.0,6,1.0,4,5,1,9.05015,7.50859,2
4133,4133,2017001068485,100,200,60,13,2.0,6,1.0,4,5,1,9.05014,7.50859,2
4128,4128,2017001068485,100,200,60,13,2.0,6,1.0,4,5,1,9.05015,7.50859,2
4121,4121,2017001068485,100,200,60,13,2.0,6,1.0,4,5,1,9.05014,7.50859,2
4126,4126,2017001068485,100,200,60,13,2.0,6,1.0,4,5,1,9.05015,7.50859,2
4127,4127,2017001068485,100,200,60,13,2.0,6,1.0,4,5,1,9.05014,7.50859,2
3546,3546,2017001068826,100,200,60,3,2.0,6,2.0,4,2,1,9.04293,7.50863,2
3544,3544,2017001068826,100,200,60,3,2.0,6,2.0,4,2,1,9.04293,7.50863,2
3545,3545,2017001068826,100,200,60,3,2.0,6,2.0,4,2,1,9.04294,7.50863,2
5967,5967,2017001080095,100,200,60,1,2.0,6,2.0,5,2,2,9.09205,7.49402,2
4509,4509,2017001083262,100,200,60,1,3.0,6,1.0,5,2,1,9.06745,7.46525,2
2202,2202,2017001105995,100,200,60,1,2.0,6,2.0,4,1,2,9.07638,7.48948,2
6145,6145,2017001109843,100,200,60,1,3.0,7,2.0,4,2,1,9.0326,7.49744,2
2985,2985,2017001117614,100,200,60,1,3.0,3,3.0,4,3,1,9.08731,7.47848,2
7529,7529,2017001117725,100,200,60,1,2.0,3,1.0,5,2,2,9.07114,7.48524,2
3524,3524,2017001123881,100,200,60,1,3.0,3,2.0,4,3,1,9.06515,7.47659,2
2199,2199,2017001131511,100,200,60,1,3.0,8,3.0,2,1,1,9.0741,7.4515,2
8180,8180,2017001133327,100,200,60,1,3.0,6,2.0,5,2,2,9.00125,7.45439,2
6232,6232,2017001149444,100,200,60,1,3.0,9,1.0,5,2,1,9.10821,7.4812,2
4025,4025,2017001153776,100,200,60,1,3.0,3,1.0,4,2,1,9.1506,7.35915,2
7438,7438,2017001174463,100,200,60,1,2.0,8,1.0,4,2,1,9.06343,7.45897,2
2847,2847,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2833,2833,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2834,2834,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2845,2845,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2832,2832,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2831,2831,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2846,2846,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2843,2843,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2835,2835,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2844,2844,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2836,2836,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2837,2837,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2838,2838,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2842,2842,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2839,2839,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2840,2840,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2841,2841,2017001186403,100,200,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
7082,7082,2017001196306,100,200,60,1,2.0,9,2.0,5,2,1,9.06708,7.42357,2
