,Unnamed: 0,SERIALNO,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,LAT,LON,predicted_Class
7853,7853,2017000137461,300,400,60,1,3.0,8,2.0,4,3,2,9.0743,7.49162,2
2549,2549,2017000137494,300,400,60,3,3.0,9,2.0,4,3,2,9.08182,7.49317,2
2548,2548,2017000137494,300,400,60,3,3.0,9,2.0,4,3,2,9.08183,7.49317,2
2547,2547,2017000137494,300,400,60,3,3.0,9,2.0,4,3,2,9.08182,7.49317,2
938,938,2017000139375,300,400,60,1,2.0,3,1.0,2,1,1,8.96868,7.43814,3
6492,6492,2017000140559,300,400,60,1,2.0,6,2.0,5,2,2,9.08888,7.47989,2
3910,3910,2017000140861,300,400,60,1,3.0,6,1.0,4,3,2,9.04237,7.48662,2
8201,8201,2017000146866,300,400,60,1,2.0,10,1.0,5,5,1,9.04313,7.53078,2
1909,1909,2017000149682,300,400,60,2,3.0,7,2.0,1,1,2,9.07485,7.3962,3
1908,1908,2017000149682,300,400,60,2,3.0,7,2.0,1,1,2,9.07484,7.3962,3
3146,3146,2017000150080,300,400,60,1,3.0,9,2.0,4,3,2,9.10536,7.4245,2
3715,3715,2017000151555,300,400,60,3,3.0,7,1.0,1,1,1,9.06496,7.47347,3
3713,3713,2017000151555,300,400,60,3,3.0,7,1.0,1,1,1,9.06496,7.47347,3
3714,3714,2017000151555,300,400,60,3,3.0,7,1.0,1,1,1,9.06497,7.47347,3
4833,4833,2017000152897,300,400,60,1,3.0,7,0.0,4,1,1,9.08054,7.48608,2
2972,2972,2017000153797,300,400,60,1,2.0,6,2.0,2,1,1,9.03714,7.58008,2
4002,4002,2017000157225,300,400,60,1,2.0,5,1.0,4,3,2,9.10229,7.49443,2
3963,3963,2017000157368,300,400,60,1,2.0,5,1.0,3,2,2,9.06708,7.42357,2
2170,2170,2017000157463,300,400,60,2,2.0,8,3.0,3,3,1,9.05015,7.50859,2
2169,2169,2017000157463,300,400,60,2,2.0,8,3.0,3,3,1,9.05014,7.50859,2
2403,2403,2017000157613,300,400,60,3,2.0,8,2.0,1,1,2,9.02909,7.47653,3
2402,2402,2017000157613,300,400,60,3,2.0,8,2.0,1,1,2,9.02908,7.47653,3
2404,2404,2017000157613,300,400,60,3,2.0,8,2.0,1,1,2,9.02908,7.47653,3
3897,3897,2017000159984,300,400,60,1,2.0,6,1.0,3,2,2,9.07224,7.40448,2
7669,7669,2017000162046,300,400,60,1,3.0,6,2.0,5,2,2,9.1024,7.49433,2
7646,7646,2017000165064,300,400,60,1,1.0,5,1.0,5,2,2,9.04313,7.53078,2
3359,3359,2017000170239,300,400,60,1,3.0,9,3.0,2,1,2,9.04291,7.51468,2
5205,5205,2017000174616,300,400,60,1,3.0,8,2.0,4,3,2,9.09543,7.49335,2
3947,3947,2017000176897,300,400,60,1,2.0,5,1.0,4,5,2,9.08826,7.47816,2
7609,7609,2017000177711,300,400,60,1,3.0,9,2.0,4,4,1,9.07097,7.42997,2
6448,6448,2017000181936,300,400,60,1,3.0,8,2.0,5,4,1,9.0372,7.48506,2
6617,6617,2017000187194,300,400,60,1,3.0,6,2.0,4,5,1,9.07367,7.47846,2
7794,7794,2017000190022,300,400,60,1,2.0,8,2.0,4,5,1,9.08746,7.47625,2
4506,4506,2017000190927,300,400,60,2,3.0,7,3.0,4,2,1,9.06519,7.37984,2
4505,4505,2017000190927,300,400,60,2,3.0,7,3.0,4,2,1,9.06518,7.37984,2
7147,7147,2017000192210,300,400,60,6,2.0,5,2.0,3,2,1,9.08493,7.46055,2
7150,7150,2017000192210,300,400,60,6,2.0,5,2.0,3,2,1,9.08492,7.46055,2
7151,7151,2017000192210,300,400,60,6,2.0,5,2.0,3,2,1,9.08493,7.46055,2
7146,7146,2017000192210,300,400,60,6,2.0,5,2.0,3,2,1,9.08492,7.46055,2
7149,7149,2017000192210,300,400,60,6,2.0,5,2.0,3,2,1,9.08493,7.46055,2
7148,7148,2017000192210,300,400,60,6,2.0,5,2.0,3,2,1,9.08492,7.46055,2
6188,6188,2017000198074,300,400,60,5,2.0,8,2.0,4,4,2,9.04294,7.50863,2
6187,6187,2017000198074,300,400,60,5,2.0,8,2.0,4,4,2,9.04293,7.50863,2
6186,6186,2017000198074,300,400,60,5,2.0,8,2.0,4,4,2,9.04294,7.50863,2
6185,6185,2017000198074,300,400,60,5,2.0,8,2.0,4,4,2,9.04293,7.50863,2
6189,6189,2017000198074,300,400,60,5,2.0,8,2.0,4,4,2,9.04293,7.50863,2
1974,1974,2017000199159,300,400,60,1,3.0,9,2.0,4,5,2,9.07654,7.44328,2
4821,4821,2017000199216,300,400,60,1,3.0,7,2.0,4,2,1,9.02846,7.47815,2
6954,6954,2017000200502,300,400,60,1,2.0,5,2.0,4,2,1,9.0905,7.48394,2
7569,7569,2017000200926,300,400,60,2,1.0,3,1.0,4,1,1,9.02774,7.49495,2
7570,7570,2017000200926,300,400,60,2,1.0,3,1.0,4,1,1,9.02775,7.49495,2
6223,6223,2017000203688,300,400,60,4,1.0,4,1.0,4,3,2,8.96407,7.36038,2
6224,6224,2017000203688,300,400,60,4,1.0,4,1.0,4,3,2,8.96406,7.36038,2
6225,6225,2017000203688,300,400,60,4,1.0,4,1.0,4,3,2,8.96407,7.36038,2
6222,6222,2017000203688,300,400,60,4,1.0,4,1.0,4,3,2,8.96406,7.36038,2
7713,7713,2017000204600,300,400,60,1,3.0,9,2.0,4,3,2,8.91553,7.26149,2
2234,2234,2017000204846,300,400,60,1,3.0,6,2.0,4,4,1,9.07367,7.47846,2
4953,4953,2017000212804,300,400,60,1,3.0,5,3.0,3,3,1,9.06343,7.45897,2
5163,5163,2017000213837,300,400,60,1,2.0,4,1.0,3,1,1,9.07523,7.46814,2
4522,4522,2017000216054,300,400,60,1,2.0,7,2.0,4,3,2,9.017,7.44139,2
1409,1409,2017000218299,300,400,60,1,3.0,7,2.0,2,1,1,9.02822,7.49753,2
5023,5023,2017000221776,300,400,60,1,3.0,7,3.0,2,1,1,8.95823,7.36845,2
3968,3968,2017000222042,300,400,60,1,2.0,5,2.0,2,1,1,9.06343,7.45897,2
7425,7425,2017000222248,300,400,60,1,3.0,5,2.0,4,3,1,9.07499,7.43255,2
1777,1777,2017000222353,300,400,60,1,3.0,7,3.0,4,3,2,9.07917,7.49092,2
3951,3951,2017000223728,300,400,60,1,2.0,5,2.0,1,1,2,9.10536,7.4245,3
6073,6073,2017000224813,300,400,60,2,3.0,7,1.0,5,3,1,9.07524,7.46814,2
6072,6072,2017000224813,300,400,60,2,3.0,7,1.0,5,3,1,9.07523,7.46814,2
5968,5968,2017000225707,300,400,60,1,1.0,6,2.0,4,2,1,9.04895,7.47441,2
552,552,2017000226910,300,400,60,1,1.0,6,2.0,4,1,1,9.08577,7.48127,2
7255,7255,2017000227260,300,400,60,1,2.0,6,2.0,4,3,1,9.04787,7.48515,2
4351,4351,2017000227783,300,400,60,2,3.0,5,2.0,4,3,2,9.05759,7.45901,2
4350,4350,2017000227783,300,400,60,2,3.0,5,2.0,4,3,2,9.05758,7.45901,2
7999,7999,2017000227872,300,400,60,1,2.0,4,2.0,4,3,1,8.91553,7.26149,2
5046,5046,2017000228099,300,400,60,2,3.0,8,2.0,5,2,1,8.97411,7.49017,2
5045,5045,2017000228099,300,400,60,2,3.0,8,2.0,5,2,1,8.9741,7.49017,2
3987,3987,2017000230683,300,400,60,1,2.0,6,2.0,1,1,1,9.06763,7.40369,3
3541,3541,2017000238077,300,400,60,1,3.0,6,3.0,2,1,2,9.01373,7.57711,2
5343,5343,2017000239325,300,400,60,1,3.0,8,3.0,5,3,2,9.07152,7.46907,2
23,23,2017000247487,300,400,60,1,1.0,10,3.0,4,2,2,9.05983,7.50052,2
1155,1155,2017000250967,300,400,60,4,2.0,7,2.0,1,1,1,9.04048,7.46447,3
1156,1156,2017000250967,300,400,60,4,2.0,7,2.0,1,1,1,9.04049,7.46447,3
1157,1157,2017000250967,300,400,60,4,2.0,7,2.0,1,1,1,9.04048,7.46447,3
1158,1158,2017000250967,300,400,60,4,2.0,7,2.0,1,1,1,9.04049,7.46447,3
1172,1172,2017000252029,300,400,60,1,3.0,8,3.0,2,1,1,9.06677,7.44075,2
415,415,2017000252268,300,400,60,2,3.0,6,2.0,4,5,2,9.03233,7.47146,2
416,416,2017000252268,300,400,60,2,3.0,6,2.0,4,5,2,9.03234,7.47146,2
7708,7708,2017000253684,300,400,60,1,3.0,7,2.0,4,4,2,8.87967,7.23107,2
3517,3517,2017000254367,300,400,60,1,3.0,7,3.0,4,2,2,9.08675,7.4906,2
7937,7937,2017000254386,300,400,60,1,3.0,6,2.0,4,3,1,9.03921,7.41207,2
5628,5628,2017000256741,300,400,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5621,5621,2017000256741,300,400,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5623,5623,2017000256741,300,400,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5624,5624,2017000256741,300,400,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5625,5625,2017000256741,300,400,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5622,5622,2017000256741,300,400,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5627,5627,2017000256741,300,400,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5629,5629,2017000256741,300,400,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5631,5631,2017000256741,300,400,60,12,1.0,2,2.0,4,2,1,9.02829,7.57791,2
5626,5626,2017000256741,300,400,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5620,5620,2017000256741,300,400,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
5630,5630,2017000256741,300,400,60,12,1.0,2,2.0,4,2,1,9.02828,7.57791,2
3978,3978,2017000258034,300,400,60,1,3.0,8,1.0,4,3,2,9.07898,7.40245,2
4767,4767,2017000258753,300,400,60,1,3.0,7,1.0,4,2,1,9.06145,7.46534,2
7099,7099,2017000266332,300,400,60,1,3.0,6,2.0,4,3,2,9.06694,7.44349,2
7632,7632,2017000274200,300,400,60,2,2.0,10,2.0,4,2,2,9.03772,7.50426,2
7633,7633,2017000274200,300,400,60,2,2.0,10,2.0,4,2,2,9.03773,7.50426,2
5361,5361,2017000274653,300,400,60,2,3.0,8,2.0,4,2,1,9.07576,7.40427,2
5362,5362,2017000274653,300,400,60,2,3.0,8,2.0,4,2,1,9.07577,7.40427,2
3181,3181,2017000277015,300,400,60,1,3.0,6,3.0,2,1,1,9.06745,7.46525,2
3824,3824,2017000278135,300,400,60,1,3.0,8,2.0,4,3,2,9.06327,7.4301,2
2915,2915,2017000279465,300,400,60,7,2.0,8,2.0,4,3,1,9.05127,7.50781,2
2916,2916,2017000279465,300,400,60,7,2.0,8,2.0,4,3,1,9.05126,7.50781,2
2918,2918,2017000279465,300,400,60,7,2.0,8,2.0,4,3,1,9.05126,7.50781,2
2919,2919,2017000279465,300,400,60,7,2.0,8,2.0,4,3,1,9.05127,7.50781,2
2920,2920,2017000279465,300,400,60,7,2.0,8,2.0,4,3,1,9.05126,7.50781,2
2917,2917,2017000279465,300,400,60,7,2.0,8,2.0,4,3,1,9.05127,7.50781,2
2914,2914,2017000279465,300,400,60,7,2.0,8,2.0,4,3,1,9.05126,7.50781,2
3979,3979,2017000282278,300,400,60,1,3.0,5,2.0,4,1,2,9.06601,7.49304,2
7987,7987,2017000282605,300,400,60,1,2.0,2,2.0,5,2,2,9.08577,7.48127,2
6140,6140,2017000283067,300,400,60,1,2.0,5,2.0,4,3,2,9.07367,7.47846,2
4254,4254,2017000285301,300,400,60,1,3.0,10,3.0,4,4,1,9.03714,7.58008,2
2903,2903,2017000287314,300,400,60,5,2.0,7,2.0,1,1,1,9.07097,7.42997,3
2904,2904,2017000287314,300,400,60,5,2.0,7,2.0,1,1,1,9.07098,7.42997,3
2905,2905,2017000287314,300,400,60,5,2.0,7,2.0,1,1,1,9.07097,7.42997,3
2906,2906,2017000287314,300,400,60,5,2.0,7,2.0,1,1,1,9.07098,7.42997,3
2907,2907,2017000287314,300,400,60,5,2.0,7,2.0,1,1,1,9.07097,7.42997,3
7523,7523,2017000288070,300,400,60,1,2.0,6,2.0,4,3,2,9.07789,7.47146,2
2278,2278,2017000289481,300,400,60,1,3.0,8,2.0,3,4,2,9.03277,7.39652,2
2855,2855,2017000294676,300,400,60,1,3.0,9,3.0,4,2,1,9.08898,7.47854,2
3725,3725,2017000295704,300,400,60,1,3.0,6,1.0,4,4,2,9.05983,7.50052,2
7042,7042,2017000296224,300,400,60,1,3.0,8,2.0,4,4,2,8.87967,7.23107,2
1052,1052,2017000297086,300,400,60,1,3.0,8,3.0,4,3,1,9.03921,7.41207,2
4344,4344,2017000297423,300,400,60,4,2.0,8,2.0,4,3,2,9.02829,7.57791,2
4341,4341,2017000297423,300,400,60,4,2.0,8,2.0,4,3,2,9.02828,7.57791,2
4343,4343,2017000297423,300,400,60,4,2.0,8,2.0,4,3,2,9.02828,7.57791,2
4342,4342,2017000297423,300,400,60,4,2.0,8,2.0,4,3,2,9.02829,7.57791,2
2226,2226,2017000302585,300,400,60,1,2.0,7,2.0,2,1,1,9.03921,7.41207,2
7903,7903,2017000311541,300,400,60,1,2.0,8,2.0,5,2,2,9.06583,7.42562,2
3139,3139,2017000311646,300,400,60,2,2.0,7,2.0,1,1,1,9.007,7.47126,3
3140,3140,2017000311646,300,400,60,2,2.0,7,2.0,1,1,1,9.00701,7.47126,3
243,243,2017000312961,300,400,60,1,3.0,7,3.0,2,1,1,8.96868,7.43814,2
4791,4791,2017000314175,300,400,60,1,3.0,10,2.0,4,5,1,9.07523,7.46814,2
1844,1844,2017000319002,300,400,60,3,2.0,7,1.0,4,5,1,9.09315,7.48402,2
1845,1845,2017000319002,300,400,60,3,2.0,7,1.0,4,5,1,9.09314,7.48402,2
1843,1843,2017000319002,300,400,60,3,2.0,7,1.0,4,5,1,9.09314,7.48402,2
5187,5187,2017000323063,300,400,60,1,2.0,7,2.0,4,4,1,9.04313,7.53078,2
4759,4759,2017000323189,300,400,60,1,2.0,6,1.0,4,2,1,9.01345,7.58968,2
3445,3445,2017000323411,300,400,60,1,1.0,7,3.0,2,1,2,9.03372,7.46939,2
3560,3560,2017000325244,300,400,60,3,3.0,9,2.0,4,3,2,9.07854,7.39069,2
3559,3559,2017000325244,300,400,60,3,3.0,9,2.0,4,3,2,9.07855,7.39069,2
3558,3558,2017000325244,300,400,60,3,3.0,9,2.0,4,3,2,9.07854,7.39069,2
6591,6591,2017000328494,300,400,60,1,3.0,6,1.0,5,3,1,9.03233,7.47146,2
7784,7784,2017000329465,300,400,60,1,2.0,8,1.0,5,5,1,9.07576,7.40427,2
3619,3619,2017000329506,300,400,60,1,2.0,8,2.0,4,5,1,8.97606,7.4859,2
1984,1984,2017000335814,300,400,60,1,3.0,7,3.0,2,3,2,9.06745,7.46525,2
4498,4498,2017000340142,300,400,60,1,3.0,8,2.0,1,1,2,8.97606,7.4859,3
3352,3352,2017000341828,300,400,60,3,2.0,6,1.0,1,1,2,9.12944,7.37041,3
3354,3354,2017000341828,300,400,60,3,2.0,6,1.0,1,1,2,9.12944,7.37041,3
3353,3353,2017000341828,300,400,60,3,2.0,6,1.0,1,1,2,9.12945,7.37041,3
4994,4994,2017000342095,300,400,60,1,1.0,8,2.0,4,4,2,9.08182,7.49317,2
5941,5941,2017000347253,300,400,60,2,2.0,10,2.0,4,3,2,9.07398,7.40382,2
5942,5942,2017000347253,300,400,60,2,2.0,10,2.0,4,3,2,9.07399,7.40382,2
7595,7595,2017000349858,300,400,60,1,3.0,6,2.0,4,2,2,9.05014,7.50859,2
1768,1768,2017000349862,300,400,60,2,3.0,8,3.0,4,5,2,9.05014,7.50859,2
1769,1769,2017000349862,300,400,60,2,3.0,8,3.0,4,5,2,9.05015,7.50859,2
4111,4111,2017000349954,300,400,60,1,2.0,5,2.0,4,4,1,9.08898,7.47854,2
417,417,2017000351877,300,400,60,1,2.0,5,2.0,1,1,1,9.05357,7.52575,3
2189,2189,2017000356281,300,400,60,1,3.0,8,3.0,4,4,2,9.01531,7.49134,2
6575,6575,2017000357502,300,400,60,1,3.0,5,1.0,4,3,2,9.07946,7.50027,2
5257,5257,2017000359145,300,400,60,1,2.0,3,2.0,4,2,1,9.01715,7.47606,2
4050,4050,2017000360658,300,400,60,1,2.0,6,2.0,4,3,1,8.96854,7.46456,2
4543,4543,2017000360881,300,400,60,1,3.0,7,2.0,1,1,2,9.10543,7.4814,3
824,824,2017000364591,300,400,60,1,3.0,10,3.0,4,2,2,9.0914,7.49876,2
5723,5723,2017000367784,300,400,60,1,2.0,6,2.0,5,3,1,9.06604,7.3959,2
3778,3778,2017000372782,300,400,60,1,3.0,8,2.0,4,3,2,9.0493,7.48239,2
6818,6818,2017000374257,300,400,60,1,2.0,9,2.0,5,4,1,9.11721,7.40618,2
909,909,2017000374367,300,400,60,1,3.0,6,2.0,4,3,1,9.02774,7.49495,2
