,Unnamed: 0,SERIALNO,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,LAT,LON,predicted_Class
474,474,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
475,475,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
476,476,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
477,477,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
479,479,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
480,480,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
481,481,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
482,482,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
483,483,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
484,484,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
485,485,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
486,486,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
487,487,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
473,473,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
472,472,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
471,471,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
490,490,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
500,500,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
499,499,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
498,498,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
497,497,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
496,496,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
495,495,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
494,494,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
493,493,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
492,492,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
491,491,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
501,501,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
488,488,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07485,7.3962,2
489,489,2017000887728,0,100,60,31,2.0,6,2.0,2,1,1,9.07484,7.3962,2
5013,5013,2017000893508,0,100,60,1,3.0,7,3.0,5,2,1,9.03105,7.49513,2
6459,6459,2017000955659,0,100,60,1,2.0,6,1.0,5,1,2,9.00304,7.45594,2
2252,2252,2017001019507,0,100,60,1,2.0,8,2.0,4,1,1,9.02828,7.57791,2
6977,6977,2017001043461,0,100,60,1,3.0,7,2.0,5,2,1,9.07367,7.47846,2
2841,2841,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2831,2831,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2832,2832,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2833,2833,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2834,2834,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2835,2835,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2836,2836,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2842,2842,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2837,2837,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2838,2838,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2839,2839,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2843,2843,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2844,2844,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2840,2840,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2846,2846,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07858,7.49469,2
2847,2847,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2845,2845,2017001186403,0,100,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
7854,7854,2017001213489,0,100,60,1,3.0,6,1.0,5,1,2,9.03211,7.46999,2
4904,4904,2017001324885,0,100,60,1,3.0,8,3.0,5,2,1,9.07815,7.46365,2
1084,1084,2018HU0054008,0,100,60,11,3.0,10,3.0,4,5,1,9.10244,7.48662,2
1082,1082,2018HU0054008,0,100,60,11,3.0,10,3.0,4,5,1,9.10244,7.48662,2
1081,1081,2018HU0054008,0,100,60,11,3.0,10,3.0,4,5,1,9.10245,7.48662,2
1080,1080,2018HU0054008,0,100,60,11,3.0,10,3.0,4,5,1,9.10244,7.48662,2
1079,1079,2018HU0054008,0,100,60,11,3.0,10,3.0,4,5,1,9.10245,7.48662,2
1078,1078,2018HU0054008,0,100,60,11,3.0,10,3.0,4,5,1,9.10244,7.48662,2
1077,1077,2018HU0054008,0,100,60,11,3.0,10,3.0,4,5,1,9.10245,7.48662,2
1076,1076,2018HU0054008,0,100,60,11,3.0,10,3.0,4,5,1,9.10244,7.48662,2
1075,1075,2018HU0054008,0,100,60,11,3.0,10,3.0,4,5,1,9.10245,7.48662,2
1074,1074,2018HU0054008,0,100,60,11,3.0,10,3.0,4,5,1,9.10244,7.48662,2
1083,1083,2018HU0054008,0,100,60,11,3.0,10,3.0,4,5,1,9.10245,7.48662,2
7873,7873,2018HU0060275,0,100,60,1,2.0,6,2.0,4,1,1,9.07857,7.49469,2
8040,8040,2018HU0079048,0,100,60,1,2.0,6,1.0,5,1,2,9.101,7.49677,2
1693,1693,2018HU0142642,0,100,60,2,2.0,4,2.0,4,1,1,9.06452,7.37098,2
1694,1694,2018HU0142642,0,100,60,2,2.0,4,2.0,4,1,1,9.06453,7.37098,2
1191,1191,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07625,7.4716,2
1187,1187,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07625,7.4716,2
1186,1186,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07626,7.4716,2
1185,1185,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07625,7.4716,2
1184,1184,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07626,7.4716,2
1183,1183,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07625,7.4716,2
1182,1182,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07626,7.4716,2
1175,1175,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07625,7.4716,2
1174,1174,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07626,7.4716,2
1188,1188,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07626,7.4716,2
1176,1176,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07626,7.4716,2
1177,1177,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07625,7.4716,2
1178,1178,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07626,7.4716,2
1179,1179,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07625,7.4716,2
1173,1173,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07625,7.4716,2
1189,1189,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07625,7.4716,2
1181,1181,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07625,7.4716,2
1192,1192,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07626,7.4716,2
1193,1193,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07625,7.4716,2
1194,1194,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07626,7.4716,2
1195,1195,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07625,7.4716,2
1190,1190,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07626,7.4716,2
1180,1180,2018HU0204383,0,100,60,23,3.0,7,3.0,4,1,1,9.07626,7.4716,2
5700,5700,2018HU0211138,0,100,60,1,3.0,7,2.0,5,2,1,8.87967,7.23107,2
8235,8235,2018HU0234119,0,100,60,1,2.0,5,2.0,5,2,1,9.06902,7.45024,2
6845,6845,2018HU0426372,0,100,60,1,2.0,7,2.0,5,2,1,8.97346,7.18634,2
7674,7674,2018HU0548018,0,100,60,1,3.0,6,2.0,5,1,1,9.02828,7.57791,2
2373,2373,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06605,7.3959,2
2372,2372,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2371,2371,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06605,7.3959,2
2376,2376,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2370,2370,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2375,2375,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06605,7.3959,2
2374,2374,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2381,2381,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06605,7.3959,2
2378,2378,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2369,2369,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06605,7.3959,2
2377,2377,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06605,7.3959,2
2386,2386,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2385,2385,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06605,7.3959,2
2368,2368,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2383,2383,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06605,7.3959,2
2382,2382,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2379,2379,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06605,7.3959,2
2384,2384,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2380,2380,2018HU0598548,0,100,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
7796,7796,2018HU0602537,0,100,60,1,3.0,6,2.0,5,2,1,9.05547,7.48034,2
7170,7170,2018HU0753701,0,100,60,1,2.0,3,1.0,5,1,1,9.06496,7.47347,2
2406,2406,2018HU0774935,0,100,60,1,3.0,6,3.0,4,1,1,9.07499,7.43255,2
2789,2789,2018HU0934221,0,100,60,8,2.0,8,2.0,4,4,1,9.12944,7.37041,2
2790,2790,2018HU0934221,0,100,60,8,2.0,8,2.0,4,4,1,9.12945,7.37041,2
2786,2786,2018HU0934221,0,100,60,8,2.0,8,2.0,4,4,1,9.12945,7.37041,2
2785,2785,2018HU0934221,0,100,60,8,2.0,8,2.0,4,4,1,9.12944,7.37041,2
2784,2784,2018HU0934221,0,100,60,8,2.0,8,2.0,4,4,1,9.12945,7.37041,2
2783,2783,2018HU0934221,0,100,60,8,2.0,8,2.0,4,4,1,9.12944,7.37041,2
2788,2788,2018HU0934221,0,100,60,8,2.0,8,2.0,4,4,1,9.12945,7.37041,2
2787,2787,2018HU0934221,0,100,60,8,2.0,8,2.0,4,4,1,9.12944,7.37041,2
5359,5359,2018HU0967942,0,100,60,1,2.0,8,1.0,4,1,1,9.01576,7.55802,2
8245,8245,2018HU1038252,0,100,60,1,1.0,7,2.0,5,1,1,9.08093,7.49692,2
8224,8224,2018HU1120394,0,100,60,1,2.0,7,2.0,5,2,1,9.1024,7.49433,2
4643,4643,2018HU1136310,0,100,60,1,2.0,3,2.0,4,1,2,9.07576,7.43018,2
6844,6844,2018HU1290825,0,100,60,1,2.0,6,2.0,5,2,1,9.06568,7.46812,2
6409,6409,2018HU1318828,0,100,60,1,3.0,5,2.0,5,1,1,9.06496,7.47347,2
7901,7901,2018HU1324277,0,100,60,1,3.0,6,2.0,5,2,1,9.08278,7.47638,2
270,270,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
247,247,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
248,248,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
249,249,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
250,250,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
251,251,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
252,252,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
253,253,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
254,254,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
255,255,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
256,256,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
257,257,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
258,258,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
259,259,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
260,260,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
261,261,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
262,262,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
263,263,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
264,264,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
265,265,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
268,268,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
269,269,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
271,271,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
272,272,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
280,280,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
279,279,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
266,266,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
277,277,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
276,276,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
278,278,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
245,245,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
246,246,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
275,275,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
274,274,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
273,273,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
244,244,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,7
267,267,2018HU1387639,0,100,60,37,3.0,7,3.0,3,2,2,9.08655,7.49035,7
7208,7208,2018HU1389758,0,100,60,1,2.0,4,1.0,5,1,2,8.9491,7.26208,2
926,926,2018HU1399158,0,100,60,1,1.0,6,2.0,4,1,1,9.07179,7.48186,2
8265,8265,2019HU0062270,0,100,60,1,3.0,5,2.0,5,2,1,8.91553,7.26149,2
3093,3093,2019HU0085664,0,100,60,6,2.0,5,1.0,4,2,1,9.02513,7.58613,2
3092,3092,2019HU0085664,0,100,60,6,2.0,5,1.0,4,2,1,9.02514,7.58613,2
3091,3091,2019HU0085664,0,100,60,6,2.0,5,1.0,4,2,1,9.02513,7.58613,2
3090,3090,2019HU0085664,0,100,60,6,2.0,5,1.0,4,2,1,9.02514,7.58613,2
3089,3089,2019HU0085664,0,100,60,6,2.0,5,1.0,4,2,1,9.02513,7.58613,2
3094,3094,2019HU0085664,0,100,60,6,2.0,5,1.0,4,2,1,9.02514,7.58613,2
6262,6262,2019HU0119504,0,100,60,6,2.0,4,2.0,5,1,1,9.07055,7.44371,2
6257,6257,2019HU0119504,0,100,60,6,2.0,4,2.0,5,1,1,9.07054,7.44371,2
6258,6258,2019HU0119504,0,100,60,6,2.0,4,2.0,5,1,1,9.07055,7.44371,2
6259,6259,2019HU0119504,0,100,60,6,2.0,4,2.0,5,1,1,9.07054,7.44371,2
6260,6260,2019HU0119504,0,100,60,6,2.0,4,2.0,5,1,1,9.07055,7.44371,2
6261,6261,2019HU0119504,0,100,60,6,2.0,4,2.0,5,1,1,9.07054,7.44371,2
7939,7939,2019HU0186063,0,100,60,1,3.0,2,2.0,5,2,2,9.10244,7.48662,2
5775,5775,2019HU0208426,0,100,60,2,3.0,9,2.0,4,1,1,9.08632,7.48677,2
5774,5774,2019HU0208426,0,100,60,2,3.0,9,2.0,4,1,1,9.08631,7.48677,2
6455,6455,2019HU0210530,0,100,60,1,2.0,3,2.0,5,2,2,8.97346,7.18634,2
2937,2937,2019HU0212936,0,100,60,12,2.0,8,2.0,4,2,1,9.00126,7.45439,2
2946,2946,2019HU0212936,0,100,60,12,2.0,8,2.0,4,2,1,9.00125,7.45439,2
2945,2945,2019HU0212936,0,100,60,12,2.0,8,2.0,4,2,1,9.00126,7.45439,2
2944,2944,2019HU0212936,0,100,60,12,2.0,8,2.0,4,2,1,9.00125,7.45439,2
2943,2943,2019HU0212936,0,100,60,12,2.0,8,2.0,4,2,1,9.00126,7.45439,2
2942,2942,2019HU0212936,0,100,60,12,2.0,8,2.0,4,2,1,9.00125,7.45439,2
2941,2941,2019HU0212936,0,100,60,12,2.0,8,2.0,4,2,1,9.00126,7.45439,2
2938,2938,2019HU0212936,0,100,60,12,2.0,8,2.0,4,2,1,9.00125,7.45439,2
2947,2947,2019HU0212936,0,100,60,12,2.0,8,2.0,4,2,1,9.00126,7.45439,2
2939,2939,2019HU0212936,0,100,60,12,2.0,8,2.0,4,2,1,9.00126,7.45439,2
2940,2940,2019HU0212936,0,100,60,12,2.0,8,2.0,4,2,1,9.00125,7.45439,2
2936,2936,2019HU0212936,0,100,60,12,2.0,8,2.0,4,2,1,9.00125,7.45439,2
4852,4852,2019HU0253133,0,100,60,1,3.0,6,1.0,5,1,2,9.06105,7.42558,2
1267,1267,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06955,7.41334,7
1266,1266,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06956,7.41334,7
1265,1265,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06955,7.41334,7
1264,1264,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06956,7.41334,7
1263,1263,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06955,7.41334,7
1262,1262,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06956,7.41334,7
1261,1261,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06955,7.41334,7
1260,1260,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06956,7.41334,7
1259,1259,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06955,7.41334,7
1258,1258,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06956,7.41334,7
1257,1257,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06955,7.41334,7
1254,1254,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06956,7.41334,7
1253,1253,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06955,7.41334,7
1247,1247,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06955,7.41334,7
1252,1252,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06956,7.41334,7
1255,1255,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06955,7.41334,7
1251,1251,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06955,7.41334,7
1250,1250,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06956,7.41334,7
1249,1249,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06955,7.41334,7
1248,1248,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06956,7.41334,7
1256,1256,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06956,7.41334,7
1270,1270,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06956,7.41334,7
1269,1269,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06955,7.41334,7
1268,1268,2019HU0283257,0,100,60,24,2.0,5,2.0,4,2,2,9.06956,7.41334,7
8148,8148,2019HU0307662,0,100,60,1,3.0,7,2.0,5,2,1,9.04787,7.48515,2
5550,5550,2019HU0386063,0,100,60,1,2.0,6,2.0,5,2,1,9.05357,7.52575,2
7950,7950,2019HU0465501,0,100,60,1,3.0,6,2.0,5,2,1,9.05069,7.45185,2
4885,4885,2019HU0502832,0,100,60,1,2.0,7,1.0,5,1,1,9.08093,7.49692,2
4801,4801,2019HU0519018,0,100,60,1,3.0,5,2.0,5,2,1,8.97729,7.3582,2
2297,2297,2019HU0593989,0,100,60,9,3.0,7,1.0,4,3,1,9.08297,7.47618,2
2298,2298,2019HU0593989,0,100,60,9,3.0,7,1.0,4,3,1,9.08298,7.47618,2
2295,2295,2019HU0593989,0,100,60,9,3.0,7,1.0,4,3,1,9.08297,7.47618,2
2299,2299,2019HU0593989,0,100,60,9,3.0,7,1.0,4,3,1,9.08297,7.47618,2
2300,2300,2019HU0593989,0,100,60,9,3.0,7,1.0,4,3,1,9.08298,7.47618,2
2301,2301,2019HU0593989,0,100,60,9,3.0,7,1.0,4,3,1,9.08297,7.47618,2
2302,2302,2019HU0593989,0,100,60,9,3.0,7,1.0,4,3,1,9.08298,7.47618,2
2303,2303,2019HU0593989,0,100,60,9,3.0,7,1.0,4,3,1,9.08297,7.47618,2
2296,2296,2019HU0593989,0,100,60,9,3.0,7,1.0,4,3,1,9.08298,7.47618,2
547,547,2019HU0640323,0,100,60,6,2.0,6,2.0,4,1,1,9.07121,7.49136,2
551,551,2019HU0640323,0,100,60,6,2.0,6,2.0,4,1,1,9.07121,7.49136,2
550,550,2019HU0640323,0,100,60,6,2.0,6,2.0,4,1,1,9.0712,7.49136,2
546,546,2019HU0640323,0,100,60,6,2.0,6,2.0,4,1,1,9.0712,7.49136,2
549,549,2019HU0640323,0,100,60,6,2.0,6,2.0,4,1,1,9.07121,7.49136,2
548,548,2019HU0640323,0,100,60,6,2.0,6,2.0,4,1,1,9.0712,7.49136,2
1130,1130,2019HU0669298,0,100,60,25,3.0,7,2.0,4,2,2,9.08525,7.48241,7
1132,1132,2019HU0669298,0,100,60,25,3.0,7,2.0,4,2,2,9.08525,7.48241,7
1131,1131,2019HU0669298,0,100,60,25,3.0,7,2.0,4,2,2,9.08524,7.48241,7
1129,1129,2019HU0669298,0,100,60,25,3.0,7,2.0,4,2,2,9.08524,7.48241,7
1126,1126,2019HU0669298,0,100,60,25,3.0,7,2.0,4,2,2,9.08525,7.48241,7
1127,1127,2019HU0669298,0,100,60,25,3.0,7,2.0,4,2,2,9.08524,7.48241,7
1134,1134,2019HU0669298,0,100,60,25,3.0,7,2.0,4,2,2,9.08525,7.48241,7
1125,1125,2019HU0669298,0,100,60,25,3.0,7,2.0,4,2,2,9.08524,7.48241,7
1124,1124,2019HU0669298,0,100,60,25,3.0,7,2.0,4,2,2,9.08525,7.48241,7
1123,1123,2019HU0669298,0,100,60,25,3.0,7,2.0,4,2,2,9.08524,7.48241,7
1122,1122,2019HU0669298,0,100,60,25,3.0,7,2.0,4,2,2,9.08525,7.48241,7
1121,1121,2019HU0669298,0,100,60,25,3.0,7,2.0,4,2,2,9.08524,7.48241,7
