,Unnamed: 0,SERIALNO,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,LAT,LON,predicted_Class
4506,4506,2017000190927,200,300,60,2,3.0,7,3.0,4,2,1,9.04192,7.3931,2
7146,7146,2017000192210,200,300,60,6,2.0,5,2.0,3,2,1,9.08492,7.46055,2
7147,7147,2017000192210,200,300,60,6,2.0,5,2.0,3,2,1,9.08493,7.46055,2
7148,7148,2017000192210,200,300,60,6,2.0,5,2.0,3,2,1,9.08492,7.46055,2
7150,7150,2017000192210,200,300,60,6,2.0,5,2.0,3,2,1,9.08492,7.46055,2
7151,7151,2017000192210,200,300,60,6,2.0,5,2.0,3,2,1,9.08493,7.46055,2
7149,7149,2017000192210,200,300,60,6,2.0,5,2.0,3,2,1,9.08493,7.46055,2
6189,6189,2017000198074,200,300,60,5,2.0,8,2.0,4,4,2,9.04293,7.50863,2
6185,6185,2017000198074,200,300,60,5,2.0,8,2.0,4,4,2,9.04293,7.50863,2
6187,6187,2017000198074,200,300,60,5,2.0,8,2.0,4,4,2,9.04293,7.50863,2
6186,6186,2017000198074,200,300,60,5,2.0,8,2.0,4,4,2,9.04294,7.50863,2
6188,6188,2017000198074,200,300,60,5,2.0,8,2.0,4,4,2,9.04294,7.50863,2
4821,4821,2017000199216,200,300,60,1,3.0,7,2.0,4,2,1,9.0285,7.47987,2
6954,6954,2017000200502,200,300,60,1,2.0,5,2.0,4,2,1,9.0905,7.48394,2
7569,7569,2017000200926,200,300,60,2,1.0,3,1.0,4,1,1,9.02774,7.49495,2
7570,7570,2017000200926,200,300,60,2,1.0,3,1.0,4,1,1,9.02775,7.49495,2
2234,2234,2017000204846,200,300,60,1,3.0,6,2.0,4,4,1,9.07424,7.47853,2
4953,4953,2017000212804,200,300,60,1,3.0,5,3.0,3,3,1,9.06566,7.46138,2
5163,5163,2017000213837,200,300,60,1,2.0,4,1.0,3,1,1,9.07185,7.47185,2
4522,4522,2017000216054,200,300,60,1,2.0,7,2.0,4,3,2,9.03321,7.44281,2
5023,5023,2017000221776,200,300,60,1,3.0,7,3.0,2,1,1,8.97196,7.37293,2
3968,3968,2017000222042,200,300,60,1,2.0,5,2.0,2,1,1,9.06296,7.45731,2
7425,7425,2017000222248,200,300,60,1,3.0,5,2.0,4,3,1,9.07499,7.43255,2
1777,1777,2017000222353,200,300,60,1,3.0,7,3.0,4,3,2,9.07929,7.49083,2
6073,6073,2017000224813,200,300,60,2,3.0,7,1.0,5,3,1,9.07524,7.46814,2
6072,6072,2017000224813,200,300,60,2,3.0,7,1.0,5,3,1,9.07523,7.46814,2
5968,5968,2017000225707,200,300,60,1,1.0,6,2.0,4,2,1,9.04895,7.47441,2
552,552,2017000226910,200,300,60,1,1.0,6,2.0,4,1,1,9.08567,7.48146,2
7255,7255,2017000227260,200,300,60,1,2.0,6,2.0,4,3,1,9.04787,7.48515,2
7999,7999,2017000227872,200,300,60,1,2.0,4,2.0,4,3,1,8.91553,7.26149,2
5046,5046,2017000228099,200,300,60,2,3.0,8,2.0,5,2,1,9.00935,7.47653,2
5045,5045,2017000228099,200,300,60,2,3.0,8,2.0,5,2,1,9.00935,7.47653,2
3541,3541,2017000238077,200,300,60,1,3.0,6,3.0,2,1,2,9.01054,7.57426,2
5343,5343,2017000239325,200,300,60,1,3.0,8,3.0,5,3,2,9.07185,7.47185,2
23,23,2017000247487,200,300,60,1,1.0,10,3.0,4,2,2,9.05986,7.50056,2
1155,1155,2017000250967,200,300,60,4,2.0,7,2.0,1,1,1,9.03292,7.46991,3
1158,1158,2017000250967,200,300,60,4,2.0,7,2.0,1,1,1,9.03292,7.46991,3
1157,1157,2017000250967,200,300,60,4,2.0,7,2.0,1,1,1,9.03292,7.46991,3
1156,1156,2017000250967,200,300,60,4,2.0,7,2.0,1,1,1,9.03292,7.46991,3
1172,1172,2017000252029,200,300,60,1,3.0,8,3.0,2,1,1,9.06671,7.44066,2
3517,3517,2017000254367,200,300,60,1,3.0,7,3.0,4,2,2,9.08592,7.48993,2
7937,7937,2017000254386,200,300,60,1,3.0,6,2.0,4,3,1,9.03921,7.41207,2
5623,5623,2017000256741,200,300,60,12,1.0,2,2.0,4,2,1,9.04236,7.52303,2
5624,5624,2017000256741,200,300,60,12,1.0,2,2.0,4,2,1,9.04236,7.52303,2
5622,5622,2017000256741,200,300,60,12,1.0,2,2.0,4,2,1,9.04236,7.52303,2
5621,5621,2017000256741,200,300,60,12,1.0,2,2.0,4,2,1,9.04236,7.52303,2
5626,5626,2017000256741,200,300,60,12,1.0,2,2.0,4,2,1,9.04236,7.52303,2
5625,5625,2017000256741,200,300,60,12,1.0,2,2.0,4,2,1,9.04236,7.52303,2
5620,5620,2017000256741,200,300,60,12,1.0,2,2.0,4,2,1,9.04236,7.52303,2
5627,5627,2017000256741,200,300,60,12,1.0,2,2.0,4,2,1,9.04236,7.52303,2
5628,5628,2017000256741,200,300,60,12,1.0,2,2.0,4,2,1,9.04236,7.52303,2
5629,5629,2017000256741,200,300,60,12,1.0,2,2.0,4,2,1,9.04236,7.52303,2
5630,5630,2017000256741,200,300,60,12,1.0,2,2.0,4,2,1,9.04236,7.52303,2
5631,5631,2017000256741,200,300,60,12,1.0,2,2.0,4,2,1,9.04236,7.52303,2
4767,4767,2017000258753,200,300,60,1,3.0,7,1.0,4,2,1,9.06077,7.46196,2
7099,7099,2017000266332,200,300,60,1,3.0,6,2.0,4,3,2,9.06694,7.44349,2
7633,7633,2017000274200,200,300,60,2,2.0,10,2.0,4,2,2,9.03773,7.50426,2
7632,7632,2017000274200,200,300,60,2,2.0,10,2.0,4,2,2,9.03772,7.50426,2
5362,5362,2017000274653,200,300,60,2,3.0,8,2.0,4,2,1,9.1076,7.40412,2
5361,5361,2017000274653,200,300,60,2,3.0,8,2.0,4,2,1,9.1076,7.40412,2
3181,3181,2017000277015,200,300,60,1,3.0,6,3.0,2,1,1,9.06658,7.46409,2
2914,2914,2017000279465,200,300,60,7,2.0,8,2.0,4,3,1,9.05137,7.508,2
2915,2915,2017000279465,200,300,60,7,2.0,8,2.0,4,3,1,9.05137,7.508,2
2916,2916,2017000279465,200,300,60,7,2.0,8,2.0,4,3,1,9.05137,7.508,2
2917,2917,2017000279465,200,300,60,7,2.0,8,2.0,4,3,1,9.05137,7.508,2
2919,2919,2017000279465,200,300,60,7,2.0,8,2.0,4,3,1,9.05262,7.50883,2
2920,2920,2017000279465,200,300,60,7,2.0,8,2.0,4,3,1,9.05262,7.50883,2
2918,2918,2017000279465,200,300,60,7,2.0,8,2.0,4,3,1,9.05137,7.508,2
3979,3979,2017000282278,200,300,60,1,3.0,5,2.0,4,1,2,9.06582,7.49281,2
7987,7987,2017000282605,200,300,60,1,2.0,2,2.0,5,2,2,9.08577,7.48127,2
6140,6140,2017000283067,200,300,60,1,2.0,5,2.0,4,3,2,9.07367,7.47846,2
2903,2903,2017000287314,200,300,60,5,2.0,7,2.0,1,1,1,9.06944,7.42861,3
2906,2906,2017000287314,200,300,60,5,2.0,7,2.0,1,1,1,9.06944,7.42861,3
2905,2905,2017000287314,200,300,60,5,2.0,7,2.0,1,1,1,9.06944,7.42861,3
2907,2907,2017000287314,200,300,60,5,2.0,7,2.0,1,1,1,9.06944,7.42861,3
2904,2904,2017000287314,200,300,60,5,2.0,7,2.0,1,1,1,9.06944,7.42861,3
7523,7523,2017000288070,200,300,60,1,2.0,6,2.0,4,3,2,9.07789,7.47146,2
2855,2855,2017000294676,200,300,60,1,3.0,9,3.0,4,2,1,9.08975,7.47653,2
1052,1052,2017000297086,200,300,60,1,3.0,8,3.0,4,3,1,9.03455,7.40638,2
4341,4341,2017000297423,200,300,60,4,2.0,8,2.0,4,3,2,9.02794,7.58055,2
4344,4344,2017000297423,200,300,60,4,2.0,8,2.0,4,3,2,9.02794,7.58055,2
4343,4343,2017000297423,200,300,60,4,2.0,8,2.0,4,3,2,9.02794,7.58055,2
4342,4342,2017000297423,200,300,60,4,2.0,8,2.0,4,3,2,9.02794,7.58055,2
7903,7903,2017000311541,200,300,60,1,2.0,8,2.0,5,2,2,9.06583,7.42562,2
3140,3140,2017000311646,200,300,60,2,2.0,7,2.0,1,1,1,9.00537,7.47327,3
3139,3139,2017000311646,200,300,60,2,2.0,7,2.0,1,1,1,9.00537,7.47327,3
243,243,2017000312961,200,300,60,1,3.0,7,3.0,2,1,1,8.98581,7.44623,2
1845,1845,2017000319002,200,300,60,3,2.0,7,1.0,4,5,1,9.09354,7.48209,2
1844,1844,2017000319002,200,300,60,3,2.0,7,1.0,4,5,1,9.09354,7.48209,2
1843,1843,2017000319002,200,300,60,3,2.0,7,1.0,4,5,1,9.09354,7.48209,2
5187,5187,2017000323063,200,300,60,1,2.0,7,2.0,4,4,1,9.04303,7.52975,2
4759,4759,2017000323189,200,300,60,1,2.0,6,1.0,4,2,1,9.02937,7.58596,2
3445,3445,2017000323411,200,300,60,1,1.0,7,3.0,2,1,2,9.03232,7.47032,2
6591,6591,2017000328494,200,300,60,1,3.0,6,1.0,5,3,1,9.03233,7.47146,2
7595,7595,2017000349858,200,300,60,1,3.0,6,2.0,4,2,2,9.05014,7.50859,2
4111,4111,2017000349954,200,300,60,1,2.0,5,2.0,4,4,1,9.08519,7.48255,2
6575,6575,2017000357502,200,300,60,1,3.0,5,1.0,4,3,2,9.07946,7.50027,2
5257,5257,2017000359145,200,300,60,1,2.0,3,2.0,4,2,1,9.02545,7.47177,2
4050,4050,2017000360658,200,300,60,1,2.0,6,2.0,4,3,1,8.99924,7.47489,2
824,824,2017000364591,200,300,60,1,3.0,10,3.0,4,2,2,9.09285,7.49888,2
5723,5723,2017000367784,200,300,60,1,2.0,6,2.0,5,3,1,9.11705,7.40502,2
909,909,2017000374367,200,300,60,1,3.0,6,2.0,4,3,1,9.02708,7.49398,2
5133,5133,2017000376723,200,300,60,4,3.0,6,3.0,3,2,1,9.02957,7.58698,2
5134,5134,2017000376723,200,300,60,4,3.0,6,3.0,3,2,1,9.02957,7.58698,2
5135,5135,2017000376723,200,300,60,4,3.0,6,3.0,3,2,1,9.02957,7.58698,2
5136,5136,2017000376723,200,300,60,4,3.0,6,3.0,3,2,1,9.02957,7.58698,2
556,556,2017000379266,200,300,60,1,3.0,7,1.0,4,2,1,8.95518,7.36395,2
8149,8149,2017000386053,200,300,60,1,3.0,7,2.0,4,2,2,9.01602,7.4803,2
4208,4208,2017000389365,200,300,60,4,2.0,6,2.0,1,1,1,9.0752,7.4508,3
4210,4210,2017000389365,200,300,60,4,2.0,6,2.0,1,1,1,9.0752,7.4508,3
4207,4207,2017000389365,200,300,60,4,2.0,6,2.0,1,1,1,9.0752,7.4508,3
4209,4209,2017000389365,200,300,60,4,2.0,6,2.0,1,1,1,9.0752,7.4508,3
5241,5241,2017000391183,200,300,60,2,1.0,5,2.0,4,2,1,9.07787,7.47881,2
5240,5240,2017000391183,200,300,60,2,1.0,5,2.0,4,2,1,9.07787,7.47881,2
5170,5170,2017000400566,200,300,60,1,3.0,6,2.0,4,2,1,9.08496,7.45018,2
1744,1744,2017000400863,200,300,60,6,3.0,8,3.0,4,3,2,9.10326,7.4922,2
1742,1742,2017000400863,200,300,60,6,3.0,8,3.0,4,3,2,9.10326,7.4922,2
1745,1745,2017000400863,200,300,60,6,3.0,8,3.0,4,3,2,9.10326,7.4922,2
1746,1746,2017000400863,200,300,60,6,3.0,8,3.0,4,3,2,9.10326,7.4922,2
1743,1743,2017000400863,200,300,60,6,3.0,8,3.0,4,3,2,9.10326,7.4922,2
1747,1747,2017000400863,200,300,60,6,3.0,8,3.0,4,3,2,9.10326,7.4922,2
707,707,2017000401404,200,300,60,2,2.0,6,1.0,4,5,1,9.02908,7.48174,2
706,706,2017000401404,200,300,60,2,2.0,6,1.0,4,5,1,9.02908,7.48174,2
7518,7518,2017000404118,200,300,60,1,3.0,7,2.0,4,2,2,9.08138,7.48416,2
7553,7553,2017000404580,200,300,60,1,2.0,7,2.0,4,3,2,9.03265,7.44424,2
7133,7133,2017000416006,200,300,60,1,3.0,7,2.0,5,4,1,9.10229,7.49443,2
8158,8158,2017000420517,200,300,60,1,2.0,6,2.0,4,3,2,9.05014,7.50859,2
7973,7973,2017000421649,200,300,60,1,3.0,8,2.0,4,3,1,9.07484,7.3962,2
5726,5726,2017000423546,200,300,60,1,2.0,4,1.0,1,1,1,9.02837,7.47987,3
2809,2809,2017000425036,200,300,60,2,2.0,7,2.0,1,1,1,9.04214,7.50116,3
2808,2808,2017000425036,200,300,60,2,2.0,7,2.0,1,1,1,9.04214,7.50116,3
7621,7621,2017000425330,200,300,60,1,2.0,5,2.0,5,3,2,9.05399,7.47439,2
1713,1713,2017000425397,200,300,60,1,3.0,10,3.0,4,2,1,9.0721,7.48929,2
6786,6786,2017000430355,200,300,60,1,3.0,6,2.0,5,1,1,9.05547,7.48034,2
5401,5401,2017000433291,200,300,60,1,3.0,7,1.0,1,1,1,9.00087,7.56028,3
1610,1610,2017000433358,200,300,60,1,3.0,5,1.0,1,1,2,9.07399,7.39918,3
7226,7226,2017000435808,200,300,60,1,2.0,6,2.0,5,3,1,9.03211,7.46999,2
8187,8187,2017000436046,200,300,60,1,3.0,5,1.0,5,3,2,9.03772,7.50426,2
5819,5819,2017000438593,200,300,60,1,1.0,5,1.0,5,2,1,9.1422,7.36924,2
8042,8042,2017000445779,200,300,60,1,3.0,8,2.0,4,2,2,9.06763,7.40369,2
6395,6395,2017000450605,200,300,60,4,2.0,6,2.0,4,2,2,9.03105,7.49513,2
6394,6394,2017000450605,200,300,60,4,2.0,6,2.0,4,2,2,9.03106,7.49513,2
6393,6393,2017000450605,200,300,60,4,2.0,6,2.0,4,2,2,9.03105,7.49513,2
6396,6396,2017000450605,200,300,60,4,2.0,6,2.0,4,2,2,9.03106,7.49513,2
6082,6082,2017000455728,200,300,60,1,3.0,7,2.0,4,2,1,9.07946,7.50027,2
4774,4774,2017000457641,200,300,60,1,3.0,8,3.0,4,2,2,9.0651,7.4304,2
3707,3707,2017000463953,200,300,60,2,3.0,7,2.0,4,3,1,9.0761,7.47731,2
3706,3706,2017000463953,200,300,60,2,3.0,7,2.0,4,3,1,9.0761,7.47731,2
3735,3735,2017000464461,200,300,60,1,3.0,8,2.0,4,3,1,9.07366,7.42984,2
5238,5238,2017000465701,200,300,60,1,3.0,8,3.0,5,4,1,9.04687,7.5182,2
167,167,2017000475165,200,300,60,1,2.0,7,2.0,4,3,1,9.0697,7.43123,2
5420,5420,2017000482302,200,300,60,1,3.0,7,2.0,4,2,1,8.9589,7.24949,2
5331,5331,2017000488255,200,300,60,3,2.0,6,2.0,5,2,2,9.08545,7.49718,2
5332,5332,2017000488255,200,300,60,3,2.0,6,2.0,5,2,2,9.08545,7.49718,2
5330,5330,2017000488255,200,300,60,3,2.0,6,2.0,5,2,2,9.08545,7.49718,2
4937,4937,2017000488345,200,300,60,1,1.0,6,1.0,1,1,1,9.05192,7.47688,3
7694,7694,2017000488525,200,300,60,1,3.0,6,2.0,5,3,1,9.02958,7.48084,2
967,967,2017000488972,200,300,60,1,2.0,3,1.0,4,3,2,9.11705,7.40502,2
1520,1520,2017000498215,200,300,60,3,3.0,7,3.0,4,3,1,9.10731,7.48204,2
1521,1521,2017000498215,200,300,60,3,3.0,7,3.0,4,3,1,9.10731,7.48204,2
1519,1519,2017000498215,200,300,60,3,3.0,7,3.0,4,3,1,9.10731,7.48204,2
5469,5469,2017000508268,200,300,60,1,3.0,7,2.0,5,2,2,9.00587,7.57266,2
64,64,2017000515932,200,300,60,2,2.0,6,3.0,2,1,1,9.07116,7.48529,2
63,63,2017000515932,200,300,60,2,2.0,6,3.0,2,1,1,9.07116,7.48529,2
2016,2016,2017000516813,200,300,60,3,2.0,3,1.0,1,1,1,9.07218,7.46523,3
2015,2015,2017000516813,200,300,60,3,2.0,3,1.0,1,1,1,9.07218,7.46523,3
2017,2017,2017000516813,200,300,60,3,2.0,3,1.0,1,1,1,9.07218,7.46523,3
3238,3238,2017000522563,200,300,60,1,2.0,7,2.0,4,3,2,9.08421,7.41522,2
3998,3998,2017000525251,200,300,60,1,3.0,7,3.0,2,1,2,9.10874,7.48422,2
2186,2186,2017000528379,200,300,60,2,2.0,5,2.0,4,3,1,9.0697,7.43123,2
2187,2187,2017000528379,200,300,60,2,2.0,5,2.0,4,3,1,9.0697,7.43123,2
754,754,2017000534236,200,300,60,1,2.0,6,2.0,4,2,2,9.07087,7.46328,2
666,666,2017000535701,200,300,60,2,3.0,8,2.0,4,2,1,9.05476,7.4641,2
665,665,2017000535701,200,300,60,2,3.0,8,2.0,4,2,1,9.05476,7.4641,2
446,446,2017000540940,200,300,60,1,3.0,8,3.0,2,1,1,9.08715,7.49036,2
3800,3800,2017000541707,200,300,60,1,3.0,8,3.0,2,1,2,9.07233,7.48117,2
1916,1916,2017000542072,200,300,60,2,3.0,8,1.0,4,3,1,9.06183,7.41702,2
1915,1915,2017000542072,200,300,60,2,3.0,8,1.0,4,3,1,9.06183,7.41702,2
6780,6780,2017000544458,200,300,60,1,3.0,10,2.0,4,2,1,9.08492,7.46055,2
6342,6342,2017000544700,200,300,60,1,2.0,9,2.0,4,2,2,9.07452,7.49917,2
5472,5472,2017000549148,200,300,60,1,3.0,7,3.0,4,2,2,9.07856,7.49182,2
6015,6015,2017000551586,200,300,60,2,3.0,6,2.0,4,3,1,9.07328,7.3134,2
6016,6016,2017000551586,200,300,60,2,3.0,6,2.0,4,3,1,9.07329,7.3134,2
7989,7989,2017000553221,200,300,60,2,2.0,6,2.0,3,2,1,9.07783,7.47373,2
7988,7988,2017000553221,200,300,60,2,2.0,6,2.0,3,2,1,9.07782,7.47373,2
5299,5299,2017000554763,200,300,60,3,3.0,5,2.0,4,3,1,9.06619,7.43841,2
5298,5298,2017000554763,200,300,60,3,3.0,5,2.0,4,3,1,9.06619,7.43841,2
5297,5297,2017000554763,200,300,60,3,3.0,5,2.0,4,3,1,9.06619,7.43841,2
5759,5759,2017000556910,200,300,60,1,1.0,8,1.0,4,3,1,9.03417,7.48184,2
4156,4156,2017000558504,200,300,60,2,1.0,4,2.0,4,3,1,9.04192,7.3931,2
4157,4157,2017000558504,200,300,60,2,1.0,4,2.0,4,3,1,9.04192,7.3931,2
6867,6867,2017000559420,200,300,60,1,2.0,6,2.0,4,2,1,9.06452,7.37098,2
7294,7294,2017000560842,200,300,60,1,2.0,6,2.0,4,2,1,9.0741,7.4515,2
3789,3789,2017000580390,200,300,60,2,2.0,4,1.0,4,4,1,9.07569,7.47321,2
3790,3790,2017000580390,200,300,60,2,2.0,4,1.0,4,4,1,9.07569,7.47321,2
7279,7279,2017000583396,200,300,60,2,2.0,8,2.0,4,2,1,9.06146,7.46534,2
7278,7278,2017000583396,200,300,60,2,2.0,8,2.0,4,2,1,9.06145,7.46534,2
4713,4713,2017000585452,200,300,60,1,1.0,5,1.0,4,2,2,9.083,7.47982,2
4967,4967,2017000592132,200,300,60,1,3.0,6,2.0,4,2,1,9.0642,7.49416,2
5852,5852,2017000595660,200,300,60,2,3.0,6,2.0,5,2,2,9.00188,7.45495,2
5851,5851,2017000595660,200,300,60,2,3.0,6,2.0,5,2,2,9.00187,7.45495,2
5253,5253,2017000597692,200,300,60,1,3.0,9,1.0,5,3,1,9.06766,7.46304,2
