,Unnamed: 0,SERIALNO,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,LAT,LON,predicted_Class
824,824,2017000364591,1400,1500,60,1,3.0,10,3.0,4,2,2,9.0914,7.49876,2
909,909,2017000374367,1400,1500,60,1,3.0,6,2.0,4,3,1,9.02774,7.49495,2
5170,5170,2017000400566,1400,1500,60,1,3.0,6,2.0,4,2,1,9.11744,7.45528,2
1713,1713,2017000425397,1400,1500,60,1,3.0,10,3.0,4,2,1,9.07234,7.48768,2
6082,6082,2017000455728,1400,1500,60,1,3.0,7,2.0,4,2,1,9.07946,7.50027,2
4774,4774,2017000457641,1400,1500,60,1,3.0,8,3.0,4,2,2,9.06327,7.4301,2
5238,5238,2017000465701,1400,1500,60,1,3.0,8,3.0,5,4,1,9.0449,7.51866,2
5420,5420,2017000482302,1400,1500,60,1,3.0,7,2.0,4,2,1,8.9491,7.26208,2
446,446,2017000540940,1400,1500,60,1,3.0,8,3.0,2,1,1,9.08675,7.4906,2
5472,5472,2017000549148,1400,1500,60,1,3.0,7,3.0,4,2,2,9.07917,7.49092,2
6867,6867,2017000559420,1400,1500,60,1,2.0,6,2.0,4,2,1,9.06452,7.37098,2
7294,7294,2017000560842,1400,1500,60,1,2.0,6,2.0,4,2,1,9.0741,7.4515,2
4967,4967,2017000592132,1400,1500,60,1,3.0,6,2.0,4,2,1,9.06601,7.49304,2
4029,4029,2017000606059,1400,1500,60,1,3.0,9,3.0,4,5,2,8.95823,7.36845,2
5174,5174,2017000611010,1400,1500,60,1,3.0,7,3.0,4,3,2,8.97729,7.3582,2
2108,2108,2017000619482,1400,1500,60,1,3.0,10,3.0,4,4,1,8.9491,7.26208,2
5374,5374,2017000650129,1400,1500,60,1,3.0,8,3.0,3,4,2,9.07551,7.48167,2
3843,3843,2017000657001,1400,1500,60,1,3.0,6,3.0,4,3,2,9.02223,7.48141,2
3779,3779,2017000660923,1400,1500,60,1,3.0,10,3.0,4,4,1,9.07234,7.48768,2
5454,5454,2017000664639,1400,1500,60,1,3.0,9,3.0,4,4,2,9.07857,7.49469,2
4036,4036,2017000684710,1400,1500,60,2,3.0,6,3.0,3,2,1,9.07495,7.39688,2
4035,4035,2017000684710,1400,1500,60,2,3.0,6,3.0,3,2,1,9.07494,7.39688,2
3950,3950,2017000687450,1400,1500,60,1,2.0,6,2.0,4,2,1,9.07054,7.44371,2
3400,3400,2017000697148,1400,1500,60,1,3.0,8,3.0,3,3,1,9.02933,7.58585,2
7340,7340,2017000703282,1400,1500,60,1,3.0,7,2.0,5,1,1,9.07224,7.40432,2
3917,3917,2017000705862,1400,1500,60,1,3.0,8,3.0,4,1,1,9.08093,7.49692,2
7983,7983,2017000707003,1400,1500,60,1,2.0,6,2.0,4,1,1,9.02513,7.58613,2
5037,5037,2017000736221,1400,1500,60,1,3.0,5,3.0,4,2,1,9.11721,7.40618,2
808,808,2017000758036,1400,1500,60,1,3.0,6,3.0,4,4,2,9.07773,7.39275,2
2768,2768,2017000766101,1400,1500,60,1,3.0,7,2.0,3,3,1,9.03265,7.44424,2
5473,5473,2017000773718,1400,1500,60,1,3.0,9,3.0,4,3,1,9.06535,7.3671,2
5179,5179,2017000813344,1400,1500,60,1,3.0,8,3.0,4,3,2,9.0905,7.48394,2
5027,5027,2017000842370,1400,1500,60,1,2.0,6,3.0,3,2,1,9.04468,7.47364,2
3573,3573,2017000848348,1400,1500,60,1,3.0,7,3.0,4,3,2,9.08297,7.47618,2
1395,1395,2017000855096,1400,1500,60,1,3.0,8,3.0,4,3,2,9.06604,7.3959,2
1790,1790,2017000860128,1400,1500,60,1,3.0,8,3.0,3,3,2,9.01531,7.49134,2
1886,1886,2017000870618,1400,1500,60,1,1.0,7,3.0,4,4,2,9.04048,7.46447,2
5292,5292,2017000892138,1400,1500,60,1,3.0,10,3.0,4,3,2,9.04592,7.47478,2
5013,5013,2017000893508,1400,1500,60,1,3.0,7,3.0,5,2,1,9.03105,7.49513,2
537,537,2017000913736,1400,1500,60,1,0.0,3,2.0,4,1,1,9.00535,7.46686,2
3849,3849,2017000925921,1400,1500,60,1,3.0,8,3.0,4,3,1,9.11744,7.45528,2
2122,2122,2017000972711,1400,1500,60,1,2.0,5,3.0,4,4,2,9.07066,7.44372,2
133,133,2017001007420,1400,1500,60,1,3.0,7,3.0,4,2,2,9.09205,7.49402,2
4822,4822,2017001012106,1400,1500,60,1,3.0,6,3.0,3,3,1,9.03233,7.47146,2
3803,3803,2017001021171,1400,1500,60,1,3.0,8,3.0,4,3,1,9.02933,7.58585,2
958,958,2017001022952,1400,1500,60,1,3.0,7,3.0,4,2,2,9.08278,7.47638,2
7997,7997,2017001025469,1400,1500,60,1,2.0,6,2.0,4,2,1,9.04104,7.50061,2
3934,3934,2017001072951,1400,1500,60,1,3.0,7,3.0,4,4,2,9.0705,7.43714,2
4887,4887,2017001085617,1400,1500,60,1,3.0,6,2.0,4,3,1,9.07854,7.39069,2
6145,6145,2017001109843,1400,1500,60,1,3.0,7,2.0,4,2,1,9.0326,7.49744,2
2985,2985,2017001117614,1400,1500,60,1,3.0,3,3.0,4,3,1,9.08731,7.47848,2
3524,3524,2017001123881,1400,1500,60,1,3.0,3,2.0,4,3,1,9.06515,7.47659,2
3490,3490,2017001128557,1400,1500,60,1,3.0,8,3.0,4,3,2,9.02846,7.47815,2
2199,2199,2017001131511,1400,1500,60,1,3.0,8,3.0,2,1,1,9.0741,7.4515,2
7143,7143,2017001173803,1400,1500,60,1,3.0,5,2.0,4,4,1,9.10351,7.48949,2
3358,3358,2017001179354,1400,1500,60,1,3.0,8,3.0,4,3,2,9.07234,7.48768,2
1935,1935,2017001182494,1400,1500,60,1,3.0,7,3.0,4,3,2,8.87967,7.23107,2
5055,5055,2017001215414,1400,1500,60,1,3.0,9,3.0,4,2,1,9.07398,7.40382,2
2773,2773,2017001258849,1400,1500,60,1,3.0,7,3.0,4,3,2,9.06452,7.37098,2
1559,1559,2017001268091,1400,1500,60,1,3.0,8,3.0,3,3,1,9.07434,7.40396,2
4268,4268,2017001289729,1400,1500,60,1,3.0,7,3.0,4,4,2,8.98219,7.56027,2
5373,5373,2017001311574,1400,1500,60,1,3.0,7,3.0,4,3,1,9.03105,7.49513,2
4904,4904,2017001324885,1400,1500,60,1,3.0,8,3.0,5,2,1,9.07815,7.46365,2
69,69,2017001328840,1400,1500,60,1,3.0,6,2.0,4,2,1,9.08081,7.43103,2
3542,3542,2017001354462,1400,1500,60,1,0.0,7,3.0,4,3,1,9.06902,7.45024,2
5465,5465,2017001356876,1400,1500,60,1,3.0,8,3.0,4,3,2,9.07488,7.3962,2
5455,5455,2018HU0000329,1400,1500,60,1,3.0,7,3.0,4,3,2,9.10528,7.49132,2
5011,5011,2018HU0006895,1400,1500,60,1,3.0,9,3.0,3,1,1,8.97,7.43928,2
5193,5193,2018HU0042252,1400,1500,60,1,3.0,8,3.0,4,4,2,9.08366,7.46972,2
4835,4835,2018HU0048416,1400,1500,60,1,3.0,7,3.0,3,3,2,9.06313,7.42727,2
7873,7873,2018HU0060275,1400,1500,60,1,2.0,6,2.0,4,1,1,9.07857,7.49469,2
682,682,2018HU0062858,1400,1500,60,1,3.0,10,3.0,3,3,1,9.15077,7.32265,2
5958,5958,2018HU0069560,1400,1500,60,1,3.0,6,2.0,4,3,1,9.08714,7.47733,2
3295,3295,2018HU0081454,1400,1500,60,1,3.0,7,3.0,4,4,2,9.00739,7.47,2
7227,7227,2018HU0093398,1400,1500,60,1,2.0,3,2.0,3,4,1,9.03496,7.52302,2
3272,3272,2018HU0128169,1400,1500,60,1,2.0,4,2.0,4,3,1,9.06496,7.47347,2
5404,5404,2018HU0130151,1400,1500,60,1,3.0,8,3.0,4,3,2,9.07497,7.43258,2
3572,3572,2018HU0143756,1400,1500,60,1,3.0,5,3.0,3,3,1,9.07782,7.47373,2
5207,5207,2018HU0158364,1400,1500,60,1,3.0,8,3.0,4,3,2,9.0326,7.49744,2
5971,5971,2018HU0164321,1400,1500,60,1,3.0,5,2.0,4,3,1,9.0743,7.49162,2
4958,4958,2018HU0165332,1400,1500,60,1,3.0,8,3.0,3,3,2,8.97708,7.36873,2
3651,3651,2018HU0194889,1400,1500,60,1,3.0,5,2.0,4,2,1,9.06763,7.40369,2
3813,3813,2018HU0203194,1400,1500,60,1,3.0,6,3.0,4,2,1,9.01345,7.58968,2
2076,2076,2018HU0237759,1400,1500,60,1,3.0,6,3.0,4,4,2,9.11564,7.45543,2
2263,2263,2018HU0250077,1400,1500,60,1,3.0,8,3.0,4,4,1,9.07484,7.3962,2
3327,3327,2018HU0270561,1400,1500,60,1,3.0,3,3.0,3,3,2,9.08364,7.48682,2
3904,3904,2018HU0305258,1400,1500,60,1,3.0,8,3.0,4,2,1,9.05758,7.45901,2
5433,5433,2018HU0358475,1400,1500,60,1,3.0,9,3.0,4,3,2,9.04895,7.47441,2
8209,8209,2018HU0370455,1400,1500,60,1,2.0,6,2.0,4,2,1,9.08054,7.48608,2
1956,1956,2018HU0374931,1400,1500,60,1,3.0,8,3.0,4,4,2,9.06481,7.47108,2
5484,5484,2018HU0388143,1400,1500,60,1,3.0,10,3.0,4,4,1,9.03372,7.46939,2
8022,8022,2018HU0433030,1400,1500,60,1,3.0,6,2.0,4,3,1,9.15077,7.32265,2
2061,2061,2018HU0455384,1400,1500,60,1,3.0,9,3.0,4,2,1,9.0758,7.47594,2
3995,3995,2018HU0465969,1400,1500,60,1,3.0,8,3.0,4,3,2,9.07128,7.46284,2
2139,2139,2018HU0486670,1400,1500,60,1,2.0,6,2.0,4,2,1,9.07001,7.48245,2
2491,2491,2018HU0492620,1400,1500,60,1,3.0,5,2.0,4,3,1,9.02852,7.48748,2
3547,3547,2018HU0574117,1400,1500,60,1,3.0,6,2.0,4,3,1,9.08396,7.47455,2
4656,4656,2018HU0588745,1400,1500,60,1,3.0,8,3.0,4,2,2,9.08364,7.48682,2
7954,7954,2018HU0590221,1400,1500,60,1,3.0,5,2.0,4,2,1,9.06105,7.42558,2
5185,5185,2018HU0604904,1400,1500,60,1,3.0,7,3.0,2,1,1,9.08731,7.47848,2
1394,1394,2018HU0610019,1400,1500,60,1,3.0,7,3.0,4,3,2,9.06481,7.47108,2
4030,4030,2018HU0647104,1400,1500,60,1,3.0,10,3.0,4,4,1,9.06496,7.47347,2
7934,7934,2018HU0662179,1400,1500,60,1,3.0,5,2.0,4,3,1,9.02846,7.47815,2
2134,2134,2018HU0705552,1400,1500,60,1,3.0,8,3.0,4,2,2,9.12944,7.37041,2
2266,2266,2018HU0754238,1400,1500,60,1,3.0,9,3.0,4,5,2,9.06955,7.41334,2
2406,2406,2018HU0774935,1400,1500,60,1,3.0,6,3.0,4,1,1,9.07499,7.43255,2
5211,5211,2018HU0818932,1400,1500,60,1,3.0,6,2.0,4,2,1,9.08675,7.4906,2
2205,2205,2018HU0824575,1400,1500,60,1,3.0,8,3.0,4,5,2,9.02223,7.48141,2
3798,3798,2018HU0825408,1400,1500,60,1,2.0,8,3.0,4,2,2,9.04787,7.48515,2
5407,5407,2018HU0870251,1400,1500,60,1,2.0,9,3.0,4,3,2,9.03061,7.502,2
2806,2806,2018HU0892011,1400,1500,60,2,3.0,6,3.0,3,3,1,9.04292,7.51468,2
2805,2805,2018HU0892011,1400,1500,60,2,3.0,6,3.0,3,3,1,9.04291,7.51468,2
5408,5408,2018HU0892619,1400,1500,60,1,3.0,7,3.0,4,5,1,8.96854,7.46456,2
4973,4973,2018HU0910627,1400,1500,60,1,3.0,8,3.0,2,1,1,9.101,7.49677,2
5345,5345,2018HU0911315,1400,1500,60,1,3.0,9,3.0,2,2,1,9.07128,7.46284,2
7505,7505,2018HU0918008,1400,1500,60,1,2.0,5,2.0,4,2,1,9.07773,7.39275,2
4884,4884,2018HU0928759,1400,1500,60,1,3.0,7,3.0,4,4,1,9.06296,7.41616,2
5215,5215,2018HU0953100,1400,1500,60,1,3.0,2,3.0,5,3,1,9.1024,7.49433,2
3928,3928,2018HU1044272,1400,1500,60,1,3.0,7,2.0,4,2,1,9.08577,7.48127,2
5287,5287,2018HU1058719,1400,1500,60,1,3.0,6,3.0,5,3,1,9.07054,7.44371,2
804,804,2018HU1064888,1400,1500,60,1,2.0,7,3.0,4,4,1,9.07551,7.48167,2
5242,5242,2018HU1079059,1400,1500,60,1,2.0,5,2.0,4,2,1,9.04237,7.48662,2
3861,3861,2018HU1099032,1400,1500,60,1,3.0,7,3.0,4,2,2,9.08731,7.47848,2
5113,5113,2018HU1115974,1400,1500,60,1,3.0,8,3.0,4,3,1,9.10528,7.49132,2
5687,5687,2018HU1150778,1400,1500,60,1,3.0,6,2.0,4,3,1,9.03277,7.39652,2
911,911,2018HU1151125,1400,1500,60,1,1.0,6,3.0,4,3,1,9.08888,7.47989,2
2135,2135,2018HU1151718,1400,1500,60,1,3.0,7,3.0,2,1,1,9.05204,7.46103,2
8061,8061,2018HU1166281,1400,1500,60,1,2.0,5,2.0,4,2,1,9.01576,7.55802,2
1954,1954,2018HU1172472,1400,1500,60,1,3.0,6,3.0,3,3,1,9.07054,7.44371,2
7831,7831,2018HU1189721,1400,1500,60,1,3.0,7,2.0,4,2,1,9.00009,7.42591,2
3633,3633,2018HU1203095,1400,1500,60,1,3.0,9,3.0,4,5,1,9.06694,7.44349,2
5291,5291,2018HU1217672,1400,1500,60,1,3.0,8,3.0,4,3,1,9.06431,7.47226,2
6880,6880,2018HU1220652,1400,1500,60,1,3.0,6,2.0,4,3,1,9.02774,7.49495,2
1951,1951,2018HU1229943,1400,1500,60,1,3.0,8,3.0,4,2,1,9.007,7.47126,2
125,125,2018HU1231092,1400,1500,60,1,3.0,6,3.0,4,3,2,9.07112,7.40147,2
3729,3729,2018HU1247237,1400,1500,60,1,3.0,8,3.0,4,3,2,9.07789,7.47146,2
285,285,2018HU1256815,1400,1500,60,1,1.0,6,3.0,2,1,1,9.01345,7.58968,2
4569,4569,2018HU1273773,1400,1500,60,1,3.0,7,3.0,2,1,1,9.00187,7.45495,2
5453,5453,2018HU1274126,1400,1500,60,1,3.0,7,3.0,4,2,2,9.15086,7.33751,2
7942,7942,2018HU1292601,1400,1500,60,1,3.0,6,2.0,4,2,1,9.07489,7.39675,2
5328,5328,2018HU1293220,1400,1500,60,1,3.0,8,3.0,4,2,2,9.017,7.44139,2
3865,3865,2018HU1302224,1400,1500,60,1,3.0,10,3.0,4,2,2,9.02846,7.47815,2
5439,5439,2018HU1305175,1400,1500,60,1,3.0,7,3.0,4,3,2,9.12944,7.37041,2
2666,2666,2018HU1364323,1400,1500,60,1,3.0,7,3.0,4,3,2,9.11564,7.45543,2
926,926,2018HU1399158,1400,1500,60,1,1.0,6,2.0,4,1,1,9.07179,7.48186,2
5314,5314,2019HU0009254,1400,1500,60,1,2.0,5,3.0,4,3,2,8.95639,7.55407,2
2318,2318,2019HU0015498,1400,1500,60,1,3.0,6,3.0,2,1,1,8.87967,7.23107,2
5268,5268,2019HU0053845,1400,1500,60,1,3.0,10,3.0,4,3,1,9.0705,7.43714,2
4041,4041,2019HU0055380,1400,1500,60,1,3.0,8,3.0,2,1,1,8.98591,7.44547,2
5664,5664,2019HU0058650,1400,1500,60,1,3.0,7,2.0,4,2,1,9.07854,7.39069,2
5410,5410,2019HU0067566,1400,1500,60,1,3.0,7,3.0,2,1,1,9.07398,7.40382,2
5189,5189,2019HU0071100,1400,1500,60,1,3.0,9,3.0,4,4,2,9.03233,7.47146,2
5323,5323,2019HU0121705,1400,1500,60,1,3.0,6,3.0,4,2,1,9.06601,7.49304,2
132,132,2019HU0129184,1400,1500,60,1,3.0,7,3.0,4,2,1,9.05889,7.37536,2
5149,5149,2019HU0129880,1400,1500,60,1,1.0,6,3.0,3,3,1,9.08278,7.47638,2
3816,3816,2019HU0134756,1400,1500,60,1,3.0,3,3.0,3,2,2,9.06535,7.3671,2
5181,5181,2019HU0148326,1400,1500,60,1,3.0,8,3.0,4,3,2,9.07502,7.47922,2
3996,3996,2019HU0152786,1400,1500,60,1,3.0,8,3.0,4,4,2,9.05036,7.49189,2
847,847,2019HU0173460,1400,1500,60,1,3.0,5,3.0,4,2,2,9.00304,7.56025,2
4603,4603,2019HU0182662,1400,1500,60,1,3.0,7,2.0,4,2,1,9.04468,7.47364,2
3229,3229,2019HU0184144,1400,1500,60,1,3.0,9,3.0,4,2,2,9.10229,7.49443,2
722,722,2019HU0194416,1400,1500,60,1,3.0,7,3.0,2,1,1,9.017,7.44139,2
5306,5306,2019HU0210422,1400,1500,60,1,3.0,8,3.0,2,2,1,8.97606,7.4859,2
4762,4762,2019HU0246335,1400,1500,60,1,3.0,6,2.0,3,2,1,9.07917,7.49092,2
5474,5474,2019HU0261923,1400,1500,60,1,3.0,6,2.0,4,3,1,9.06145,7.46534,2
6585,6585,2019HU0266775,1400,1500,60,1,2.0,6,2.0,4,2,1,9.08731,7.47848,2
1835,1835,2019HU0271668,1400,1500,60,1,3.0,8,3.0,4,4,2,9.0905,7.48394,2
5083,5083,2019HU0275770,1400,1500,60,1,3.0,8,3.0,4,3,2,9.04895,7.47441,2
6586,6586,2019HU0308373,1400,1500,60,1,2.0,6,2.0,3,3,1,9.10011,7.47928,2
5443,5443,2019HU0331918,1400,1500,60,1,3.0,6,3.0,3,4,2,9.04291,7.51468,2
1675,1675,2019HU0347700,1400,1500,60,1,3.0,8,3.0,2,1,1,9.03546,7.58156,2
1154,1154,2019HU0363044,1400,1500,60,1,3.0,8,3.0,4,3,1,9.1024,7.49433,2
3930,3930,2019HU0371465,1400,1500,60,1,3.0,4,3.0,4,3,2,9.08297,7.47618,2
1929,1929,2019HU0373651,1400,1500,60,1,3.0,8,3.0,4,2,1,9.07782,7.47373,2
4642,4642,2019HU0384832,1400,1500,60,1,3.0,7,3.0,3,4,2,8.96609,7.38186,2
1629,1629,2019HU0405710,1400,1500,60,1,3.0,6,2.0,4,2,1,9.07114,7.48524,2
2761,2761,2019HU0406526,1400,1500,60,1,3.0,7,3.0,4,3,1,9.08714,7.47733,2
2908,2908,2019HU0408463,1400,1500,60,1,3.0,7,3.0,4,3,2,9.07222,7.45426,2
4516,4516,2019HU0445254,1400,1500,60,1,3.0,10,3.0,4,4,1,9.02915,7.48177,2
441,441,2019HU0482325,1400,1500,60,1,2.0,10,3.0,2,1,1,9.0326,7.49744,2
4018,4018,2019HU0484976,1400,1500,60,1,3.0,5,3.0,4,4,2,9.08746,7.47625,2
8118,8118,2019HU0487768,1400,1500,60,1,3.0,5,2.0,4,3,1,9.03217,7.58312,2
3303,3303,2019HU0498427,1400,1500,60,1,3.0,8,3.0,4,4,2,9.07497,7.43258,2
384,384,2019HU0539718,1400,1500,60,1,3.0,8,3.0,5,4,1,9.08479,7.48366,2
1842,1842,2019HU0548915,1400,1500,60,1,3.0,10,3.0,4,3,2,8.96586,7.43866,2
3650,3650,2019HU0559367,1400,1500,60,1,3.0,8,3.0,4,3,1,9.02852,7.48748,2
3773,3773,2019HU0573744,1400,1500,60,1,3.0,7,3.0,4,4,2,9.03211,7.46999,2
7719,7719,2019HU0590617,1400,1500,60,1,3.0,6,2.0,4,2,1,9.007,7.47126,2
5036,5036,2019HU0596811,1400,1500,60,1,3.0,8,3.0,4,4,2,9.05983,7.50052,2
73,73,2019HU0600756,1400,1500,60,1,3.0,6,3.0,4,2,1,9.0372,7.48506,2
5364,5364,2019HU0629632,1400,1500,60,1,3.0,6,3.0,4,4,2,9.09956,7.41104,2
8143,8143,2019HU0650392,1400,1500,60,1,3.0,6,2.0,4,3,1,9.07775,7.47358,2
4919,4919,2019HU0659054,1400,1500,60,1,3.0,8,3.0,4,2,1,9.1426,7.31094,2
5283,5283,2019HU0727354,1400,1500,60,1,3.0,7,3.0,4,4,2,9.07215,7.40368,2
3997,3997,2019HU0729055,1400,1500,60,1,3.0,5,2.0,4,4,1,8.98578,7.36084,2
1571,1571,2019HU0737290,1400,1500,60,1,3.0,7,3.0,4,4,1,9.09956,7.41104,2
3326,3326,2019HU0747623,1400,1500,60,1,3.0,8,3.0,2,2,1,8.99864,7.46502,2
4205,4205,2019HU0752277,1400,1500,60,1,2.0,5,2.0,4,2,1,9.03372,7.46939,2
6398,6398,2019HU0817927,1400,1500,60,1,3.0,6,2.0,4,2,1,9.07819,7.50015,2
4504,4504,2019HU0835818,1400,1500,60,1,3.0,8,3.0,2,3,1,9.06343,7.45897,2
5,5,2019HU0849555,1400,1500,60,1,3.0,8,3.0,4,4,2,9.0914,7.49876,2
3662,3662,2019HU0869440,1400,1500,60,1,3.0,6,3.0,4,2,1,9.07128,7.46284,2
7881,7881,2019HU0874047,1400,1500,60,1,3.0,7,2.0,4,2,1,9.00882,7.47166,2
5148,5148,2019HU0891315,1400,1500,60,1,3.0,7,3.0,4,3,2,9.06327,7.4301,2
2188,2188,2019HU0924037,1400,1500,60,1,3.0,8,3.0,4,4,2,9.07222,7.45426,2
542,542,2019HU0928634,1400,1500,60,1,3.0,10,3.0,2,1,1,9.01715,7.47606,2
5424,5424,2019HU0929153,1400,1500,60,1,2.0,6,3.0,4,4,1,9.00304,7.45594,2
4927,4927,2019HU0942281,1400,1500,60,1,3.0,7,3.0,4,2,1,9.07054,7.44371,2
3991,3991,2019HU0972273,1400,1500,60,1,3.0,6,3.0,4,2,2,9.04369,7.52621,2
5146,5146,2019HU0982499,1400,1500,60,1,3.0,9,3.0,4,3,1,9.07222,7.45426,2
4901,4901,2019HU0996114,1400,1500,60,1,3.0,7,3.0,4,3,1,9.07782,7.47373,2
1719,1719,2019HU1011448,1400,1500,60,1,3.0,8,3.0,2,1,1,9.02774,7.49495,2
4253,4253,2019HU1026280,1400,1500,60,1,3.0,7,3.0,5,2,1,9.07946,7.50027,2
4355,4355,2019HU1027524,1400,1500,60,1,3.0,5,2.0,4,2,1,9.04293,7.50863,2
2261,2261,2019HU1036929,1400,1500,60,1,3.0,8,3.0,2,1,1,9.08396,7.47455,2
4060,4060,2019HU1042748,1400,1500,60,1,2.0,9,3.0,4,5,1,8.9491,7.26208,2
5655,5655,2019HU1052735,1400,1500,60,1,3.0,6,2.0,4,3,1,9.092,7.48812,2
3429,3429,2019HU1064359,1400,1500,60,1,3.0,9,3.0,4,4,1,8.99687,7.43188,2
3691,3691,2019HU1069070,1400,1500,60,1,3.0,8,3.0,2,1,1,9.08492,7.46055,2
5026,5026,2019HU1120145,1400,1500,60,1,3.0,7,2.0,4,2,1,9.14997,7.35501,2
440,440,2019HU1134097,1400,1500,60,1,3.0,8,3.0,4,3,1,9.09947,7.40427,2
5432,5432,2019HU1178113,1400,1500,60,1,2.0,6,2.0,4,1,1,9.09205,7.49402,2
7886,7886,2019HU1179821,1400,1500,60,1,2.0,6,2.0,4,2,1,8.96868,7.43814,2
2191,2191,2019HU1226216,1400,1500,60,1,3.0,9,3.0,4,4,2,9.08278,7.47638,2
399,399,2019HU1246066,1400,1500,60,1,3.0,8,3.0,3,3,1,8.98219,7.56027,2
3591,3591,2019HU1265238,1400,1500,60,1,3.0,9,3.0,4,3,2,9.007,7.47126,2
4019,4019,2019HU1283534,1400,1500,60,1,3.0,8,3.0,2,1,1,8.97,7.43928,2
6480,6480,2019HU1283583,1400,1500,60,1,2.0,5,2.0,4,2,1,9.12944,7.37041,2
7169,7169,2019HU1288125,1400,1500,60,1,3.0,7,2.0,4,2,1,8.95823,7.36845,2
4636,4636,2019HU1324039,1400,1500,60,1,3.0,7,3.0,4,4,2,9.08081,7.43103,2
4089,4089,2019HU1395917,1400,1500,60,1,3.0,9,3.0,4,4,1,9.09009,7.48274,2
4875,4875,2020HU0000099,1400,1500,60,1,3.0,6,2.0,4,3,1,9.04293,7.50863,2
4367,4367,2020HU0036280,1400,1500,60,1,3.0,7,2.0,4,2,1,9.02958,7.48084,2
4323,4323,2020HU0101075,1400,1500,60,1,3.0,10,3.0,4,4,1,9.08524,7.48241,2
4011,4011,2020HU0120261,1400,1500,60,1,3.0,8,3.0,4,2,1,9.10351,7.48949,2
3455,3455,2020HU0121417,1400,1500,60,1,3.0,3,2.0,4,3,1,9.02223,7.48141,2
3759,3759,2020HU0137326,1400,1500,60,1,3.0,7,3.0,4,3,2,9.03217,7.58312,2
4712,4712,2020HU0158765,1400,1500,60,1,3.0,8,3.0,4,4,2,9.06771,7.43171,2
5145,5145,2020HU0175914,1400,1500,60,1,2.0,6,2.0,3,2,1,9.07097,7.42997,2
5478,5478,2020HU0184195,1400,1500,60,1,3.0,10,3.0,4,4,2,9.01531,7.49134,2
7596,7596,2020HU0209360,1400,1500,60,1,2.0,5,2.0,4,2,1,8.96868,7.43814,2
3739,3739,2020HU0209584,1400,1500,60,1,3.0,6,3.0,2,1,1,8.96854,7.46456,2
4661,4661,2020HU0221080,1400,1500,60,1,3.0,6,3.0,4,2,1,9.07112,7.40147,2
3747,3747,2020HU0221778,1400,1500,60,1,2.0,7,3.0,4,3,2,9.06568,7.46812,2
