,SERIALNO,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,LAT,LON,predicted_Class
114,2018HU1101415,1900,2000,60,3,3.0,10,3.0,1,1,1,8.99865,7.46502,1
115,2018HU1101415,1900,2000,60,3,3.0,10,3.0,1,1,1,8.99864,7.46502,1
116,2017000630206,1900,2000,60,4,2.0,4,1.0,1,1,1,9.08364,7.48682,1
117,2017000630206,1900,2000,60,4,2.0,4,1.0,1,1,1,9.08365,7.48682,1
118,2017000630206,1900,2000,60,4,2.0,4,1.0,1,1,1,9.08364,7.48682,1
119,2017000630206,1900,2000,60,4,2.0,4,1.0,1,1,1,9.08365,7.48682,1
120,2018HU0039989,1900,2000,60,3,3.0,6,1.0,2,1,1,9.00304,7.45594,1
121,2018HU0039989,1900,2000,60,3,3.0,6,1.0,2,1,1,9.00305,7.45594,1
122,2018HU0039989,1900,2000,60,3,3.0,6,1.0,2,1,1,9.00304,7.45594,1
123,2019HU0091653,1900,2000,60,2,3.0,7,2.0,1,1,2,9.08714,7.47733,1
124,2019HU0091653,1900,2000,60,2,3.0,7,2.0,1,1,2,9.08715,7.47733,1
125,2018HU1231092,1900,2000,60,1,3.0,6,3.0,4,3,2,9.07112,7.40147,1
126,2020HU0974414,1900,2000,60,2,3.0,8,3.0,2,2,1,9.03217,7.58312,1
127,2020HU0974414,1900,2000,60,2,3.0,8,3.0,2,2,1,9.03218,7.58312,1
128,2020HU1018270,1900,2000,60,1,1.0,6,3.0,2,1,2,9.03546,7.58156,1
129,2020HU0350211,1900,2000,60,1,3.0,5,1.0,4,2,1,9.07066,7.44372,1
130,2020HU0852554,1900,2000,60,2,1.0,10,3.0,4,2,2,9.03265,7.44424,1
131,2020HU0852554,1900,2000,60,2,1.0,10,3.0,4,2,2,9.03266,7.44424,1
132,2019HU0129184,1900,2000,60,1,3.0,7,3.0,4,2,1,9.05889,7.37536,1
133,2017001007420,1900,2000,60,1,3.0,7,3.0,4,2,2,9.09205,7.49402,1
134,2019HU0582656,1900,2000,60,1,2.0,6,1.0,4,2,1,9.04895,7.47441,1
135,2021HU0351335,1900,2000,60,1,2.0,5,1.0,4,2,1,9.06452,7.37098,1
136,2019HU0915694,1900,2000,60,8,3.0,5,2.0,4,2,2,9.07853,7.39198,1
137,2019HU0915694,1900,2000,60,8,3.0,5,2.0,4,2,2,9.07854,7.39198,1
138,2019HU0915694,1900,2000,60,8,3.0,5,2.0,4,2,2,9.07853,7.39198,1
139,2019HU0915694,1900,2000,60,8,3.0,5,2.0,4,2,2,9.07854,7.39198,1
140,2019HU0915694,1900,2000,60,8,3.0,5,2.0,4,2,2,9.07853,7.39198,1
141,2019HU0915694,1900,2000,60,8,3.0,5,2.0,4,2,2,9.07854,7.39198,1
142,2019HU0915694,1900,2000,60,8,3.0,5,2.0,4,2,2,9.07853,7.39198,1
143,2019HU0915694,1900,2000,60,8,3.0,5,2.0,4,2,2,9.07854,7.39198,1
144,2018HU0577308,1900,2000,60,2,3.0,8,3.0,2,1,1,9.0743,7.49162,1
145,2018HU0577308,1900,2000,60,2,3.0,8,3.0,2,1,1,9.074309999999999,7.49162,1
146,2017001209932,1900,2000,60,3,2.0,7,3.0,2,1,1,9.03211,7.46999,1
147,2017001209932,1900,2000,60,3,2.0,7,3.0,2,1,1,9.032119999999999,7.46999,1
148,2017001209932,1900,2000,60,3,2.0,7,3.0,2,1,1,9.03211,7.46999,1
149,2020HU0375399,1900,2000,60,1,2.0,8,3.0,4,3,1,9.03496,7.52302,1
150,2018HU0411237,1900,2000,60,1,3.0,7,3.0,1,1,2,9.12944,7.37041,1
151,2020HU0626323,1900,2000,60,1,0.0,2,0.0,4,1,1,9.05204,7.46103,1
152,2021HU0538432,1900,2000,60,4,2.0,5,1.0,2,1,2,9.0493,7.48239,1
153,2021HU0538432,1900,2000,60,4,2.0,5,1.0,2,1,2,9.04931,7.48239,1
154,2021HU0538432,1900,2000,60,4,2.0,5,1.0,2,1,2,9.0493,7.48239,1
155,2021HU0538432,1900,2000,60,4,2.0,5,1.0,2,1,2,9.04931,7.48239,1
156,2017000802491,1900,2000,60,1,1.0,3,1.0,2,1,1,9.07234,7.48768,1
157,2020HU0664323,1900,2000,60,5,2.0,7,2.0,2,1,2,9.04291,7.51468,1
158,2020HU0664323,1900,2000,60,5,2.0,7,2.0,2,1,2,9.042919999999999,7.51468,1
159,2020HU0664323,1900,2000,60,5,2.0,7,2.0,2,1,2,9.04291,7.51468,1
160,2020HU0664323,1900,2000,60,5,2.0,7,2.0,2,1,2,9.042919999999999,7.51468,1
161,2020HU0664323,1900,2000,60,5,2.0,7,2.0,2,1,2,9.04291,7.51468,1
162,2017000663163,1900,2000,60,2,3.0,10,3.0,4,4,1,9.07001,7.48245,1
163,2017000663163,1900,2000,60,2,3.0,10,3.0,4,4,1,9.07002,7.48245,1
164,2019HU1381394,1900,2000,60,1,3.0,8,3.0,2,1,2,9.04076,7.50016,1
165,2017000949056,1900,2000,60,2,2.0,4,2.0,2,1,2,9.02774,7.49495,1
166,2017000949056,1900,2000,60,2,2.0,4,2.0,2,1,2,9.02775,7.49495,1
167,2017000475165,1900,2000,60,1,2.0,7,2.0,4,3,1,9.06771,7.43171,1
168,2017000827374,1900,2000,60,2,3.0,6,2.0,2,1,1,9.08888,7.47989,1
169,2017000827374,1900,2000,60,2,3.0,6,2.0,2,1,1,9.08889,7.47989,1
170,2021HU0631756,1900,2000,60,2,3.0,7,3.0,2,1,2,9.09009,7.48274,1
171,2021HU0631756,1900,2000,60,2,3.0,7,3.0,2,1,2,9.0901,7.48274,1
172,2021HU0855735,1900,2000,60,1,3.0,6,3.0,4,2,1,9.045,7.41164,1
173,2019HU0880303,1900,2000,60,1,1.0,10,3.0,3,1,2,9.07775,7.47358,1
174,2019HU0109358,1900,2000,60,2,3.0,8,3.0,4,2,1,9.07239,7.49055,1
175,2019HU0109358,1900,2000,60,2,3.0,8,3.0,4,2,1,9.0724,7.49055,1
176,2020HU0872658,1900,2000,60,2,3.0,8,3.0,2,1,2,9.15086,7.33751,1
177,2020HU0872658,1900,2000,60,2,3.0,8,3.0,2,1,2,9.15087,7.33751,1
178,2019HU0283320,1900,2000,60,1,3.0,6,2.0,2,1,2,9.07857,7.49469,1
179,2018HU1199596,1900,2000,60,1,1.0,6,2.0,1,1,1,9.10528,7.49132,1
180,2021HU0487482,1900,2000,60,1,3.0,10,2.0,2,1,1,9.04787,7.48515,1
181,2019HU1143460,1900,2000,60,1,3.0,6,2.0,2,1,1,9.01602,7.4803,1
182,2017000134996,1900,2000,60,1,2.0,5,1.0,4,2,2,9.07179,7.48186,1
183,2018HU0075553,1900,2000,60,1,1.0,3,2.0,4,1,2,9.08898,7.47854,1
184,2018HU1319520,1900,2000,60,1,3.0,5,1.0,1,1,1,9.07328,7.3134,1
185,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
186,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
187,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
188,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
189,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
190,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
191,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
192,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
193,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
194,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
195,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
196,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
197,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
198,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
199,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
200,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
201,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
202,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
203,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
204,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
205,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
206,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
207,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
208,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
209,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
210,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
211,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
212,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
213,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
214,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
215,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
216,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
217,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
218,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
219,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
220,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
221,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02933,7.58585,1
222,2021HU0764711,1900,2000,60,38,3.0,7,3.0,2,1,1,9.02934,7.58585,1
223,2021HU0503139,1900,2000,60,2,3.0,8,3.0,4,4,1,9.00882,7.47166,1
224,2021HU0503139,1900,2000,60,2,3.0,8,3.0,4,4,1,9.00883,7.47166,1
225,2021HU0220535,1900,2000,60,5,3.0,3,1.0,2,1,2,9.07951,7.48491,1
226,2021HU0220535,1900,2000,60,5,3.0,3,1.0,2,1,2,9.07952,7.48491,1
227,2021HU0220535,1900,2000,60,5,3.0,3,1.0,2,1,2,9.07951,7.48491,1
228,2021HU0220535,1900,2000,60,5,3.0,3,1.0,2,1,2,9.07952,7.48491,1
229,2021HU0220535,1900,2000,60,5,3.0,3,1.0,2,1,2,9.07951,7.48491,1
230,2021HU1304185,1900,2000,60,1,2.0,7,1.0,2,1,2,9.07006,7.44913,1
231,2020HU0625742,1900,2000,60,3,3.0,9,2.0,2,1,1,9.07488,7.3962,1
232,2020HU0625742,1900,2000,60,3,3.0,9,2.0,2,1,1,9.07489,7.3962,1
233,2020HU0625742,1900,2000,60,3,3.0,9,2.0,2,1,1,9.07488,7.3962,1
234,2021HU1072960,1900,2000,60,9,3.0,4,1.0,2,1,2,9.05014,7.50859,1
235,2021HU1072960,1900,2000,60,9,3.0,4,1.0,2,1,2,9.05015,7.50859,1
236,2021HU1072960,1900,2000,60,9,3.0,4,1.0,2,1,2,9.05014,7.50859,1
237,2021HU1072960,1900,2000,60,9,3.0,4,1.0,2,1,2,9.05015,7.50859,1
238,2021HU1072960,1900,2000,60,9,3.0,4,1.0,2,1,2,9.05014,7.50859,1
239,2021HU1072960,1900,2000,60,9,3.0,4,1.0,2,1,2,9.05015,7.50859,1
240,2021HU1072960,1900,2000,60,9,3.0,4,1.0,2,1,2,9.05014,7.50859,1
241,2021HU1072960,1900,2000,60,9,3.0,4,1.0,2,1,2,9.05015,7.50859,1
242,2021HU1072960,1900,2000,60,9,3.0,4,1.0,2,1,2,9.05014,7.50859,1
243,2017000312961,1900,2000,60,1,3.0,7,3.0,2,1,1,8.96868,7.43814,1
244,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
245,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
246,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
247,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
248,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
249,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
250,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
251,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
252,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
253,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
254,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
255,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
256,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
257,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
258,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
259,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
260,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
261,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
262,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
263,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
264,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
265,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
266,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
267,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
268,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
269,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
270,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
271,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
272,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
273,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
274,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
275,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
276,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
277,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
278,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
279,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.086549999999999,7.49035,1
280,2018HU1387639,1900,2000,60,37,3.0,7,3.0,3,2,2,9.08654,7.49035,1
281,2020HU1102732,1900,2000,60,4,1.0,3,3.0,1,1,1,9.02057,7.58293,1
282,2020HU1102732,1900,2000,60,4,1.0,3,3.0,1,1,1,9.020579999999999,7.58293,1
283,2020HU1102732,1900,2000,60,4,1.0,3,3.0,1,1,1,9.02057,7.58293,1
284,2020HU1102732,1900,2000,60,4,1.0,3,3.0,1,1,1,9.020579999999999,7.58293,1
285,2018HU1256815,1900,2000,60,1,1.0,6,3.0,2,1,1,9.01345,7.58968,1
286,2019HU1335744,1900,2000,60,18,2.0,10,1.0,1,1,2,9.08068,7.44793,1
